time_s,x_mm,y_mm,z_mm,rx_rad,ry_rad,rz_rad
-0.0034,52.748,-508.981,474.975,-2.82761,1.17113,-0.05119
0.0143,52.713,-508.992,474.980,-2.82756,1.17121,-0.05116
0.0302,52.713,-509.007,474.930,-2.82747,1.17119,-0.05111
0.0463,52.738,-509.005,474.928,-2.82746,1.17115,-0.05114
0.0641,52.718,-508.996,474.932,-2.82742,1.17121,-0.05112
0.0802,52.715,-508.994,474.929,-2.82743,1.17114,-0.05110
0.0961,52.704,-509.008,474.942,-2.82746,1.17125,-0.05118
0.1141,52.714,-508.995,474.949,-2.82749,1.17118,-0.05108
0.1301,52.729,-508.982,474.965,-2.82756,1.17118,-0.05110
0.1482,52.736,-508.979,474.955,-2.82750,1.17114,-0.05111
0.1641,52.728,-508.994,474.934,-2.82745,1.17117,-0.05114
0.1801,52.714,-508.997,474.949,-2.82751,1.17122,-0.05109
0.1981,52.731,-508.989,474.944,-2.82746,1.17127,-0.05113
0.2141,52.732,-508.986,474.967,-2.82750,1.17122,-0.05114
0.2301,52.735,-508.989,474.928,-2.82740,1.17122,-0.05113
0.2482,52.732,-509.002,474.953,-2.82751,1.17121,-0.05116
0.2642,52.716,-508.988,474.934,-2.82741,1.17127,-0.05110
0.2802,52.743,-508.978,474.957,-2.82747,1.17125,-0.05115
0.2983,52.722,-508.974,474.956,-2.82746,1.17125,-0.05110
0.3143,52.734,-508.956,474.971,-2.82758,1.17133,-0.05116
0.3303,52.745,-508.929,474.919,-2.82769,1.17133,-0.05119
0.3484,52.746,-508.872,474.797,-2.82775,1.17135,-0.05122
0.3642,52.744,-508.841,474.623,-2.82785,1.17142,-0.05122
0.3804,52.780,-508.802,474.403,-2.82802,1.17138,-0.05130
0.3984,52.744,-508.849,473.980,-2.82808,1.17150,-0.05129
0.4142,52.787,-508.804,473.529,-2.82796,1.17134,-0.05134
0.4304,52.754,-508.808,472.986,-2.82784,1.17138,-0.05116
0.4520,52.766,-508.828,472.323,-2.82785,1.17129,-0.05112
0.4647,52.786,-508.833,471.640,-2.82768,1.17116,-0.05112
0.4824,52.755,-508.864,470.814,-2.82752,1.17126,-0.05112
0.4983,52.761,-508.902,470.062,-2.82764,1.17121,-0.05114
0.5143,52.747,-508.920,469.195,-2.82755,1.17126,-0.05114
0.5323,52.750,-508.909,468.183,-2.82757,1.17123,-0.05106
0.5502,52.761,-508.892,467.173,-2.82739,1.17122,-0.05110
0.5642,52.743,-508.919,466.259,-2.82760,1.17120,-0.05112
0.5822,52.745,-508.933,465.165,-2.82764,1.17124,-0.05115
0.5984,52.730,-508.961,464.211,-2.82776,1.17135,-0.05116
0.6143,52.715,-508.978,463.252,-2.82776,1.17137,-0.05118
0.6323,52.748,-508.953,462.186,-2.82774,1.17129,-0.05124
0.6481,52.755,-508.897,461.203,-2.82762,1.17124,-0.05112
0.6647,52.770,-508.870,460.237,-2.82761,1.17122,-0.05116
0.6822,52.734,-508.908,459.108,-2.82757,1.17122,-0.05111
0.6984,52.766,-508.915,458.110,-2.82750,1.17118,-0.05112
0.7143,52.761,-508.925,457.144,-2.82754,1.17117,-0.05110
0.7323,52.750,-508.915,456.041,-2.82751,1.17119,-0.05107
0.7483,52.760,-508.934,455.106,-2.82762,1.17122,-0.05116
0.7642,52.741,-508.985,454.182,-2.82776,1.17137,-0.05123
0.7822,52.757,-508.963,453.079,-2.82771,1.17129,-0.05118
0.7983,52.737,-508.967,452.074,-2.82770,1.17122,-0.05112
0.8163,52.744,-508.945,451.004,-2.82768,1.17123,-0.05111
0.8322,52.753,-508.925,450.073,-2.82771,1.17130,-0.05121
0.8482,52.759,-508.894,449.114,-2.82769,1.17127,-0.05118
0.8663,52.735,-508.887,448.016,-2.82762,1.17132,-0.05111
0.8828,52.740,-508.932,447.000,-2.82758,1.17129,-0.05116
0.8984,52.735,-508.922,446.077,-2.82766,1.17126,-0.05113
0.9164,52.736,-508.905,444.964,-2.82759,1.17125,-0.05114
0.9323,52.778,-508.923,443.932,-2.82756,1.17116,-0.05116
0.9483,52.740,-508.930,442.960,-2.82756,1.17123,-0.05108
0.9662,52.747,-508.948,441.880,-2.82763,1.17124,-0.05118
0.9826,52.734,-508.936,440.922,-2.82758,1.17126,-0.05113
0.9982,52.748,-508.919,439.930,-2.82754,1.17117,-0.05105
1.0162,52.762,-508.920,438.874,-2.82756,1.17127,-0.05117
1.0324,52.730,-508.950,437.917,-2.82757,1.17133,-0.05119
1.0483,52.769,-508.940,436.982,-2.82768,1.17122,-0.05122
1.0664,52.733,-508.932,435.944,-2.82773,1.17136,-0.05117
1.0822,52.774,-508.933,434.908,-2.82764,1.17125,-0.05120
1.0983,52.744,-508.912,433.975,-2.82769,1.17127,-0.05115
1.1163,52.743,-508.934,432.852,-2.82768,1.17130,-0.05115
1.1322,52.709,-508.969,431.830,-2.82766,1.17135,-0.05108
1.1503,52.748,-508.977,430.759,-2.82773,1.17121,-0.05116
1.1662,52.731,-508.963,429.761,-2.82755,1.17131,-0.05117
1.1823,52.759,-508.982,428.839,-2.82769,1.17128,-0.05122
1.2004,52.763,-508.930,427.725,-2.82753,1.17120,-0.05119
