time_s,phase,robot_z_mm,truth_mm,raw_kalman,filt_kalman,vel_kalman,raw_learned,filt_learned,vel_learned
0.3517,1,474.797,618.10,629.9,629.90,0.0,625.7,625.73,0.0
0.4143,1,473.529,616.83,630.4,630.40,8.0,626.2,626.22,8.0
0.4846,1,470.814,614.11,630.4,630.48,3.5,626.2,626.28,2.0
0.5435,1,468.183,611.48,627.9,628.72,-11.4,623.7,624.17,-27.5
0.6095,1,464.211,607.51,619.4,622.30,-51.4,615.3,616.27,-105.0
0.6748,1,460.237,603.54,617.9,618.36,-55.6,613.8,613.13,-57.6
0.7396,1,456.041,599.34,610.4,612.18,-73.1,606.3,606.77,-91.2
0.8045,1,452.074,595.37,612.9,610.65,-51.5,608.8,607.64,-4.5
0.8708,1,448.016,591.32,605.9,606.46,-56.7,601.9,602.63,-64.1
0.9346,1,443.932,587.23,604.4,603.76,-50.6,600.4,600.09,-44.2
0.9994,1,439.930,583.23,595.4,597.47,-70.5,591.4,592.26,-107.6
1.0662,1,436.982,580.28,594.4,593.72,-64.2,590.4,589.66,-49.8
1.1305,1,432.852,576.15,595.4,593.01,-41.7,591.4,590.67,4.3
1.1944,1,428.839,572.14,586.4,588.11,-56.4,582.5,583.72,-88.7
1.2606,1,424.705,568.00,583.4,583.81,-60.1,579.5,579.23,-71.3
1.3256,1,420.736,564.04,573.4,576.10,-84.7,569.5,570.24,-126.9
1.3925,1,416.683,559.98,571.4,570.98,-81.2,567.5,566.69,-64.5
1.4556,1,412.574,555.87,571.4,569.02,-60.9,567.5,566.76,-11.1
1.5205,1,408.610,551.91,566.4,565.81,-56.2,562.5,563.03,-49.5
1.5866,1,404.442,547.74,559.4,560.54,-66.0,555.5,556.13,-95.4
1.6515,1,400.519,543.82,558.9,557.79,-56.4,555.0,554.28,-40.0
1.7165,1,396.471,539.77,555.4,554.86,-51.7,551.5,551.56,-41.6
1.7833,1,393.436,536.74,550.4,550.82,-55.4,546.5,546.85,-65.9
1.8466,1,389.310,532.61,546.4,546.78,-58.8,542.5,542.56,-67.4
1.9115,1,385.320,528.62,543.4,543.22,-57.2,539.5,539.35,-52.6
1.9766,1,381.197,524.50,544.4,542.37,-38.6,540.5,539.87,-2.2
2.0415,1,377.203,520.50,532.4,535.58,-66.5,528.5,530.18,-124.1
2.1092,1,373.231,516.53,530.9,530.98,-67.1,527.0,526.32,-67.2
2.1726,1,369.017,512.32,525.4,525.98,-71.8,521.5,521.62,-72.9
2.2375,1,365.050,508.35,520.9,521.08,-73.3,517.0,517.02,-71.2
2.3043,1,361.125,504.43,520.9,518.92,-56.1,517.0,516.37,-19.4
2.3676,1,358.019,501.32,517.9,516.79,-47.1,514.0,514.20,-31.5
2.4325,1,353.843,497.14,508.4,510.68,-66.5,504.5,505.64,-114.9
2.5003,1,349.834,493.13,502.9,504.31,-78.2,499.0,498.86,-102.4
2.5635,1,345.829,489.13,506.4,503.35,-53.1,502.5,500.98,8.8
2.6285,1,341.864,485.16,500.4,500.18,-51.4,496.5,497.25,-46.2
2.6936,1,337.756,481.06,493.4,494.90,-63.4,489.5,490.19,-97.9
2.7585,1,333.691,476.99,491.4,491.13,-61.2,487.5,486.96,-58.0
2.8250,1,329.535,472.84,489.9,488.69,-51.2,486.0,485.58,-26.6
2.8886,1,325.578,468.88,486.9,486.26,-46.0,483.0,483.12,-36.5
2.9536,1,321.512,464.81,476.9,479.63,-68.8,473.0,474.10,-121.5
3.0211,1,317.371,460.67,477.4,476.34,-60.4,473.5,472.41,-39.7
3.0846,1,314.415,457.72,472.9,472.73,-59.0,468.9,469.09,-50.0
3.1495,1,310.420,453.72,469.4,469.18,-57.2,465.4,465.50,-54.4
3.2171,1,306.299,449.60,460.9,462.76,-73.0,456.9,457.59,-107.5
3.2796,1,302.338,445.64,459.4,458.87,-68.8,455.4,454.71,-57.7
3.3445,1,298.356,441.66,458.4,456.68,-54.6,454.4,453.90,-20.1
3.4111,1,294.249,437.55,450.9,451.82,-62.2,446.9,447.69,-81.7
3.4756,1,290.295,433.60,448.4,448.14,-60.1,444.4,444.09,-60.3
3.5422,1,286.137,429.44,441.9,442.84,-68.2,437.9,438.17,-84.3
3.6056,1,282.081,425.38,439.4,439.02,-65.0,435.4,434.97,-56.6
3.6706,1,278.128,421.43,435.9,435.44,-61.0,431.8,431.76,-50.6
3.7379,1,275.127,418.43,435.4,433.72,-45.8,431.3,430.92,-18.3
3.8006,1,270.941,414.24,427.4,428.88,-58.4,423.3,424.31,-89.2
3.8666,1,266.815,410.12,422.9,423.80,-66.3,418.8,418.75,-85.1
3.9325,1,262.813,406.11,420.4,419.99,-62.6,416.3,415.84,-50.8
3.9966,1,258.780,402.08,418.4,417.39,-53.6,414.3,414.04,-32.2
4.0616,1,254.875,398.18,415.4,414.78,-47.9,411.3,411.38,-39.4
4.1317,1,250.782,394.08,407.4,408.99,-63.5,403.3,403.96,-96.7
4.1916,1,246.693,389.99,404.4,404.74,-66.5,400.3,399.91,-73.7
4.2584,1,242.558,385.86,402.9,401.83,-56.4,398.7,398.22,-32.8
4.3217,1,239.558,382.86,394.9,396.29,-69.4,390.7,391.56,-92.1
4.3875,1,235.626,378.93,392.4,392.12,-66.7,388.2,387.83,-62.3
4.4556,1,231.537,374.84,389.4,388.68,-59.6,385.2,385.00,-44.8
4.5177,1,227.434,370.73,381.4,382.88,-73.5,377.2,377.99,-99.9
4.5826,1,223.520,366.82,380.4,379.46,-64.5,376.2,375.51,-48.6
4.6522,1,219.377,362.68,371.9,373.10,-76.8,367.7,368.28,-96.2
4.7126,1,215.283,358.58,371.4,370.18,-65.3,367.2,366.42,-44.1
4.7776,1,211.356,354.66,369.4,368.00,-51.5,365.2,364.95,-26.3
4.8442,1,207.239,350.54,363.9,364.17,-54.2,359.7,360.18,-64.4
4.9086,1,203.192,346.49,364.9,363.21,-37.1,360.7,359.99,-13.6
4.9753,1,199.104,342.40,359.4,359.94,-42.5,355.2,355.73,-56.0
5.0387,1,196.032,339.33,353.4,354.96,-57.9,349.2,349.63,-88.9
5.1036,1,192.060,335.36,352.4,351.91,-53.1,348.2,347.54,-41.8
5.1701,1,187.935,331.24,346.9,347.49,-59.1,342.7,342.97,-64.5
5.2337,1,183.922,327.22,340.9,342.04,-70.5,336.7,337.01,-88.5
5.2986,1,179.928,323.23,338.4,338.02,-66.7,334.2,333.75,-56.7
5.3673,1,175.850,319.15,332.9,333.11,-68.9,328.7,328.84,-69.3
5.4297,1,171.891,315.19,328.4,328.56,-70.6,324.2,324.24,-72.9
5.4947,1,167.740,311.04,326.9,325.75,-58.4,322.7,322.22,-38.1
5.5613,1,163.705,307.00,322.9,322.50,-54.0,318.7,318.84,-48.8
5.6246,1,159.749,303.05,317.9,318.36,-59.0,313.7,314.02,-71.2
5.6910,1,156.628,299.93,317.9,316.58,-44.2,313.7,313.08,-23.2
5.7547,1,152.576,295.88,309.4,311.12,-62.7,305.2,306.19,-93.0
5.8207,1,148.493,291.79,307.9,307.54,-58.8,303.7,303.21,-53.0
5.8862,1,144.459,287.76,301.4,302.28,-68.5,297.3,297.62,-79.9
5.9507,1,140.482,283.78,298.9,298.50,-64.1,294.8,294.43,-54.8
6.0157,1,136.483,279.78,294.4,294.37,-63.8,290.3,290.37,-61.1
6.0823,1,132.339,275.64,291.4,290.92,-58.3,287.3,287.16,-50.3
6.1457,1,128.321,271.62,287.4,287.33,-57.5,283.3,283.42,-57.4
6.2106,1,124.156,267.46,283.4,283.47,-58.4,279.3,279.39,-61.2
6.2757,1,121.137,264.44,277.9,278.57,-66.2,273.9,274.10,-77.9
6.3417,1,117.218,260.52,276.4,275.58,-56.4,272.4,271.89,-40.7
6.4085,1,113.233,256.53,271.4,271.55,-58.3,267.4,267.66,-59.7
6.4716,1,109.127,252.43,268.9,268.51,-53.7,264.9,264.78,-48.3
6.5366,1,105.117,248.42,264.9,264.95,-54.2,261.0,261.06,-55.6
6.6033,1,100.942,244.24,260.9,261.06,-56.2,257.0,257.05,-59.5
6.6667,1,96.938,240.24,255.9,256.49,-63.5,252.0,252.23,-73.0
6.7326,1,92.962,236.26,254.9,253.96,-51.5,251.0,250.53,-33.5
6.8001,1,88.845,232.15,248.4,249.14,-61.2,244.6,245.12,-73.0
6.8627,1,84.852,228.15,245.9,245.68,-58.5,242.1,241.89,-55.6
6.9276,1,81.881,225.18,243.9,243.17,-49.0,240.2,239.88,-35.1
6.9927,1,77.700,221.00,236.9,238.01,-63.6,233.2,233.87,-82.7
7.0576,1,73.668,216.97,232.9,233.26,-68.3,229.3,229.16,-74.2
7.1259,1,69.671,212.97,227.9,228.14,-71.6,224.3,224.31,-71.6
7.1877,1,65.624,208.92,226.9,225.74,-56.5,223.4,222.81,-33.4
7.2536,1,61.619,204.92,220.9,221.30,-61.8,217.4,217.89,-68.0
7.3210,1,57.422,200.72,217.9,217.63,-58.1,214.5,214.31,-55.3
7.3837,1,53.399,196.70,214.9,214.57,-53.7,211.5,211.41,-48.0
7.4487,1,49.423,192.72,210.4,210.64,-57.1,207.1,207.26,-61.2
7.5164,1,45.420,188.72,207.4,207.19,-54.0,204.1,203.99,-50.2
7.5786,1,41.420,184.72,201.9,202.59,-63.5,198.7,199.05,-73.8
7.6446,1,38.284,181.58,198.4,198.40,-63.5,195.3,195.12,-61.9
7.7097,1,34.134,177.43,193.4,193.70,-67.8,190.4,190.47,-69.8
7.7746,1,30.126,173.43,187.9,188.38,-74.9,185.0,185.11,-80.4
7.8434,1,26.151,169.45,185.4,184.68,-63.8,182.5,182.12,-48.8
7.9046,1,22.129,165.43,180.4,180.53,-65.7,177.6,177.86,-65.5
7.9695,1,17.983,161.28,177.4,177.01,-59.8,174.7,174.52,-53.8
8.0371,1,13.907,157.21,172.9,172.92,-60.2,170.3,170.36,-60.4
8.0996,1,10.015,153.31,169.4,169.32,-59.0,166.9,166.81,-57.5
8.1656,1,5.895,149.20,163.4,164.08,-69.7,161.0,161.28,-79.6
8.2336,1,1.811,145.11,162.4,161.41,-53.3,160.0,159.45,-34.9
8.2956,1,-1.257,142.04,155.9,156.67,-64.8,153.7,154.24,-74.6
8.3606,1,-5.216,138.08,152.9,152.75,-62.5,150.7,150.55,-59.8
8.4257,1,-9.153,134.15,148.4,148.49,-64.0,146.4,146.41,-63.0
8.4907,1,-13.350,129.95,145.4,145.05,-58.3,143.4,143.28,-50.7
