time_s,x_mm,y_mm,z_mm,rx_rad,ry_rad,rz_rad
0.3481,52.815,-508.784,474.893,-2.82762,1.17127,-0.05123
0.4202,52.807,-508.659,473.493,-2.82788,1.17135,-0.05120
0.4754,52.791,-508.709,471.619,-2.82764,1.17124,-0.05108
0.5404,52.813,-508.757,468.156,-2.82748,1.17122,-0.05113
0.6110,52.792,-508.806,464.199,-2.82766,1.17136,-0.05124
0.6703,52.812,-508.740,460.244,-2.82761,1.17130,-0.05116
0.7378,52.804,-508.766,456.057,-2.82747,1.17130,-0.05114
0.8015,52.802,-508.805,452.108,-2.82773,1.17128,-0.05119
0.8663,52.808,-508.766,449.103,-2.82769,1.17130,-0.05122
0.9320,52.793,-508.768,444.940,-2.82756,1.17120,-0.05102
0.9964,52.803,-508.807,440.891,-2.82755,1.17121,-0.05113
1.0614,52.824,-508.789,436.956,-2.82760,1.17119,-0.05117
1.1308,52.787,-508.800,432.829,-2.82765,1.17125,-0.05113
1.1924,52.800,-508.824,428.831,-2.82765,1.17121,-0.05116
1.2604,52.793,-508.785,424.696,-2.82749,1.17132,-0.05118
1.3436,52.779,-508.824,419.805,-2.82782,1.17137,-0.05120
1.3874,52.794,-508.795,416.675,-2.82751,1.17125,-0.05116
1.4546,52.805,-508.798,412.563,-2.82756,1.17125,-0.05117
1.5174,52.807,-508.817,409.610,-2.82781,1.17124,-0.05119
1.5823,52.818,-508.785,405.545,-2.82755,1.17120,-0.05117
1.6502,52.786,-508.794,401.485,-2.82768,1.17130,-0.05111
1.7133,52.792,-508.806,397.438,-2.82762,1.17129,-0.05114
1.7783,52.800,-508.794,393.407,-2.82752,1.17122,-0.05113
1.8458,52.807,-508.780,389.332,-2.82765,1.17124,-0.05112
1.9083,52.805,-508.810,385.306,-2.82762,1.17125,-0.05116
1.9733,52.795,-508.798,381.239,-2.82757,1.17134,-0.05115
2.0384,52.798,-508.789,377.248,-2.82764,1.17129,-0.05120
2.1034,52.787,-508.801,373.207,-2.82765,1.17129,-0.05118
2.1708,52.788,-508.795,368.999,-2.82738,1.17122,-0.05104
2.2344,52.787,-508.797,366.027,-2.82754,1.17123,-0.05110
2.2993,52.796,-508.793,362.171,-2.82784,1.17134,-0.05121
2.3655,52.814,-508.783,357.993,-2.82770,1.17129,-0.05117
2.4293,52.801,-508.787,353.805,-2.82728,1.17120,-0.05106
2.4943,52.802,-508.822,349.836,-2.82767,1.17126,-0.05118
2.5628,52.795,-508.808,345.865,-2.82777,1.17131,-0.05115
2.6254,52.811,-508.761,341.872,-2.82768,1.17123,-0.05117
2.6903,52.801,-508.807,337.762,-2.82775,1.17131,-0.05119
2.7554,52.805,-508.809,333.690,-2.82761,1.17123,-0.05114
2.8204,52.799,-508.812,330.609,-2.82748,1.17117,-0.05107
2.8866,52.777,-508.826,326.502,-2.82739,1.17125,-0.05106
2.9514,52.807,-508.830,322.487,-2.82756,1.17109,-0.05109
3.0153,52.783,-508.791,318.438,-2.82733,1.17118,-0.05100
3.0827,52.803,-508.839,314.420,-2.82757,1.17123,-0.05112
3.1463,52.791,-508.836,310.435,-2.82766,1.17130,-0.05118
3.2113,52.795,-508.793,306.297,-2.82749,1.17119,-0.05111
3.2789,52.824,-508.810,302.357,-2.82766,1.17121,-0.05129
3.3414,52.797,-508.800,298.348,-2.82775,1.17129,-0.05117
3.4063,52.788,-508.748,294.248,-2.82760,1.17125,-0.05106
3.4724,52.795,-508.802,290.291,-2.82776,1.17128,-0.05119
3.5374,52.799,-508.848,287.255,-2.82789,1.17127,-0.05124
3.6061,52.815,-508.783,282.110,-2.82761,1.17117,-0.05115
3.6675,52.816,-508.822,279.093,-2.82768,1.17128,-0.05123
3.7324,52.790,-508.833,275.143,-2.82787,1.17129,-0.05116
3.7992,52.793,-508.816,270.985,-2.82765,1.17130,-0.05117
3.8625,52.809,-508.760,266.834,-2.82732,1.17111,-0.05106
3.9311,52.789,-508.867,262.785,-2.82761,1.17124,-0.05121
3.9964,52.816,-508.798,258.733,-2.82740,1.17118,-0.05112
4.0584,52.804,-508.780,254.843,-2.82761,1.17116,-0.05110
4.1234,52.793,-508.806,251.887,-2.82777,1.17135,-0.05120
4.1885,52.800,-508.799,247.675,-2.82762,1.17120,-0.05111
4.2534,52.789,-508.815,243.641,-2.82748,1.17120,-0.05106
4.3201,52.808,-508.760,239.516,-2.82744,1.17119,-0.05113
4.3834,52.792,-508.815,235.631,-2.82774,1.17132,-0.05118
4.4484,52.806,-508.769,231.544,-2.82749,1.17116,-0.05112
4.5163,52.803,-508.810,227.417,-2.82754,1.17124,-0.05113
4.5795,52.795,-508.819,223.537,-2.82776,1.17132,-0.05121
4.6444,52.803,-508.793,219.391,-2.82764,1.17128,-0.05119
4.7140,52.804,-508.751,215.257,-2.82742,1.17120,-0.05108
4.7745,52.781,-508.830,211.378,-2.82775,1.17128,-0.05117
4.8403,52.807,-508.796,208.213,-2.82762,1.17129,-0.05117
4.9055,52.780,-508.814,204.165,-2.82754,1.17128,-0.05111
4.9695,52.805,-508.810,200.199,-2.82763,1.17126,-0.05127
5.0376,52.802,-508.813,196.047,-2.82752,1.17118,-0.05118
5.1005,52.815,-508.834,192.063,-2.82761,1.17125,-0.05120
5.1654,52.773,-508.837,187.930,-2.82760,1.17139,-0.05115
5.2337,52.797,-508.774,183.912,-2.82747,1.17125,-0.05112
5.2955,52.800,-508.808,179.935,-2.82752,1.17121,-0.05118
5.3604,52.798,-508.810,175.836,-2.82763,1.17130,-0.05118
5.4318,52.804,-508.804,171.904,-2.82765,1.17131,-0.05124
5.4904,52.791,-508.805,168.827,-2.82760,1.17126,-0.05113
5.5575,52.800,-508.826,164.701,-2.82769,1.17126,-0.05119
5.6215,52.788,-508.801,160.702,-2.82750,1.17131,-0.05114
5.6864,52.817,-508.799,156.626,-2.82748,1.17116,-0.05113
5.7527,52.787,-508.850,152.565,-2.82770,1.17127,-0.05115
5.8165,52.808,-508.767,148.492,-2.82740,1.17116,-0.05107
5.8814,52.809,-508.844,144.478,-2.82769,1.17124,-0.05124
5.9510,52.783,-508.832,140.489,-2.82774,1.17133,-0.05120
6.0125,52.810,-508.792,136.498,-2.82760,1.17130,-0.05125
6.0775,52.804,-508.781,133.456,-2.82758,1.17126,-0.05110
6.1474,52.792,-508.767,128.288,-2.82748,1.17130,-0.05110
6.2075,52.806,-508.761,125.234,-2.82736,1.17115,-0.05106
6.2736,52.815,-508.770,121.130,-2.82748,1.17114,-0.05111
6.3385,52.805,-508.830,117.174,-2.82767,1.17126,-0.05121
6.4024,52.794,-508.812,113.213,-2.82762,1.17123,-0.05113
6.4697,52.794,-508.822,109.137,-2.82775,1.17125,-0.05117
6.5336,52.790,-508.844,105.111,-2.82775,1.17125,-0.05122
6.5984,52.816,-508.800,100.952,-2.82754,1.17118,-0.05116
6.6665,52.785,-508.813,96.933,-2.82753,1.17127,-0.05109
6.7285,52.793,-508.820,92.950,-2.82763,1.17128,-0.05112
6.7934,52.807,-508.778,89.913,-2.82750,1.17118,-0.05112
6.8641,52.828,-508.762,84.850,-2.82761,1.17118,-0.05121
6.9245,52.803,-508.864,81.884,-2.82784,1.17128,-0.05126
6.9916,52.803,-508.810,77.681,-2.82759,1.17112,-0.05106
7.0545,52.810,-508.821,73.652,-2.82760,1.17120,-0.05117
7.1194,52.820,-508.809,69.671,-2.82765,1.17117,-0.05117
7.1864,52.787,-508.807,65.630,-2.82764,1.17131,-0.05118
7.2505,52.800,-508.812,61.637,-2.82772,1.17125,-0.05119
7.3145,52.806,-508.814,57.463,-2.82758,1.17127,-0.05115
7.3827,52.846,-508.784,53.384,-2.82746,1.17103,-0.05116
