time_s,x_mm,y_mm,z_mm,rx_rad,ry_rad,rz_rad
-0.0008,52.902,-508.821,474.999,-2.75209,1.13968,-0.09960
0.0150,52.903,-508.828,474.982,-2.75211,1.13965,-0.09958
0.0309,52.901,-508.822,474.989,-2.75215,1.13961,-0.09957
0.0488,52.903,-508.824,475.016,-2.75221,1.13968,-0.09957
0.0648,52.901,-508.820,474.995,-2.75215,1.13970,-0.09953
0.0807,52.910,-508.812,475.041,-2.75223,1.13975,-0.09964
0.0987,52.921,-508.790,475.045,-2.75222,1.13969,-0.09963
0.1148,52.904,-508.815,475.014,-2.75217,1.13969,-0.09966
0.1308,52.914,-508.800,475.023,-2.75212,1.13968,-0.09972
0.1488,52.935,-508.791,475.006,-2.75207,1.13961,-0.09974
0.1649,52.882,-508.797,475.026,-2.75209,1.13976,-0.09971
0.1829,52.871,-508.800,475.017,-2.75206,1.13974,-0.09978
0.1988,52.865,-508.794,475.025,-2.75206,1.13976,-0.09975
0.2147,52.829,-508.791,475.020,-2.75204,1.13984,-0.09968
0.2327,52.792,-508.797,475.019,-2.75198,1.13995,-0.09969
0.2488,52.804,-508.811,474.994,-2.75200,1.13981,-0.09970
0.2648,52.800,-508.822,474.989,-2.75195,1.13991,-0.09975
0.2828,52.803,-508.793,475.009,-2.75195,1.13991,-0.09973
0.2989,52.819,-508.806,475.015,-2.75199,1.13989,-0.09977
0.3149,52.808,-508.813,474.995,-2.75204,1.13992,-0.09977
0.3329,52.787,-508.788,474.908,-2.75205,1.13997,-0.09971
0.3489,52.813,-508.766,474.753,-2.75203,1.13987,-0.09974
0.3680,52.816,-508.755,474.531,-2.75200,1.13990,-0.09971
0.3830,52.791,-508.795,474.164,-2.75189,1.13993,-0.09974
0.3989,52.791,-508.849,473.802,-2.75208,1.13987,-0.09976
0.4149,52.801,-508.828,473.380,-2.75207,1.13991,-0.09972
0.4329,52.794,-508.819,472.781,-2.75194,1.13983,-0.09971
0.4491,52.774,-508.846,472.265,-2.75216,1.13988,-0.09971
0.4649,52.790,-508.826,471.634,-2.75209,1.13985,-0.09977
0.4829,52.792,-508.788,470.837,-2.75201,1.13983,-0.09969
0.4990,52.782,-508.811,470.054,-2.75201,1.13980,-0.09971
0.5170,52.775,-508.811,469.123,-2.75200,1.13985,-0.09969
0.5329,52.795,-508.796,468.280,-2.75208,1.13992,-0.09979
0.5489,52.776,-508.806,467.351,-2.75219,1.13994,-0.09979
0.5670,52.750,-508.791,466.210,-2.75208,1.13996,-0.09968
0.5831,52.785,-508.800,465.212,-2.75201,1.13988,-0.09974
0.5988,52.763,-508.840,464.241,-2.75208,1.13998,-0.09975
0.6173,52.753,-508.841,463.171,-2.75208,1.14004,-0.09979
0.6330,52.764,-508.842,462.180,-2.75206,1.13996,-0.09975
0.6488,52.748,-508.856,461.220,-2.75210,1.13999,-0.09975
0.6669,52.760,-508.844,460.125,-2.75203,1.13997,-0.09979
0.6829,52.760,-508.827,459.117,-2.75187,1.13997,-0.09975
0.6988,52.790,-508.784,458.176,-2.75190,1.13995,-0.09974
0.7168,52.765,-508.793,457.109,-2.75194,1.14005,-0.09973
0.7329,52.765,-508.776,456.149,-2.75197,1.13991,-0.09969
0.7488,52.753,-508.807,455.149,-2.75194,1.14000,-0.09975
0.7669,52.757,-508.842,454.068,-2.75200,1.14007,-0.09982
0.7829,52.763,-508.869,453.096,-2.75207,1.13998,-0.09981
0.7989,52.754,-508.862,452.135,-2.75207,1.14004,-0.09978
0.8168,52.768,-508.841,451.016,-2.75196,1.14000,-0.09981
0.8330,52.772,-508.819,450.044,-2.75191,1.13995,-0.09973
0.8510,52.765,-508.827,448.933,-2.75189,1.13994,-0.09969
0.8670,52.756,-508.826,447.947,-2.75184,1.13997,-0.09964
0.8829,52.791,-508.822,446.988,-2.75187,1.13992,-0.09975
0.9012,52.777,-508.821,445.925,-2.75194,1.13995,-0.09967
0.9168,52.776,-508.842,445.027,-2.75220,1.13996,-0.09975
0.9330,52.782,-508.834,444.023,-2.75209,1.13997,-0.09980
0.9509,52.784,-508.828,442.892,-2.75203,1.13985,-0.09973
0.9669,52.775,-508.841,441.947,-2.75205,1.13999,-0.09973
0.9850,52.777,-508.836,440.946,-2.75200,1.13992,-0.09972
1.0008,52.786,-508.816,439.854,-2.75196,1.13984,-0.09969
1.0170,52.781,-508.791,438.904,-2.75187,1.13997,-0.09973
1.0330,52.775,-508.797,437.944,-2.75195,1.13988,-0.09967
1.0509,52.783,-508.845,436.859,-2.75202,1.13994,-0.09975
1.0669,52.804,-508.820,435.902,-2.75199,1.13992,-0.09977
1.0839,52.786,-508.789,434.902,-2.75187,1.13989,-0.09969
1.1024,52.775,-508.823,433.849,-2.75203,1.13996,-0.09974
1.1169,52.739,-508.848,432.912,-2.75220,1.14007,-0.09975
1.1330,52.765,-508.860,431.938,-2.75220,1.14009,-0.09982
1.1510,52.797,-508.829,430.807,-2.75204,1.13998,-0.09981
1.1669,52.770,-508.837,429.857,-2.75211,1.13997,-0.09978
1.1849,52.771,-508.830,428.792,-2.75208,1.14001,-0.09976
1.2009,52.777,-508.791,427.791,-2.75194,1.13999,-0.09976
1.2168,52.811,-508.780,426.768,-2.75183,1.13993,-0.09977
1.2350,52.761,-508.822,425.673,-2.75190,1.13997,-0.09969
1.2508,52.789,-508.825,424.723,-2.75197,1.13990,-0.09978
1.2669,52.775,-508.820,423.739,-2.75189,1.13996,-0.09972
1.2849,52.775,-508.812,422.634,-2.75192,1.13987,-0.09967
1.3016,52.768,-508.850,421.693,-2.75206,1.13996,-0.09974
1.3169,52.777,-508.867,420.717,-2.75206,1.13991,-0.09979
1.3352,52.770,-508.872,419.711,-2.75222,1.14005,-0.09983
1.3509,52.775,-508.867,418.750,-2.75227,1.13997,-0.09984
1.3669,52.795,-508.820,417.760,-2.75207,1.13996,-0.09982
1.3849,52.763,-508.837,416.664,-2.75208,1.14000,-0.09976
1.4009,52.797,-508.812,415.683,-2.75203,1.13989,-0.09977
1.4169,52.774,-508.832,414.666,-2.75197,1.13998,-0.09970
1.4349,52.785,-508.799,413.563,-2.75186,1.13994,-0.09971
1.4510,52.770,-508.802,412.579,-2.75180,1.13994,-0.09970
1.4669,52.789,-508.826,411.640,-2.75193,1.13989,-0.09971
1.4849,52.802,-508.808,410.548,-2.75194,1.13983,-0.09971
1.5009,52.769,-508.854,409.612,-2.75211,1.13992,-0.09976
1.5195,52.782,-508.824,408.521,-2.75207,1.13994,-0.09976
1.5349,52.797,-508.814,407.544,-2.75203,1.13993,-0.09973
1.5510,52.787,-508.835,406.602,-2.75209,1.13997,-0.09978
1.5689,52.803,-508.803,405.473,-2.75194,1.13990,-0.09972
1.5849,52.763,-508.839,404.465,-2.75191,1.13992,-0.09970
1.6011,52.801,-508.823,403.479,-2.75188,1.13982,-0.09971
1.6188,52.768,-508.849,402.462,-2.75200,1.14004,-0.09973
1.6350,52.778,-508.837,401.517,-2.75210,1.13996,-0.09978
1.6510,52.778,-508.809,400.522,-2.75202,1.13995,-0.09974
1.6689,52.809,-508.827,399.448,-2.75213,1.13995,-0.09984
1.6849,52.788,-508.842,398.470,-2.75214,1.13997,-0.09979
1.7022,52.777,-508.859,397.516,-2.75212,1.14004,-0.09984
1.7197,52.767,-508.844,396.411,-2.75209,1.14000,-0.09978
1.7350,52.786,-508.829,395.396,-2.75201,1.13988,-0.09971
1.7509,52.786,-508.820,394.424,-2.75194,1.13990,-0.09969
1.7689,52.802,-508.825,393.348,-2.75193,1.13991,-0.09977
1.7849,52.795,-508.790,392.434,-2.75197,1.13998,-0.09975
1.8011,52.819,-508.817,391.476,-2.75210,1.13991,-0.09986
1.8189,52.796,-508.789,390.375,-2.75210,1.13990,-0.09975
1.8348,52.776,-508.787,389.378,-2.75201,1.13996,-0.09971
1.8530,52.794,-508.797,388.274,-2.75197,1.13997,-0.09975
1.8690,52.798,-508.826,387.315,-2.75203,1.13991,-0.09980
1.8849,52.760,-508.821,386.300,-2.75200,1.13995,-0.09970
1.9038,52.788,-508.867,385.209,-2.75204,1.13994,-0.09980
1.9189,52.774,-508.834,384.221,-2.75193,1.13996,-0.09970
1.9349,52.759,-508.845,383.353,-2.75209,1.14005,-0.09976
1.9530,52.792,-508.822,382.241,-2.75201,1.13993,-0.09977
1.9689,52.809,-508.792,381.241,-2.75190,1.13987,-0.09973
1.9849,52.789,-508.821,380.277,-2.75198,1.13993,-0.09981
2.0028,52.781,-508.806,379.194,-2.75194,1.13999,-0.09975
2.0189,52.785,-508.814,378.237,-2.75202,1.13993,-0.09972
2.0350,52.777,-508.800,377.269,-2.75202,1.13997,-0.09971
2.0530,52.803,-508.803,376.140,-2.75196,1.13989,-0.09974
2.0689,52.770,-508.860,375.204,-2.75212,1.14003,-0.09977
2.0848,52.785,-508.847,374.243,-2.75210,1.13999,-0.09984
2.1029,52.781,-508.868,373.145,-2.75210,1.13999,-0.09982
2.1191,52.775,-508.860,372.163,-2.75203,1.14000,-0.09982
2.1349,52.791,-508.816,371.168,-2.75194,1.13995,-0.09973
2.1530,52.802,-508.799,370.076,-2.75188,1.13993,-0.09973
2.1689,52.768,-508.793,369.114,-2.75189,1.13996,-0.09966
2.1869,52.779,-508.814,368.012,-2.75190,1.13994,-0.09966
2.2029,52.782,-508.826,367.036,-2.75193,1.13991,-0.09971
2.2189,52.791,-508.792,366.073,-2.75191,1.13988,-0.09969
2.2369,52.778,-508.803,364.998,-2.75188,1.13995,-0.09972
2.2530,52.787,-508.817,364.047,-2.75202,1.13987,-0.09966
2.2689,52.770,-508.877,363.135,-2.75223,1.14005,-0.09980
2.2869,52.776,-508.873,362.057,-2.75229,1.13997,-0.09981
2.3029,52.776,-508.851,361.061,-2.75211,1.14005,-0.09979
2.3189,52.784,-508.847,360.057,-2.75208,1.14000,-0.09977
2.3368,52.795,-508.841,358.964,-2.75206,1.13992,-0.09972
2.3530,52.786,-508.811,357.966,-2.75193,1.13988,-0.09967
2.3689,52.769,-508.811,357.021,-2.75193,1.13997,-0.09967
2.3869,52.784,-508.804,355.844,-2.75180,1.13985,-0.09965
2.4029,52.766,-508.828,354.884,-2.75184,1.13993,-0.09968
2.4197,52.795,-508.829,353.909,-2.75187,1.13985,-0.09972
2.4373,52.767,-508.844,352.839,-2.75190,1.13990,-0.09965
2.4530,52.770,-508.852,351.863,-2.75188,1.13994,-0.09975
2.4690,52.779,-508.883,350.944,-2.75211,1.13993,-0.09978
2.4869,52.784,-508.857,349.851,-2.75206,1.13994,-0.09985
2.5029,52.799,-508.814,348.854,-2.75198,1.13988,-0.09969
2.5224,52.778,-508.810,347.795,-2.75194,1.13997,-0.09968
2.5369,52.795,-508.801,346.858,-2.75200,1.13994,-0.09976
2.5528,52.785,-508.800,345.886,-2.75196,1.13994,-0.09974
2.5710,52.808,-508.783,344.802,-2.75202,1.13990,-0.09973
2.5869,52.803,-508.805,343.839,-2.75201,1.13995,-0.09978
2.6029,52.782,-508.809,342.881,-2.75203,1.13999,-0.09976
2.6211,52.788,-508.848,341.804,-2.75214,1.13996,-0.09982
2.6370,52.781,-508.856,340.842,-2.75215,1.13996,-0.09977
2.6528,52.784,-508.855,339.871,-2.75214,1.13995,-0.09979
2.6708,52.770,-508.853,338.732,-2.75206,1.13998,-0.09975
2.6869,52.791,-508.850,337.740,-2.75209,1.13995,-0.09977
2.7029,52.779,-508.876,336.748,-2.75205,1.13991,-0.09977
2.7209,52.796,-508.832,335.642,-2.75192,1.13988,-0.09972
2.7368,52.790,-508.830,334.627,-2.75181,1.13986,-0.09969
2.7529,52.809,-508.802,333.617,-2.75170,1.13977,-0.09964
2.7711,52.782,-508.828,332.526,-2.75172,1.13982,-0.09965
2.7869,52.797,-508.822,331.583,-2.75173,1.13979,-0.09967
2.8028,52.783,-508.845,330.656,-2.75186,1.13986,-0.09975
2.8208,52.783,-508.820,329.573,-2.75184,1.13990,-0.09965
2.8369,52.768,-508.859,328.624,-2.75195,1.13997,-0.09970
2.8553,52.796,-508.824,327.535,-2.75191,1.13992,-0.09975
2.8710,52.790,-508.850,326.587,-2.75206,1.13992,-0.09976
2.8869,52.784,-508.868,325.648,-2.75219,1.13989,-0.09973
2.9049,52.769,-508.866,324.561,-2.75216,1.13998,-0.09976
2.9209,52.801,-508.839,323.588,-2.75206,1.13989,-0.09975
2.9369,52.820,-508.808,322.582,-2.75192,1.13988,-0.09975
2.9554,52.772,-508.844,321.480,-2.75196,1.13990,-0.09963
2.9710,52.816,-508.822,320.473,-2.75184,1.13985,-0.09978
2.9869,52.792,-508.811,319.521,-2.75182,1.13985,-0.09968
3.0049,52.788,-508.824,318.399,-2.75179,1.13982,-0.09968
3.0209,52.780,-508.844,317.459,-2.75184,1.13992,-0.09969
3.0368,52.797,-508.831,316.456,-2.75183,1.13982,-0.09967
3.0549,52.781,-508.845,315.374,-2.75185,1.13990,-0.09969
3.0710,52.774,-508.855,314.411,-2.75189,1.13998,-0.09976
3.0869,52.761,-508.878,313.445,-2.75198,1.13998,-0.09972
3.1049,52.756,-508.866,312.370,-2.75197,1.13993,-0.09969
3.1209,52.789,-508.841,311.413,-2.75195,1.13985,-0.09970
3.1381,52.795,-508.814,310.420,-2.75183,1.13985,-0.09971
3.1548,52.781,-508.814,309.339,-2.75183,1.13988,-0.09965
3.1709,52.785,-508.810,308.365,-2.75178,1.13988,-0.09971
3.1889,52.780,-508.847,307.332,-2.75195,1.13998,-0.09979
3.2049,52.775,-508.850,306.350,-2.75194,1.14001,-0.09974
3.2208,52.764,-508.876,305.408,-2.75205,1.13997,-0.09979
3.2414,52.767,-508.839,304.272,-2.75190,1.13996,-0.09969
3.2548,52.780,-508.852,303.324,-2.75197,1.13995,-0.09974
3.2708,52.776,-508.848,302.341,-2.75203,1.13994,-0.09971
3.2890,52.772,-508.872,301.221,-2.75197,1.14001,-0.09978
3.3049,52.782,-508.889,300.303,-2.75213,1.13994,-0.09978
3.3209,52.771,-508.840,299.340,-2.75204,1.13995,-0.09975
3.3397,52.781,-508.805,298.204,-2.75187,1.13986,-0.09968
3.3548,52.791,-508.799,297.254,-2.75192,1.13988,-0.09969
3.3708,52.799,-508.781,296.317,-2.75191,1.13989,-0.09975
3.3888,52.804,-508.807,295.238,-2.75199,1.13991,-0.09975
3.4049,52.807,-508.808,294.287,-2.75202,1.13993,-0.09978
3.4208,52.802,-508.836,293.338,-2.75210,1.13996,-0.09986
3.4388,52.778,-508.808,292.264,-2.75208,1.14000,-0.09975
3.4555,52.786,-508.790,291.318,-2.75210,1.14003,-0.09978
3.4708,52.793,-508.817,290.351,-2.75220,1.14003,-0.09986
3.4890,52.790,-508.841,289.226,-2.75221,1.13996,-0.09985
3.5049,52.779,-508.863,288.294,-2.75227,1.14003,-0.09985
3.5228,52.791,-508.842,287.218,-2.75229,1.13994,-0.09980
3.5388,52.791,-508.832,286.187,-2.75213,1.13996,-0.09978
3.5548,52.789,-508.832,285.219,-2.75212,1.13993,-0.09985
3.5731,52.798,-508.812,284.096,-2.75199,1.13997,-0.09978
3.5889,52.813,-508.825,283.138,-2.75201,1.13990,-0.09979
3.6049,52.773,-508.844,282.127,-2.75195,1.14003,-0.09977
3.6229,52.787,-508.815,281.034,-2.75193,1.13992,-0.09971
3.6388,52.773,-508.849,280.066,-2.75199,1.13998,-0.09970
3.6548,52.777,-508.800,279.058,-2.75188,1.13989,-0.09964
3.6728,52.799,-508.833,277.999,-2.75202,1.13991,-0.09978
3.6890,52.776,-508.850,277.024,-2.75206,1.13995,-0.09974
3.7049,52.784,-508.828,276.012,-2.75197,1.13986,-0.09970
3.7228,52.760,-508.867,274.980,-2.75206,1.13995,-0.09973
3.7388,52.790,-508.859,273.965,-2.75197,1.13983,-0.09976
3.7548,52.776,-508.825,272.983,-2.75185,1.13988,-0.09969
3.7730,52.800,-508.831,271.865,-2.75178,1.13987,-0.09975
3.7889,52.786,-508.800,270.870,-2.75171,1.13978,-0.09959
3.8049,52.771,-508.863,269.941,-2.75184,1.13993,-0.09967
3.8229,52.797,-508.842,268.827,-2.75184,1.13983,-0.09968
3.8388,52.775,-508.832,267.887,-2.75177,1.13990,-0.09969
3.8568,52.780,-508.851,266.860,-2.75194,1.13990,-0.09973
3.8728,52.767,-508.830,265.889,-2.75199,1.13993,-0.09973
3.8890,52.768,-508.885,264.945,-2.75216,1.14006,-0.09984
3.9069,52.787,-508.835,263.881,-2.75215,1.13995,-0.09978
3.9228,52.800,-508.829,262.926,-2.75210,1.14001,-0.09987
3.9388,52.779,-508.850,261.979,-2.75220,1.13997,-0.09979
3.9569,52.788,-508.825,260.903,-2.75213,1.14004,-0.09984
3.9742,52.785,-508.776,259.879,-2.75195,1.13995,-0.09968
