time_s,x_mm,y_mm,z_mm,rx_rad,ry_rad,rz_rad
0.2974,52.773,-508.924,474.975,-2.90237,1.20226,0.00004
0.3610,52.786,-508.871,474.724,2.90239,-1.20222,0.00000
0.4242,52.812,-508.831,473.400,2.90228,-1.20210,0.00009
0.4880,52.795,-508.827,470.924,2.90232,-1.20219,0.00005
0.5554,52.782,-508.889,467.128,-2.90233,1.20226,0.00002
0.6180,52.771,-508.911,463.274,2.90213,-1.20220,0.00013
0.6829,52.791,-508.842,459.189,-2.90239,1.20229,-0.00005
0.7501,52.784,-508.919,455.105,2.90233,-1.20221,0.00002
0.8139,52.788,-508.893,451.083,2.90243,-1.20212,-0.00000
0.8819,52.785,-508.867,448.065,2.90241,-1.20223,0.00001
0.9600,52.779,-508.909,442.958,2.90234,-1.20223,0.00002
1.0089,52.783,-508.917,439.946,2.90231,-1.20223,0.00004
1.0739,52.793,-508.827,435.951,-2.90241,1.20222,0.00001
1.1408,52.784,-508.881,431.772,-2.90241,1.20220,0.00005
1.2049,52.773,-508.883,427.871,2.90227,-1.20219,0.00005
1.2697,52.793,-508.877,423.720,2.90236,-1.20218,-0.00001
1.3349,52.782,-508.920,419.738,2.90229,-1.20213,0.00004
1.3999,52.771,-508.861,415.689,-2.90240,1.20223,0.00004
1.4668,52.790,-508.887,411.615,2.90239,-1.20221,-0.00000
1.5299,52.805,-508.874,408.563,2.90244,-1.20216,0.00002
1.5949,52.768,-508.896,404.530,2.90241,-1.20229,-0.00005
1.6617,52.804,-508.904,400.460,2.90240,-1.20213,0.00005
1.7260,52.783,-508.896,396.476,2.90231,-1.20219,0.00007
1.7899,52.793,-508.924,392.264,2.90244,-1.20223,0.00000
1.8604,52.788,-508.879,388.301,-2.90244,1.20228,-0.00006
1.9209,52.776,-508.889,384.341,2.90230,-1.20220,0.00008
1.9880,52.792,-508.931,380.280,2.90227,-1.20217,0.00012
2.0510,52.771,-508.899,376.149,-2.90236,1.20227,0.00007
2.1159,52.803,-508.857,373.117,-2.90234,1.20219,0.00003
2.1864,52.802,-508.855,368.156,2.90230,-1.20216,0.00008
2.2469,52.790,-508.855,365.032,-2.90240,1.20213,0.00008
2.3128,52.771,-508.881,360.965,-2.90225,1.20223,0.00010
2.3769,52.778,-508.879,356.922,2.90243,-1.20226,-0.00000
2.4419,52.797,-508.863,353.012,2.90232,-1.20220,0.00006
2.5102,52.787,-508.889,348.835,2.90243,-1.20222,-0.00003
2.5720,52.762,-508.903,344.851,2.90228,-1.20223,-0.00002
2.6369,52.792,-508.846,340.794,-2.90237,1.20219,0.00004
2.7035,52.762,-508.909,336.687,2.90242,-1.20230,-0.00006
2.7679,52.746,-508.933,332.644,-2.90238,1.20228,0.00003
2.8328,52.771,-508.904,329.623,-2.90230,1.20219,0.00012
2.9015,52.771,-508.898,324.524,-2.90233,1.20219,0.00011
2.9629,52.801,-508.890,321.496,-2.90240,1.20224,0.00002
3.0284,52.785,-508.887,317.522,-2.90232,1.20225,-0.00002
3.0930,52.760,-508.900,313.382,-2.90232,1.20226,0.00009
3.1579,52.768,-508.923,309.427,2.90239,-1.20225,0.00001
3.2235,52.815,-508.851,305.340,-2.90238,1.20225,-0.00005
3.2889,52.785,-508.865,301.390,2.90232,-1.20221,0.00001
3.3538,52.788,-508.921,297.411,2.90217,-1.20212,0.00013
3.4202,52.797,-508.878,293.246,2.90240,-1.20229,0.00005
3.4839,52.805,-508.858,289.177,-2.90235,1.20219,0.00003
