time_s,phase,robot_z_mm,truth_mm,raw_kalman,filt_kalman,vel_kalman,raw_learned,filt_learned,vel_learned
0.2974,1,474.975,618.27,631.2,631.20,0.0,627.6,627.55,0.0
0.3610,1,474.724,618.02,626.7,626.70,-70.6,623.1,623.06,-70.6
0.4242,1,473.400,616.70,629.7,628.49,-9.9,626.1,625.13,11.3
0.4880,1,470.924,614.22,626.7,627.06,-16.0,623.1,623.47,-19.2
0.5554,1,467.128,610.43,625.7,625.80,-17.2,622.1,622.07,-20.5
0.6180,1,463.274,606.57,617.7,620.40,-46.4,614.1,615.11,-94.2
0.6829,1,459.189,602.49,616.2,616.71,-51.0,612.6,612.07,-54.8
0.7501,1,455.105,598.40,614.7,614.13,-45.4,611.1,610.74,-25.3
0.8139,1,451.083,594.38,608.2,609.43,-57.4,604.7,605.38,-73.5
0.8819,1,448.065,591.37,605.2,605.33,-58.7,601.8,601.58,-58.6
0.9600,1,442.958,586.26,602.2,601.68,-52.6,598.8,598.61,-39.9
1.0089,1,439.946,583.25,597.2,598.04,-59.9,593.9,594.46,-71.1
1.0739,1,435.951,579.25,591.7,592.70,-69.9,588.4,588.64,-86.5
1.1408,1,431.772,575.07,586.7,587.21,-75.5,583.5,583.40,-79.6
1.2049,1,427.871,571.17,586.2,584.70,-59.6,583.0,582.30,-28.3
1.2697,1,423.720,567.02,579.7,580.16,-64.3,576.6,577.14,-70.8
1.3349,1,419.738,563.04,576.7,576.41,-61.2,573.6,573.44,-59.1
1.3999,1,415.689,558.99,572.7,572.60,-60.1,569.6,569.63,-58.8
1.4668,1,411.615,554.91,567.2,567.72,-65.9,564.2,564.39,-75.2
1.5299,1,408.563,551.86,566.2,565.17,-54.8,563.2,562.65,-36.4
1.5949,1,404.530,547.83,563.2,562.59,-47.9,560.2,560.22,-37.2
1.6617,1,400.460,543.76,560.2,559.89,-44.4,557.2,557.31,-42.6
1.7260,1,396.476,539.78,552.2,554.05,-65.4,549.3,550.07,-100.3
1.7899,1,392.264,535.56,549.7,549.77,-66.1,546.8,546.33,-65.9
1.8604,1,388.301,531.60,546.2,545.79,-61.4,543.3,543.11,-48.4
1.9209,1,384.341,527.64,540.2,540.94,-69.3,537.4,537.81,-79.6
1.9880,1,380.280,523.58,538.7,537.79,-58.8,535.9,535.39,-42.8
2.0510,1,376.149,519.45,532.2,532.93,-67.0,529.4,529.89,-79.0
2.1159,1,373.117,516.42,529.7,529.27,-62.1,526.9,526.58,-55.8
2.1864,1,368.156,511.46,526.2,525.73,-56.2,523.4,523.31,-47.7
2.2469,1,365.032,508.33,520.7,521.33,-63.4,517.9,518.33,-75.3
2.3128,1,360.965,504.26,519.2,518.44,-54.1,516.4,515.99,-42.0
2.3769,1,356.922,500.22,514.7,514.80,-55.3,511.9,512.14,-56.8
2.4419,1,353.012,496.31,506.2,508.05,-78.2,503.5,504.18,-111.4
2.5102,1,348.835,492.13,505.2,504.25,-67.1,502.5,501.65,-48.0
2.5720,1,344.851,488.15,499.7,499.86,-68.9,497.0,497.23,-67.0
2.6369,1,340.794,484.09,498.7,497.45,-54.0,496.0,495.51,-33.4
2.7035,1,336.687,479.99,490.7,491.88,-68.2,488.0,488.71,-91.1
2.7679,1,332.644,475.94,490.2,489.17,-56.1,487.5,486.77,-40.7
2.8328,1,329.623,472.92,483.7,484.39,-64.3,481.0,481.42,-75.4
2.9015,1,324.524,467.82,483.7,482.36,-47.3,481.0,480.32,-24.6
2.9629,1,321.496,464.80,478.2,478.69,-52.8,475.5,475.98,-61.6
3.0284,1,317.522,460.82,474.7,474.90,-55.2,471.9,471.95,-61.6
3.0930,1,313.382,456.68,468.2,469.36,-69.5,465.4,465.81,-89.2
3.1579,1,309.427,452.73,467.7,466.64,-56.5,464.9,464.22,-35.6
3.2235,1,305.340,448.64,460.2,461.21,-69.0,457.4,458.07,-84.1
3.2889,1,301.390,444.69,456.7,456.70,-69.0,453.9,453.72,-69.4
3.3538,1,297.411,440.71,455.2,454.10,-55.2,452.4,451.94,-34.5
3.4202,1,293.246,436.55,447.7,448.70,-67.9,444.9,445.57,-86.2
3.4839,1,289.177,432.48,444.7,444.58,-66.4,441.9,441.61,-66.4
3.5488,1,286.201,429.50,443.2,442.13,-52.7,440.4,439.93,-32.8
3.6153,1,282.072,425.37,435.7,436.76,-66.4,432.9,433.55,-85.9
3.6799,1,278.039,421.34,434.2,433.56,-58.3,431.4,430.86,-49.3
3.7447,1,274.064,417.36,431.2,430.69,-51.7,428.3,428.25,-41.9
3.8100,1,269.959,413.26,427.7,427.56,-49.8,424.8,424.93,-49.3
3.8749,1,265.924,409.22,422.7,423.28,-57.6,419.8,420.10,-70.2
3.9414,1,261.842,405.14,417.2,417.99,-68.5,414.3,414.46,-82.5
4.0050,1,257.845,401.14,412.2,412.72,-75.4,409.3,409.27,-81.8
4.0699,1,253.842,397.14,413.2,411.29,-49.1,410.3,409.36,-12.7
4.1363,1,249.666,392.97,407.2,407.52,-53.0,404.3,404.87,-58.9
4.2010,1,246.602,389.90,404.7,404.47,-50.1,401.8,401.65,-51.3
4.2649,1,242.709,386.01,398.7,399.64,-62.2,395.7,396.13,-80.2
4.3356,1,238.647,381.95,395.7,395.54,-60.0,392.7,392.43,-56.0
4.3960,1,234.484,377.78,389.2,390.21,-72.7,386.2,386.66,-87.4
4.4627,1,230.469,373.77,386.7,386.22,-66.3,383.7,383.28,-56.4
4.5260,1,226.444,369.74,383.2,382.77,-60.7,380.2,380.10,-51.3
4.5909,1,222.444,365.74,380.7,380.03,-51.6,377.7,377.53,-41.6
4.6584,1,218.326,361.63,375.2,375.67,-58.2,372.1,372.50,-69.5
4.7210,1,214.401,357.70,371.7,371.81,-59.8,368.6,368.56,-64.2
4.7860,1,211.302,354.60,366.7,367.13,-65.9,363.6,363.73,-72.6
4.8543,1,206.237,349.54,364.2,363.67,-58.0,361.1,360.79,-47.5
4.9171,1,203.186,346.49,360.7,360.46,-54.7,357.6,357.63,-49.8
4.9819,1,199.198,342.50,355.7,356.12,-60.8,352.6,352.84,-69.7
5.0470,1,195.028,338.33,352.2,352.19,-60.6,349.1,348.95,-61.4
5.1120,1,191.010,334.31,347.7,347.89,-63.4,344.6,344.61,-65.9
5.1790,1,186.954,330.25,343.2,343.35,-65.7,340.0,340.06,-67.6
5.2431,1,182.941,326.24,341.7,340.83,-52.5,338.5,338.12,-36.9
5.3070,1,178.931,322.23,335.7,336.31,-61.7,332.5,333.01,-72.4
5.3746,1,174.874,318.17,331.2,331.51,-66.6,328.0,328.02,-73.4
5.4381,1,170.868,314.17,329.2,328.55,-56.6,326.0,325.61,-44.5
5.5029,1,167.851,311.15,324.2,324.43,-60.2,321.0,321.25,-63.3
5.5715,1,163.675,306.98,320.2,320.23,-60.7,317.0,316.98,-62.4
5.6330,1,159.620,302.92,314.2,314.98,-72.9,311.0,311.32,-86.2
5.6979,1,155.615,298.92,310.2,310.22,-73.2,307.0,306.80,-72.6
5.7641,1,151.542,294.84,309.2,307.96,-52.4,306.0,305.41,-29.3
5.8280,1,147.548,290.85,304.2,304.34,-54.6,301.0,301.36,-57.3
5.8967,1,143.466,286.77,301.7,301.35,-48.6,298.5,298.33,-46.0
5.9591,1,139.493,282.79,295.7,296.58,-62.5,292.5,292.94,-78.8
6.0239,1,135.498,278.80,292.7,292.64,-61.6,289.5,289.23,-60.8
6.0905,1,131.341,274.64,289.7,289.32,-55.3,286.5,286.29,-46.8
6.1550,1,128.262,271.56,285.2,285.38,-58.3,282.0,282.17,-60.9
6.2189,1,124.285,267.59,280.7,281.02,-63.5,277.5,277.60,-69.6
6.2884,1,120.143,263.44,276.7,276.67,-63.0,273.5,273.39,-61.8
6.3500,1,116.204,259.50,272.2,272.40,-66.2,269.0,269.09,-68.3
6.4161,1,112.199,255.50,268.7,268.48,-62.4,265.5,265.38,-58.2
6.4801,1,108.056,251.36,265.7,265.31,-55.7,262.5,262.39,-48.7
6.5451,1,104.057,247.36,260.7,261.01,-61.2,257.5,257.78,-67.1
6.6145,1,99.906,243.21,257.7,257.42,-55.9,254.5,254.35,-51.8
6.6750,1,95.973,239.27,254.2,254.15,-55.0,251.1,251.08,-53.6
6.7400,1,92.023,235.32,250.2,250.32,-57.1,247.1,247.15,-59.3
6.8073,1,88.882,232.18,244.7,245.24,-67.4,241.6,241.82,-76.2
6.8710,1,84.812,228.11,242.7,242.15,-57.3,239.6,239.21,-47.2
6.9359,1,80.740,224.04,237.7,237.93,-61.6,234.6,234.86,-63.7
7.0050,1,76.625,219.93,234.2,234.05,-58.4,231.2,231.07,-56.1
7.0660,1,72.712,216.01,228.7,229.27,-68.9,225.7,226.01,-77.6
7.1319,1,68.686,211.99,225.7,225.41,-63.0,222.7,222.46,-57.7
7.1970,1,64.554,207.85,222.2,221.93,-57.7,219.3,219.17,-51.8
7.2609,1,60.513,203.81,218.2,218.21,-57.9,215.3,215.37,-58.1
7.3296,1,56.396,199.70,215.2,214.92,-52.0,212.3,212.18,-48.1
7.3920,1,52.498,195.80,210.7,211.00,-57.9,207.9,208.06,-62.7
7.4569,1,49.489,192.79,206.2,206.51,-64.3,203.4,203.49,-69.2
7.5241,1,45.345,188.65,201.7,201.84,-67.4,198.9,198.93,-68.0
7.5869,1,41.284,184.58,197.7,197.67,-66.8,195.0,194.94,-64.4
7.6518,1,37.237,180.54,193.2,193.24,-67.6,190.5,190.58,-66.7
7.7222,1,33.189,176.49,189.7,189.37,-59.9,187.1,186.93,-53.8
7.7830,1,29.268,172.57,184.7,185.01,-66.3,182.2,182.40,-70.4
7.8489,1,25.062,168.36,181.2,181.04,-62.8,178.7,178.57,-60.1
7.9129,1,21.034,164.33,177.2,177.15,-61.6,174.8,174.76,-59.6
7.9780,1,17.077,160.38,173.7,173.54,-58.0,171.3,171.26,-54.8
8.0462,1,12.989,156.29,171.2,170.76,-47.5,168.9,168.68,-40.3
8.1089,1,9.913,153.21,165.7,166.30,-61.0,163.5,163.87,-69.9
8.1729,1,5.902,149.20,162.2,162.26,-62.3,160.0,159.92,-63.1
8.2433,1,1.797,145.10,157.2,157.38,-66.7,155.1,155.16,-67.1
8.3039,1,-2.125,141.18,153.7,153.59,-64.3,151.7,151.58,-60.6
8.3689,1,-6.184,137.12,150.2,149.98,-59.1,148.2,148.16,-54.0
8.4381,1,-10.364,132.94,145.7,145.75,-60.4,143.8,143.91,-60.3
8.4989,1,-14.310,128.99,141.7,141.81,-62.9,139.9,139.97,-63.9
8.5650,1,-18.346,124.95,138.2,138.05,-59.2,136.5,136.39,-55.8
8.6290,1,-22.497,120.80,134.2,134.22,-59.6,132.6,132.63,-58.3
8.6940,1,-26.470,116.83,130.7,130.60,-57.2,129.2,129.12,-54.6
8.7632,1,-30.458,112.84,126.7,126.69,-56.8,125.3,125.28,-55.4
8.8250,1,-33.537,109.76,121.2,121.75,-70.3,119.9,120.22,-76.8
8.8900,1,-37.594,105.71,117.2,117.20,-70.2,116.0,115.90,-68.2
8.9568,1,-41.710,101.59,114.2,113.76,-58.4,113.1,112.85,-49.2
9.0212,1,-45.684,97.62,110.2,110.15,-57.0,109.2,109.28,-54.4
9.0857,1,-49.658,93.64,105.7,105.90,-62.4,104.8,104.98,-64.6
9.1502,1,-53.840,89.46,102.7,102.48,-56.6,101.9,101.77,-52.4
9.2151,1,-57.773,85.53,97.2,97.62,-68.0,96.6,96.86,-71.6
9.2827,1,-61.918,81.38,94.2,93.91,-59.7,93.7,93.47,-53.5
9.3463,1,-65.965,77.34,89.7,89.81,-62.6,89.3,89.46,-61.4
9.4111,1,-68.934,74.37,86.7,86.46,-55.8,86.5,86.31,-50.8
9.4773,1,-73.029,70.27,83.2,83.09,-52.6,83.1,83.05,-49.4
9.5410,1,-77.152,66.15,78.2,78.60,-63.7,78.3,78.50,-67.5
9.6059,1,-81.120,62.18,73.7,73.89,-69.3,73.9,73.95,-69.7
9.6969,1,-87.026,56.27,70.2,69.75,-50.6,70.5,70.30,-40.9
9.7360,1,-89.179,54.12,66.2,66.77,-60.9,66.7,67.23,-62.9
9.8019,1,-93.329,49.97,63.2,63.08,-57.6,63.8,63.72,-54.6
9.8671,1,-97.222,46.08,57.2,57.74,-73.1,58.1,58.38,-77.3
9.9319,1,-101.270,42.03,53.2,53.15,-71.6,54.2,54.11,-67.7
9.9978,1,-104.385,38.92,49.2,49.01,-66.0,50.4,50.30,-59.4
10.0619,1,-108.427,34.87,44.7,44.72,-66.6,46.1,46.17,-63.6
10.1269,1,-112.404,30.90,42.2,41.75,-53.3,43.7,43.48,-45.2
10.1947,1,-116.682,26.62,37.2,37.42,-60.2,39.0,39.16,-60.9
10.2570,1,-120.606,22.69,33.2,33.32,-63.7,35.2,35.19,-63.3
10.3230,1,-124.506,18.79,29.2,29.18,-63.1,31.3,31.30,-59.6
10.3920,1,-127.870,15.43,24.7,24.73,-64.0,27.1,27.09,-60.8
10.4530,1,-129.833,13.47,22.2,21.84,-53.8,24.7,24.49,-46.2
10.5203,1,-130.724,12.58,19.7,19.35,-42.6,22.3,22.20,-35.9
10.5830,2,-130.763,12.54,20.2,19.32,-16.0,22.8,22.37,-4.6
10.6480,2,-130.743,12.56,18.7,18.58,-13.0,21.4,21.49,-12.0
10.7149,2,-130.758,12.54,18.7,18.45,-5.9,21.4,21.29,-4.4
10.7780,2,-130.751,12.55,18.7,18.54,-1.5,21.4,21.33,-0.3
10.8440,2,-130.757,12.54,18.2,18.26,-3.2,20.9,20.97,-4.6
10.9124,2,-130.772,12.53,20.2,19.68,12.4,22.8,22.51,18.6
10.9740,2,-130.802,12.50,19.7,19.90,7.1,22.3,22.54,4.0
11.0389,2,-130.809,12.49,18.7,19.12,-5.0,21.4,21.59,-11.5
11.1108,2,-130.803,12.50,19.7,19.49,1.8,22.3,22.14,5.2
11.1690,2,-130.798,12.50,19.7,19.67,2.6,22.3,22.35,4.0
