time_s,x_mm,y_mm,z_mm,rx_rad,ry_rad,rz_rad
0.2310,55.120,-508.783,475.014,2.90246,-1.20216,0.00003
0.2962,55.122,-508.736,474.674,2.90213,-1.20203,0.00014
0.3632,55.087,-508.794,472.880,2.90229,-1.20214,0.00006
0.4310,55.101,-508.763,470.098,2.90240,-1.20211,0.00010
0.4912,55.076,-508.789,467.293,2.90233,-1.20212,-0.00002
0.5568,55.081,-508.811,463.251,2.90207,-1.20213,0.00016
0.6218,55.067,-508.752,459.103,-2.90232,1.20226,0.00005
0.6870,55.035,-508.820,455.185,2.90226,-1.20229,0.00003
0.7528,55.063,-508.804,451.061,2.90229,-1.20223,0.00001
0.8172,55.097,-508.796,447.039,2.90240,-1.20219,-0.00000
0.8821,55.073,-508.815,442.945,2.90226,-1.20215,0.00007
0.9480,55.110,-508.781,438.929,2.90241,-1.20219,0.00010
1.0123,55.096,-508.754,434.941,2.90240,-1.20221,0.00003
1.0778,55.075,-508.766,431.859,-2.90245,1.20224,0.00005
1.1440,55.082,-508.776,427.857,2.90218,-1.20222,0.00010
1.2080,55.071,-508.790,423.773,2.90237,-1.20223,-0.00002
1.2737,55.073,-508.831,419.695,2.90223,-1.20213,0.00010
1.3382,55.091,-508.772,415.658,2.90244,-1.20225,0.00002
1.4031,55.113,-508.769,411.631,-2.90245,1.20214,-0.00002
1.4687,55.088,-508.818,407.527,2.90233,-1.20211,0.00003
1.5332,55.080,-508.772,403.494,-2.90238,1.20226,0.00007
1.5988,55.094,-508.810,399.460,2.90235,-1.20215,0.00004
1.6662,55.069,-508.825,395.458,2.90223,-1.20222,0.00011
1.7291,55.105,-508.796,392.329,-2.90246,1.20212,-0.00001
1.7951,55.108,-508.768,388.348,-2.90238,1.20218,0.00003
1.8591,55.085,-508.768,384.286,2.90232,-1.20219,0.00002
1.9242,55.071,-508.815,380.324,2.90230,-1.20220,0.00001
1.9904,55.090,-508.798,376.084,-2.90235,1.20221,0.00006
2.0544,55.076,-508.790,372.114,2.90241,-1.20221,-0.00003
2.1200,55.102,-508.781,368.233,2.90227,-1.20209,0.00006
2.1859,55.088,-508.789,364.044,2.90241,-1.20226,0.00002
2.2501,55.060,-508.817,359.988,-2.90242,1.20226,0.00005
2.3150,55.066,-508.787,356.986,2.90242,-1.20228,-0.00002
2.3846,55.074,-508.777,351.931,2.90234,-1.20228,0.00002
2.4452,55.082,-508.780,348.897,2.90241,-1.20223,0.00002
2.5111,55.073,-508.800,344.796,2.90231,-1.20225,0.00001
2.5757,55.097,-508.762,340.760,-2.90239,1.20226,0.00000
2.6410,55.080,-508.801,336.750,-2.90242,1.20227,0.00003
2.7061,55.083,-508.817,332.564,-2.90232,1.20224,0.00006
2.7713,55.076,-508.799,328.549,-2.90220,1.20219,0.00010
2.8361,55.072,-508.805,324.480,-2.90237,1.20221,0.00004
2.9021,55.085,-508.819,320.493,2.90241,-1.20228,0.00001
2.9662,55.091,-508.769,316.488,-2.90230,1.20225,0.00005
3.0320,55.093,-508.817,313.508,2.90240,-1.20223,0.00001
3.0967,55.069,-508.834,309.413,2.90229,-1.20219,0.00001
3.1620,55.077,-508.758,305.431,2.90240,-1.20228,-0.00001
3.2271,55.069,-508.764,301.320,2.90233,-1.20227,0.00002
3.2922,55.050,-508.830,297.352,2.90212,-1.20222,0.00003
3.3571,55.069,-508.789,293.289,2.90240,-1.20235,0.00001
3.4235,55.075,-508.758,289.141,-2.90241,1.20222,0.00006
3.4874,55.071,-508.836,285.191,2.90225,-1.20218,0.00012
3.5529,55.103,-508.760,281.012,-2.90237,1.20220,-0.00000
3.6198,55.096,-508.783,277.009,-2.90244,1.20222,0.00002
3.6831,55.096,-508.787,274.001,2.90240,-1.20226,0.00004
3.7481,55.074,-508.807,270.053,2.90235,-1.20220,0.00001
3.8131,55.079,-508.819,265.855,-2.90246,1.20219,0.00002
3.8782,55.097,-508.817,261.901,2.90236,-1.20214,0.00007
3.9443,55.082,-508.806,257.836,2.90226,-1.20220,0.00007
4.0086,55.065,-508.770,253.740,-2.90239,1.20221,0.00004
4.0740,55.079,-508.813,249.680,-2.90234,1.20219,0.00004
4.1395,55.084,-508.824,245.634,2.90243,-1.20225,0.00006
4.2042,55.089,-508.759,241.714,2.90233,-1.20222,-0.00000
4.2691,55.082,-508.784,238.665,2.90236,-1.20222,0.00003
4.3387,55.089,-508.803,233.463,-2.90236,1.20217,0.00004
4.3993,55.087,-508.814,230.550,2.90237,-1.20223,0.00006
4.4649,55.092,-508.786,226.561,2.90235,-1.20216,0.00005
4.5297,55.081,-508.828,222.376,2.90243,-1.20219,0.00003
4.5948,55.094,-508.795,218.416,2.90242,-1.20217,0.00004
4.6604,55.095,-508.776,214.339,2.90232,-1.20221,0.00002
4.7251,55.070,-508.794,210.257,2.90239,-1.20226,0.00001
4.7900,55.083,-508.774,206.300,2.90244,-1.20226,0.00004
4.8560,55.081,-508.803,202.151,-2.90241,1.20231,-0.00002
4.9203,55.090,-508.800,198.187,2.90234,-1.20228,0.00003
4.9860,55.101,-508.769,195.104,-2.90240,1.20217,0.00004
5.0505,55.077,-508.816,191.003,2.90241,-1.20223,0.00000
5.1161,55.082,-508.785,186.958,-2.90244,1.20224,0.00001
5.1827,55.085,-508.818,182.897,2.90243,-1.20223,0.00004
5.2462,55.101,-508.810,178.872,2.90243,-1.20227,0.00008
5.3112,55.084,-508.830,174.944,2.90226,-1.20217,0.00010
5.3768,55.094,-508.761,170.811,2.90245,-1.20225,0.00005
5.4417,55.109,-508.775,166.790,-2.90246,1.20219,-0.00003
5.5074,55.069,-508.815,162.674,2.90233,-1.20225,0.00004
5.5735,55.112,-508.732,158.592,-2.90228,1.20215,0.00004
5.6370,55.073,-508.764,155.541,-2.90228,1.20216,0.00011
5.7028,55.086,-508.802,151.570,-2.90244,1.20221,0.00002
5.7672,55.095,-508.790,147.523,2.90244,-1.20225,-0.00001
5.8321,55.084,-508.795,143.529,2.90244,-1.20222,0.00003
5.8995,55.091,-508.816,139.475,2.90225,-1.20211,0.00005
5.9624,55.068,-508.803,135.450,2.90233,-1.20222,0.00002
6.0280,55.101,-508.782,131.396,2.90244,-1.20220,0.00004
6.0938,55.074,-508.815,127.254,2.90241,-1.20226,0.00001
6.1580,55.112,-508.787,123.227,-2.90229,1.20217,-0.00001
6.2231,55.088,-508.756,120.202,-2.90238,1.20219,0.00004
6.2897,55.102,-508.819,115.206,2.90235,-1.20215,0.00013
6.3532,55.089,-508.759,112.146,2.90243,-1.20225,0.00001
6.4205,55.091,-508.790,108.131,2.90245,-1.20219,-0.00001
6.4833,55.086,-508.830,104.005,2.90240,-1.20220,0.00004
6.5488,55.094,-508.769,99.954,-2.90232,1.20222,0.00002
6.6141,55.080,-508.820,95.881,2.90239,-1.20226,0.00006
6.6790,55.067,-508.841,92.001,2.90222,-1.20226,0.00011
6.7440,55.089,-508.831,87.998,2.90229,-1.20216,0.00013
6.8111,55.099,-508.878,83.856,2.90217,-1.20208,0.00017
6.8741,55.096,-508.773,79.743,-2.90238,1.20215,0.00010
6.9403,55.092,-508.756,76.667,-2.90225,1.20220,0.00009
7.0043,55.072,-508.858,72.648,2.90224,-1.20218,0.00009
7.0697,55.085,-508.855,68.734,2.90226,-1.20210,0.00007
7.1349,55.109,-508.756,64.642,-2.90245,1.20216,-0.00008
7.2000,55.079,-508.776,60.433,-2.90239,1.20218,0.00005
7.2647,55.107,-508.786,56.470,-2.90238,1.20215,0.00001
7.3313,55.067,-508.820,52.439,2.90236,-1.20228,0.00000
7.3950,55.083,-508.794,48.477,2.90228,-1.20220,0.00009
7.4603,55.068,-508.793,44.405,-2.90237,1.20233,0.00000
7.5283,55.064,-508.855,40.256,2.90241,-1.20228,-0.00000
7.5906,55.087,-508.754,37.171,-2.90236,1.20222,0.00003
7.6557,55.092,-508.806,33.299,2.90234,-1.20225,0.00005
7.7209,55.067,-508.856,29.238,2.90222,-1.20217,0.00012
7.7858,55.087,-508.792,25.109,-2.90239,1.20230,-0.00002
7.8515,55.076,-508.788,20.980,-2.90235,1.20228,0.00006
7.9160,55.070,-508.783,17.019,2.90233,-1.20227,0.00001
7.9815,55.094,-508.801,13.063,2.90237,-1.20222,0.00010
8.0483,55.111,-508.747,8.837,-2.90227,1.20218,0.00002
8.1116,55.091,-508.830,4.850,2.90241,-1.20221,0.00004
8.1765,55.102,-508.735,1.846,-2.90239,1.20218,0.00003
8.2433,55.077,-508.821,-2.154,2.90228,-1.20223,0.00011
8.3069,55.061,-508.804,-6.259,2.90235,-1.20226,-0.00002
8.3743,55.078,-508.780,-10.288,-2.90236,1.20222,0.00001
8.4372,55.060,-508.817,-14.333,2.90235,-1.20230,0.00003
8.5024,55.080,-508.835,-18.282,2.90225,-1.20222,0.00010
8.5678,55.108,-508.733,-22.577,-2.90228,1.20212,0.00007
8.6327,55.093,-508.765,-26.551,-2.90236,1.20217,0.00002
8.6977,55.087,-508.912,-30.348,2.90213,-1.20204,0.00019
8.7644,55.083,-508.753,-34.607,-2.90237,1.20221,0.00004
8.8280,55.087,-508.835,-38.627,-2.90240,1.20223,-0.00001
8.8936,55.072,-508.843,-41.630,2.90240,-1.20220,0.00001
8.9581,55.124,-508.725,-45.722,-2.90246,1.20211,-0.00003
9.0234,55.100,-508.772,-49.756,-2.90240,1.20224,-0.00001
9.0886,55.073,-508.858,-53.741,2.90236,-1.20219,-0.00001
9.1539,55.066,-508.760,-57.821,2.90238,-1.20232,0.00000
9.2187,55.096,-508.773,-61.844,2.90241,-1.20216,0.00000
9.2844,55.103,-508.795,-66.039,-2.90237,1.20222,-0.00001
9.3488,55.096,-508.824,-69.927,2.90241,-1.20221,0.00008
9.4142,55.083,-508.810,-73.919,2.90231,-1.20219,0.00007
9.4846,55.110,-508.693,-78.194,-2.90224,1.20211,0.00009
9.5442,55.086,-508.749,-81.180,-2.90230,1.20224,0.00007
9.6100,55.077,-508.876,-85.007,2.90218,-1.20215,0.00012
9.6749,55.082,-508.848,-89.234,2.90234,-1.20224,0.00002
9.7398,55.079,-508.796,-93.309,-2.90239,1.20218,0.00004
9.8052,55.059,-508.911,-97.149,2.90220,-1.20213,0.00012
9.8699,55.077,-508.866,-101.325,2.90232,-1.20226,0.00009
9.9354,55.098,-508.775,-105.414,-2.90231,1.20220,0.00003
10.0006,55.071,-508.865,-109.373,2.90224,-1.20222,0.00009
10.0656,55.099,-508.794,-113.476,-2.90240,1.20230,-0.00004
10.1311,55.102,-508.686,-117.584,-2.90217,1.20219,0.00007
10.1963,55.104,-508.678,-120.657,-2.90230,1.20218,0.00002
