time_s,phase,robot_z_mm,truth_mm,raw_kalman,filt_kalman,vel_kalman,raw_learned,filt_learned,vel_learned
0.3270,1,474.983,618.28,625.2,625.20,0.0,621.6,621.55,0.0
0.4104,1,473.842,617.14,625.2,625.20,0.0,621.6,621.55,0.0
0.4550,1,472.269,615.57,626.7,626.30,10.8,623.1,622.73,16.8
0.5206,1,469.211,612.51,622.2,623.59,-16.1,618.6,619.31,-41.5
0.5837,1,465.308,608.61,620.2,621.05,-27.0,616.6,616.57,-43.0
0.6487,1,462.189,605.49,615.7,617.04,-42.8,612.1,612.35,-61.2
0.7155,1,457.104,600.40,610.7,612.02,-57.9,607.2,607.34,-72.9
0.7787,1,454.188,597.49,610.2,609.48,-50.0,606.7,606.09,-29.4
0.8446,1,449.992,593.29,603.7,604.65,-60.8,600.3,600.84,-71.5
0.9138,1,446.051,589.35,600.7,600.60,-59.7,597.3,597.13,-56.1
0.9747,1,441.905,585.20,595.7,596.19,-65.2,592.4,592.60,-70.8
1.0408,1,437.920,581.22,593.7,593.02,-57.1,590.4,590.06,-43.6
1.1048,1,433.900,577.20,589.7,589.57,-55.6,586.5,586.58,-52.5
1.1696,1,429.787,573.09,585.2,585.49,-59.1,582.0,582.18,-65.2
1.2368,1,425.791,569.09,581.2,581.32,-60.5,578.1,578.02,-62.5
1.2997,1,422.691,565.99,573.7,575.13,-77.8,570.6,571.15,-100.4
1.3657,1,418.722,562.02,571.7,571.06,-70.1,568.6,568.05,-55.7
1.4320,1,414.598,557.90,567.7,567.23,-64.2,564.7,564.63,-52.2
1.4957,1,410.668,553.97,565.2,564.43,-54.8,562.2,562.06,-42.5
1.5606,1,406.533,549.83,562.7,562.03,-46.4,559.7,559.66,-38.0
1.6308,1,402.513,545.81,557.7,558.07,-51.4,554.8,555.04,-62.0
1.6907,1,398.405,541.71,552.2,553.26,-64.3,549.3,549.62,-84.6
1.7575,1,394.409,537.71,548.7,548.79,-65.5,545.8,545.55,-64.6
1.8208,1,390.383,533.68,545.7,545.32,-60.6,542.8,542.62,-49.7
1.8867,1,386.264,529.56,542.7,542.21,-54.0,539.8,539.77,-44.3
1.9535,1,382.323,525.62,535.7,536.72,-67.9,532.9,533.43,-86.9
2.0167,1,379.303,522.60,532.7,532.60,-66.6,529.9,529.59,-65.5
2.0816,1,375.090,518.39,530.2,529.51,-57.3,527.4,527.09,-43.1
2.1492,1,371.180,514.48,525.2,525.35,-59.5,522.4,522.66,-62.2
2.2117,1,367.190,510.49,523.7,522.96,-49.4,520.9,520.58,-38.6
2.2783,1,362.948,506.25,518.2,518.71,-56.7,515.4,515.79,-66.7
2.3418,1,358.992,502.29,513.7,514.20,-63.7,510.9,511.03,-73.5
2.4067,1,354.914,498.21,510.7,510.48,-60.5,507.9,507.70,-55.1
2.4734,1,350.925,494.23,504.7,505.29,-69.3,502.0,502.24,-77.5
2.5378,1,346.965,490.27,502.7,502.05,-59.9,500.0,499.55,-48.0
2.6027,1,343.904,487.20,495.7,496.55,-72.5,493.0,493.47,-86.0
2.6700,1,338.727,482.03,493.2,492.69,-64.6,490.5,490.07,-55.9
2.7328,1,335.729,479.03,489.7,489.33,-59.1,487.0,486.90,-51.5
2.7977,1,331.568,474.87,484.7,484.97,-63.2,482.0,482.19,-69.0
2.8658,1,327.573,470.87,483.2,482.37,-49.9,480.5,480.05,-37.0
2.9277,1,323.620,466.92,477.7,478.25,-58.1,475.0,475.39,-67.9
2.9953,1,319.468,462.77,472.2,472.90,-69.4,469.4,469.63,-82.6
3.0588,1,315.470,458.77,470.7,469.96,-57.7,467.9,467.40,-43.7
3.1227,1,311.420,454.72,466.2,466.22,-58.1,463.4,463.61,-56.6
3.1899,1,307.402,450.70,461.7,461.90,-61.4,458.9,459.05,-66.1
3.2537,1,303.444,446.74,459.2,458.80,-54.8,456.4,456.18,-48.7
3.3187,1,300.340,443.64,455.2,455.21,-55.0,452.4,452.50,-55.3
3.3873,1,295.325,438.62,449.2,449.90,-67.4,446.4,446.71,-80.2
3.4488,1,292.266,435.57,445.7,445.72,-67.7,442.9,442.71,-68.0
3.5137,1,288.141,431.44,442.2,441.92,-62.8,439.4,439.22,-56.2
3.5831,1,284.160,427.46,441.7,440.44,-39.5,438.9,438.40,-18.0
3.6437,1,280.028,423.33,433.7,435.26,-62.6,430.9,431.90,-89.3
3.7113,1,275.994,419.29,432.2,431.79,-56.4,429.3,428.87,-51.5
3.7748,1,272.039,415.34,426.7,427.22,-64.3,423.8,424.10,-70.8
3.8397,1,267.885,411.19,422.2,422.49,-68.7,419.3,419.34,-72.8
3.9067,1,263.862,407.16,420.2,419.44,-56.4,417.3,416.91,-42.1
3.9698,1,260.856,404.16,417.2,416.75,-49.5,414.3,414.29,-41.6
4.0347,1,256.807,400.11,410.2,411.31,-67.4,407.3,407.91,-88.7
4.1024,1,252.789,396.09,407.7,407.38,-62.3,404.8,404.37,-57.8
4.1648,1,248.659,391.96,403.2,403.30,-63.9,400.2,400.33,-63.5
4.2307,1,244.629,387.93,400.7,400.17,-55.2,397.7,397.51,-46.1
4.3002,1,240.704,384.00,393.7,394.53,-69.5,390.7,391.19,-84.7
4.3608,1,236.526,379.83,390.2,390.24,-70.1,387.2,387.01,-72.1
4.4275,1,232.457,375.76,386.2,385.99,-66.6,383.2,383.05,-61.4
4.4909,1,228.554,371.85,383.2,382.73,-58.9,380.2,380.02,-50.3
4.5558,1,225.492,368.79,380.2,379.78,-51.7,377.2,377.10,-45.8
4.6225,1,221.397,364.70,375.2,375.56,-58.0,372.1,372.41,-66.4
4.6858,1,217.422,360.72,371.2,371.42,-61.8,368.1,368.14,-67.3
4.7507,1,213.302,356.60,368.2,367.95,-57.4,365.1,364.92,-52.6
4.8194,1,209.259,352.56,364.7,364.49,-53.5,361.6,361.57,-49.4
4.8818,1,205.296,348.60,361.7,361.52,-50.4,358.6,358.58,-48.1
4.9457,1,201.102,344.40,355.7,356.53,-65.2,352.6,353.01,-80.2
5.0122,1,197.156,340.46,351.7,351.86,-68.1,348.6,348.44,-70.7
5.0768,1,192.961,336.26,348.2,347.97,-63.8,345.1,344.88,-57.8
5.1450,1,189.087,332.39,342.7,342.97,-69.1,339.5,339.73,-72.9
5.2069,1,184.923,328.22,338.2,338.36,-72.0,335.0,335.06,-75.0
5.2718,1,182.010,325.31,336.7,335.76,-54.4,333.5,333.04,-38.6
5.3389,1,177.838,321.14,333.7,333.21,-45.2,330.5,330.51,-37.8
5.4018,1,173.945,317.25,328.7,329.23,-54.8,325.5,325.91,-66.5
5.4668,1,169.796,313.10,323.2,323.97,-69.1,320.0,320.23,-83.9
5.5355,1,165.795,309.10,320.2,319.91,-63.4,317.0,316.65,-56.7
5.5978,1,161.719,305.02,317.2,316.81,-56.2,314.0,313.85,-47.2
5.6638,1,157.616,300.92,314.2,313.86,-49.7,311.0,310.95,-44.5
5.7279,1,153.621,296.92,307.7,308.62,-67.3,304.5,305.02,-84.1
5.7928,1,150.568,293.87,303.7,303.87,-70.5,300.5,300.34,-74.1
5.8602,1,145.552,288.85,299.2,299.18,-70.1,296.0,295.88,-67.3
5.9228,1,142.542,285.84,297.2,296.44,-55.9,294.0,293.62,-42.0
5.9878,1,138.442,281.74,292.7,292.74,-56.6,289.5,289.68,-57.5
6.0563,1,134.391,277.69,290.2,289.81,-48.5,287.0,286.81,-44.2
6.1178,1,130.410,273.71,284.7,285.37,-61.1,281.5,281.89,-73.0
6.1838,1,126.213,269.51,282.7,282.29,-52.9,279.5,279.14,-46.8
6.2533,1,122.199,265.50,276.7,277.24,-64.5,273.5,273.81,-72.4
6.3138,1,118.139,261.44,273.2,273.25,-65.3,270.0,269.90,-66.2
6.3802,1,114.216,257.52,268.7,268.76,-66.6,265.5,265.51,-66.2
6.4438,1,110.195,253.50,266.7,266.05,-53.3,263.5,263.18,-41.9
