time_s,x_mm,y_mm,z_mm,rx_rad,ry_rad,rz_rad
-0.0010,52.946,-508.798,475.020,-2.75215,1.13974,-0.09962
0.0147,52.932,-508.800,475.005,-2.75218,1.13975,-0.09955
0.0307,52.944,-508.803,475.004,-2.75221,1.13965,-0.09959
0.0486,52.944,-508.791,474.975,-2.75204,1.13972,-0.09957
0.0646,52.925,-508.793,475.007,-2.75218,1.13975,-0.09958
0.0806,52.948,-508.775,475.027,-2.75219,1.13970,-0.09961
0.0986,52.978,-508.767,475.026,-2.75216,1.13966,-0.09969
0.1146,52.953,-508.777,475.016,-2.75218,1.13967,-0.09960
0.1307,52.962,-508.773,475.027,-2.75215,1.13969,-0.09971
0.1486,52.966,-508.751,475.047,-2.75216,1.13973,-0.09967
0.1646,52.974,-508.764,475.009,-2.75207,1.13967,-0.09974
0.1826,52.942,-508.753,475.020,-2.75206,1.13974,-0.09970
0.1985,52.924,-508.757,475.018,-2.75204,1.13977,-0.09970
0.2145,52.905,-508.775,475.017,-2.75209,1.13977,-0.09974
0.2326,52.896,-508.764,475.010,-2.75199,1.13985,-0.09976
0.2486,52.854,-508.781,475.020,-2.75200,1.13995,-0.09977
0.2645,52.842,-508.777,475.007,-2.75199,1.13990,-0.09969
0.2826,52.859,-508.770,475.029,-2.75201,1.13993,-0.09975
0.2988,52.874,-508.771,475.031,-2.75208,1.13982,-0.09978
0.3147,52.831,-508.783,475.011,-2.75210,1.13995,-0.09974
0.3328,52.864,-508.754,474.911,-2.75209,1.13993,-0.09975
0.3488,52.872,-508.713,474.752,-2.75202,1.13987,-0.09972
0.3647,52.866,-508.719,474.517,-2.75201,1.13988,-0.09973
0.3828,52.869,-508.724,474.166,-2.75193,1.13985,-0.09970
0.3988,52.850,-508.772,473.796,-2.75200,1.13986,-0.09971
0.4147,52.838,-508.785,473.369,-2.75205,1.13985,-0.09972
0.4409,52.832,-508.778,472.776,-2.75191,1.13987,-0.09969
0.4487,52.862,-508.794,472.267,-2.75212,1.13984,-0.09980
0.4647,52.848,-508.783,471.638,-2.75210,1.13988,-0.09979
0.4827,52.822,-508.746,470.835,-2.75197,1.13987,-0.09965
0.4987,52.870,-508.757,470.075,-2.75201,1.13981,-0.09978
0.5168,52.818,-508.780,469.159,-2.75206,1.13995,-0.09974
0.5327,52.860,-508.762,468.299,-2.75216,1.13988,-0.09984
0.5496,52.835,-508.771,467.348,-2.75219,1.13993,-0.09978
0.5666,52.839,-508.763,466.229,-2.75212,1.13996,-0.09980
0.5827,52.845,-508.783,465.207,-2.75201,1.13989,-0.09973
0.5986,52.800,-508.820,464.217,-2.75205,1.13993,-0.09974
0.6168,52.804,-508.817,463.159,-2.75205,1.14007,-0.09982
0.6327,52.823,-508.810,462.176,-2.75202,1.13998,-0.09978
0.6487,52.820,-508.796,461.208,-2.75197,1.14001,-0.09978
0.6667,52.795,-508.826,460.105,-2.75199,1.14001,-0.09967
0.6830,52.828,-508.790,459.100,-2.75182,1.13994,-0.09971
0.6988,52.816,-508.760,458.163,-2.75186,1.13997,-0.09970
