time_s,phase,robot_z_mm,truth_mm,raw_kalman,filt_kalman,vel_kalman,raw_learned,filt_learned,vel_learned
0.3032,1,475.051,618.35,620.3,620.30,0.0,617.7,617.69,0.0
0.3993,1,473.818,617.12,615.3,615.30,-52.0,612.6,612.65,-52.5
0.4328,1,472.793,616.09,618.3,616.73,-21.7,615.7,614.32,-1.1
0.4987,1,470.058,613.36,615.8,615.64,-19.0,613.1,613.31,-13.5
0.5624,1,466.175,609.48,618.3,616.95,-1.0,615.7,615.19,21.7
0.6277,1,462.244,605.54,610.3,612.78,-29.5,607.6,608.91,-76.5
0.6927,1,459.120,602.42,608.8,609.67,-37.8,606.1,605.76,-53.1
0.7580,1,455.165,598.46,602.3,604.26,-57.9,599.5,599.92,-83.4
0.8228,1,451.051,594.35,600.8,600.68,-56.7,598.0,597.49,-45.3
0.8917,1,447.051,590.35,594.3,595.26,-66.8,591.4,591.83,-76.8
0.9529,1,442.980,586.28,592.8,592.14,-60.3,589.9,589.48,-46.1
1.0192,1,438.876,582.18,583.8,585.52,-78.1,580.8,581.63,-106.8
1.0834,1,434.954,578.25,585.8,583.64,-56.7,582.9,581.65,-18.5
1.1487,1,430.809,574.11,578.3,578.99,-63.2,575.3,576.04,-74.7
1.2148,1,426.858,570.16,571.8,573.01,-75.2,568.7,569.06,-100.4
1.2788,1,423.744,567.04,567.8,567.96,-76.8,564.7,564.38,-77.9
1.3439,1,419.703,563.00,567.3,565.56,-59.3,564.2,563.48,-24.8
1.4108,1,415.693,558.99,564.3,563.21,-48.5,561.2,561.25,-31.9
1.4740,1,411.524,554.82,559.3,559.64,-51.9,556.1,556.59,-66.1
1.5395,1,407.533,550.83,557.3,556.88,-47.6,554.1,553.84,-46.1
1.6045,1,403.512,546.81,551.3,552.29,-57.7,548.1,548.46,-76.5
1.6697,1,399.464,542.76,547.3,547.78,-62.7,544.0,543.94,-70.5
1.7351,1,395.462,538.76,543.3,543.45,-64.3,540.0,539.89,-63.3
1.8000,1,391.288,534.59,537.8,538.38,-70.4,534.4,534.64,-77.9
1.8648,1,387.238,530.54,533.8,533.80,-70.5,530.4,530.29,-68.9
1.9309,1,383.335,526.63,530.8,530.16,-63.5,527.4,527.16,-51.0
1.9952,1,380.329,523.63,528.3,527.44,-54.1,524.9,524.73,-40.1
2.0607,1,376.096,519.40,518.3,520.45,-78.1,514.8,515.86,-119.6
2.1264,1,372.151,515.45,516.8,516.19,-71.9,513.3,512.53,-62.0
2.1908,1,368.115,511.42,515.3,513.82,-56.4,511.8,511.30,-26.6
2.2561,1,364.059,507.36,510.3,510.23,-55.7,506.7,507.16,-57.3
2.3211,1,359.993,503.29,506.3,506.42,-57.0,502.7,502.83,-65.0
2.3859,1,355.903,499.20,505.8,504.60,-44.1,502.2,501.69,-25.6
2.4525,1,351.935,495.24,497.8,499.29,-60.5,494.2,494.99,-88.7
2.5163,1,347.840,491.14,494.8,495.05,-63.1,491.2,490.88,-68.8
2.5816,1,343.831,487.13,488.8,489.63,-72.1,485.1,485.30,-82.6
2.6483,1,339.762,483.06,487.8,486.66,-59.4,484.1,483.51,-35.8
2.7121,1,336.744,480.04,484.3,483.74,-53.3,480.6,480.69,-42.6
2.7768,1,332.573,475.87,481.3,480.91,-49.0,477.6,477.63,-46.5
2.8435,1,328.592,471.89,476.3,476.81,-54.8,472.6,472.83,-67.9
2.9071,1,324.461,467.76,467.3,469.62,-81.0,463.5,464.27,-122.7
2.9727,1,320.524,463.82,465.8,465.18,-74.7,462.0,461.17,-59.6
3.0375,1,316.493,459.79,462.8,461.83,-64.4,459.0,458.75,-41.3
3.1027,1,312.403,455.70,460.3,459.26,-53.1,456.5,456.42,-36.6
3.1685,1,308.479,451.78,456.3,456.09,-50.9,452.5,452.69,-53.4
3.2331,1,305.441,448.74,453.3,453.11,-48.8,449.5,449.43,-51.0
3.2978,1,301.357,444.66,446.3,447.71,-64.5,442.4,442.98,-91.3
3.3649,1,297.346,440.65,443.3,443.33,-64.8,439.4,439.07,-63.4
3.4280,1,293.305,436.61,436.3,437.44,-77.5,432.4,432.81,-92.6
3.4936,1,289.133,432.43,438.8,436.33,-49.5,434.9,433.73,-3.6
3.5615,1,285.197,428.50,431.8,432.28,-54.4,427.9,428.66,-64.0
3.6238,1,281.062,424.36,430.3,429.73,-48.6,426.4,426.12,-45.1
3.6896,1,277.036,420.34,423.3,424.57,-62.0,419.4,419.92,-86.2
3.7543,1,273.095,416.39,420.8,420.70,-61.0,416.9,416.50,-58.7
3.8190,1,268.921,412.22,413.3,414.65,-75.5,409.4,409.85,-95.1
3.8850,1,264.914,408.21,412.3,411.27,-64.5,408.4,407.67,-43.1
3.9493,1,261.891,405.19,408.3,407.84,-59.5,404.4,404.44,-49.1
4.0147,1,257.804,401.10,402.8,403.24,-64.4,398.9,399.20,-75.0
4.0805,1,253.789,397.09,399.3,399.19,-63.1,395.4,395.19,-63.1
4.1449,1,249.597,392.90,395.8,395.54,-60.2,391.9,391.74,-55.2
4.2097,1,245.641,388.94,390.3,390.81,-66.0,386.4,386.62,-75.0
4.2784,1,241.723,385.02,387.8,387.24,-59.3,383.9,383.53,-49.3
4.3399,1,237.539,380.84,384.8,384.33,-54.0,380.9,380.80,-45.4
