time_s,x_mm,y_mm,z_mm,rx_rad,ry_rad,rz_rad
0.3584,55.042,-508.774,474.823,2.90229,-1.20215,0.00009
0.4234,55.026,-508.846,473.409,2.90230,-1.20214,0.00008
0.4934,55.011,-508.834,470.859,2.90243,-1.20218,-0.00005
0.5573,55.015,-508.792,467.224,2.90241,-1.20207,-0.00004
0.6184,54.994,-508.824,463.277,2.90217,-1.20215,0.00008
0.6845,54.977,-508.788,459.054,-2.90234,1.20229,0.00008
0.7473,54.981,-508.791,455.996,-2.90224,1.20233,0.00006
0.8122,54.991,-508.862,452.105,2.90226,-1.20222,0.00009
0.8818,54.985,-508.788,448.039,-2.90235,1.20233,-0.00000
0.9423,55.009,-508.821,443.942,2.90237,-1.20222,0.00002
1.0082,55.037,-508.819,439.945,2.90244,-1.20216,0.00003
1.0750,55.033,-508.772,435.849,2.90240,-1.20230,0.00007
1.1383,55.002,-508.813,431.800,-2.90242,1.20229,0.00001
1.2032,55.000,-508.798,427.911,2.90221,-1.20217,0.00005
1.2751,55.022,-508.825,423.696,2.90244,-1.20219,0.00002
1.3343,54.992,-508.839,419.771,2.90221,-1.20219,0.00012
1.4014,55.015,-508.797,415.613,2.90240,-1.20223,0.00004
1.4643,55.025,-508.783,412.569,-2.90243,1.20227,-0.00000
1.5292,55.007,-508.810,408.561,2.90241,-1.20225,-0.00003
1.5967,54.995,-508.815,404.566,2.90239,-1.20227,-0.00002
1.6593,55.032,-508.817,400.453,2.90243,-1.20225,0.00004
1.7242,55.009,-508.831,396.474,2.90232,-1.20222,0.00007
1.7945,55.008,-508.830,392.287,2.90239,-1.20224,-0.00004
1.8553,55.012,-508.802,388.254,-2.90228,1.20218,0.00006
1.9217,55.022,-508.812,384.342,2.90236,-1.20217,0.00003
1.9853,55.010,-508.836,380.290,2.90227,-1.20215,0.00005
2.0502,55.011,-508.792,377.137,-2.90233,1.20221,0.00010
2.1164,55.013,-508.793,373.102,-2.90234,1.20215,0.00009
2.1803,55.030,-508.805,369.192,2.90218,-1.20206,0.00010
2.2453,55.028,-508.770,365.082,-2.90243,1.20221,0.00008
2.3144,55.007,-508.795,360.881,-2.90229,1.20221,0.00010
2.3763,55.011,-508.812,356.920,2.90246,-1.20222,-0.00004
2.4412,55.012,-508.789,352.991,2.90238,-1.20218,-0.00003
2.5127,55.006,-508.798,348.874,2.90235,-1.20225,-0.00000
2.5713,55.010,-508.841,344.857,2.90233,-1.20216,0.00003
2.6381,55.010,-508.774,340.709,-2.90240,1.20226,0.00004
2.7023,55.040,-508.793,337.659,-2.90238,1.20222,-0.00001
2.7663,55.015,-508.866,333.642,2.90239,-1.20225,-0.00001
2.8346,54.997,-508.827,329.602,-2.90222,1.20221,0.00013
2.8973,55.024,-508.843,325.536,-2.90245,1.20213,0.00004
2.9623,55.025,-508.821,321.507,-2.90238,1.20221,0.00001
3.0304,55.015,-508.795,317.417,-2.90232,1.20223,0.00003
3.0923,55.012,-508.820,313.446,-2.90242,1.20230,-0.00004
3.1588,55.019,-508.845,309.513,2.90225,-1.20218,0.00013
3.2257,55.015,-508.776,305.406,2.90239,-1.20223,0.00004
