time_s,x_mm,y_mm,z_mm,rx_rad,ry_rad,rz_rad
0.3007,55.065,-508.775,474.995,-2.90241,1.20224,-0.00003
0.3650,55.068,-508.766,474.859,2.90218,-1.20212,0.00017
0.4300,55.059,-508.823,473.401,2.90224,-1.20205,0.00012
0.4948,55.055,-508.800,470.859,2.90242,-1.20213,0.00008
0.5606,55.015,-508.784,467.288,2.90237,-1.20226,0.00000
0.6252,55.023,-508.813,463.262,2.90210,-1.20220,0.00012
0.6902,55.030,-508.762,459.140,-2.90238,1.20225,0.00003
0.7564,55.022,-508.827,455.087,2.90225,-1.20222,0.00008
0.8204,55.025,-508.816,451.093,2.90225,-1.20219,0.00003
0.8858,55.029,-508.813,447.062,2.90236,-1.20225,0.00000
0.9515,55.034,-508.817,442.987,2.90222,-1.20210,0.00008
1.0160,55.041,-508.805,439.915,2.90235,-1.20218,0.00004
1.0809,55.049,-508.751,435.904,2.90246,-1.20220,-0.00007
1.1477,55.053,-508.776,431.730,-2.90238,1.20217,0.00003
1.2113,55.034,-508.776,427.871,2.90220,-1.20225,0.00009
1.2768,55.050,-508.801,423.780,2.90240,-1.20222,0.00003
1.3413,55.039,-508.823,419.725,2.90225,-1.20212,0.00009
1.4068,55.047,-508.767,415.669,-2.90242,1.20226,0.00001
1.4722,55.065,-508.778,411.525,-2.90246,1.20218,-0.00001
1.5371,55.036,-508.815,407.532,2.90238,-1.20223,0.00004
1.6020,55.051,-508.756,403.533,-2.90241,1.20221,0.00005
1.6678,55.047,-508.797,400.527,2.90244,-1.20223,0.00004
1.7323,55.030,-508.825,396.447,2.90224,-1.20215,0.00005
1.7975,55.050,-508.799,392.346,-2.90239,1.20226,0.00004
1.8661,55.063,-508.795,388.199,-2.90233,1.20215,-0.00003
1.9279,55.047,-508.792,384.315,2.90230,-1.20220,0.00010
1.9940,55.046,-508.823,380.344,2.90230,-1.20215,0.00006
2.0581,55.043,-508.799,376.100,-2.90231,1.20225,0.00003
2.1229,55.030,-508.798,372.134,2.90241,-1.20229,0.00001
2.1894,55.048,-508.778,368.138,2.90226,-1.20217,0.00009
2.2531,55.064,-508.755,365.017,-2.90242,1.20218,0.00003
2.3185,55.062,-508.792,360.967,-2.90236,1.20218,0.00004
2.3848,55.055,-508.807,356.998,2.90241,-1.20226,0.00005
2.4489,55.060,-508.775,352.938,2.90238,-1.20220,0.00002
2.5136,55.048,-508.784,348.923,2.90239,-1.20225,0.00004
2.5824,55.043,-508.805,344.801,2.90237,-1.20221,0.00003
2.6441,55.054,-508.745,340.770,-2.90239,1.20218,0.00003
2.7102,55.046,-508.806,336.761,-2.90244,1.20226,0.00005
2.7744,55.036,-508.848,332.625,2.90244,-1.20225,-0.00000
2.8397,55.040,-508.795,328.574,-2.90220,1.20211,0.00015
2.9050,55.050,-508.818,325.595,-2.90241,1.20215,0.00003
2.9703,55.041,-508.815,321.455,-2.90244,1.20216,0.00002
3.0349,55.046,-508.765,317.468,-2.90228,1.20223,0.00010
3.1010,55.021,-508.810,313.377,2.90241,-1.20229,-0.00005
3.1653,55.035,-508.831,309.443,2.90230,-1.20214,0.00006
3.2305,55.057,-508.758,305.472,2.90239,-1.20225,0.00006
3.2971,55.044,-508.774,301.368,2.90230,-1.20218,0.00005
3.3608,55.025,-508.827,297.367,2.90221,-1.20213,0.00007
3.4263,55.043,-508.801,293.190,2.90241,-1.20221,0.00002
3.4913,55.052,-508.755,289.167,-2.90240,1.20220,0.00003
3.5560,55.040,-508.829,285.230,2.90222,-1.20217,0.00006
3.6218,55.065,-508.774,282.132,-2.90245,1.20218,-0.00005
3.6864,55.028,-508.830,278.007,2.90241,-1.20223,0.00003
3.7516,55.027,-508.802,274.044,2.90233,-1.20227,0.00003
3.8171,55.060,-508.787,269.905,2.90247,-1.20219,0.00001
