time_s,x_mm,y_mm,z_mm,rx_rad,ry_rad,rz_rad
0.3583,55.046,-508.883,474.831,2.90221,-1.20221,0.00009
0.4264,55.026,-508.954,473.475,2.90216,-1.20212,0.00010
0.4887,55.024,-508.931,470.807,-2.90241,1.20232,0.00005
0.5537,55.021,-508.893,467.256,2.90235,-1.20231,-0.00004
0.6196,54.990,-508.924,463.245,2.90209,-1.20217,0.00007
0.6837,55.028,-508.850,459.126,-2.90239,1.20225,0.00003
0.7487,54.987,-508.929,455.192,2.90225,-1.20224,-0.00004
0.8163,55.063,-508.899,451.055,2.90238,-1.20214,0.00001
0.8787,55.045,-508.870,447.977,-2.90240,1.20223,0.00005
0.9447,55.037,-508.913,443.994,2.90238,-1.20229,0.00009
1.0116,55.038,-508.900,439.876,2.90242,-1.20223,-0.00003
1.0747,55.030,-508.856,435.907,2.90239,-1.20229,-0.00004
1.1404,55.016,-508.867,431.877,-2.90240,1.20234,-0.00001
1.2063,55.043,-508.878,427.847,2.90224,-1.20220,0.00012
1.2697,55.037,-508.898,423.766,2.90238,-1.20227,0.00001
1.3367,55.060,-508.919,419.716,2.90223,-1.20209,0.00014
1.4007,55.032,-508.880,415.638,-2.90242,1.20228,0.00003
1.4657,55.042,-508.865,411.641,-2.90241,1.20224,0.00006
1.5320,55.013,-508.904,408.513,2.90233,-1.20223,-0.00001
1.5967,55.013,-508.892,404.502,2.90238,-1.20234,0.00001
1.6607,55.025,-508.895,400.528,2.90236,-1.20230,-0.00002
1.7293,55.054,-508.894,396.420,2.90233,-1.20210,-0.00002
1.7917,55.056,-508.897,392.352,2.90246,-1.20215,0.00001
1.8580,55.048,-508.879,388.212,-2.90233,1.20219,0.00005
1.9232,55.032,-508.886,384.293,2.90232,-1.20215,-0.00003
1.9866,55.032,-508.923,380.339,2.90227,-1.20215,0.00001
2.0535,55.028,-508.890,376.115,-2.90238,1.20228,0.00004
2.1167,55.015,-508.910,372.102,-2.90241,1.20233,0.00002
2.1816,55.026,-508.885,369.223,2.90218,-1.20218,0.00007
2.2486,55.068,-508.846,365.021,-2.90245,1.20215,0.00002
2.3127,55.053,-508.867,360.930,-2.90227,1.20220,0.00005
2.3776,55.055,-508.918,356.983,2.90241,-1.20224,0.00001
2.4453,55.084,-508.874,352.924,2.90241,-1.20211,0.00008
2.5077,55.036,-508.899,348.919,2.90239,-1.20216,0.00002
2.5738,55.041,-508.895,344.765,2.90242,-1.20223,0.00001
2.6387,55.037,-508.847,340.759,-2.90236,1.20227,0.00011
2.7027,55.022,-508.895,336.764,2.90243,-1.20229,-0.00010
2.7703,55.069,-508.935,332.592,-2.90241,1.20223,-0.00003
2.8337,55.060,-508.910,329.528,-2.90223,1.20210,0.00004
2.8986,55.017,-508.925,325.584,-2.90237,1.20226,0.00009
2.9650,55.029,-508.909,321.460,-2.90240,1.20228,-0.00001
3.0287,55.048,-508.869,317.504,-2.90239,1.20225,0.00002
3.0936,55.044,-508.897,313.500,-2.90245,1.20219,0.00002
3.1618,55.038,-508.924,309.418,2.90229,-1.20221,0.00005
3.2246,55.045,-508.869,305.443,2.90237,-1.20229,0.00002
3.2896,55.065,-508.859,301.359,2.90232,-1.20213,0.00001
3.3547,55.064,-508.926,297.380,2.90216,-1.20205,0.00014
3.4196,55.059,-508.893,293.303,2.90244,-1.20216,0.00002
3.4859,55.056,-508.862,290.240,-2.90246,1.20217,0.00001
3.5497,55.046,-508.903,286.180,2.90227,-1.20218,0.00002
3.6146,55.019,-508.880,282.097,-2.90239,1.20230,0.00005
3.6818,55.039,-508.909,278.023,2.90239,-1.20222,0.00000
3.7457,55.034,-508.897,274.021,2.90238,-1.20225,0.00007
3.8106,55.037,-508.915,269.996,2.90242,-1.20226,0.00003
3.8800,55.037,-508.923,265.890,2.90244,-1.20223,0.00001
3.9406,55.058,-508.914,261.925,2.90233,-1.20215,0.00008
4.0080,55.045,-508.911,257.823,2.90229,-1.20213,0.00005
4.0717,55.063,-508.870,253.753,-2.90239,1.20219,-0.00003
4.1357,55.039,-508.892,250.655,-2.90230,1.20214,0.00006
4.2033,55.034,-508.939,246.569,2.90239,-1.20226,0.00004
4.2667,55.069,-508.891,242.696,2.90234,-1.20216,0.00010
4.3317,55.046,-508.886,238.651,2.90237,-1.20226,0.00008
4.3979,55.048,-508.879,234.406,-2.90230,1.20219,0.00014
4.4617,55.043,-508.898,230.544,2.90238,-1.20223,0.00002
4.5266,55.049,-508.889,226.405,2.90241,-1.20222,-0.00000
4.5963,55.040,-508.952,222.393,2.90235,-1.20220,0.00003
4.6577,55.053,-508.866,218.435,2.90239,-1.20228,0.00003
4.7233,55.055,-508.882,214.341,2.90234,-1.20220,0.00006
4.7877,55.047,-508.908,211.253,2.90237,-1.20222,0.00002
4.8527,55.060,-508.885,207.273,2.90245,-1.20222,0.00004
4.9186,55.045,-508.878,203.121,-2.90242,1.20226,0.00003
4.9827,55.038,-508.963,199.177,2.90227,-1.20207,0.00006
5.0476,55.030,-508.865,195.092,-2.90228,1.20229,0.00004
5.1155,55.019,-508.911,191.002,2.90238,-1.20230,-0.00003
5.1787,55.041,-508.895,186.957,-2.90240,1.20226,0.00002
5.2436,55.041,-508.912,182.906,2.90242,-1.20225,0.00004
5.3145,55.045,-508.917,178.886,-2.90240,1.20234,-0.00005
5.3737,55.048,-508.941,174.953,2.90228,-1.20215,0.00009
5.4400,55.044,-508.908,171.990,2.90224,-1.20224,0.00009
5.5037,55.052,-508.892,167.781,2.90240,-1.20222,0.00003
5.5687,55.041,-508.935,163.733,2.90233,-1.20224,0.00006
5.6365,55.039,-508.853,159.604,-2.90234,1.20224,0.00001
5.6997,55.056,-508.866,155.551,-2.90226,1.20218,0.00002
5.7646,55.049,-508.914,151.576,-2.90246,1.20220,-0.00005
5.8336,55.050,-508.899,147.540,2.90244,-1.20227,0.00006
5.8947,55.047,-508.878,143.506,-2.90239,1.20222,0.00001
5.9596,55.064,-508.923,139.483,2.90222,-1.20214,0.00017
6.0303,55.041,-508.902,135.442,2.90238,-1.20224,0.00004
6.0897,55.063,-508.849,132.334,-2.90236,1.20218,-0.00000
6.1564,55.031,-508.902,128.334,2.90245,-1.20225,-0.00011
6.2207,55.034,-508.912,124.236,-2.90238,1.20223,0.00002
6.2856,55.052,-508.877,120.223,-2.90242,1.20224,-0.00002
6.3536,55.050,-508.922,116.169,2.90230,-1.20216,0.00004
6.4157,55.051,-508.870,112.153,2.90240,-1.20226,0.00003
6.4806,55.036,-508.870,108.102,-2.90235,1.20227,0.00004
6.5496,55.057,-508.924,104.003,2.90246,-1.20219,0.00004
6.6117,55.046,-508.869,99.949,-2.90230,1.20220,0.00001
6.6766,55.045,-508.943,95.928,2.90230,-1.20212,0.00005
6.7476,55.049,-508.929,91.996,2.90232,-1.20217,0.00007
6.8066,55.053,-508.919,88.946,2.90232,-1.20225,0.00012
6.8742,55.039,-508.900,84.756,2.90241,-1.20224,0.00001
6.9383,55.048,-508.863,80.670,-2.90223,1.20218,0.00010
7.0026,55.048,-508.870,76.689,-2.90227,1.20225,0.00002
7.0698,55.029,-508.963,72.669,2.90225,-1.20221,0.00010
7.1327,55.044,-508.926,68.716,2.90231,-1.20223,0.00008
7.1976,55.048,-508.856,64.517,-2.90239,1.20223,-0.00001
7.2655,55.031,-508.870,60.438,-2.90231,1.20231,0.00008
7.3277,55.039,-508.889,56.494,-2.90241,1.20221,0.00001
7.3926,55.042,-508.953,53.527,2.90234,-1.20216,0.00006
7.4634,55.033,-508.891,48.467,2.90230,-1.20212,-0.00001
7.5236,55.053,-508.910,45.425,2.90241,-1.20220,0.00002
7.5906,55.033,-508.918,41.207,-2.90243,1.20221,0.00004
7.6537,55.043,-508.874,37.188,-2.90239,1.20228,0.00005
7.7186,55.044,-508.895,33.321,2.90238,-1.20223,0.00002
7.7862,55.043,-508.935,29.215,2.90226,-1.20221,0.00010
7.8487,55.030,-508.899,25.114,-2.90240,1.20225,0.00005
7.9136,55.036,-508.895,20.996,-2.90239,1.20226,0.00001
7.9818,55.048,-508.897,17.038,2.90235,-1.20219,-0.00001
8.0447,55.037,-508.929,13.095,2.90231,-1.20220,0.00008
8.1096,55.068,-508.820,9.934,-2.90226,1.20215,0.00011
8.1808,55.021,-508.950,4.886,2.90234,-1.20234,0.00006
8.2396,55.053,-508.852,1.867,-2.90241,1.20223,0.00001
8.3072,55.064,-508.928,-2.147,2.90232,-1.20214,0.00013
8.3707,55.066,-508.917,-6.254,2.90237,-1.20218,0.00011
8.4347,55.073,-508.888,-10.280,-2.90240,1.20216,-0.00004
8.5028,55.041,-508.906,-14.318,2.90238,-1.20223,0.00006
8.5657,55.053,-508.953,-18.289,2.90226,-1.20216,0.00013
8.6307,55.068,-508.838,-22.580,-2.90224,1.20210,0.00009
8.6979,55.068,-508.831,-26.569,-2.90226,1.20215,0.00004
8.7607,55.045,-508.969,-29.425,2.90222,-1.20215,0.00012
8.8256,55.050,-508.888,-33.467,2.90242,-1.20226,0.00007
8.8965,55.048,-508.889,-38.653,-2.90228,1.20222,0.00003
8.9556,55.024,-508.976,-41.601,2.90233,-1.20223,0.00001
9.0225,55.068,-508.846,-45.715,-2.90245,1.20219,0.00000
9.0867,55.063,-508.859,-49.777,-2.90234,1.20222,0.00002
9.1517,55.028,-508.960,-53.751,2.90240,-1.20221,0.00001
9.2192,55.065,-508.885,-57.784,2.90237,-1.20215,0.00011
9.2817,55.063,-508.812,-61.887,-2.90238,1.20221,0.00004
9.3466,55.059,-508.895,-64.944,-2.90239,1.20219,0.00002
9.4166,55.041,-508.956,-69.916,2.90233,-1.20222,0.00005
9.4766,55.060,-508.894,-72.951,2.90238,-1.20224,0.00009
9.5426,55.052,-508.798,-77.238,-2.90223,1.20225,0.00004
9.6118,55.055,-508.815,-81.186,-2.90226,1.20221,0.00007
9.6726,55.040,-508.974,-85.009,2.90218,-1.20211,0.00010
9.7397,55.033,-508.936,-89.252,2.90240,-1.20224,0.00007
9.8027,55.047,-508.926,-93.279,-2.90243,1.20222,-0.00002
9.8687,55.034,-508.999,-97.268,2.90221,-1.20217,0.00012
9.9365,55.032,-508.996,-101.316,2.90227,-1.20220,0.00008
9.9987,55.066,-508.878,-105.404,-2.90238,1.20215,0.00008
10.0636,55.034,-508.917,-108.336,2.90240,-1.20227,0.00004
