time_s,phase,robot_z_mm,truth_mm,raw_kalman,filt_kalman,vel_kalman,raw_learned,filt_learned,vel_learned
0.3247,1,474.956,618.26,635.3,635.30,0.0,626.1,626.11,0.0
0.3998,1,473.813,617.11,633.8,633.80,-19.9,624.6,624.61,-20.0
0.4516,1,472.149,615.45,633.3,633.18,-15.9,624.1,624.02,-14.0
0.5190,1,469.110,612.41,635.8,634.79,4.7,626.6,626.13,24.5
0.5817,1,466.193,609.49,630.3,631.96,-17.4,621.1,622.12,-47.3
0.6466,1,462.169,605.47,624.3,626.82,-45.6,615.1,615.69,-90.3
0.7141,1,458.104,601.40,625.8,624.95,-37.2,616.6,615.64,-14.5
0.7767,1,454.144,597.44,618.8,620.35,-52.8,609.8,610.57,-68.5
0.8426,1,450.092,593.39,611.8,613.84,-73.5,603.1,603.55,-100.3
0.9086,1,445.928,589.23,608.8,608.88,-74.2,600.3,599.79,-64.1
0.9727,1,441.930,585.23,606.8,605.71,-63.5,598.4,597.95,-34.9
1.0375,1,437.973,581.27,601.8,601.72,-62.7,593.6,593.87,-58.1
1.1079,1,433.830,577.13,600.3,599.16,-50.3,592.1,591.82,-33.1
1.1676,1,429.839,573.14,594.3,595.06,-57.7,586.4,586.93,-71.6
1.2334,1,426.819,570.12,588.3,589.47,-70.0,580.6,580.81,-89.6
1.2977,1,422.649,565.95,585.3,585.17,-68.7,577.7,577.29,-60.9
1.3637,1,418.749,562.05,583.3,582.27,-57.5,575.8,575.40,-34.0
1.4298,1,414.648,557.95,581.3,580.21,-45.5,573.8,573.72,-26.7
1.4937,1,410.616,553.92,575.8,576.39,-51.8,568.5,569.02,-65.2
1.5587,1,406.550,549.85,567.8,569.82,-74.1,560.7,561.33,-109.4
1.6260,1,402.458,545.76,567.3,566.31,-63.8,560.2,559.37,-41.4
1.6886,1,398.433,541.73,565.3,564.11,-51.4,558.3,558.07,-24.7
1.7536,1,394.445,537.75,559.3,559.88,-57.6,552.5,553.05,-68.4
1.8205,1,390.357,533.66,556.3,556.20,-56.4,549.5,549.39,-56.9
1.8847,1,387.258,530.56,550.8,551.49,-63.9,544.2,544.40,-74.0
1.9520,1,383.252,526.55,544.3,545.39,-76.4,537.8,538.04,-91.4
2.0147,1,379.195,522.50,544.8,543.16,-58.4,538.3,537.38,-25.6
2.0796,1,375.178,518.48,540.8,540.23,-52.3,534.4,534.58,-40.2
2.1464,1,371.147,514.45,534.3,535.23,-62.9,528.0,528.56,-82.3
2.2097,1,367.000,510.30,529.8,530.36,-69.1,523.6,523.55,-79.6
2.2746,1,363.091,506.39,525.8,525.83,-69.4,519.7,519.47,-65.8
2.3422,1,359.071,502.37,522.3,521.87,-64.3,516.2,516.04,-53.0
2.4057,1,354.925,498.23,521.3,519.96,-48.9,515.2,514.84,-25.1
2.4696,1,350.926,494.23,514.3,515.28,-60.0,508.3,509.05,-78.9
2.5375,1,346.829,490.13,511.8,511.58,-57.3,505.8,505.55,-55.6
2.6006,1,343.865,487.16,506.8,507.24,-62.5,500.9,501.08,-68.0
2.6681,1,339.867,483.17,501.3,501.94,-70.3,495.5,495.61,-79.2
2.7307,1,335.673,478.97,498.3,498.01,-66.8,492.5,492.21,-58.9
2.7956,1,331.602,474.90,493.8,493.75,-66.3,488.0,488.09,-62.8
2.8623,1,327.525,470.83,489.8,489.63,-64.1,484.1,484.04,-61.0
2.9267,1,323.523,466.82,485.8,485.69,-62.7,480.1,480.10,-61.2
2.9906,1,319.461,462.76,483.8,483.02,-52.9,478.1,477.82,-40.2
3.0589,1,315.385,458.69,479.3,479.34,-53.4,473.6,473.83,-55.7
3.1217,1,311.447,454.75,472.8,473.97,-68.3,467.2,467.65,-90.5
3.1878,1,308.425,451.73,471.3,470.63,-59.6,465.7,465.10,-47.0
3.2518,1,304.294,447.59,465.8,466.17,-64.4,460.2,460.47,-67.8
3.3166,1,300.306,443.61,466.8,465.06,-41.5,461.2,460.44,-12.0
3.3845,1,296.371,439.67,458.3,459.77,-59.8,452.7,453.66,-86.7
3.4477,1,292.259,435.56,456.3,456.18,-58.4,450.7,450.32,-58.9
3.5116,1,288.238,431.54,452.8,452.67,-56.8,447.2,447.12,-51.7
3.5803,1,284.105,427.41,447.8,448.14,-61.3,442.2,442.40,-66.2
3.6427,1,280.047,423.35,443.3,443.68,-66.0,437.7,437.80,-72.3
3.7076,1,276.158,419.46,440.8,440.28,-59.4,435.2,434.91,-49.2
3.7782,1,271.950,415.25,436.8,436.56,-56.1,431.2,431.24,-51.6
3.8377,1,268.878,412.18,430.8,431.71,-67.3,425.2,425.70,-84.4
3.9043,1,264.859,408.16,426.3,426.63,-71.7,420.7,420.61,-77.6
3.9687,1,260.761,404.06,424.3,423.48,-60.8,418.7,418.24,-44.0
4.0326,1,256.814,400.11,419.3,419.41,-62.2,413.7,413.94,-63.1
4.1013,1,252.857,396.16,415.8,415.57,-58.9,410.2,410.09,-57.0
4.1637,1,248.736,392.04,413.3,412.79,-52.1,407.7,407.49,-44.7
4.2286,1,244.621,387.92,408.3,408.69,-57.6,402.6,402.93,-65.9
4.2956,1,240.501,383.80,404.8,404.81,-57.8,399.1,399.05,-59.2
4.3587,1,236.593,379.89,400.3,400.61,-62.1,394.6,394.72,-66.9
4.4236,1,232.619,375.92,397.3,397.05,-58.4,391.6,391.42,-53.5
4.4950,1,228.460,371.76,391.3,391.81,-66.5,385.6,385.84,-75.1
4.5537,1,225.422,368.72,387.3,387.52,-69.6,381.6,381.54,-73.7
4.6215,1,221.496,364.80,381.8,382.14,-74.8,376.0,376.10,-79.2
4.6847,1,217.329,360.63,379.8,378.98,-62.4,374.0,373.58,-47.1
4.7496,1,213.332,356.63,375.8,375.50,-57.9,370.0,370.08,-52.7
4.8169,1,209.301,352.60,372.3,372.07,-54.3,366.5,366.50,-53.2
4.8797,1,205.195,348.50,366.3,367.11,-66.6,360.5,360.88,-82.8
4.9446,1,201.193,344.49,365.8,364.79,-50.7,360.0,359.31,-34.1
5.0127,1,197.089,340.39,359.8,360.31,-58.8,353.9,354.35,-67.0
5.0747,1,193.992,337.29,357.3,357.08,-55.5,351.4,351.23,-53.6
5.1406,1,190.041,333.34,352.8,353.01,-58.8,346.9,347.01,-62.3
5.2058,1,185.831,329.13,350.3,349.93,-52.8,344.4,344.18,-46.6
5.2707,1,181.939,325.24,343.8,344.69,-67.3,337.9,338.34,-82.6
5.3395,1,177.891,321.19,339.3,339.54,-71.4,333.3,333.25,-75.2
5.4007,1,173.886,317.19,337.3,336.58,-60.0,331.3,330.91,-45.6
5.4657,1,169.825,313.12,333.3,333.09,-56.6,327.3,327.41,-52.4
5.5346,1,165.670,308.97,329.8,329.61,-53.3,323.8,323.81,-52.3
5.5957,1,161.712,305.01,324.8,325.32,-61.7,318.8,319.08,-72.3
5.6616,1,157.689,300.99,320.3,320.61,-67.1,314.3,314.28,-72.8
5.7307,1,153.585,296.88,316.8,316.55,-62.4,310.8,310.57,-56.4
5.7917,1,150.524,293.82,311.8,312.11,-67.6,305.8,305.98,-71.5
5.8584,1,146.519,289.82,307.8,307.74,-66.5,301.8,301.68,-65.6
5.9217,1,142.475,285.77,306.8,305.75,-47.9,300.8,300.26,-30.2
5.9866,1,138.498,281.80,301.3,301.74,-55.4,295.2,295.69,-63.6
6.0550,1,134.441,277.74,299.8,299.23,-45.0,293.7,293.42,-37.7
6.1167,1,130.312,273.61,295.8,296.02,-48.6,289.7,289.96,-52.5
6.1826,1,126.249,269.55,292.3,292.46,-51.6,286.2,286.28,-55.3
6.2481,1,122.177,265.48,286.3,287.17,-67.5,280.3,280.60,-81.5
6.3127,1,118.208,261.51,283.3,283.14,-64.7,277.3,276.97,-60.6
6.3776,1,114.197,257.50,277.8,278.16,-71.3,271.8,271.95,-74.5
6.4477,1,110.129,253.43,273.8,273.61,-67.5,267.8,267.64,-63.2
6.5077,1,107.114,250.41,271.3,270.73,-57.6,265.3,265.05,-47.4
6.5738,1,103.042,246.34,265.8,266.14,-64.2,259.8,260.11,-70.3
6.6377,1,98.824,242.12,263.8,263.25,-53.9,257.8,257.49,-46.2
6.7026,1,94.880,238.18,259.8,259.79,-53.6,253.8,253.93,-53.3
6.7702,1,90.930,234.23,253.8,254.50,-67.8,247.9,248.22,-79.9
6.8337,1,86.852,230.15,251.3,250.96,-61.2,245.4,245.06,-55.2
6.8986,1,82.917,226.22,247.3,247.20,-59.3,241.4,241.43,-55.7
6.9664,1,78.726,222.03,243.3,243.27,-58.6,237.5,237.49,-57.8
7.0287,1,75.571,218.87,237.3,238.01,-72.5,231.5,231.89,-83.8
7.0937,1,71.611,214.91,235.3,234.69,-60.4,229.5,229.09,-50.0
7.1608,1,67.689,210.99,230.8,230.75,-59.4,225.1,225.18,-56.9
7.2237,1,63.662,206.96,226.3,226.52,-63.8,220.6,220.79,-67.4
7.2930,1,59.542,202.84,224.8,224.04,-47.0,219.2,218.76,-34.7
7.3549,1,55.401,198.70,220.3,220.56,-52.1,214.7,215.03,-55.4
7.4187,1,51.420,194.72,215.8,216.23,-60.9,210.3,210.48,-68.5
7.4861,1,47.487,190.79,210.8,211.18,-69.2,205.4,205.45,-73.7
7.5499,1,43.379,186.68,206.8,206.79,-69.0,201.4,201.34,-66.0
7.6148,1,39.352,182.65,203.3,203.01,-62.8,198.0,197.87,-55.6
7.6846,1,35.154,178.45,199.3,199.12,-58.5,194.1,194.08,-54.5
7.7448,1,32.101,175.40,194.8,195.04,-63.5,189.7,189.87,-66.8
7.8122,1,28.205,171.51,191.3,191.15,-60.0,186.3,186.14,-57.1
7.8749,1,24.159,167.46,187.8,187.68,-57.4,182.8,182.80,-54.0
7.9398,1,20.041,163.34,183.3,183.49,-61.6,178.5,178.58,-63.2
8.0101,1,15.990,159.29,179.3,179.26,-60.7,174.6,174.50,-58.7
8.0709,1,11.882,155.18,173.8,174.32,-72.1,169.2,169.48,-77.7
8.1358,1,7.993,151.29,171.3,170.83,-61.2,166.8,166.44,-52.1
8.2045,1,3.861,147.16,166.3,166.39,-63.4,161.9,162.05,-62.1
8.2658,1,-0.236,143.06,161.8,162.00,-68.0,157.6,157.68,-69.5
8.3309,1,-3.274,140.03,158.3,158.10,-63.2,154.2,154.04,-58.3
8.4021,1,-8.194,135.11,155.8,155.25,-48.4,151.8,151.53,-38.2
8.4619,1,-11.275,132.03,150.8,151.26,-58.6,146.9,147.33,-63.6
8.5281,1,-15.358,127.94,146.8,146.95,-62.5,143.1,143.10,-63.8
8.5919,1,-19.503,123.80,142.8,142.85,-63.6,139.3,139.22,-61.4
8.6568,1,-23.357,119.94,137.8,138.05,-69.9,134.5,134.57,-69.9
8.7244,1,-27.388,115.91,134.8,134.42,-59.8,131.6,131.34,-51.1
8.7869,1,-31.627,111.67,130.3,130.41,-62.4,127.3,127.41,-60.7
8.8517,1,-35.583,107.72,125.8,125.95,-66.3,123.0,123.05,-66.1
8.9189,1,-39.638,103.66,121.3,121.35,-67.7,118.7,118.68,-65.2
8.9818,1,-42.665,100.64,118.3,117.97,-59.3,115.8,115.64,-51.4
9.0478,1,-46.741,96.56,113.8,113.87,-61.1,111.6,111.66,-58.9
9.1186,1,-51.762,91.54,110.8,110.50,-52.2,108.7,108.56,-45.8
9.1778,1,-54.773,88.53,105.3,105.89,-67.0,103.5,103.91,-71.6
9.2454,1,-58.856,84.44,101.8,101.69,-63.9,100.2,100.06,-59.2
9.3079,1,-62.987,80.31,98.8,98.50,-56.1,97.4,97.23,-47.9
9.3727,1,-66.860,76.44,94.3,94.45,-60.1,93.2,93.29,-58.5
9.4406,1,-70.956,72.34,91.3,91.07,-53.4,90.3,90.20,-47.6
9.5027,1,-75.144,68.16,84.8,85.58,-74.6,84.2,84.71,-80.5
9.5686,1,-79.019,64.28,81.8,81.49,-66.6,81.4,81.15,-58.3
9.6364,1,-83.062,60.24,77.8,77.59,-60.8,77.7,77.64,-52.8
9.6987,1,-86.220,57.08,74.3,74.16,-57.3,74.5,74.44,-51.6
9.7653,1,-90.314,52.99,68.8,69.19,-68.3,69.3,69.58,-69.6
9.8289,1,-94.199,49.10,65.8,65.55,-61.6,66.6,66.35,-54.1
9.8937,1,-98.291,45.01,60.3,60.62,-70.6,61.5,61.68,-69.0
9.9613,1,-102.369,40.93,56.3,56.19,-67.4,57.8,57.69,-60.6
10.0238,1,-106.351,36.95,52.3,52.22,-65.1,54.1,54.09,-58.2
10.0898,1,-110.340,32.96,49.3,48.95,-55.1,51.4,51.21,-46.0
10.1571,1,-114.480,28.82,44.3,44.53,-62.0,46.8,46.97,-60.3
10.2198,1,-118.513,24.79,40.3,40.39,-64.5,43.1,43.15,-60.9
10.2847,1,-121.511,21.79,36.8,36.65,-60.1,39.9,39.84,-52.6
10.3574,1,-126.480,16.82,33.3,33.07,-52.6,36.8,36.67,-44.6
10.4157,1,-128.512,14.79,27.8,28.40,-68.7,31.8,32.17,-70.0
10.4838,1,-130.192,13.11,24.3,24.16,-64.5,28.6,28.46,-56.9
10.5461,2,-130.830,12.47,21.8,21.37,-52.3,26.4,26.14,-40.9
10.6109,2,-130.760,12.54,20.8,20.10,-31.4,25.5,25.17,-19.3
10.6782,2,-130.766,12.53,20.8,20.07,-11.0,25.5,25.24,-2.1
10.7420,2,-130.775,12.53,21.3,20.76,2.5,25.9,25.79,6.7
10.8068,2,-130.765,12.54,21.8,21.57,8.6,26.4,26.35,8.2
10.8746,2,-130.773,12.53,22.3,22.26,9.7,26.8,26.83,7.3
10.9369,2,-130.791,12.51,21.8,22.09,2.2,26.4,26.51,-2.8
11.0018,2,-130.780,12.52,21.8,21.91,-0.9,26.4,26.36,-2.4
11.0733,2,-130.808,12.49,21.8,21.81,-1.2,26.4,26.34,-0.5
11.1319,2,-130.796,12.50,21.3,21.42,-4.3,25.9,25.98,-4.9
11.2016,2,-130.797,12.50,20.8,20.88,-6.7,25.5,25.49,-6.8
11.2620,2,-130.819,12.48,21.3,21.08,-0.7,25.9,25.78,2.4
11.3268,2,-130.810,12.49,21.8,21.60,4.9,26.4,26.30,7.1
11.3957,2,-130.806,12.49,20.8,21.07,-3.5,25.5,25.64,-7.2
11.4580,2,-130.823,12.48,20.8,20.81,-3.9,25.5,25.42,-4.2
11.5228,2,-130.790,12.51,20.8,20.74,-2.1,25.5,25.42,-0.8
11.5918,2,-130.796,12.50,20.8,20.75,-0.6,25.5,25.45,0.3
11.6528,2,-130.791,12.51,21.3,21.15,3.7,25.9,25.84,5.2
11.7211,2,-130.794,12.51,20.8,20.94,-0.8,25.5,25.56,-2.7
11.7831,2,-130.796,12.50,21.3,21.20,2.3,25.9,25.83,3.0
11.8479,2,-130.788,12.51,20.8,20.93,-1.9,25.5,25.55,-3.2
11.9158,2,-130.785,12.51,21.8,21.57,5.7,26.4,26.22,8.0
11.9789,2,-130.801,12.50,21.3,21.46,0.9,25.9,26.04,-0.9
12.0438,2,-130.798,12.50,21.3,21.35,-0.7,25.9,25.92,-1.6
12.1118,2,-130.805,12.50,21.8,21.69,3.1,26.4,26.29,4.3
12.1739,2,-130.819,12.48,21.3,21.44,-1.4,25.9,26.02,-2.7
12.2389,2,-130.798,12.50,21.8,21.69,2.1,26.4,26.29,3.0
12.3114,2,-130.806,12.49,21.3,21.41,-2.1,25.9,25.99,-3.3
12.3688,2,-130.805,12.50,21.3,21.30,-2.1,25.9,25.90,-2.0
12.4374,2,-130.799,12.50,20.8,20.88,-4.9,25.5,25.50,-5.2
12.4999,2,-130.801,12.50,21.3,21.13,0.8,25.9,25.80,2.9
12.5648,2,-130.792,12.51,20.8,20.89,-2.2,25.5,25.54,-2.8
12.6321,2,-130.797,12.50,20.8,20.79,-1.7,25.5,25.45,-1.6
12.6949,2,-130.789,12.51,21.8,21.54,7.2,26.4,26.21,9.6
12.7599,2,-130.803,12.50,20.8,21.07,-2.5,25.5,25.66,-5.3
12.8276,2,-130.800,12.50,21.8,21.61,4.7,26.4,26.22,6.1
12.8899,2,-130.797,12.50,20.8,21.06,-4.2,25.5,25.64,-6.3
12.9548,2,-130.806,12.49,21.3,21.19,0.0,25.9,25.81,1.1
13.0269,2,-130.778,12.52,21.3,21.28,0.9,25.9,25.91,1.3
13.0858,2,-130.799,12.50,21.8,21.69,4.7,26.4,26.30,5.5
13.1515,2,-130.793,12.51,21.3,21.45,-1.0,25.9,26.02,-2.7
