time_s,phase,robot_z_mm,truth_mm,raw_kalman,filt_kalman,vel_kalman,raw_learned,filt_learned,vel_learned
0.3560,1,474.814,618.11,622.7,622.70,0.0,614.8,614.84,0.0
0.4317,1,472.870,616.17,621.7,621.70,-13.2,613.9,613.88,-12.6
0.4862,1,470.897,614.20,619.7,619.98,-22.9,612.0,612.17,-26.3
0.5513,1,467.206,610.51,616.7,617.21,-32.7,609.1,609.30,-41.2
0.6175,1,463.303,606.60,610.2,611.82,-55.4,602.9,603.39,-81.3
0.6813,1,460.165,603.46,609.7,609.15,-49.3,602.4,601.76,-35.6
0.7468,1,456.039,599.34,604.7,605.17,-54.6,597.6,597.85,-55.7
0.8129,1,452.117,595.42,601.2,601.33,-56.2,594.2,594.21,-55.2
0.8773,1,448.034,591.33,598.7,598.33,-51.8,591.8,591.63,-42.6
0.9421,1,443.929,587.23,593.7,594.18,-57.5,587.0,587.26,-63.3
1.0115,1,439.963,583.26,591.7,591.16,-50.6,585.0,584.76,-39.8
1.0723,1,435.818,579.12,585.2,586.30,-63.4,578.8,579.33,-79.3
1.1377,1,431.779,575.08,582.7,582.49,-60.9,576.3,576.02,-55.4
1.2024,1,427.923,571.22,574.7,576.13,-78.5,568.6,569.14,-97.6
1.2678,1,423.712,567.01,572.2,571.74,-73.1,566.1,565.65,-60.7
1.3341,1,419.784,563.08,566.7,566.78,-74.0,560.8,560.90,-69.9
1.3982,1,416.707,560.01,568.2,565.91,-45.9,562.2,561.37,-6.2
1.4630,1,412.558,555.86,559.7,561.02,-59.8,554.0,554.98,-82.8
1.5290,1,408.587,551.89,555.7,556.23,-65.8,550.0,549.97,-77.1
1.5932,1,404.564,547.86,553.7,553.05,-58.5,548.1,547.63,-43.6
1.6588,1,400.469,543.77,551.2,550.45,-49.8,545.6,545.51,-34.1
1.7272,1,396.482,539.78,543.7,544.93,-64.6,538.3,538.95,-86.9
1.7890,1,392.261,535.56,540.7,540.79,-65.6,535.3,535.06,-67.5
1.8551,1,388.280,531.58,539.2,538.17,-53.4,533.9,533.40,-32.0
1.9192,1,384.362,527.66,530.7,532.23,-71.4,525.5,526.38,-95.8
1.9843,1,381.257,524.56,530.2,529.19,-59.9,525.0,524.30,-42.7
2.0502,1,377.124,520.42,528.7,527.40,-44.5,523.5,523.24,-20.4
2.1145,1,373.089,516.39,520.7,522.17,-61.4,515.6,516.58,-89.1
2.1799,1,369.186,512.49,517.7,517.88,-63.4,512.7,512.40,-68.1
2.2460,1,365.077,508.38,511.7,512.45,-72.2,506.8,506.92,-80.6
2.3101,1,360.898,504.20,509.7,508.99,-63.9,504.8,504.32,-47.5
2.3750,1,356.939,500.24,503.7,504.13,-69.0,498.8,499.18,-73.8
2.4445,1,352.998,496.30,502.2,501.17,-55.9,497.3,496.91,-38.4
2.5053,1,348.848,492.15,495.2,496.19,-67.3,490.4,491.07,-84.4
2.5709,1,344.849,488.15,493.7,492.98,-58.6,488.9,488.42,-47.6
2.6356,1,341.810,485.11,488.2,488.57,-63.1,483.4,483.72,-68.3
2.7012,1,337.667,480.97,486.7,485.87,-52.6,482.0,481.56,-38.8
2.7660,1,333.646,476.95,482.2,482.29,-53.8,477.5,477.71,-55.9
2.8313,1,329.586,472.89,479.2,479.05,-51.9,474.5,474.43,-51.2
2.8961,1,325.522,468.82,475.2,475.38,-54.1,470.5,470.59,-57.8
2.9629,1,321.479,464.78,468.7,469.79,-68.7,464.0,464.41,-87.2
3.0263,1,317.407,460.71,465.7,465.60,-67.4,461.0,460.71,-63.6
3.0920,1,313.450,456.75,461.7,461.51,-64.9,457.0,456.97,-58.0
3.1582,1,309.487,452.79,458.7,458.17,-57.8,454.0,453.91,-48.0
3.2222,1,305.384,448.68,453.2,453.66,-63.9,448.5,448.89,-73.1
3.2874,1,301.420,444.72,449.7,449.63,-62.9,445.0,444.92,-63.0
3.3523,1,298.408,441.71,447.7,446.94,-52.3,443.0,442.72,-38.7
3.4174,1,294.199,437.50,441.7,442.34,-61.4,437.0,437.51,-73.2
3.4833,1,290.166,433.47,441.2,440.20,-47.0,436.5,435.99,-31.2
3.5476,1,286.233,429.53,433.7,434.93,-64.1,429.0,429.77,-85.3
3.6131,1,282.067,425.37,431.2,431.03,-61.8,426.5,426.19,-59.7
3.6787,1,278.039,421.34,427.7,427.45,-58.3,423.0,422.91,-51.6
3.7432,1,273.957,417.26,422.7,423.05,-63.1,418.0,418.24,-68.8
3.8082,1,269.941,413.24,421.2,420.41,-51.9,416.5,416.10,-39.0
3.8735,1,265.953,409.25,414.7,415.50,-63.6,410.0,410.50,-78.0
3.9384,1,262.864,406.16,411.2,411.26,-64.5,406.5,406.32,-66.7
4.0042,1,258.880,402.18,407.7,407.47,-61.0,403.0,402.81,-55.6
4.0687,1,254.794,398.09,401.7,402.33,-70.4,396.9,397.27,-80.6
4.1340,1,250.638,393.94,397.7,397.71,-70.5,392.9,392.78,-70.7
4.1992,1,246.648,389.95,393.2,393.17,-70.1,388.4,388.36,-68.3
4.2643,1,242.765,386.07,390.7,390.00,-59.1,385.9,385.59,-46.9
4.3291,1,238.625,381.93,385.2,385.52,-64.2,380.4,380.67,-70.9
4.3956,1,234.466,377.77,383.7,382.90,-51.2,378.8,378.44,-39.6
4.4595,1,230.484,373.78,380.7,380.34,-45.5,375.8,375.84,-40.4
4.5249,1,226.495,369.80,373.2,374.57,-67.9,368.3,369.00,-93.9
4.5897,1,222.471,365.77,370.7,370.52,-65.1,365.8,365.36,-62.7
4.6552,1,219.250,362.55,367.2,366.88,-60.1,362.3,362.11,-51.7
4.7226,1,215.397,358.70,362.2,362.40,-63.4,357.2,357.43,-66.8
4.7854,1,211.317,354.62,358.7,358.61,-62.0,353.7,353.64,-61.5
4.8504,1,207.189,350.49,356.2,355.66,-53.3,351.2,350.97,-44.5
4.9160,1,203.161,346.46,352.7,352.52,-50.4,347.7,347.74,-48.5
4.9806,1,199.076,342.38,347.7,348.22,-58.9,342.7,342.95,-69.7
5.0462,1,195.057,338.36,344.2,344.25,-59.7,339.1,339.03,-61.3
5.1130,1,191.034,334.33,339.7,339.88,-62.8,334.6,334.66,-64.7
5.1764,1,186.886,330.19,335.2,335.43,-66.6,330.1,330.17,-69.8
5.2412,1,182.974,326.27,332.2,331.85,-60.6,327.1,326.88,-54.0
5.3065,1,179.962,323.26,327.2,327.42,-64.4,322.1,322.25,-68.0
5.3714,1,175.809,319.11,324.2,323.89,-59.1,319.1,318.88,-54.8
5.4384,1,171.886,315.19,320.7,320.46,-54.7,315.5,315.50,-51.1
5.5015,1,167.827,311.13,316.2,316.46,-59.3,311.0,311.22,-64.7
5.5671,1,163.695,307.00,311.7,311.97,-64.3,306.5,306.58,-69.7
5.6327,1,159.674,302.97,309.2,308.75,-56.0,304.0,303.72,-47.9
5.6972,1,155.514,298.81,304.7,304.84,-58.5,299.5,299.66,-60.3
5.7622,1,151.523,294.82,300.2,300.46,-63.4,295.0,295.10,-68.5
5.8319,1,147.573,290.87,296.2,296.15,-62.5,291.0,290.90,-61.5
5.8922,1,144.568,287.87,292.7,292.60,-60.6,287.5,287.43,-58.2
5.9584,1,140.487,283.79,288.2,288.32,-62.9,283.0,283.06,-64.8
6.0226,1,136.495,279.80,286.2,285.61,-51.5,281.0,280.67,-42.2
6.0882,1,132.286,275.59,281.7,281.86,-54.7,276.5,276.68,-57.7
6.1543,1,128.266,271.57,277.7,277.86,-58.0,272.5,272.54,-61.9
6.2183,1,124.315,267.62,272.7,273.14,-66.8,267.5,267.65,-73.8
6.2832,1,120.156,263.46,269.7,269.43,-61.3,264.5,264.26,-56.0
6.3492,1,116.255,259.56,264.2,264.55,-68.6,259.0,259.23,-72.9
6.4134,1,112.098,255.40,261.7,261.24,-59.0,256.5,256.23,-51.4
6.4789,1,108.064,251.36,257.7,257.61,-57.0,252.5,252.58,-55.0
6.5450,1,104.081,247.38,253.7,253.74,-57.8,248.6,248.61,-59.2
6.6092,1,101.016,244.32,250.7,250.50,-53.6,245.6,245.45,-50.9
6.6743,1,96.937,240.24,246.7,246.79,-55.6,241.6,241.67,-56.9
6.7394,1,92.967,236.27,241.7,242.12,-65.0,236.6,236.82,-71.6
6.8042,1,88.884,232.18,237.7,237.76,-66.3,232.7,232.58,-66.4
6.8696,1,84.834,228.13,233.7,233.62,-64.5,228.7,228.62,-61.5
6.9345,1,80.732,224.03,229.7,229.63,-62.8,224.7,224.71,-60.5
7.0001,1,76.647,219.95,224.7,224.92,-68.1,219.8,219.91,-71.0
7.0654,1,72.735,216.04,221.7,221.36,-60.1,216.8,216.59,-54.4
7.1300,1,68.658,211.96,217.7,217.64,-58.6,212.9,212.89,-56.7
7.1949,1,65.560,208.86,213.7,213.74,-59.5,208.9,208.95,-60.0
7.2603,1,61.518,204.82,211.2,210.83,-50.5,206.4,206.23,-44.6
7.3252,1,57.387,200.69,206.2,206.57,-59.5,201.5,201.78,-64.5
7.3916,1,53.475,196.78,201.7,201.95,-65.7,197.1,197.14,-69.0
7.4554,1,49.542,192.84,197.2,197.35,-69.4,192.7,192.67,-69.9
7.5207,1,45.370,188.67,194.2,193.83,-60.0,189.7,189.48,-52.4
7.5860,1,41.301,184.60,189.7,189.75,-61.4,185.3,185.41,-60.7
7.6511,1,37.144,180.44,186.2,186.08,-58.4,181.9,181.81,-56.2
7.7158,1,33.246,176.55,182.2,182.23,-59.1,178.0,177.98,-58.6
7.7827,1,29.279,172.58,178.7,178.59,-56.2,174.5,174.46,-53.6
7.8462,1,26.164,169.46,174.2,174.42,-61.9,170.1,170.27,-63.7
7.9115,1,22.029,165.33,170.2,170.25,-63.2,166.2,166.21,-62.5
7.9764,1,18.015,161.31,166.2,166.19,-62.8,162.3,162.31,-60.6
8.0420,1,14.018,157.32,161.7,161.79,-65.4,158.0,158.01,-64.7
8.1071,1,9.904,153.20,157.7,157.66,-64.2,154.1,154.03,-61.7
8.1722,1,5.911,149.21,154.2,154.02,-59.1,150.7,150.58,-54.5
8.2372,1,1.783,145.08,149.7,149.82,-62.5,146.3,146.42,-62.4
8.3026,1,-2.075,141.23,146.2,146.08,-59.1,142.9,142.84,-56.0
8.3673,1,-6.343,136.96,141.2,141.47,-66.8,138.1,138.26,-68.3
8.4327,1,-10.355,132.95,138.2,137.93,-58.8,135.2,135.00,-53.0
8.5013,1,-14.255,129.05,134.2,134.13,-56.5,131.3,131.35,-53.1
8.5629,1,-17.236,126.06,130.2,130.32,-59.8,127.5,127.59,-59.5
8.6295,1,-21.490,121.81,126.7,126.61,-57.1,124.1,124.06,-54.0
8.6931,1,-25.551,117.75,121.2,121.65,-70.3,118.9,119.13,-73.3
8.7580,1,-29.492,113.81,116.7,116.80,-73.2,114.6,114.52,-71.4
8.8250,1,-33.502,109.80,113.2,112.89,-63.4,111.2,111.00,-55.5
8.8884,1,-37.611,105.69,108.2,108.37,-68.4,106.4,106.59,-66.9
8.9537,1,-41.655,101.65,105.2,104.89,-58.6,103.6,103.38,-52.2
9.0190,1,-45.657,97.64,101.2,101.17,-57.5,99.8,99.81,-54.3
