time_s,phase,robot_z_mm,truth_mm,raw_kalman,filt_kalman,vel_kalman,raw_learned,filt_learned,vel_learned
0.3186,1,475.011,618.31,627.7,627.70,0.0,624.1,624.05,0.0
0.3895,1,474.201,617.50,628.7,628.70,14.1,625.1,625.05,14.1
0.4459,1,472.124,615.42,622.2,623.65,-43.1,618.6,619.67,-67.4
0.5108,1,470.007,613.31,625.2,623.83,-20.1,621.6,620.65,1.0
0.5803,1,465.200,608.50,621.2,621.63,-25.6,617.6,617.97,-32.9
0.6408,1,462.139,605.44,617.2,618.34,-37.3,613.6,613.97,-59.4
0.7069,1,458.130,601.43,614.7,615.16,-42.1,611.1,610.97,-47.6
0.7719,1,454.168,597.47,612.2,612.29,-43.0,608.7,608.55,-39.1
0.8402,1,450.088,593.39,609.2,609.26,-43.7,605.7,605.73,-40.9
0.9024,1,445.963,589.26,600.7,603.00,-68.1,597.3,598.24,-105.3
0.9679,1,441.950,585.25,596.2,597.17,-77.6,592.9,592.66,-88.5
1.0343,1,437.929,581.23,592.7,592.43,-74.8,589.4,589.05,-59.8
1.0967,1,434.939,578.24,590.7,589.52,-62.8,587.5,587.12,-36.4
1.1641,1,429.850,573.15,584.2,584.62,-67.4,581.0,581.53,-75.9
1.2268,1,426.795,570.10,581.7,581.18,-62.0,578.5,578.27,-56.4
1.2948,1,422.648,565.95,578.2,577.73,-56.7,575.1,574.99,-49.4
1.3579,1,418.752,562.05,575.2,574.79,-52.3,572.1,572.08,-46.8
1.4228,1,414.675,557.98,573.2,572.50,-44.6,570.1,569.97,-34.9
1.4901,1,410.608,553.91,569.7,569.62,-43.7,566.7,566.79,-45.3
1.5528,1,406.569,549.87,560.2,562.80,-72.4,557.2,558.27,-119.0
1.6178,1,402.427,545.73,558.7,558.44,-70.0,555.7,554.98,-62.2
1.6890,1,398.424,541.72,555.7,554.85,-60.5,552.8,552.48,-38.6
1.7478,1,394.456,537.76,553.2,552.42,-52.8,550.3,550.27,-37.8
1.8167,1,390.352,533.65,547.2,547.81,-59.4,544.3,544.76,-73.9
1.8789,1,387.293,530.59,541.7,542.66,-69.5,538.8,539.05,-88.5
1.9438,1,383.269,526.57,538.2,538.18,-69.2,535.4,535.06,-66.0
2.0115,1,379.193,522.49,536.2,535.18,-57.6,533.4,532.99,-36.0
2.0739,1,375.187,518.49,531.7,531.66,-57.1,528.9,529.18,-56.4
2.1388,1,371.186,514.49,526.7,527.18,-62.5,523.9,524.14,-74.0
2.2057,1,366.995,510.30,525.2,524.37,-52.9,522.4,521.96,-39.1
2.2688,1,363.078,506.38,521.7,521.45,-50.0,518.9,519.01,-45.4
2.3346,1,359.083,502.38,516.7,517.25,-56.4,513.9,514.23,-68.1
2.4040,1,354.888,498.19,507.7,509.74,-81.7,504.9,505.56,-117.1
2.4648,1,351.802,495.10,507.7,506.48,-69.5,504.9,503.90,-45.3
2.5297,1,347.805,491.10,503.7,503.02,-62.0,501.0,500.95,-45.4
2.5948,1,343.861,487.16,500.2,499.73,-56.8,497.5,497.54,-51.3
