time_s,phase,robot_z_mm,truth_mm,raw_kalman,filt_kalman,vel_kalman,raw_learned,filt_learned,vel_learned
0.3049,1,474.930,618.23,634.8,634.80,0.0,625.6,625.61,0.0
0.3906,1,473.418,616.72,636.8,636.80,23.3,627.6,627.61,23.3
0.4373,1,471.627,614.93,636.8,637.09,15.7,627.6,627.84,11.1
0.5000,1,469.231,612.53,636.8,637.18,8.7,627.6,627.75,0.9
0.5651,1,465.227,608.53,629.8,632.50,-28.9,620.6,621.66,-77.4
0.6301,1,461.133,604.43,628.3,629.29,-38.3,619.1,618.75,-50.4
0.6972,1,457.130,600.43,623.8,624.96,-50.3,614.6,614.72,-58.6
0.7601,1,453.075,596.38,618.8,620.00,-62.4,609.8,609.99,-72.0
0.8251,1,449.024,592.32,614.3,614.96,-69.2,605.5,605.49,-69.8
0.8917,1,444.919,588.22,610.3,610.32,-69.4,601.7,601.58,-60.5
0.9561,1,440.936,584.24,606.3,606.12,-67.5,597.9,597.84,-58.4
1.0210,1,436.985,580.29,601.8,601.78,-67.3,593.6,593.63,-63.8
1.0874,1,432.799,576.10,599.8,598.85,-56.7,591.6,591.32,-39.5
1.1512,1,428.863,572.16,591.8,593.14,-71.3,584.0,584.68,-92.6
1.2179,1,425.802,569.10,591.8,590.48,-56.6,584.0,583.18,-33.5
1.2812,1,421.616,564.92,586.3,586.54,-59.2,578.6,579.01,-59.9
1.3461,1,417.710,561.01,582.3,582.45,-60.8,574.8,574.83,-63.6
1.4134,1,413.632,556.93,576.3,577.08,-69.8,569.0,569.20,-80.7
1.4771,1,409.600,552.90,571.8,572.12,-73.3,564.6,564.53,-74.5
1.5421,1,405.556,548.86,570.3,569.18,-60.5,563.2,562.65,-36.7
1.6101,1,401.454,544.75,568.3,567.10,-46.2,561.2,561.07,-25.2
1.6721,1,397.446,540.75,561.8,562.75,-56.7,554.9,555.62,-75.9
1.7371,1,393.418,536.72,558.3,558.59,-60.1,551.5,551.37,-67.1
1.8035,1,389.280,532.58,555.8,555.35,-54.7,549.1,548.75,-43.9
1.8682,1,385.345,528.64,550.3,550.87,-61.5,543.7,544.01,-68.2
1.9346,1,382.332,525.63,545.3,545.85,-68.2,538.8,538.89,-75.7
1.9982,1,378.153,521.45,543.8,542.94,-57.9,537.3,536.83,-40.1
2.0631,1,374.112,517.41,540.3,539.89,-52.7,533.9,533.94,-43.8
2.1293,1,370.258,513.56,534.8,535.38,-60.1,528.5,528.86,-71.4
2.1931,1,366.039,509.34,532.3,532.02,-56.6,526.0,525.78,-52.4
2.2581,1,361.974,505.27,526.8,527.36,-63.8,520.6,520.89,-71.4
2.3261,1,357.947,501.25,521.3,521.91,-72.0,515.2,515.33,-80.2
2.3891,1,353.966,497.27,519.8,518.91,-60.6,513.7,513.21,-42.2
2.4541,1,349.915,493.21,514.8,514.86,-61.4,508.8,509.05,-60.3
2.5250,1,345.863,489.16,510.3,510.37,-62.4,504.4,504.42,-64.7
2.5841,1,342.819,486.12,506.8,506.76,-61.9,500.9,500.86,-61.3
