time_s,x_mm,y_mm,z_mm,rx_rad,ry_rad,rz_rad
0.3049,52.839,-508.809,474.930,2.90232,-1.20222,0.00003
0.3906,52.833,-508.845,473.418,2.90226,-1.20208,0.00006
0.4373,52.821,-508.802,471.627,2.90240,-1.20220,-0.00001
0.5000,52.824,-508.767,469.231,2.90237,-1.20216,0.00001
0.5651,52.778,-508.836,465.227,2.90209,-1.20227,0.00006
0.6301,52.795,-508.780,461.133,-2.90235,1.20236,0.00006
0.6972,52.818,-508.782,457.130,-2.90233,1.20230,0.00003
0.7601,52.801,-508.842,453.075,2.90227,-1.20224,0.00002
0.8251,52.819,-508.764,449.024,-2.90237,1.20224,0.00006
0.8917,52.831,-508.783,444.919,-2.90241,1.20228,-0.00001
0.9561,52.817,-508.812,440.936,2.90236,-1.20219,0.00001
1.0210,52.845,-508.777,436.985,2.90237,-1.20220,0.00003
1.0874,52.830,-508.801,432.799,-2.90242,1.20231,-0.00004
1.1512,52.827,-508.820,428.863,2.90224,-1.20220,0.00005
1.2179,52.849,-508.761,425.802,2.90246,-1.20221,-0.00000
1.2812,52.840,-508.791,421.616,-2.90236,1.20223,0.00003
1.3461,52.833,-508.791,417.710,2.90230,-1.20213,0.00003
1.4134,52.855,-508.747,413.632,-2.90233,1.20218,0.00003
1.4771,52.832,-508.833,409.600,2.90228,-1.20219,0.00010
1.5421,52.841,-508.833,405.556,2.90235,-1.20217,0.00009
1.6101,52.821,-508.811,401.454,2.90244,-1.20225,0.00001
1.6721,52.810,-508.800,397.446,2.90236,-1.20224,-0.00004
1.7371,52.818,-508.832,393.418,2.90236,-1.20221,0.00001
1.8035,52.803,-508.798,389.280,-2.90238,1.20228,0.00011
1.8682,52.823,-508.782,385.345,2.90237,-1.20224,0.00001
1.9346,52.847,-508.821,382.332,2.90228,-1.20218,0.00006
1.9982,52.849,-508.802,378.153,-2.90241,1.20220,0.00005
2.0631,52.834,-508.779,374.112,-2.90233,1.20223,0.00004
2.1293,52.818,-508.807,370.258,2.90217,-1.20216,0.00014
2.1931,52.827,-508.766,366.039,-2.90236,1.20222,0.00003
2.2581,52.825,-508.789,361.974,-2.90229,1.20213,0.00010
2.3261,52.819,-508.818,357.947,2.90231,-1.20224,0.00003
2.3891,52.857,-508.753,353.966,2.90246,-1.20214,-0.00003
2.4541,52.847,-508.767,349.915,-2.90240,1.20215,0.00002
2.5250,52.838,-508.833,345.863,2.90230,-1.20210,0.00008
2.5841,52.836,-508.779,342.819,2.90239,-1.20223,0.00001
2.6522,52.842,-508.789,338.738,-2.90240,1.20217,0.00004
2.7141,52.821,-508.879,334.662,2.90233,-1.20215,0.00002
2.7802,52.826,-508.844,330.634,-2.90239,1.20223,0.00004
2.8460,52.821,-508.830,326.484,-2.90234,1.20223,0.00008
2.9102,52.809,-508.848,322.528,2.90235,-1.20220,-0.00003
2.9751,52.813,-508.831,318.548,2.90240,-1.20226,-0.00000
3.0433,52.838,-508.813,314.371,-2.90241,1.20216,0.00004
3.1052,52.828,-508.838,310.430,2.90240,-1.20217,-0.00004
3.1702,52.822,-508.813,307.407,2.90237,-1.20229,0.00005
3.2353,52.846,-508.768,303.335,2.90231,-1.20228,0.00007
3.3012,52.835,-508.809,299.376,2.90227,-1.20216,0.00009
3.3671,52.818,-508.821,295.345,2.90223,-1.20210,0.00001
3.4311,52.830,-508.786,291.165,-2.90243,1.20224,0.00005
3.4965,52.821,-508.805,287.197,2.90236,-1.20222,0.00000
3.5656,52.838,-508.812,283.096,2.90231,-1.20214,0.00009
3.6262,52.813,-508.797,279.076,2.90239,-1.20225,-0.00000
3.6921,52.862,-508.818,275.079,2.90240,-1.20214,0.00004
3.7604,52.848,-508.815,270.957,2.90234,-1.20218,0.00005
3.8223,52.825,-508.833,266.965,2.90238,-1.20229,0.00006
3.8891,52.856,-508.810,263.878,-2.90245,1.20211,-0.00000
3.9542,52.828,-508.839,259.787,2.90236,-1.20222,0.00004
4.0171,52.838,-508.764,255.836,2.90243,-1.20222,-0.00002
4.0858,52.826,-508.798,251.815,2.90243,-1.20225,-0.00007
4.1471,52.822,-508.896,247.645,2.90234,-1.20218,0.00005
4.2132,52.826,-508.818,243.676,2.90241,-1.20226,-0.00000
4.2823,52.845,-508.765,239.607,2.90238,-1.20219,-0.00001
4.3432,52.846,-508.828,235.561,2.90239,-1.20218,0.00009
4.4081,52.837,-508.762,231.482,-2.90224,1.20213,0.00014
4.4769,52.836,-508.810,227.493,2.90235,-1.20221,0.00009
4.5381,52.823,-508.835,224.447,2.90231,-1.20224,0.00002
4.6041,52.836,-508.804,220.385,-2.90239,1.20226,0.00001
4.6692,52.842,-508.783,216.330,2.90240,-1.20220,0.00005
4.7341,52.846,-508.825,212.348,2.90224,-1.20215,0.00014
4.8012,52.828,-508.814,208.311,2.90242,-1.20219,-0.00001
4.8642,52.848,-508.780,204.155,-2.90244,1.20222,0.00002
4.9291,52.837,-508.853,200.186,2.90231,-1.20216,0.00009
4.9956,52.842,-508.788,196.065,-2.90242,1.20227,-0.00002
5.0591,52.816,-508.828,192.027,-2.90240,1.20223,0.00007
5.1251,52.843,-508.812,188.061,2.90237,-1.20224,0.00007
5.1939,52.826,-508.779,183.867,-2.90225,1.20217,0.00013
5.2551,52.825,-508.822,180.931,2.90237,-1.20220,0.00004
5.3201,52.824,-508.822,176.870,2.90243,-1.20220,0.00000
5.3852,52.831,-508.845,172.902,2.90224,-1.20214,0.00010
5.4501,52.832,-508.829,168.851,2.90232,-1.20217,0.00002
5.5187,52.838,-508.838,164.709,2.90231,-1.20216,0.00009
5.5801,52.830,-508.764,160.648,-2.90234,1.20221,0.00006
5.6461,52.840,-508.799,156.658,-2.90239,1.20223,0.00003
5.7134,52.856,-508.801,152.516,-2.90247,1.20215,-0.00004
5.7762,52.823,-508.776,148.507,-2.90234,1.20218,0.00009
5.8411,52.837,-508.809,145.571,2.90239,-1.20222,0.00000
5.9114,52.844,-508.812,140.450,2.90237,-1.20221,0.00012
5.9711,52.856,-508.776,137.459,2.90243,-1.20227,0.00004
6.0387,52.848,-508.755,133.367,-2.90230,1.20219,0.00007
6.1022,52.840,-508.844,129.326,2.90229,-1.20221,0.00007
6.1671,52.817,-508.776,125.266,-2.90231,1.20230,0.00003
6.2339,52.852,-508.770,121.140,-2.90235,1.20224,-0.00003
6.2971,52.827,-508.818,117.163,2.90237,-1.20222,-0.00006
6.3620,52.841,-508.763,113.180,-2.90237,1.20222,0.00000
6.4303,52.848,-508.808,109.094,2.90234,-1.20221,0.00010
6.4921,52.850,-508.838,106.051,2.90232,-1.20221,0.00012
6.5580,52.839,-508.756,101.975,-2.90226,1.20218,0.00005
6.6293,52.816,-508.801,96.943,-2.90240,1.20230,0.00002
6.6882,52.824,-508.875,93.946,2.90230,-1.20218,0.00007
6.7556,52.852,-508.792,89.980,2.90240,-1.20222,0.00006
6.8182,52.819,-508.782,85.809,-2.90242,1.20229,0.00004
6.8832,52.815,-508.824,81.813,2.90238,-1.20227,0.00002
6.9533,52.844,-508.801,77.636,-2.90239,1.20220,0.00001
