timestamp_s,trajectory_phase,contact_flag,contact_area_m2,normal_force_n,tangential_force_x_n,tangential_force_y_n,tangential_force_z_n,slip_velocity_x_m_s,slip_velocity_y_m_s,slip_velocity_z_m_s,maximum_displacement_m,minimum_relative_tet_volume,inverted_tet_count
0.44999999999999996,press,1,8.755849176698675e-06,0.023041106089007814,-0.00019613723746590491,-0.0009258123418198238,0.0,-1.681408614407328e-05,-7.894429788171068e-05,4.4286331403385124e-05,0.00026984107603223817,0.9451350128902275,0
0.4666666666666666,press,1,2.060421043007945e-05,0.029835351877357936,-0.0001772924403389449,-0.0009252623931335301,0.0,-1.1782724577755856e-05,-6.106162104068833e-05,4.657162782060721e-05,0.0002971378440902204,0.9446485683801636,0
0.4833333333333333,press,1,2.061457485786399e-05,0.03739662170679206,-0.00010146386171629051,-0.0008749450653101549,0.0,-5.4931691984994424e-06,-4.6212614426329745e-05,4.9421682037391306e-05,0.0003254916551596751,0.9439449759940163,0
0.49999999999999994,press,1,2.062577519462216e-05,0.04521478162797087,-2.696746067296538e-05,-0.0007990883326417451,0.0,-1.377876718948711e-06,-3.507383217910178e-05,5.154487465559575e-05,0.000354272591617733,0.9431674552635955,0
0.5166666666666666,press,1,2.0637863674630738e-05,0.05321639943225894,5.325458204688945e-05,-0.0007061404637081507,0.0,1.722295942133128e-06,-2.651309216027366e-05,5.319686103877332e-05,0.00038334969895816766,0.9423852335010157,0
0.5333333333333333,press,1,2.0650838433096707e-05,0.061362057695401186,0.00014195838727620874,-0.000603218569842732,0.0,4.269955306217895e-06,-1.9835020992889575e-05,5.4520077932268325e-05,0.0004126184486958691,0.9416279668516312,0
0.55,press,1,2.0664577494655514e-05,0.0696388518388959,0.00023309679656181002,-0.0004907741610158901,0.0,6.274721167981814e-06,-1.4435309596532154e-05,5.560846331630318e-05,0.0004420366380492059,0.9408804109578541,0
0.5666666666666668,press,1,2.0679019901861124e-05,0.07801953211302931,0.0003235339843794373,-0.0003671698062687593,0.0,7.82144296295254e-06,-9.895725939716027e-06,5.6524659786732305e-05,0.00047173617618819186,0.9400725885114144,0
0.5833333333333335,press,1,2.069433946237874e-05,0.08647329220274311,0.0004256338138079553,-0.00023451940691662657,0.0,9.320534865963576e-06,-6.031849251457634e-06,5.7313779874950085e-05,0.0005016399932991591,0.9392307190087082,0
0.6000000000000002,press,1,2.0710510023777108e-05,0.0949821764276074,0.0005280427848818143,-9.609109149820265e-05,0.0,1.0552700507321815e-05,-2.739375948455244e-06,5.800326740515505e-05,0.0005316532035430305,0.935798678006028,0
0.6166666666666669,press,1,2.072742442909209e-05,0.10354843685902598,0.0006329918500265269,4.882035111117636e-05,0.0,1.1621811097941925e-05,1.3111788721737415e-07,5.861313516841279e-05,0.0005618129558707513,0.9315965973640052,0
0.6333333333333336,hold,1,2.0736530761676593e-05,0.10719484048159375,0.0006812772799640221,0.00012189454190147464,0.0,0.0,0.0,0.0,0.0005773381022143285,0.9295181090424189,0
0.6500000000000004,hold,1,2.0736296796030724e-05,0.10723508154677369,0.0006834356656447193,0.00012310240534644037,0.0,0.0,0.0,0.0,0.0005773269650734805,0.9294789028229433,0
0.6666666666666671,hold,1,2.073627506019159e-05,0.10726282661348137,0.0006818822050178666,0.00012109446150694418,0.0,0.0,0.0,0.0,0.0005772334880610667,0.929479491222524,0
0.6833333333333338,hold,1,2.0736333262937696e-05,0.10725214110977978,0.0006811418188171245,0.00012122590243841781,0.0,0.0,0.0,0.0,0.0005772537920750876,0.9294795572359823,0
0.7000000000000005,hold,1,2.0736312219469926e-05,0.10724905658059163,0.0006823467106012277,0.00012302595960664992,0.0,0.0,0.0,0.0,0.0005773090296702566,0.9294745552853519,0
0.7166666666666672,hold,1,2.0736306245062833e-05,0.10725219077849717,0.0006827176452262045,0.0001223598155407589,0.0,0.0,0.0,0.0,0.0005772875539111227,0.9294793546018408,0
0.733333333333334,hold,1,2.0736321317144732e-05,0.10725367061863215,0.0006818314837499385,0.0001213261575157003,0.0,0.0,0.0,0.0,0.0005772541128667614,0.9294792697290442,0
0.7500000000000007,hold,1,2.073631913038769e-05,0.10725242018154946,0.0006816587195084094,0.0001220051671164137,0.0,0.0,0.0,0.0,0.0005772717796051864,0.9294780462655925,0
0.7666666666666674,hold,1,2.0736310803443996e-05,0.10725082982987762,0.0006822682662797448,0.00012245923910522228,0.0,0.0,0.0,0.0,0.0005772921122383362,0.929478098786351,0
0.7833333333333341,hold,1,2.073630920393042e-05,0.10725239952209402,0.0006824355365927148,0.00012204991432598856,0.0,0.0,0.0,0.0,0.0005772785737428975,0.9294783079627782,0
0.8000000000000008,hold,1,2.073631817535064e-05,0.10725222548605692,0.0006818711218427741,0.00012180146121234386,0.0,0.0,0.0,0.0,0.000577266652220643,0.9294780288466225,0
0.8166666666666675,hold,1,2.0736318273243006e-05,0.10725245423186307,0.000681850194299111,0.00012205259826880959,0.0,0.0,0.0,0.0,0.0005772767012056953,0.9294770129941835,0
0.8333333333333343,hold,1,2.0736314139110276e-05,0.10725140721550772,0.0006821987884620105,0.00012220921382522735,0.0,0.0,0.0,0.0,0.0005772846130452237,0.9294792591523068,0
0.850000000000001,hold,1,2.073631436305036e-05,0.10725244570487712,0.0006822543989517904,0.00012199183772514024,0.0,0.0,0.0,0.0,0.0005772762292690554,0.9294780655433542,0
0.8666666666666677,hold,1,2.07363174854057e-05,0.10725217961234904,0.0006820512841278236,0.00012186002019315108,0.0,0.0,0.0,0.0,0.0005772705102022318,0.9294777539114754,0
0.8833333333333344,hold,1,2.0736312674122812e-05,0.10725207805356901,0.0006819873508943847,0.00012204544375881907,0.0,0.0,0.0,0.0,0.0005772786112817613,0.9294780061496802,0
0.9000000000000011,hold,1,2.0736316211327497e-05,0.10725109054857813,0.0006823435714442289,0.00012206168312309989,0.0,0.0,0.0,0.0,0.0005772818268516228,0.9294779800278742,0
0.9166666666666679,hold,1,2.0736317867428287e-05,0.10725233233500567,0.0006821462204309552,0.00012195085205300021,0.0,0.0,0.0,0.0,0.0005772754679755815,0.9294782479854046,0
0.9333333333333346,hold,1,2.0736312549687472e-05,0.10725328094847422,0.0006821148483863156,0.00012195924846369844,0.0,0.0,0.0,0.0,0.0005772743412515659,0.9294785982804752,0
0.9500000000000013,hold,1,2.073630794735506e-05,0.10725246238841242,0.0006821277814538149,0.00012207466710985456,0.0,0.0,0.0,0.0,0.0005772787772589001,0.9294779826439951,0
0.966666666666668,hold,1,2.0736312138279382e-05,0.10725194989239546,0.0006821843618522979,0.0001220774616233185,0.0,0.0,0.0,0.0,0.0005772791198223262,0.929478624801067,0
