time_s,x_mm,y_mm,z_mm,rx_rad,ry_rad,rz_rad
0.0017,57.033,-508.897,474.986,-2.90241,1.20220,0.00005
0.0026,57.033,-508.897,474.986,-2.90241,1.20220,0.00005
0.0035,57.033,-508.897,474.986,-2.90241,1.20220,0.00005
0.0052,57.033,-508.897,474.986,-2.90241,1.20220,0.00005
0.0067,57.033,-508.897,474.986,-2.90241,1.20220,0.00005
0.0091,57.033,-508.897,474.986,-2.90241,1.20220,0.00005
0.0101,57.033,-508.897,474.986,-2.90241,1.20220,0.00005
0.0112,57.033,-508.897,474.986,-2.90241,1.20220,0.00005
0.0121,57.033,-508.897,474.986,-2.90241,1.20220,0.00005
0.0144,57.030,-508.919,475.001,2.90243,-1.20225,0.00001
0.0162,57.030,-508.919,475.001,2.90243,-1.20225,0.00001
0.0177,57.030,-508.919,475.001,2.90243,-1.20225,0.00001
0.0190,57.030,-508.919,475.001,2.90243,-1.20225,0.00001
0.0203,57.030,-508.919,475.001,2.90243,-1.20225,0.00001
0.0219,57.030,-508.919,475.001,2.90243,-1.20225,0.00001
0.0232,57.030,-508.919,475.001,2.90243,-1.20225,0.00001
0.0244,57.030,-508.919,475.001,2.90243,-1.20225,0.00001
0.0256,57.030,-508.919,475.001,2.90243,-1.20225,0.00001
0.0265,57.030,-508.919,475.001,2.90243,-1.20225,0.00001
0.0274,57.030,-508.919,475.001,2.90243,-1.20225,0.00001
0.0284,57.030,-508.919,475.001,2.90243,-1.20225,0.00001
0.0294,57.030,-508.919,475.001,2.90243,-1.20225,0.00001
0.0307,57.030,-508.919,475.001,2.90243,-1.20225,0.00001
0.0315,57.030,-508.919,475.001,2.90243,-1.20225,0.00001
0.0325,57.038,-508.907,475.023,2.90239,-1.20228,0.00006
0.0335,57.038,-508.907,475.023,2.90239,-1.20228,0.00006
0.0344,57.038,-508.907,475.023,2.90239,-1.20228,0.00006
0.0347,57.038,-508.907,475.023,2.90239,-1.20228,0.00006
0.0351,57.038,-508.907,475.023,2.90239,-1.20228,0.00006
0.0580,57.051,-508.903,475.012,2.90243,-1.20225,0.00005
0.1233,57.045,-508.898,475.005,2.90247,-1.20219,0.00001
0.1886,57.038,-508.890,475.021,2.90242,-1.20225,0.00003
0.2538,57.036,-508.917,475.018,2.90241,-1.20222,0.00002
0.3193,57.041,-508.905,475.009,2.90247,-1.20219,-0.00001
0.3843,57.053,-508.911,475.033,2.90239,-1.20213,0.00006
0.4489,57.024,-508.921,475.026,2.90236,-1.20224,0.00004
0.5148,57.043,-508.918,475.032,2.90240,-1.20212,0.00008
0.5805,57.031,-508.909,475.024,2.90241,-1.20218,0.00003
0.6448,57.050,-508.910,475.010,2.90246,-1.20219,0.00005
0.7097,57.032,-508.925,475.001,2.90244,-1.20224,0.00003
0.7760,57.034,-508.909,475.010,2.90244,-1.20223,-0.00001
0.8400,57.035,-508.905,475.016,2.90245,-1.20216,-0.00000
0.9071,57.040,-508.913,474.996,-2.90246,1.20221,-0.00002
0.9701,57.041,-508.927,474.979,-2.90245,1.20216,-0.00003
1.0363,57.053,-508.910,474.986,-2.90243,1.20217,-0.00001
1.1008,57.046,-508.913,475.011,2.90244,-1.20222,0.00003
1.1664,57.035,-508.910,475.024,2.90243,-1.20213,0.00005
1.2310,57.020,-508.930,475.019,2.90240,-1.20224,0.00008
1.2963,57.035,-508.926,475.016,2.90239,-1.20220,0.00003
1.3605,57.044,-508.905,474.993,-2.90245,1.20220,0.00000
1.4262,57.053,-508.915,475.016,2.90245,-1.20216,0.00007
1.4921,57.041,-508.905,475.010,2.90244,-1.20224,0.00003
1.5579,57.022,-508.925,474.996,2.90243,-1.20223,-0.00003
1.6211,57.049,-508.916,475.015,2.90245,-1.20220,0.00005
1.6866,57.030,-508.918,475.018,2.90241,-1.20222,0.00002
1.7516,57.034,-508.912,475.015,2.90244,-1.20222,0.00003
1.8176,57.049,-508.895,475.034,2.90240,-1.20220,0.00005
1.8834,57.018,-508.911,474.986,-2.90243,1.20219,0.00005
1.9477,57.037,-508.913,475.011,2.90244,-1.20221,0.00002
2.0138,57.034,-508.907,475.012,2.90245,-1.20218,-0.00000
2.0779,57.049,-508.913,475.011,2.90245,-1.20218,0.00005
2.1420,57.004,-508.901,475.002,-2.90242,1.20229,0.00010
2.2088,57.053,-508.908,475.017,2.90245,-1.20216,0.00004
2.2729,57.041,-508.909,474.995,-2.90243,1.20215,-0.00004
2.3377,57.032,-508.913,475.015,2.90243,-1.20223,0.00005
2.4025,57.060,-508.904,474.997,-2.90244,1.20219,-0.00005
2.4678,57.013,-508.906,475.003,-2.90242,1.20231,0.00003
2.5328,57.046,-508.915,475.007,2.90244,-1.20222,0.00003
2.5984,57.041,-508.902,475.008,-2.90247,1.20217,0.00002
2.6642,57.050,-508.885,475.008,-2.90244,1.20220,-0.00002
2.7288,57.038,-508.910,475.004,-2.90245,1.20224,-0.00004
2.7933,57.030,-508.893,475.014,2.90246,-1.20219,-0.00005
2.8587,57.036,-508.915,474.997,2.90244,-1.20224,0.00001
2.9237,57.039,-508.900,475.010,2.90247,-1.20217,0.00001
2.9912,57.015,-508.910,475.005,2.90244,-1.20220,-0.00008
3.0559,57.046,-508.910,475.000,-2.90248,1.20217,-0.00002
3.1191,57.031,-508.913,474.991,-2.90243,1.20221,0.00001
3.1841,57.017,-508.903,475.002,-2.90242,1.20227,0.00002
3.2495,57.012,-508.914,475.031,2.90234,-1.20228,0.00000
3.3147,57.038,-508.906,475.018,2.90247,-1.20217,0.00001
3.3805,57.038,-508.960,474.952,2.90236,-1.20216,0.00007
3.4447,57.033,-508.929,474.764,2.90239,-1.20211,0.00004
3.5099,57.028,-508.923,474.448,2.90231,-1.20213,0.00004
3.5748,57.051,-508.900,473.868,2.90244,-1.20219,0.00004
3.6406,57.029,-508.916,473.301,2.90235,-1.20216,0.00004
3.7071,57.031,-508.929,472.431,-2.90242,1.20217,0.00002
3.7728,57.021,-508.942,471.621,2.90241,-1.20213,-0.00000
3.8357,57.030,-508.898,470.832,2.90243,-1.20222,0.00001
3.9012,57.023,-508.863,469.783,2.90230,-1.20215,0.00004
3.9658,57.026,-508.881,468.595,2.90228,-1.20221,0.00010
4.0315,57.021,-508.927,467.364,2.90241,-1.20226,0.00001
4.0978,57.014,-508.966,466.153,2.90238,-1.20222,0.00005
4.1611,56.981,-508.955,465.072,2.90219,-1.20217,0.00004
4.2265,56.985,-508.932,463.958,2.90212,-1.20222,0.00012
4.2914,56.997,-508.892,462.722,2.90230,-1.20223,0.00008
4.3575,56.997,-508.922,461.434,-2.90232,1.20225,0.00004
4.4225,56.999,-508.904,460.547,-2.90217,1.20220,0.00005
4.4868,57.000,-508.887,459.441,-2.90238,1.20228,0.00006
4.5517,57.011,-508.876,458.350,2.90235,-1.20226,0.00003
4.6175,57.082,-508.882,457.125,-2.90246,1.20201,0.00001
4.6823,57.063,-508.879,455.957,2.90251,-1.20211,-0.00004
4.7478,57.040,-508.946,454.805,2.90240,-1.20210,0.00002
4.8125,57.069,-508.935,453.571,-2.90249,1.20209,0.00002
4.8773,57.064,-508.909,452.457,2.90246,-1.20215,0.00004
4.9427,57.050,-508.906,451.320,2.90242,-1.20219,0.00005
