time_s,phase,robot_z_mm,truth_mm,raw_kalman,filt_kalman,vel_kalman,raw_learned,filt_learned,vel_learned
0.3307,1,474.839,618.14,630.4,630.40,0.0,626.2,626.23,0.0
0.3931,1,474.144,617.44,628.9,628.90,-24.0,624.7,624.73,-24.0
0.4637,1,471.641,614.94,627.9,627.80,-18.5,623.7,623.65,-16.7
0.5240,1,469.158,612.46,626.4,626.48,-20.0,622.2,622.29,-21.3
0.5874,1,465.234,608.53,623.9,624.36,-26.1,619.7,619.91,-34.7
0.6523,1,461.113,604.41,619.4,620.59,-40.7,615.3,615.61,-60.9
0.7202,1,457.100,600.40,616.4,616.92,-47.1,612.3,612.17,-52.2
0.7825,1,453.036,596.34,608.9,610.84,-69.8,604.8,605.47,-97.1
0.8493,1,449.016,592.32,605.4,605.70,-73.2,601.4,601.02,-71.3
0.9124,1,446.024,589.32,604.4,603.12,-58.7,600.4,599.77,-29.3
0.9784,1,442.004,585.30,599.4,599.34,-58.0,595.4,595.74,-55.9
1.0467,1,437.913,581.21,592.4,593.50,-71.2,588.4,588.90,-93.6
1.1085,1,433.901,577.20,586.9,587.75,-80.8,582.9,582.97,-95.5
1.1734,1,429.774,573.07,582.9,582.75,-79.1,579.0,578.64,-71.6
1.2427,1,425.752,569.05,586.4,583.11,-37.6,582.5,581.28,22.6
1.3034,1,421.730,565.03,582.9,581.92,-29.7,579.0,579.56,-18.1
1.3693,1,417.665,560.97,581.4,580.80,-23.9,577.5,577.60,-27.9
1.4398,1,413.605,556.90,570.9,574.07,-57.3,567.0,568.13,-120.2
1.4994,1,409.583,552.88,568.4,569.45,-65.3,564.5,563.92,-80.9
1.5668,1,405.518,548.82,564.9,564.96,-65.9,561.0,560.66,-53.3
1.6294,1,402.470,545.77,563.4,562.31,-56.4,559.5,559.18,-29.3
1.6945,1,398.537,541.84,559.4,559.09,-53.5,555.5,555.78,-48.4
1.7614,1,394.383,537.68,551.4,553.07,-69.2,547.5,548.24,-102.6
1.8244,1,390.337,533.64,547.9,548.24,-72.3,544.0,543.69,-77.7
1.8904,1,386.264,529.56,542.9,543.14,-74.5,539.0,538.98,-72.6
1.9571,1,382.281,525.58,543.4,541.28,-54.2,539.5,538.78,-13.9
2.0204,1,378.234,521.53,534.4,535.88,-67.1,530.5,531.66,-94.5
2.0854,1,374.099,517.40,533.4,532.61,-60.0,529.5,528.96,-50.6
2.1544,1,370.193,513.49,528.4,528.43,-60.3,524.5,524.67,-60.5
2.2154,1,367.152,510.45,524.4,524.55,-61.6,520.5,520.61,-65.3
2.2825,1,362.951,506.25,518.9,519.51,-67.5,515.0,515.20,-78.2
2.3455,1,358.960,502.26,516.4,515.93,-63.1,512.5,512.19,-53.5
2.4114,1,355.003,498.30,517.9,515.42,-38.9,514.0,513.27,5.0
2.4795,1,350.899,494.20,507.9,509.95,-57.5,504.0,505.34,-98.4
2.5415,1,346.922,490.22,505.9,506.11,-59.3,502.0,501.59,-67.7
2.6064,1,342.763,486.06,502.9,502.63,-56.9,499.0,498.75,-47.8
2.6741,1,338.710,482.01,496.4,497.37,-66.0,492.5,492.92,-80.3
