time_s,x_mm,y_mm,z_mm,rx_rad,ry_rad,rz_rad
0.2998,55.096,-508.785,475.003,-2.90244,1.20220,-0.00002
0.3646,55.070,-508.753,474.619,2.90219,-1.20214,0.00006
0.4307,55.084,-508.775,472.891,2.90240,-1.20213,0.00002
0.4976,55.072,-508.765,470.059,2.90231,-1.20221,0.00002
0.5605,55.061,-508.785,467.202,2.90239,-1.20224,-0.00004
0.6255,55.053,-508.805,463.292,2.90216,-1.20218,0.00016
0.6906,55.024,-508.764,459.192,-2.90237,1.20233,0.00003
0.7557,55.030,-508.828,455.117,2.90228,-1.20223,0.00005
0.8213,55.057,-508.814,451.125,2.90228,-1.20216,0.00006
0.8860,55.057,-508.819,446.991,2.90236,-1.20220,0.00001
0.9513,55.070,-508.797,443.006,2.90228,-1.20212,0.00007
1.0165,55.062,-508.786,438.932,-2.90240,1.20221,0.00008
1.0816,55.037,-508.764,434.887,2.90235,-1.20225,0.00002
1.1465,55.056,-508.821,430.846,2.90234,-1.20222,0.00002
1.2123,55.063,-508.777,427.918,2.90223,-1.20208,0.00006
1.2766,55.054,-508.791,423.700,2.90240,-1.20232,-0.00000
1.3419,55.049,-508.815,419.758,2.90220,-1.20218,0.00008
1.4070,55.063,-508.794,415.614,2.90235,-1.20223,0.00002
1.4723,55.060,-508.793,411.572,2.90244,-1.20225,-0.00000
1.5379,55.071,-508.802,407.595,2.90235,-1.20220,0.00007
1.6026,55.062,-508.772,403.454,-2.90242,1.20228,0.00006
1.6674,55.062,-508.798,399.521,2.90236,-1.20219,-0.00003
1.7334,55.053,-508.828,395.399,2.90223,-1.20220,0.00009
1.7978,55.082,-508.806,392.267,-2.90245,1.20220,0.00001
1.8633,55.075,-508.806,388.249,-2.90236,1.20221,0.00002
1.9291,55.059,-508.806,384.348,2.90229,-1.20218,0.00009
1.9935,55.084,-508.810,380.251,2.90236,-1.20213,0.00008
2.0585,55.051,-508.804,376.137,-2.90232,1.20226,0.00004
2.1239,55.076,-508.809,372.049,2.90242,-1.20217,-0.00001
2.1887,55.086,-508.765,368.188,2.90227,-1.20205,0.00007
2.2545,55.050,-508.801,364.095,2.90242,-1.20222,-0.00002
2.3189,55.049,-508.846,359.928,2.90239,-1.20228,0.00001
2.3843,55.049,-508.788,355.945,2.90242,-1.20228,-0.00006
2.4495,55.067,-508.789,352.967,2.90237,-1.20224,0.00004
2.5146,55.059,-508.772,348.831,-2.90241,1.20229,0.00001
2.5796,55.066,-508.814,344.828,2.90238,-1.20222,0.00006
2.6456,55.058,-508.760,340.819,-2.90235,1.20231,0.00003
2.7098,55.071,-508.799,336.679,-2.90242,1.20225,0.00002
2.7753,55.065,-508.833,332.640,-2.90240,1.20217,0.00006
2.8401,55.062,-508.786,328.471,-2.90215,1.20215,0.00018
2.9055,55.037,-508.814,324.532,-2.90237,1.20221,0.00010
2.9705,55.075,-508.807,320.550,-2.90245,1.20220,0.00001
3.0357,55.056,-508.755,316.413,-2.90225,1.20223,0.00011
3.1006,55.073,-508.792,312.479,2.90245,-1.20222,-0.00003
3.1669,55.049,-508.830,309.474,2.90231,-1.20220,0.00003
3.2308,55.062,-508.775,305.374,2.90239,-1.20223,0.00000
3.2964,55.081,-508.751,301.402,2.90234,-1.20224,0.00008
3.3617,55.055,-508.828,297.439,2.90216,-1.20212,0.00013
3.4265,55.069,-508.795,293.259,2.90238,-1.20226,0.00007
3.4915,55.100,-508.761,289.199,-2.90244,1.20219,0.00002
3.5568,55.057,-508.839,285.155,2.90222,-1.20219,0.00009
3.6218,55.069,-508.764,281.103,-2.90243,1.20223,0.00003
3.6875,55.076,-508.782,277.061,-2.90242,1.20215,0.00001
3.7519,55.051,-508.792,273.948,2.90234,-1.20229,-0.00002
3.8174,55.067,-508.779,269.948,-2.90243,1.20220,0.00004
3.8830,55.065,-508.819,265.914,-2.90239,1.20219,0.00002
3.9477,55.063,-508.826,261.817,2.90237,-1.20222,0.00007
4.0126,55.107,-508.787,257.891,2.90235,-1.20214,0.00011
4.0786,55.073,-508.782,253.707,-2.90243,1.20224,0.00001
4.1429,55.069,-508.815,249.632,-2.90238,1.20220,0.00004
4.2083,55.063,-508.847,245.717,2.90236,-1.20214,-0.00001
4.2731,55.088,-508.775,241.644,2.90236,-1.20218,0.00007
4.3385,55.068,-508.804,237.628,2.90235,-1.20219,0.00002
4.4038,55.049,-508.781,234.464,-2.90232,1.20219,0.00007
4.4687,55.067,-508.795,230.479,2.90244,-1.20224,0.00007
4.5338,55.061,-508.789,226.474,2.90239,-1.20226,-0.00002
4.5998,55.061,-508.841,222.448,2.90238,-1.20221,0.00004
4.6638,55.078,-508.768,218.355,-2.90241,1.20227,-0.00007
4.7295,55.092,-508.797,214.400,2.90237,-1.20209,0.00002
4.7963,55.094,-508.789,210.175,2.90247,-1.20213,-0.00004
4.8596,55.096,-508.779,206.232,2.90246,-1.20221,-0.00002
4.9248,55.105,-508.802,202.187,-2.90246,1.20211,-0.00000
4.9898,55.084,-508.816,198.122,2.90238,-1.20219,0.00001
5.0548,55.080,-508.774,194.032,-2.90231,1.20216,0.00005
5.1223,55.049,-508.803,191.030,-2.90238,1.20230,0.00003
5.1849,55.062,-508.824,186.951,2.90234,-1.20226,0.00005
5.2505,55.064,-508.801,182.955,2.90243,-1.20226,0.00004
5.3154,55.087,-508.803,178.949,2.90246,-1.20221,0.00009
5.3807,55.060,-508.843,174.911,2.90220,-1.20223,0.00009
5.4455,55.075,-508.764,170.874,2.90243,-1.20227,0.00005
5.5130,55.084,-508.763,166.717,-2.90240,1.20221,0.00001
5.5759,55.063,-508.799,162.690,-2.90240,1.20230,-0.00001
5.6415,55.075,-508.758,158.683,-2.90235,1.20216,0.00003
5.7062,55.063,-508.782,155.618,-2.90230,1.20224,0.00004
5.7716,55.054,-508.812,151.525,-2.90242,1.20229,0.00005
5.8367,55.072,-508.788,147.580,-2.90242,1.20220,-0.00001
5.9018,55.083,-508.799,143.464,2.90247,-1.20219,-0.00002
5.9667,55.122,-508.802,139.499,2.90239,-1.20203,0.00015
6.0324,55.099,-508.794,135.487,2.90247,-1.20214,0.00002
6.0971,55.091,-508.800,131.331,2.90248,-1.20211,0.00000
6.1625,55.104,-508.815,127.311,-2.90249,1.20213,-0.00003
6.2288,55.075,-508.796,123.174,-2.90236,1.20215,0.00011
6.2928,55.053,-508.804,119.198,2.90241,-1.20229,-0.00005
6.3577,55.061,-508.822,115.248,2.90233,-1.20221,0.00003
6.4231,55.086,-508.761,112.085,-2.90245,1.20218,-0.00001
6.4882,55.079,-508.787,108.059,-2.90246,1.20220,0.00001
6.5542,55.070,-508.800,104.031,-2.90237,1.20225,-0.00001
6.6183,55.039,-508.784,99.921,-2.90239,1.20225,0.00009
6.6837,55.062,-508.829,95.970,2.90235,-1.20217,0.00003
6.7491,55.055,-508.833,91.913,2.90232,-1.20214,0.00006
6.8138,55.041,-508.842,87.942,2.90222,-1.20222,0.00009
6.8788,55.061,-508.860,83.888,2.90222,-1.20221,0.00017
6.9454,55.069,-508.778,79.687,-2.90231,1.20228,0.00004
7.0090,55.075,-508.735,75.651,-2.90232,1.20213,0.00012
7.0746,55.069,-508.850,72.692,2.90232,-1.20213,0.00005
7.1393,55.056,-508.806,68.637,2.90238,-1.20223,0.00002
