time_s,x_mm,y_mm,z_mm,rx_rad,ry_rad,rz_rad
0.3256,52.814,-508.784,474.975,-2.82758,1.17121,-0.05109
0.4058,52.810,-508.799,473.800,-2.82762,1.17122,-0.05112
0.4555,52.793,-508.836,472.129,-2.82737,1.17116,-0.05109
0.5175,52.787,-508.826,469.088,-2.82755,1.17110,-0.05108
0.5817,52.804,-508.820,465.182,-2.82763,1.17118,-0.05121
0.6466,52.763,-508.825,461.157,-2.82743,1.17126,-0.05111
0.7150,52.774,-508.796,457.051,-2.82749,1.17131,-0.05113
0.7776,52.768,-508.839,454.150,-2.82790,1.17136,-0.05123
0.8425,52.778,-508.793,450.117,-2.82770,1.17136,-0.05121
0.9094,52.799,-508.813,445.959,-2.82760,1.17128,-0.05121
0.9726,52.800,-508.797,441.964,-2.82773,1.17122,-0.05124
1.0375,52.789,-508.809,437.962,-2.82762,1.17129,-0.05113
1.1060,52.796,-508.785,433.852,-2.82759,1.17125,-0.05117
1.1676,52.780,-508.814,429.835,-2.82767,1.17127,-0.05113
1.2336,52.792,-508.777,425.705,-2.82754,1.17122,-0.05112
1.2987,52.771,-508.826,421.705,-2.82762,1.17128,-0.05116
1.3637,52.796,-508.820,418.775,-2.82790,1.17126,-0.05125
1.4313,52.784,-508.785,414.650,-2.82749,1.17118,-0.05108
1.4936,52.809,-508.799,410.616,-2.82775,1.17122,-0.05118
1.5586,52.798,-508.835,406.532,-2.82761,1.17124,-0.05115
1.6268,52.806,-508.762,402.467,-2.82763,1.17117,-0.05111
1.6886,52.801,-508.806,398.424,-2.82754,1.17121,-0.05113
1.7546,52.799,-508.827,394.433,-2.82764,1.17129,-0.05118
1.8219,52.781,-508.798,390.362,-2.82763,1.17133,-0.05108
1.8846,52.798,-508.805,386.317,-2.82758,1.17126,-0.05112
1.9496,52.801,-508.816,383.284,-2.82761,1.17124,-0.05113
2.0147,52.809,-508.799,379.187,-2.82763,1.17119,-0.05112
2.0797,52.820,-508.766,375.183,-2.82758,1.17128,-0.05117
2.1472,52.795,-508.836,371.182,-2.82766,1.17131,-0.05116
2.2107,52.778,-508.801,366.981,-2.82737,1.17127,-0.05106
2.2756,52.812,-508.782,363.079,-2.82762,1.17124,-0.05119
2.3430,52.812,-508.818,359.070,-2.82791,1.17137,-0.05125
2.4057,52.797,-508.792,354.902,-2.82743,1.17128,-0.05108
2.4706,52.804,-508.807,350.888,-2.82747,1.17119,-0.05112
2.5389,52.792,-508.810,346.840,-2.82771,1.17124,-0.05113
2.6007,52.795,-508.750,342.841,-2.82753,1.17126,-0.05112
2.6666,52.799,-508.784,339.877,-2.82773,1.17135,-0.05118
2.7380,52.794,-508.825,334.729,-2.82771,1.17126,-0.05123
2.7967,52.822,-508.762,331.624,-2.82736,1.17118,-0.05110
2.8641,52.779,-508.829,327.506,-2.82744,1.17123,-0.05105
2.9267,52.788,-508.852,323.490,-2.82753,1.17121,-0.05110
2.9916,52.797,-508.796,319.470,-2.82740,1.17112,-0.05102
3.0619,52.795,-508.802,315.389,-2.82744,1.17115,-0.05109
3.1226,52.782,-508.847,311.457,-2.82773,1.17125,-0.05115
3.1876,52.792,-508.809,307.330,-2.82752,1.17125,-0.05111
3.2555,52.785,-508.781,303.310,-2.82750,1.17120,-0.05108
3.3177,52.808,-508.789,300.317,-2.82771,1.17121,-0.05114
