time_s,x_mm,y_mm,z_mm,rx_rad,ry_rad,rz_rad
0.3555,55.108,-508.697,474.832,2.90220,-1.20211,0.00012
0.4225,55.094,-508.735,473.429,2.90223,-1.20217,0.00008
0.4892,55.091,-508.691,470.799,-2.90242,1.20230,0.00005
0.5508,55.086,-508.694,467.243,2.90237,-1.20220,0.00003
0.6165,55.078,-508.718,463.344,2.90211,-1.20218,0.00014
0.6812,55.076,-508.661,459.067,-2.90228,1.20225,0.00007
0.7463,55.101,-508.675,456.042,-2.90234,1.20220,0.00008
0.8121,55.112,-508.722,452.147,2.90231,-1.20208,0.00007
0.8764,55.092,-508.667,447.936,-2.90236,1.20222,0.00009
0.9416,55.093,-508.720,443.941,2.90243,-1.20219,-0.00001
1.0066,55.096,-508.727,440.013,2.90230,-1.20215,0.00006
1.0736,55.093,-508.652,435.858,-2.90240,1.20228,-0.00001
1.1379,55.104,-508.680,431.821,-2.90242,1.20215,0.00005
1.2023,55.100,-508.672,427.822,2.90223,-1.20216,0.00007
1.2673,55.098,-508.694,423.740,2.90242,-1.20223,-0.00003
1.3329,55.086,-508.735,419.779,2.90226,-1.20219,0.00010
1.3974,55.108,-508.700,416.759,2.90229,-1.20219,0.00009
1.4644,55.092,-508.685,412.580,-2.90243,1.20228,0.00007
1.5278,55.096,-508.681,408.597,2.90239,-1.20228,-0.00004
1.5933,55.098,-508.706,404.476,2.90239,-1.20216,-0.00003
1.6601,55.087,-508.707,400.487,2.90237,-1.20226,-0.00004
1.7234,55.076,-508.723,396.512,2.90227,-1.20225,0.00002
1.7884,55.099,-508.714,392.321,2.90242,-1.20223,-0.00001
1.8542,55.103,-508.707,388.290,-2.90232,1.20222,-0.00001
1.9184,55.128,-508.694,384.276,2.90233,-1.20211,0.00011
1.9841,55.108,-508.735,380.276,2.90232,-1.20220,0.00008
2.0489,55.092,-508.708,376.155,-2.90232,1.20222,0.00011
2.1143,55.093,-508.670,373.044,-2.90232,1.20232,0.00004
2.1807,55.103,-508.684,369.205,2.90220,-1.20215,0.00008
2.2445,55.086,-508.673,365.081,-2.90237,1.20225,0.00005
2.3093,55.096,-508.678,360.893,-2.90225,1.20222,0.00015
2.3765,55.117,-508.698,356.970,2.90243,-1.20223,0.00003
2.4396,55.104,-508.688,352.897,2.90236,-1.20227,0.00006
2.5052,55.111,-508.709,348.872,2.90240,-1.20223,0.00006
2.5747,55.108,-508.715,344.887,2.90237,-1.20217,0.00002
2.6352,55.100,-508.660,340.733,-2.90242,1.20225,0.00007
2.7001,55.107,-508.688,337.685,-2.90239,1.20224,0.00000
2.7656,55.089,-508.741,333.649,-2.90242,1.20223,0.00003
2.8304,55.104,-508.724,329.518,-2.90226,1.20218,0.00004
2.8959,55.095,-508.712,325.542,-2.90238,1.20222,0.00011
2.9606,55.062,-508.719,321.533,-2.90235,1.20234,0.00006
3.0259,55.097,-508.691,317.484,-2.90242,1.20225,0.00003
3.0917,55.096,-508.724,313.481,2.90239,-1.20227,0.00004
3.1562,55.103,-508.741,309.380,2.90231,-1.20222,0.00008
3.2211,55.108,-508.678,305.442,2.90234,-1.20219,0.00006
3.2877,55.102,-508.675,301.435,2.90234,-1.20223,0.00006
3.3513,55.073,-508.724,298.435,2.90215,-1.20218,0.00009
3.4177,55.082,-508.698,294.228,2.90236,-1.20232,0.00001
