time_s,phase,robot_z_mm,truth_mm,raw_kalman,filt_kalman,vel_kalman,raw_learned,filt_learned,vel_learned
0.3452,1,474.903,618.20,629.9,629.90,0.0,625.7,625.73,0.0
0.4109,1,473.981,617.28,627.9,627.90,-30.4,623.7,623.73,-30.4
0.4772,1,471.613,614.91,628.4,628.00,-10.6,624.2,623.93,-3.2
0.5424,1,468.172,611.47,624.4,625.20,-26.3,620.2,620.73,-41.2
0.6048,1,464.202,607.50,621.9,622.48,-34.0,617.7,617.80,-45.9
0.6696,1,460.207,603.51,614.9,616.88,-58.0,610.8,611.38,-90.0
0.7347,1,456.045,599.35,613.9,613.58,-54.6,609.8,609.17,-43.4
0.7996,1,453.111,596.41,604.4,606.57,-79.1,600.4,601.24,-108.8
0.8666,1,449.092,592.39,609.9,606.42,-43.0,605.8,604.16,19.8
0.9308,1,444.937,588.24,597.9,600.56,-64.5,593.9,595.62,-106.2
0.9956,1,440.909,584.21,598.4,597.50,-57.0,594.4,593.56,-44.4
1.0620,1,436.959,580.26,594.4,594.11,-54.5,590.4,590.44,-46.6
1.1256,1,432.834,576.13,592.4,591.66,-48.0,588.4,588.28,-36.2
1.1906,1,428.839,572.14,590.9,589.91,-39.2,586.9,586.78,-25.3
1.2597,1,424.702,568.00,585.4,586.13,-46.1,581.5,581.93,-63.8
1.3206,1,420.734,564.03,581.9,582.50,-51.4,578.0,577.98,-64.7
1.3856,1,416.669,559.97,576.4,577.54,-62.0,572.5,572.68,-78.8
1.4517,1,413.658,556.96,569.4,571.04,-77.8,565.5,565.79,-100.1
1.5166,1,409.647,552.95,567.9,567.11,-70.4,564.0,563.32,-48.6
1.5827,1,405.515,548.82,566.4,564.80,-55.0,562.5,562.17,-22.4
1.6468,1,401.470,544.77,554.4,557.26,-81.5,550.5,552.06,-133.9
1.7117,1,397.422,540.72,557.4,554.99,-61.6,553.5,552.04,-23.0
1.7782,1,393.414,536.71,551.4,551.18,-59.7,547.5,547.96,-55.3
