time_s,x_mm,y_mm,z_mm,rx_rad,ry_rad,rz_rad
-0.0009,52.747,-508.952,474.983,-2.82764,1.17108,-0.05115
0.0170,52.722,-508.959,474.957,-2.82752,1.17117,-0.05113
0.0325,52.723,-508.967,474.946,-2.82747,1.17117,-0.05109
0.0485,52.741,-508.989,474.946,-2.82754,1.17110,-0.05120
0.0667,52.740,-508.997,474.925,-2.82748,1.17114,-0.05118
0.0826,52.726,-508.988,474.952,-2.82755,1.17114,-0.05115
0.0985,52.722,-508.979,474.973,-2.82756,1.17117,-0.05120
0.1165,52.710,-508.991,474.934,-2.82748,1.17119,-0.05112
0.1325,52.728,-508.965,474.985,-2.82757,1.17121,-0.05118
0.1505,52.735,-508.966,474.962,-2.82753,1.17121,-0.05111
0.1666,52.728,-508.976,474.951,-2.82749,1.17122,-0.05114
0.1826,52.734,-508.956,474.980,-2.82755,1.17124,-0.05114
0.2006,52.722,-508.960,474.965,-2.82748,1.17127,-0.05112
0.2166,52.746,-508.964,474.973,-2.82753,1.17121,-0.05120
0.2327,52.738,-508.964,474.944,-2.82749,1.17116,-0.05107
0.2507,52.751,-508.969,474.968,-2.82753,1.17121,-0.05117
0.2666,52.734,-508.954,474.958,-2.82752,1.17121,-0.05109
0.2826,52.721,-508.962,474.961,-2.82750,1.17122,-0.05112
0.3007,52.741,-508.955,474.965,-2.82754,1.17121,-0.05113
0.3168,52.732,-508.918,474.967,-2.82756,1.17130,-0.05113
0.3326,52.739,-508.912,474.903,-2.82769,1.17123,-0.05116
0.3509,52.746,-508.852,474.790,-2.82777,1.17137,-0.05118
0.3669,52.753,-508.797,474.617,-2.82781,1.17140,-0.05125
0.3828,52.771,-508.785,474.359,-2.82791,1.17136,-0.05123
0.4007,52.741,-508.805,473.981,-2.82801,1.17152,-0.05131
0.4167,52.761,-508.790,473.477,-2.82788,1.17131,-0.05118
0.4398,52.767,-508.775,472.988,-2.82781,1.17135,-0.05119
0.4515,52.728,-508.813,472.288,-2.82773,1.17133,-0.05113
0.4668,52.752,-508.826,471.613,-2.82761,1.17121,-0.05111
0.4848,52.739,-508.835,470.795,-2.82751,1.17116,-0.05106
0.5006,52.745,-508.902,470.021,-2.82757,1.17122,-0.05106
0.5168,52.748,-508.898,469.174,-2.82749,1.17126,-0.05114
0.5375,52.754,-508.894,468.172,-2.82755,1.17116,-0.05113
0.5506,52.756,-508.879,467.178,-2.82749,1.17114,-0.05109
0.5666,52.752,-508.888,466.250,-2.82757,1.17125,-0.05113
0.5846,52.727,-508.893,465.165,-2.82758,1.17133,-0.05116
0.6006,52.720,-508.933,464.202,-2.82772,1.17134,-0.05113
0.6168,52.729,-508.939,463.261,-2.82780,1.17125,-0.05119
0.6351,52.749,-508.934,462.209,-2.82780,1.17131,-0.05124
0.6506,52.763,-508.870,461.209,-2.82761,1.17122,-0.05114
0.6666,52.753,-508.845,460.207,-2.82751,1.17124,-0.05112
0.6846,52.748,-508.869,459.093,-2.82749,1.17121,-0.05108
0.7006,52.731,-508.890,458.122,-2.82753,1.17123,-0.05108
0.7167,52.755,-508.884,457.129,-2.82749,1.17117,-0.05114
0.7346,52.758,-508.893,456.045,-2.82751,1.17116,-0.05113
0.7505,52.745,-508.895,455.128,-2.82768,1.17124,-0.05109
0.7666,52.716,-508.948,454.196,-2.82781,1.17134,-0.05113
0.7847,52.743,-508.943,453.111,-2.82782,1.17132,-0.05122
0.8007,52.739,-508.934,452.114,-2.82774,1.17132,-0.05122
0.8187,52.749,-508.910,451.029,-2.82774,1.17123,-0.05119
0.8347,52.758,-508.888,450.065,-2.82763,1.17128,-0.05124
0.8506,52.753,-508.863,449.092,-2.82765,1.17118,-0.05117
0.8686,52.756,-508.877,447.999,-2.82759,1.17128,-0.05117
0.8847,52.738,-508.898,447.002,-2.82754,1.17132,-0.05117
0.9007,52.748,-508.899,446.067,-2.82764,1.17121,-0.05110
0.9187,52.731,-508.892,444.937,-2.82753,1.17129,-0.05105
0.9346,52.744,-508.894,443.904,-2.82748,1.17115,-0.05108
0.9510,52.741,-508.926,442.954,-2.82757,1.17122,-0.05108
0.9690,52.704,-508.937,441.847,-2.82754,1.17126,-0.05100
0.9847,52.741,-508.928,440.909,-2.82762,1.17116,-0.05110
1.0007,52.760,-508.914,439.917,-2.82750,1.17119,-0.05114
1.0187,52.745,-508.920,438.844,-2.82752,1.17122,-0.05119
1.0347,52.743,-508.924,437.920,-2.82763,1.17124,-0.05113
