time_s,x_mm,y_mm,z_mm,rx_rad,ry_rad,rz_rad
0.0034,57.052,-508.856,475.012,2.90240,-1.20232,0.00005
0.0051,57.052,-508.856,475.012,2.90240,-1.20232,0.00005
0.0062,57.052,-508.856,475.012,2.90240,-1.20232,0.00005
0.0076,57.052,-508.856,475.012,2.90240,-1.20232,0.00005
0.0091,57.052,-508.856,475.012,2.90240,-1.20232,0.00005
0.0105,57.052,-508.856,475.012,2.90240,-1.20232,0.00005
0.0121,57.052,-508.856,475.012,2.90240,-1.20232,0.00005
0.0139,57.043,-508.852,475.017,2.90240,-1.20230,-0.00000
0.0149,57.043,-508.852,475.017,2.90240,-1.20230,-0.00000
0.0165,57.043,-508.852,475.017,2.90240,-1.20230,-0.00000
0.0178,57.043,-508.852,475.017,2.90240,-1.20230,-0.00000
0.0191,57.043,-508.852,475.017,2.90240,-1.20230,-0.00000
0.0201,57.043,-508.852,475.017,2.90240,-1.20230,-0.00000
0.0210,57.043,-508.852,475.017,2.90240,-1.20230,-0.00000
0.0220,57.043,-508.852,475.017,2.90240,-1.20230,-0.00000
0.0229,57.043,-508.852,475.017,2.90240,-1.20230,-0.00000
0.0239,57.043,-508.852,475.017,2.90240,-1.20230,-0.00000
0.0253,57.043,-508.852,475.017,2.90240,-1.20230,-0.00000
0.0264,57.043,-508.852,475.017,2.90240,-1.20230,-0.00000
0.0274,57.043,-508.852,475.017,2.90240,-1.20230,-0.00000
0.0284,57.043,-508.852,475.017,2.90240,-1.20230,-0.00000
0.0295,57.062,-508.849,475.006,2.90245,-1.20224,0.00002
0.0306,57.062,-508.849,475.006,2.90245,-1.20224,0.00002
0.0315,57.062,-508.849,475.006,2.90245,-1.20224,0.00002
0.0324,57.062,-508.849,475.006,2.90245,-1.20224,0.00002
0.0332,57.062,-508.849,475.006,2.90245,-1.20224,0.00002
0.0340,57.062,-508.849,475.006,2.90245,-1.20224,0.00002
0.0349,57.062,-508.849,475.006,2.90245,-1.20224,0.00002
0.0356,57.062,-508.849,475.006,2.90245,-1.20224,0.00002
0.0787,57.045,-508.839,475.019,2.90245,-1.20224,-0.00001
0.1434,57.038,-508.848,475.017,2.90240,-1.20230,-0.00000
