time_s,phase,robot_z_mm,truth_mm,raw_kalman,filt_kalman,vel_kalman,raw_learned,filt_learned,vel_learned
0.3173,1,474.944,618.24,635.3,635.30,0.0,626.1,626.11,0.0
0.3839,1,474.110,617.41,637.3,637.30,30.0,628.1,628.11,30.0
0.4488,1,472.869,616.17,633.3,634.28,-16.8,624.1,624.84,-34.6
0.5086,1,470.056,613.36,635.3,634.68,-6.0,626.1,625.57,2.3
0.5736,1,466.158,609.46,633.8,633.97,-8.2,624.6,624.77,-9.8
0.6400,1,462.269,605.57,628.8,630.49,-28.4,619.6,620.25,-58.7
0.7036,1,458.062,601.36,622.3,624.85,-55.3,613.1,613.65,-95.7
0.7696,1,454.146,597.45,619.8,620.39,-61.0,610.8,610.27,-58.5
0.8368,1,449.960,593.26,615.8,615.99,-63.0,606.9,606.86,-51.8
0.8996,1,447.011,590.31,613.3,612.79,-57.9,604.6,604.42,-41.4
0.9645,1,442.990,586.29,608.8,608.90,-58.8,600.3,600.48,-57.4
1.0297,1,438.972,582.27,604.8,604.90,-59.9,596.4,596.48,-60.6
1.0945,1,434.847,578.15,599.3,599.97,-67.1,591.2,591.37,-75.8
1.1630,1,430.867,574.17,597.8,596.88,-56.8,589.7,589.24,-37.6
1.2247,1,426.742,570.04,592.3,592.73,-61.3,584.4,584.82,-65.0
1.2906,1,422.685,565.99,589.3,589.06,-58.7,581.5,581.40,-54.1
1.3572,1,418.788,562.09,585.8,585.56,-55.9,578.2,578.11,-50.1
1.4206,1,414.574,557.87,581.3,581.57,-59.0,573.8,573.99,-62.3
1.4856,1,410.680,553.98,574.8,575.92,-71.9,567.5,567.88,-88.7
1.5552,1,406.478,549.78,574.3,573.06,-56.8,567.0,566.33,-31.4
1.6156,1,403.427,546.73,567.8,568.52,-64.7,560.7,561.33,-72.3
1.6818,1,399.520,542.82,563.8,563.97,-66.7,556.8,556.80,-69.1
1.7467,1,395.521,538.82,560.3,560.05,-63.7,553.4,553.27,-56.9
1.8116,1,391.285,534.59,553.3,554.28,-75.4,546.6,547.05,-89.3
1.8791,1,387.336,530.64,554.3,552.43,-52.3,547.6,546.68,-18.3
1.9416,1,383.266,526.57,549.3,549.25,-51.7,542.7,543.14,-49.4
2.0066,1,379.250,522.55,543.3,544.29,-63.1,536.8,537.29,-83.2
2.0738,1,375.186,518.49,538.8,539.26,-68.7,532.4,532.32,-75.3
2.1367,1,371.178,514.48,533.8,534.24,-73.7,527.5,527.53,-76.1
2.2026,1,367.109,510.41,532.8,531.52,-58.4,526.5,525.96,-32.3
2.2734,1,362.939,506.24,526.3,526.69,-63.3,520.1,520.60,-70.0
2.3326,1,359.912,503.21,526.3,524.99,-48.5,520.1,519.53,-29.1
2.3986,1,355.991,499.29,522.3,522.11,-46.2,516.2,516.41,-44.4
2.4627,1,351.861,495.16,517.8,518.30,-52.3,511.8,512.04,-63.9
2.5276,1,347.906,491.21,510.8,512.33,-71.0,504.9,505.31,-96.9
2.5948,1,343.900,487.20,509.3,508.65,-63.1,503.4,502.74,-47.3
2.6576,1,339.686,482.99,503.8,504.13,-67.1,497.9,498.22,-67.3
2.7236,1,335.712,479.01,500.3,500.08,-64.4,494.5,494.38,-59.8
2.7920,1,331.530,474.83,497.8,497.04,-54.6,492.0,491.77,-41.3
2.8536,1,328.519,471.82,490.3,491.57,-69.9,484.6,485.29,-92.6
2.9185,1,324.516,467.82,487.8,487.51,-66.4,482.1,481.67,-62.1
2.9884,1,319.447,462.75,485.3,484.44,-55.0,479.6,479.30,-37.8
3.0487,1,316.410,459.71,480.8,480.92,-56.5,475.1,475.43,-58.8
3.1167,1,312.434,455.73,477.8,477.54,-53.1,472.1,472.04,-51.1
3.1797,1,308.340,451.64,472.8,473.31,-59.7,467.2,467.42,-69.3
3.2446,1,304.405,447.70,469.8,469.67,-58.0,464.2,463.99,-55.6
3.3128,1,300.395,443.70,464.8,465.12,-62.4,459.2,459.33,-66.5
3.3746,1,296.299,439.60,461.3,461.29,-62.2,455.7,455.62,-61.1
3.4396,1,292.209,435.51,458.8,458.24,-54.7,453.2,452.98,-44.2
3.5092,1,288.136,431.44,451.8,452.69,-67.7,446.2,446.70,-83.7
3.5706,1,285.096,428.40,449.8,449.34,-61.6,444.2,443.80,-54.5
3.6355,1,281.137,424.44,445.8,445.64,-59.3,440.2,440.22,-54.9
3.7063,1,275.988,419.29,443.8,443.02,-47.4,438.2,437.97,-34.8
3.7656,1,273.002,416.30,438.3,438.99,-56.8,432.7,433.25,-70.2
3.8318,1,268.969,412.27,431.8,432.99,-74.2,426.2,426.55,-96.3
3.8966,1,264.795,408.10,429.8,429.22,-66.1,424.2,423.63,-53.8
3.9606,1,260.824,404.12,426.3,425.84,-59.6,420.7,420.62,-48.3
4.0287,1,256.918,400.22,421.3,421.46,-62.0,415.7,415.91,-66.1
4.0916,1,252.810,396.11,417.8,417.72,-60.8,412.2,412.11,-61.4
4.1591,1,248.666,391.97,410.8,411.74,-75.3,405.2,405.54,-91.9
4.2216,1,245.653,388.95,409.3,408.50,-63.8,403.6,403.05,-49.6
4.2866,1,241.581,384.88,403.8,403.99,-66.7,398.1,398.38,-68.2
4.3534,1,237.631,380.93,401.3,400.71,-57.5,395.6,395.37,-48.7
4.4176,1,233.546,376.85,396.3,396.54,-61.2,390.6,390.84,-66.6
4.4865,1,229.501,372.80,393.3,392.99,-56.1,387.6,387.41,-52.3
4.5477,1,225.505,368.81,390.3,390.04,-52.2,384.6,384.51,-48.2
4.6126,1,221.366,364.67,384.8,385.42,-62.1,379.0,379.39,-73.8
4.6801,1,217.381,360.68,381.3,381.28,-61.7,375.5,375.38,-61.6
4.7427,1,213.404,356.70,377.3,377.34,-62.3,371.5,371.52,-61.7
4.8086,1,209.223,352.52,374.3,373.95,-56.5,368.5,368.35,-50.3
4.8752,1,205.263,348.56,370.3,370.26,-55.9,364.5,364.55,-55.9
4.9386,1,202.225,345.52,364.8,365.43,-66.4,359.0,359.27,-78.4
5.0037,1,198.106,341.41,361.3,361.24,-65.3,355.4,355.25,-64.5
5.0745,1,193.075,336.38,358.3,357.79,-55.9,352.4,352.20,-45.9
5.1336,1,189.963,333.26,353.3,353.70,-62.4,347.4,347.75,-69.0
5.2009,1,185.972,329.27,350.3,350.05,-57.9,344.4,344.21,-55.0
5.2636,1,181.975,325.27,345.3,345.66,-64.2,339.4,339.58,-70.3
5.3296,1,177.834,321.13,342.3,342.03,-59.2,336.4,336.15,-54.9
5.3973,1,173.937,317.24,338.8,338.56,-54.7,332.8,332.78,-50.5
5.4598,1,169.750,313.05,336.3,335.93,-48.1,330.3,330.22,-42.8
5.5246,1,166.739,310.04,331.3,331.77,-56.9,325.3,325.63,-66.1
5.5934,1,161.682,304.98,327.3,327.47,-60.2,321.3,321.27,-63.8
5.6546,1,158.693,301.99,322.8,323.11,-65.9,316.8,316.88,-70.1
5.7205,1,154.575,297.88,319.3,319.14,-62.7,313.3,313.13,-59.0
5.7915,1,150.573,293.87,314.3,314.41,-65.1,308.3,308.35,-66.2
5.8506,1,146.508,289.81,309.3,309.71,-72.5,303.3,303.45,-79.3
5.9180,1,142.498,285.80,306.3,305.86,-63.5,300.3,299.95,-56.1
5.9806,1,138.537,281.84,303.8,303.21,-52.0,297.7,297.55,-41.7
6.0456,1,134.355,277.65,299.3,299.46,-55.2,293.2,293.48,-59.1
