time_s,phase,robot_z_mm,truth_mm,raw_kalman,filt_kalman,vel_kalman,raw_learned UNFITTED (using wood),filt_learned UNFITTED (using wood),vel_learned UNFITTED (using wood)
8.0022,1,16.079,159.38,149.7,149.58,-58.8,159.5,159.49,-54.6
8.0641,1,11.956,155.26,144.2,144.65,-71.5,154.2,154.49,-75.8
8.1291,1,7.868,151.17,140.2,140.15,-70.0,150.3,150.21,-67.5
8.1983,1,3.771,147.07,137.2,136.76,-56.0,147.4,147.18,-47.2
8.2591,1,0.820,144.12,132.7,132.87,-60.8,143.1,143.29,-60.5
8.3250,1,-3.169,140.13,130.7,130.25,-47.0,141.2,140.91,-40.1
8.3963,1,-8.346,134.95,126.7,126.75,-48.5,137.3,137.42,-47.7
8.4551,1,-11.382,131.92,123.2,123.38,-53.7,134.0,134.08,-54.8
8.5223,1,-15.246,128.05,117.2,117.81,-73.3,128.2,128.53,-78.3
8.5851,1,-19.399,123.90,115.7,115.04,-54.8,126.8,126.31,-43.4
8.6501,1,-23.569,119.73,110.2,110.54,-64.1,121.5,121.83,-64.6
8.7178,1,-27.453,115.85,103.2,103.93,-85.9,114.9,115.24,-92.4
8.7801,1,-31.443,111.86,104.2,102.60,-46.4,115.8,114.85,-22.6
8.8461,1,-35.616,107.68,98.2,98.67,-54.7,110.1,110.60,-57.6
8.9137,1,-39.686,103.61,94.2,94.43,-59.4,106.4,106.40,-61.4
8.9761,1,-42.672,100.63,89.2,89.67,-68.6,101.6,101.77,-71.8
9.0424,1,-46.696,96.60,84.7,84.82,-71.2,97.4,97.33,-67.8
9.1062,1,-50.730,92.57,82.7,81.98,-56.2,95.5,95.13,-40.5
9.1711,1,-54.840,88.46,77.7,77.89,-60.1,90.8,91.05,-59.0
9.2381,1,-58.788,84.51,74.7,74.46,-54.9,88.0,87.87,-49.3
9.3011,1,-62.975,80.33,68.7,69.39,-69.2,82.4,82.74,-75.5
9.3670,1,-66.993,76.31,65.2,65.09,-66.8,79.1,78.92,-60.8
9.4345,1,-70.869,72.43,60.2,60.31,-69.3,74.5,74.50,-64.8
9.4970,1,-75.065,68.23,57.7,57.19,-58.5,72.1,71.87,-46.3
9.5620,1,-78.210,65.09,52.2,52.54,-66.0,67.0,67.30,-66.3
9.6338,1,-83.145,60.16,49.2,48.83,-57.0,64.3,64.04,-48.0
9.6921,1,-86.099,57.20,43.7,44.26,-68.5,59.2,59.53,-70.9
9.7593,1,-90.252,53.05,40.2,40.05,-64.9,56.0,55.79,-57.9
9.8222,1,-94.204,49.10,34.7,35.07,-73.1,50.9,51.10,-71.5
9.8881,1,-98.216,45.08,31.7,31.30,-63.6,48.2,47.91,-52.2
9.9566,1,-102.358,40.94,27.2,27.13,-61.9,44.0,44.09,-55.2
10.0181,1,-106.445,36.86,22.7,22.88,-66.0,39.9,40.07,-63.4
10.0831,1,-110.351,32.95,16.2,16.87,-82.0,34.0,34.33,-84.2
10.1505,1,-114.487,28.81,13.2,12.69,-69.6,31.3,30.96,-55.2
10.2131,1,-117.682,25.62,5.2,6.09,-90.3,24.1,24.64,-92.3
10.2791,1,-121.574,21.73,0.2,0.18,-89.9,19.6,19.47,-80.6
10.3508,1,-126.399,16.90,2.2,0.00,-34.7,21.4,20.44,1.7
10.4091,1,-128.451,14.85,1.2,-0.32,-19.1,20.5,20.52,1.5
10.4768,1,-130.145,13.16,-0.8,-1.10,-14.9,18.7,18.99,-19.1
10.5392,2,-130.775,12.53,-2.3,-2.20,-16.3,17.4,17.45,-23.6
10.6041,2,-130.748,12.55,-2.8,-2.96,-14.0,16.9,16.79,-12.5
10.6721,2,-130.742,12.56,-2.8,-3.17,-8.3,16.9,16.80,-1.7
10.7351,2,-130.755,12.54,-2.8,-3.11,-3.8,16.9,16.90,1.0
10.8001,2,-130.761,12.54,-3.8,-3.65,-6.1,16.0,16.18,-9.1
10.8680,2,-130.781,12.52,-2.3,-2.88,3.2,17.4,17.13,10.6
10.9302,2,-130.802,12.50,-2.3,-2.43,5.1,17.4,17.45,6.1
10.9972,2,-130.804,12.50,-2.8,-2.57,1.4,16.9,17.07,-3.9
11.0612,2,-130.790,12.51,-2.8,-2.69,-0.3,16.9,16.92,-2.6
11.1251,2,-130.790,12.51,-2.8,-2.77,-0.8,16.9,16.91,-0.6
11.1952,2,-130.805,12.50,-2.8,-2.81,-0.7,16.9,16.93,0.1
11.2562,2,-130.811,12.49,-2.8,-2.82,-0.4,16.9,16.94,0.1
11.3211,2,-130.808,12.49,-2.8,-2.81,-0.2,16.9,16.94,0.0
11.3891,2,-130.813,12.49,-3.3,-3.15,-2.8,16.5,16.55,-4.8
11.4511,2,-130.816,12.48,-2.8,-2.97,0.1,16.9,16.83,2.7
11.5164,2,-130.799,12.50,-2.8,-2.85,1.0,16.9,16.95,1.9
11.5871,2,-130.813,12.49,-2.8,-2.79,0.9,16.9,16.96,0.4
11.6471,2,-130.816,12.48,-3.3,-3.11,-2.2,16.5,16.57,-5.0
11.7135,2,-130.813,12.49,-2.8,-2.94,0.4,16.9,16.84,2.6
11.7772,2,-130.801,12.50,-2.3,-2.50,3.9,17.4,17.33,6.8
11.8421,2,-130.800,12.50,-2.3,-2.28,3.6,17.4,17.44,2.6
11.9091,2,-130.774,12.53,-2.3,-2.22,2.1,17.4,17.42,0.1
11.9732,2,-130.788,12.51,-2.3,-2.23,0.9,17.4,17.39,-0.3
12.0381,2,-130.795,12.51,-2.8,-2.61,-2.8,16.9,17.00,-5.0
12.1058,2,-130.796,12.50,-2.8,-2.80,-2.8,16.9,16.90,-2.0
12.1681,2,-130.774,12.53,-3.3,-3.20,-4.7,16.5,16.53,-5.1
12.2339,2,-130.785,12.51,-2.8,-3.01,-0.5,16.9,16.83,2.9
12.2982,2,-130.781,12.52,-2.8,-2.88,1.0,16.9,16.95,2.0
12.3641,2,-130.824,12.48,-2.8,-2.80,1.0,16.9,16.96,0.4
12.4301,2,-130.787,12.51,-2.8,-2.78,0.6,16.9,16.94,-0.1
12.4941,2,-130.817,12.48,-2.8,-2.78,0.3,16.9,16.94,-0.1
12.5591,2,-130.784,12.52,-2.8,-2.79,0.1,16.9,16.94,-0.0
12.6272,2,-130.781,12.52,-3.3,-3.15,-3.1,16.5,16.55,-4.8
12.6891,2,-130.782,12.52,-2.8,-2.97,0.2,16.9,16.83,2.7
12.7541,2,-130.794,12.51,-3.3,-3.20,-1.9,16.5,16.57,-2.9
12.8245,2,-130.799,12.50,-2.8,-2.95,1.4,16.9,16.86,3.3
12.8841,2,-130.786,12.51,-2.8,-2.82,1.8,16.9,16.96,1.9
12.9513,2,-130.791,12.51,-3.3,-3.13,-2.0,16.5,16.57,-4.5
13.0152,2,-130.803,12.50,-3.3,-3.29,-2.3,16.5,16.46,-2.3
13.0801,2,-130.805,12.50,-3.3,-3.34,-1.4,16.5,16.46,-0.3
13.1470,2,-130.802,12.50,-3.3,-3.34,-0.5,16.5,16.48,0.2
13.2101,2,-130.801,12.50,-2.8,-2.96,3.1,16.9,16.87,5.0
13.2751,2,-130.803,12.50,-2.8,-2.79,2.9,16.9,16.97,2.2
13.3425,2,-130.798,12.50,-2.3,-2.38,4.8,17.4,17.35,5.0
13.4051,2,-130.817,12.48,-2.8,-2.59,0.1,16.9,17.05,-2.9
13.4719,2,-130.798,12.50,-2.8,-2.74,-1.3,16.9,16.93,-2.0
13.5433,2,-130.808,12.49,-2.8,-2.81,-1.1,16.9,16.92,-0.4
13.6011,2,-130.799,12.50,-3.3,-3.17,-3.9,16.5,16.56,-4.9
13.6700,2,-130.805,12.50,-2.3,-2.60,3.9,17.4,17.23,7.7
13.7312,2,-130.798,12.50,-2.8,-2.68,0.9,16.9,17.06,-0.7
13.7961,2,-130.775,12.53,-2.8,-2.75,-0.3,16.9,16.95,-1.5
13.8629,2,-130.774,12.53,-2.8,-2.79,-0.5,16.9,16.92,-0.5
13.9271,2,-130.791,12.51,-3.3,-3.17,-3.8,16.5,16.55,-4.9
13.9921,2,-130.800,12.50,-3.3,-3.33,-3.0,16.5,16.45,-2.1
14.0605,2,-130.796,12.50,-3.3,-3.36,-1.3,16.5,16.47,-0.1
14.1221,2,-130.789,12.51,-3.3,-3.34,-0.4,16.5,16.48,0.2
14.1882,2,-130.788,12.51,-2.3,-2.57,7.1,17.4,17.26,9.9
14.2522,2,-130.787,12.51,-3.3,-2.99,-1.2,16.5,16.70,-5.4
14.3171,2,-130.781,12.52,-3.3,-3.24,-2.9,16.5,16.47,-3.9
14.3868,2,-130.769,12.53,-3.8,-3.71,-5.4,16.0,16.06,-5.5
14.4481,2,-130.781,12.52,-2.8,-3.14,3.4,16.9,16.74,7.8
14.5131,2,-130.787,12.51,-2.8,-2.83,4.2,16.9,16.98,4.4
14.5809,2,-130.781,12.52,-3.3,-3.12,-1.3,16.5,16.60,-4.2
14.6431,2,-130.802,12.50,-2.8,-2.90,1.6,16.9,16.84,2.4
14.7081,2,-130.785,12.51,-2.8,-2.80,1.6,16.9,16.95,1.7
14.7799,2,-130.809,12.49,-3.3,-3.16,-2.9,16.5,16.56,-4.5
14.8391,2,-130.793,12.51,-3.3,-3.31,-2.7,16.5,16.46,-2.3
14.9067,2,-130.787,12.51,-3.3,-3.35,-1.3,16.5,16.46,-0.3
14.9691,2,-130.804,12.50,-3.3,-3.33,-0.3,16.5,16.48,0.2
15.0341,2,-130.810,12.49,-2.8,-2.94,3.8,16.9,16.87,5.0
15.1010,2,-130.796,12.50,-3.3,-3.15,-0.8,16.5,16.59,-2.8
15.1641,2,-130.793,12.51,-3.8,-3.65,-5.3,16.0,16.10,-6.9
15.2291,2,-130.804,12.50,-3.3,-3.47,-0.0,16.5,16.37,2.3
15.2973,2,-130.799,12.50,-3.3,-3.34,1.3,16.5,16.49,1.9
15.3601,2,-130.802,12.50,-3.3,-3.29,1.0,16.5,16.51,0.5
15.4276,2,-130.797,12.50,-3.3,-3.28,0.4,16.5,16.50,-0.1
15.4902,2,-130.793,12.51,-3.3,-3.29,0.1,16.5,16.49,-0.1
15.5551,2,-130.810,12.49,-3.3,-3.30,-0.0,16.5,16.49,-0.0
15.6230,2,-130.782,12.52,-2.8,-2.91,3.8,16.9,16.87,4.8
15.6851,2,-130.782,12.52,-3.3,-3.15,-1.0,16.5,16.60,-2.7
15.7511,2,-130.785,12.51,-3.3,-3.28,-1.7,16.5,16.48,-1.9
15.8177,2,-130.810,12.49,-2.8,-2.93,3.0,16.9,16.85,4.4
15.8811,2,-130.796,12.50,-2.8,-2.79,2.5,16.9,16.97,2.3
15.9461,2,-130.788,12.51,-2.8,-2.76,1.1,16.9,16.96,0.3
16.0167,2,-130.821,12.48,-2.8,-2.77,0.2,16.9,16.94,-0.2
16.0761,2,-130.800,12.50,-2.8,-2.79,-0.1,16.9,16.94,-0.1
16.1435,2,-130.796,12.50,-2.8,-2.80,-0.1,16.9,16.94,-0.0
16.2062,2,-130.804,12.50,-3.3,-3.19,-4.1,16.5,16.56,-4.9
16.2721,2,-130.794,12.51,-2.3,-2.56,5.3,17.4,17.22,7.6
16.3388,2,-130.798,12.50,-3.8,-3.45,-7.7,16.0,16.28,-10.6
16.4021,2,-130.778,12.52,-3.3,-3.45,-2.5,16.5,16.36,-1.0
16.4670,2,-130.787,12.51,-3.3,-3.37,0.1,16.5,16.46,1.2
16.5340,2,-130.788,12.51,-2.8,-2.92,4.7,16.9,16.88,5.5
16.5971,2,-130.790,12.51,-2.8,-2.76,3.2,16.9,16.98,2.3
16.6646,2,-130.803,12.50,-2.8,-2.75,1.1,16.9,16.96,0.1
16.7302,2,-130.798,12.50,-3.3,-3.17,-4.1,16.5,16.56,-5.1
16.7931,2,-130.789,12.51,-2.8,-2.94,1.1,16.9,16.83,2.6
16.8616,2,-130.797,12.50,-2.3,-2.41,5.8,17.4,17.33,6.6
16.9231,2,-130.803,12.50,-3.3,-3.02,-4.6,16.5,16.69,-7.1
16.9881,2,-130.809,12.49,-3.3,-3.30,-4.5,16.5,16.45,-4.2
17.0550,2,-130.811,12.49,-3.8,-3.76,-6.1,16.0,16.06,-5.6
17.1182,2,-130.794,12.51,-3.3,-3.48,1.1,16.5,16.37,3.0
17.1841,2,-130.791,12.51,-2.8,-2.93,6.3,16.9,16.88,7.0
17.2526,2,-130.795,12.51,-3.8,-3.54,-4.8,16.0,16.22,-7.2
17.3141,2,-130.780,12.52,-3.3,-3.42,-0.2,16.5,16.38,0.6
17.3805,2,-130.779,12.52,-3.3,-3.33,1.0,16.5,16.48,1.4
17.4442,2,-130.783,12.52,-3.3,-3.29,0.7,16.5,16.50,0.5
17.5091,2,-130.786,12.51,-2.8,-2.89,4.6,16.9,16.88,4.9
17.5773,2,-130.794,12.51,-3.8,-3.56,-6.0,16.0,16.20,-7.7
17.6401,2,-130.801,12.50,-2.3,-2.65,8.3,17.4,17.13,10.6
17.7051,2,-130.797,12.50,-3.3,-3.05,-2.1,16.5,16.68,-3.9
17.7731,2,-130.800,12.50,-2.8,-2.88,1.3,16.9,16.87,1.7
17.8351,2,-130.782,12.52,-2.8,-2.80,1.3,16.9,16.94,1.3
17.9009,2,-130.782,12.52,-3.8,-3.58,-8.3,16.0,16.18,-9.4
17.9701,2,-130.790,12.51,-3.8,-3.87,-5.2,16.0,15.97,-3.9
18.0301,2,-130.794,12.51,-2.8,-3.10,7.0,16.9,16.74,9.3
18.0988,2,-130.784,12.52,-2.3,-2.36,9.9,17.4,17.38,9.4
18.1611,2,-130.802,12.50,-2.8,-2.58,0.5,16.9,17.10,-2.0
18.2261,2,-130.775,12.53,-2.8,-2.75,-1.8,16.9,16.94,-2.3
18.2921,2,-130.790,12.51,-3.3,-3.22,-5.7,16.5,16.53,-5.6
18.3561,2,-130.815,12.49,-2.8,-2.96,1.3,16.9,16.82,2.8
18.4211,2,-130.796,12.50,-2.8,-2.81,2.0,16.9,16.95,2.0
18.4885,2,-130.810,12.49,-3.3,-3.18,-3.6,16.5,16.57,-4.4
18.5521,2,-130.781,12.52,-2.8,-2.92,2.0,16.9,16.84,2.7
18.6182,2,-130.775,12.53,-3.3,-3.20,-2.7,16.5,16.56,-3.1
18.6876,2,-130.772,12.53,-2.3,-2.49,7.2,17.4,17.25,8.0
18.7471,2,-130.799,12.50,-2.8,-2.64,0.5,16.9,17.07,-0.7
18.8144,2,-130.788,12.51,-2.8,-2.77,-1.3,16.9,16.95,-1.6
18.8772,2,-130.781,12.52,-3.3,-3.21,-5.4,16.5,16.54,-5.5
18.9420,2,-130.803,12.50,-2.8,-2.95,1.6,16.9,16.83,2.7
19.0109,2,-130.793,12.51,-2.8,-2.81,1.9,16.9,16.95,1.9
19.0731,2,-130.794,12.51,-3.3,-3.18,-3.8,16.5,16.58,-4.4
19.1380,2,-130.797,12.50,-2.8,-2.92,2.0,16.9,16.84,2.6
19.2072,2,-130.793,12.51,-2.8,-2.80,1.8,16.9,16.95,1.7
19.2681,2,-130.793,12.51,-2.8,-2.78,0.7,16.9,16.96,0.4
19.3344,2,-130.780,12.52,-3.8,-3.60,-9.3,16.0,16.18,-9.8
19.3992,2,-130.812,12.49,-3.3,-3.47,-0.8,16.5,16.35,0.5
19.4631,2,-130.801,12.50,-2.8,-2.94,6.0,16.9,16.85,6.6
19.5319,2,-130.797,12.50,-2.8,-2.75,3.4,16.9,16.99,2.6
19.5941,2,-130.811,12.49,-2.8,-2.75,1.0,16.9,16.97,0.3
19.6590,2,-130.801,12.50,-3.3,-3.19,-4.9,16.5,16.56,-5.2
19.7257,2,-130.805,12.50,-3.3,-3.34,-2.9,16.5,16.45,-2.2
19.7891,2,-130.792,12.51,-2.8,-2.94,4.0,16.9,16.84,4.6
19.8541,2,-130.771,12.53,-3.8,-3.60,-6.7,16.0,16.20,-7.4
19.9260,2,-130.812,12.49,-2.3,-2.58,10.0,17.4,17.17,10.8
19.9851,2,-130.784,12.52,-3.3,-3.03,-2.4,16.5,16.71,-3.8
20.0515,2,-130.800,12.50,-2.8,-2.87,1.2,16.9,16.87,1.4
20.1151,2,-130.800,12.50,-2.8,-2.80,1.2,16.9,16.94,1.2
20.1800,2,-130.806,12.49,-2.8,-2.79,0.4,16.9,16.95,0.3
20.2473,2,-130.791,12.51,-3.3,-3.21,-4.7,16.5,16.56,-4.9
20.3111,2,-130.790,12.51,-2.3,-2.52,6.8,17.4,17.21,7.6
20.3760,2,-130.813,12.49,-2.8,-2.67,-0.1,16.9,17.05,-0.8
20.4438,2,-130.797,12.50,-3.3,-3.19,-6.0,16.5,16.56,-6.3
20.5061,2,-130.785,12.51,-2.8,-2.95,1.4,16.9,16.82,2.2
20.5730,3,-130.584,12.72,-3.3,-3.22,-2.9,16.5,16.56,-3.0
20.6361,3,-128.868,14.43,-2.8,-2.91,2.9,16.9,16.85,3.3
20.7011,3,-126.492,16.81,-1.3,-1.55,16.7,18.3,18.10,16.6
20.7689,3,-120.378,22.92,-9.3,-7.30,-62.9,11.1,12.25,-70.8
20.8321,3,-115.298,28.00,-3.8,-5.00,6.6,16.0,14.78,19.8
20.8970,3,-107.429,35.87,6.2,0.24,63.3,25.0,23.71,117.5
20.9656,3,-99.561,43.74,19.2,13.88,145.9,36.8,36.09,171.3
21.0271,3,-91.846,51.45,26.2,25.34,166.2,43.1,43.69,133.0
21.0920,3,-83.841,59.46,34.2,34.80,154.5,50.4,50.72,112.5
21.1618,3,-76.076,67.22,43.2,43.87,139.7,58.7,58.70,114.0
21.2230,3,-68.089,75.21,53.2,52.96,144.4,68.0,67.59,139.1
21.2910,3,-60.292,83.01,59.7,60.58,125.2,74.0,74.41,106.0
21.3531,3,-52.495,90.81,68.2,68.25,124.3,81.9,81.76,116.2
21.4181,3,-46.679,96.62,76.7,76.59,126.6,89.9,89.78,122.2
21.4852,3,-40.424,102.88,84.7,84.81,124.2,97.4,97.47,115.6
21.5481,3,-36.127,107.17,89.2,90.23,103.2,101.6,102.11,81.5
21.6140,3,-33.367,109.93,94.2,95.09,86.0,106.4,106.52,69.2
