time_s,phase,robot_z_mm,truth_mm,raw_kalman,filt_kalman,vel_kalman,raw_learned,filt_learned,vel_learned
0.3188,1,475.022,618.32,629.7,629.70,0.0,623.6,623.58,0.0
0.3840,1,474.206,617.51,628.7,628.70,-15.3,622.6,622.58,-15.3
0.4488,1,472.328,615.63,629.7,629.38,0.5,623.6,623.34,6.4
0.5137,1,470.173,613.47,625.7,626.72,-19.7,619.6,620.19,-39.0
0.5812,1,466.185,609.49,620.7,622.27,-41.4,614.7,615.07,-70.3
0.6437,1,462.238,605.54,620.7,620.30,-37.1,614.7,614.05,-26.5
0.7087,1,458.108,601.41,618.7,618.39,-33.6,612.7,612.65,-22.3
0.7767,1,454.139,597.44,611.7,613.33,-53.0,605.8,606.57,-79.5
0.8388,1,450.010,593.31,607.7,608.64,-63.0,601.9,601.87,-76.4
0.9037,1,445.990,589.29,600.2,601.88,-81.9,594.5,594.88,-102.2
0.9737,1,441.947,585.25,601.2,599.29,-60.0,595.5,594.50,-18.8
1.0338,1,437.950,581.25,596.7,596.27,-55.9,591.1,591.47,-43.9
1.1010,1,433.828,577.13,591.7,592.02,-59.3,586.2,586.50,-69.3
1.1639,1,430.794,574.09,588.7,588.54,-57.6,583.2,583.05,-57.5
1.2298,1,426.824,570.12,586.2,585.64,-51.4,580.8,580.54,-41.3
1.2975,1,422.605,565.90,579.2,580.32,-64.1,573.8,574.38,-83.4
1.3598,1,418.783,562.08,573.2,574.42,-77.4,567.9,568.12,-97.3
1.4248,1,414.660,557.96,572.2,571.11,-65.3,566.9,566.18,-41.2
1.4914,1,410.622,553.92,570.7,569.21,-48.2,565.4,565.16,-19.4
1.5548,1,406.556,549.86,562.2,563.76,-65.0,557.0,558.09,-94.9
1.6198,1,402.402,545.70,559.7,559.64,-64.3,554.6,554.18,-66.0
1.6899,1,398.495,541.80,554.7,554.86,-66.2,549.6,549.61,-65.3
1.7498,1,395.435,538.74,555.7,553.79,-45.9,550.6,549.80,-11.0
1.8243,1,390.325,533.62,548.7,549.33,-53.1,543.7,544.30,-67.1
1.8809,1,387.294,530.59,545.7,545.95,-55.7,540.7,540.66,-65.0
1.9448,1,383.316,526.62,539.2,540.47,-69.3,534.2,534.58,-89.8
