time_s,phase,robot_z_mm,truth_mm,raw_kalman,filt_kalman,vel_kalman,raw_learned UNFITTED (using wood),filt_learned UNFITTED (using wood),vel_learned UNFITTED (using wood)
1.9596,1,382.288,525.59,520.2,520.52,-69.5,528.0,528.14,-71.0
2.0245,1,378.184,521.48,517.2,516.76,-64.0,525.1,524.84,-54.3
2.0947,1,374.080,517.38,517.2,515.49,-40.6,525.1,524.53,-11.1
2.1546,1,370.240,513.54,509.2,510.75,-57.7,517.2,518.29,-84.9
2.2213,1,366.083,509.38,506.2,506.47,-60.9,514.2,514.01,-67.4
2.2847,1,362.995,506.30,500.2,501.11,-71.7,508.3,508.53,-82.9
2.3506,1,358.995,502.30,500.2,498.79,-54.4,508.3,507.57,-25.8
2.4184,1,354.883,498.18,495.2,495.16,-53.9,503.4,503.72,-52.1
2.4807,1,350.924,494.22,490.2,490.81,-61.1,498.4,498.75,-74.5
2.5456,1,346.846,490.15,486.7,486.75,-61.8,495.0,494.82,-63.0
2.6127,1,342.777,486.08,483.7,483.30,-56.7,492.0,491.80,-47.7
2.6756,1,338.749,482.05,477.7,478.46,-66.1,486.0,486.47,-77.9
2.7405,1,334.678,477.98,476.7,475.77,-54.3,485.1,484.52,-38.1
2.8111,1,330.592,473.89,472.7,472.44,-50.7,481.1,481.18,-46.1
2.8716,1,326.429,469.73,467.2,468.01,-60.7,475.6,476.07,-76.7
2.9391,1,322.529,465.83,462.7,463.13,-66.5,471.1,471.11,-74.0
3.0017,1,319.469,462.77,458.2,458.48,-70.2,466.7,466.64,-72.0
3.0666,1,315.473,458.77,456.7,455.70,-56.8,465.2,464.70,-36.9
3.1335,1,311.409,454.71,451.2,451.45,-60.2,459.7,460.05,-64.5
3.1966,1,307.416,450.72,447.7,447.68,-60.0,456.2,456.16,-62.0
3.2626,1,303.332,446.63,445.7,445.01,-50.3,454.2,453.90,-38.9
3.3280,1,299.378,442.68,440.7,441.06,-55.3,449.2,449.52,-62.2
3.3927,1,295.313,438.61,435.7,436.32,-64.1,444.2,444.41,-76.2
3.4581,1,291.171,434.47,430.7,431.20,-71.2,439.2,439.25,-78.4
3.5281,1,287.185,430.49,427.2,426.87,-66.2,435.7,435.46,-57.4
3.5876,1,284.166,427.47,423.2,423.10,-64.9,431.7,431.77,-61.0
3.6548,1,279.043,422.34,420.2,419.71,-57.4,428.7,428.57,-49.8
3.7177,1,276.003,419.30,413.2,414.21,-72.2,421.7,422.27,-90.7
3.7836,1,272.087,415.39,411.2,410.60,-63.2,419.7,419.21,-53.7
3.8506,1,267.857,411.16,407.2,406.92,-58.9,415.7,415.68,-52.9
3.9137,1,263.880,407.18,401.2,401.89,-69.2,409.7,410.08,-82.1
3.9786,1,259.820,403.12,400.7,399.58,-52.0,409.2,408.52,-33.9
4.0453,1,255.806,399.11,397.7,397.16,-43.8,406.2,406.17,-35.0
4.1087,1,251.747,395.05,392.7,393.28,-52.5,401.1,401.57,-65.8
4.1753,1,247.635,390.94,387.7,388.39,-63.4,396.1,396.27,-77.3
4.2440,1,243.721,387.02,381.7,382.45,-75.8,390.1,390.21,-86.6
4.3046,1,240.696,384.00,379.2,378.73,-68.8,387.6,387.16,-57.7
4.3715,1,236.507,379.81,375.2,374.85,-63.1,383.6,383.53,-54.8
4.4347,1,232.479,375.78,373.2,372.42,-50.6,381.6,381.33,-38.5
4.4997,1,228.580,371.88,370.7,370.18,-42.1,379.0,379.02,-36.1
4.5661,1,224.404,367.70,364.7,365.57,-56.7,373.0,373.53,-75.2
4.6297,1,220.419,363.72,359.2,360.12,-71.6,367.5,367.68,-88.9
4.6956,1,216.338,359.64,356.7,356.27,-64.6,365.0,364.53,-54.5
4.7627,1,212.334,355.63,351.7,351.78,-65.9,360.0,360.09,-64.4
4.8257,1,208.320,351.62,347.7,347.68,-65.5,355.9,355.95,-65.4
4.8906,1,205.198,348.50,345.7,344.96,-53.0,353.9,353.61,-41.1
4.9607,1,200.171,343.47,341.2,341.21,-53.2,349.4,349.58,-55.2
5.0207,1,197.198,340.50,335.7,336.48,-65.9,343.9,344.28,-81.6
5.0879,1,192.940,336.24,333.2,332.84,-59.5,341.4,341.02,-53.5
5.1507,1,189.049,332.35,327.2,327.82,-70.1,335.3,335.70,-78.8
5.2167,1,184.844,328.14,326.2,325.25,-53.1,334.3,333.80,-37.0
5.2830,1,180.961,324.26,319.2,320.01,-67.3,327.3,327.89,-80.7
5.3467,1,176.863,320.16,316.2,316.04,-64.6,324.3,324.07,-63.6
5.4116,1,172.880,316.18,313.7,313.11,-54.2,321.8,321.53,-43.4
5.4786,1,168.842,312.14,307.2,307.90,-67.1,315.3,315.75,-79.5
5.5417,1,165.838,309.14,303.7,303.69,-67.0,311.8,311.61,-68.2
5.6076,1,161.678,304.98,300.7,300.25,-58.8,308.8,308.53,-50.2
5.6718,1,157.585,300.88,298.2,297.66,-49.0,306.3,306.12,-39.8
5.7377,1,153.656,296.96,293.2,293.58,-56.1,301.3,301.57,-64.2
5.8054,1,149.519,292.82,287.7,288.32,-68.2,295.7,295.95,-80.1
5.8677,1,145.540,288.84,284.7,284.50,-64.6,292.7,292.47,-60.5
5.9326,1,141.476,284.78,280.7,280.58,-62.3,288.7,288.71,-58.3
5.9990,1,137.462,280.76,277.2,276.97,-57.8,285.2,285.19,-53.9
6.0627,1,133.401,276.70,274.7,274.27,-49.4,282.7,282.60,-43.1
6.1286,1,129.279,272.58,270.2,270.44,-54.3,278.3,278.47,-59.4
6.1950,1,125.272,268.57,265.2,265.68,-64.2,273.3,273.44,-73.1
6.2587,1,122.224,265.52,263.2,262.71,-54.5,271.3,270.89,-45.9
6.3245,1,118.126,261.43,256.2,257.07,-72.4,264.3,264.81,-84.9
6.3887,1,114.200,257.50,255.2,254.33,-55.6,263.3,262.71,-41.8
6.4536,1,110.199,253.50,248.7,249.33,-67.7,256.8,257.29,-76.4
6.5211,1,106.060,249.36,246.7,246.13,-56.1,254.8,254.46,-47.2
6.5837,1,101.962,245.26,240.7,241.29,-67.5,248.9,249.28,-76.1
6.6496,1,97.850,241.15,238.2,237.80,-59.3,246.4,246.08,-53.0
6.7168,1,93.926,237.23,234.2,234.09,-56.9,242.4,242.43,-54.1
6.7797,1,89.927,233.23,231.2,230.99,-52.7,239.4,239.38,-49.6
6.8446,1,86.967,230.27,227.2,227.31,-55.0,235.5,235.58,-57.0
6.9129,1,81.767,225.07,223.2,223.30,-57.2,231.5,231.54,-58.8
6.9746,1,78.712,222.01,218.7,219.02,-63.8,227.1,227.20,-68.1
7.0403,1,74.598,217.90,213.7,214.03,-70.9,222.1,222.21,-74.6
7.1047,1,70.698,214.00,209.7,209.63,-69.4,218.2,218.07,-66.2
7.1706,1,66.728,210.03,207.7,206.95,-52.6,216.2,215.85,-38.9
7.2376,1,62.543,205.84,203.2,203.26,-54.0,211.8,211.98,-54.8
7.3007,1,58.512,201.81,200.2,200.10,-51.9,208.8,208.77,-51.5
7.3656,1,54.394,197.69,195.7,196.00,-58.4,204.4,204.55,-62.8
7.4337,1,50.514,193.81,192.2,192.15,-57.3,201.0,200.86,-55.4
7.4957,1,46.457,189.76,187.7,187.97,-63.0,196.5,196.68,-65.2
7.5617,1,43.201,186.50,183.2,183.37,-67.0,192.1,192.17,-67.9
7.6301,1,38.284,181.58,178.7,178.72,-67.6,187.7,187.70,-65.7
7.6917,1,35.275,178.58,175.7,175.37,-60.2,184.8,184.62,-53.1
7.7584,1,31.217,174.52,172.7,172.33,-51.3,181.9,181.76,-44.5
7.8217,1,27.224,170.52,167.7,168.09,-60.4,177.0,177.29,-65.8
7.8867,1,22.990,166.29,164.2,164.19,-60.2,173.6,173.50,-59.6
7.9529,1,19.027,162.33,159.7,159.84,-63.6,169.2,169.26,-63.4
8.0167,1,15.091,158.39,155.2,155.36,-67.4,164.8,164.89,-67.5
8.0826,1,10.911,154.21,151.7,151.49,-62.1,161.4,161.30,-56.6
8.1502,1,6.891,150.19,148.2,147.96,-56.0,158.1,157.97,-50.4
8.2127,1,3.850,147.15,144.2,144.27,-57.8,154.2,154.28,-57.4
8.2776,1,-0.135,143.17,139.7,139.92,-63.4,149.8,149.95,-65.2
8.3482,1,-5.203,138.10,136.2,136.01,-58.2,146.5,146.32,-53.2
8.4077,1,-8.288,135.01,132.2,132.30,-60.6,142.6,142.70,-59.2
8.4748,1,-12.392,130.91,128.2,128.21,-60.8,138.8,138.77,-58.8
8.5377,1,-16.259,127.04,124.2,124.25,-62.1,134.9,134.95,-60.2
8.6037,1,-20.468,122.83,120.7,120.56,-58.2,131.6,131.49,-53.7
8.6710,1,-24.585,118.72,117.2,117.06,-54.3,128.2,128.18,-49.9
8.7338,1,-28.427,114.87,110.7,111.48,-75.2,122.0,122.49,-83.0
8.7989,1,-32.473,110.83,107.2,107.03,-70.9,118.7,118.46,-65.5
8.8658,1,-36.648,106.65,103.2,102.96,-64.6,114.9,114.77,-56.7
8.9289,1,-39.635,103.67,99.2,99.12,-62.4,111.1,111.11,-57.9
8.9947,1,-43.726,99.57,95.7,95.52,-57.6,107.8,107.71,-52.7
9.0606,1,-47.712,95.59,90.2,90.59,-68.3,102.6,102.81,-70.7
9.1249,1,-51.734,91.57,87.2,86.94,-61.3,99.7,99.52,-54.6
9.1912,1,-55.827,87.47,83.2,83.12,-59.0,96.0,95.96,-53.8
9.2549,1,-59.787,83.51,81.2,80.72,-45.8,94.1,93.86,-36.7
9.3197,1,-64.019,79.28,75.2,75.86,-64.2,88.5,88.90,-69.7
9.3866,1,-67.963,75.34,70.7,70.93,-70.3,84.2,84.24,-69.6
9.4497,1,-71.888,71.41,68.2,67.74,-58.2,81.9,81.60,-47.1
9.5146,1,-75.006,68.29,63.7,63.77,-60.1,77.7,77.83,-56.1
9.5823,1,-79.219,64.08,58.7,58.95,-67.2,73.1,73.19,-66.6
9.6454,1,-83.075,60.23,53.2,53.60,-78.0,68.0,68.11,-78.0
9.7107,1,-87.152,56.15,51.7,50.89,-54.8,66.6,66.05,-39.3
9.7756,1,-91.267,52.03,47.7,47.60,-52.3,62.9,62.96,-46.2
9.8403,1,-95.191,48.11,43.2,43.47,-59.3,58.7,58.90,-59.9
9.9079,1,-99.223,44.08,38.2,38.52,-68.1,54.1,54.22,-67.8
9.9707,1,-103.368,39.93,33.7,33.85,-71.9,50.0,49.99,-67.6
10.0357,1,-107.446,35.85,30.2,29.93,-64.7,46.8,46.61,-54.5
10.1026,1,-111.355,31.95,26.7,26.42,-56.9,43.6,43.50,-47.7
10.1669,1,-115.556,27.74,24.2,23.83,-46.7,41.3,41.18,-38.2
10.2308,1,-118.664,24.64,18.7,19.26,-62.1,36.3,36.68,-64.8
10.3002,1,-122.572,20.73,15.2,15.14,-60.3,33.1,33.01,-54.5
10.3618,1,-126.340,16.96,11.7,11.63,-58.3,30.0,29.92,-51.0
10.4285,1,-129.016,14.28,7.7,7.71,-58.6,26.4,26.39,-52.7
10.4917,1,-130.397,12.90,3.2,3.41,-64.4,22.3,22.43,-60.8
10.5568,2,-130.768,12.53,2.2,1.45,-42.7,21.4,20.99,-28.7
10.6230,2,-130.739,12.56,2.7,1.60,-13.8,21.9,21.47,1.5
10.6878,2,-130.767,12.53,2.7,2.08,-0.6,21.9,21.82,4.8
10.7528,2,-130.767,12.53,2.7,2.51,3.7,21.9,21.91,1.9
10.8207,2,-130.776,12.52,2.7,2.72,3.3,21.9,21.89,0.1
10.8828,2,-130.752,12.55,3.2,3.12,5.1,22.3,22.25,4.7
10.9477,2,-130.777,12.52,3.2,3.27,3.4,22.3,22.35,2.1
11.0178,2,-130.797,12.50,2.7,2.91,-2.0,21.9,21.95,-4.7
11.0788,2,-130.787,12.51,2.7,2.72,-2.6,21.9,21.84,-2.4
11.1441,2,-130.803,12.50,3.2,3.02,1.8,22.3,22.22,4.6
11.2088,2,-130.798,12.50,2.2,2.46,-4.6,21.4,21.58,-7.4
11.2738,2,-130.812,12.49,3.2,2.92,2.5,22.3,22.14,5.9
11.3398,2,-130.812,12.49,3.2,3.17,3.3,22.3,22.35,3.6
11.4038,2,-130.794,12.51,1.7,2.15,-8.3,21.0,21.21,-14.0
11.4687,2,-130.802,12.50,3.2,2.78,2.7,22.3,22.02,8.0
11.5358,2,-130.772,12.53,2.2,2.40,-2.6,21.4,21.58,-4.3
11.5998,2,-130.798,12.50,2.7,2.57,0.7,21.9,21.78,1.9
11.6657,2,-130.789,12.51,3.2,3.05,4.8,22.3,22.26,6.3
11.7317,2,-130.801,12.50,2.2,2.50,-3.5,21.4,21.60,-7.3
11.7948,2,-130.805,12.50,3.2,2.96,3.1,22.3,22.14,5.6
11.8621,2,-130.793,12.51,2.2,2.44,-3.8,21.4,21.57,-6.3
11.9248,2,-130.809,12.49,2.7,2.57,-0.3,21.9,21.76,1.3
11.9897,2,-130.795,12.51,3.7,3.41,8.0,22.8,22.63,11.3
12.0572,2,-130.793,12.51,2.7,3.01,-1.0,21.9,22.08,-5.2
12.1208,2,-130.796,12.50,2.2,2.39,-6.4,21.4,21.47,-8.8
12.1857,2,-130.793,12.51,3.2,2.89,2.6,22.3,22.11,6.7
12.2528,2,-130.801,12.50,2.7,2.79,-0.1,21.9,21.96,-0.8
12.3158,2,-130.793,12.51,2.7,2.72,-0.7,21.9,21.87,-1.3
12.3823,2,-130.779,12.52,3.2,3.07,3.2,22.3,22.24,4.4
12.4458,2,-130.811,12.49,3.2,3.22,2.6,22.3,22.35,2.2
12.5108,2,-130.813,12.49,2.7,2.87,-2.5,21.9,21.96,-4.6
12.5778,2,-130.799,12.50,2.7,2.70,-2.5,21.9,21.84,-2.3
12.6418,2,-130.774,12.53,2.2,2.28,-5.1,21.4,21.46,-5.3
12.7067,2,-130.813,12.49,1.7,1.76,-7.0,21.0,20.99,-6.9
12.7761,2,-130.789,12.51,2.7,2.38,3.9,21.9,21.69,7.7
12.8368,2,-130.781,12.52,2.7,2.68,4.5,21.9,21.91,4.5
12.9017,2,-130.808,12.49,2.7,2.76,2.4,21.9,21.92,0.8
12.9716,2,-130.774,12.53,2.2,2.36,-3.3,21.4,21.49,-5.1
13.0317,2,-130.807,12.49,3.2,2.94,4.7,22.3,22.13,7.4
13.0978,2,-130.774,12.53,2.7,2.83,0.4,21.9,21.97,-0.8
13.1628,2,-130.803,12.50,3.7,3.50,7.0,22.8,22.64,8.4
13.2278,2,-130.809,12.49,2.7,2.99,-2.9,21.9,22.06,-6.0
13.2945,2,-130.802,12.50,2.2,2.33,-7.6,21.4,21.45,-8.6
13.3578,2,-130.789,12.51,3.2,2.88,3.1,22.3,22.10,6.8
13.4227,2,-130.793,12.51,3.7,3.56,8.0,22.8,22.73,9.2
13.4896,2,-130.800,12.50,2.7,3.01,-3.1,21.9,22.08,-6.8
13.5527,2,-130.788,12.51,2.2,2.34,-8.0,21.4,21.45,-9.3
13.6177,2,-130.811,12.49,2.2,2.11,-5.0,21.4,21.34,-3.1
13.6890,2,-130.790,12.51,3.2,2.91,6.7,22.3,22.16,9.7
13.7488,2,-130.772,12.53,2.7,2.85,1.8,21.9,22.01,0.0
13.8165,2,-130.794,12.51,1.7,1.97,-8.6,21.0,21.11,-11.3
13.8788,2,-130.783,12.52,1.7,1.64,-6.4,21.0,20.88,-5.1
13.9437,2,-130.797,12.50,3.2,2.76,9.9,22.3,22.06,14.2
14.0106,2,-130.808,12.49,2.2,2.47,-0.1,21.4,21.64,-3.0
14.0748,2,-130.781,12.52,3.2,3.03,5.9,22.3,22.19,6.5
14.1387,2,-130.800,12.50,2.7,2.86,0.1,21.9,21.98,-1.6
14.2072,2,-130.808,12.49,3.2,3.13,2.8,22.3,22.26,3.2
14.2698,2,-130.812,12.49,2.2,2.45,-6.3,21.4,21.58,-8.2
14.3358,2,-130.789,12.51,2.2,2.16,-4.9,21.4,21.36,-4.0
14.4018,2,-130.789,12.51,2.7,2.52,2.2,21.9,21.76,4.3
14.4647,2,-130.794,12.51,3.2,3.08,6.8,22.3,22.27,7.5
14.5309,2,-130.789,12.51,2.7,2.87,-0.2,21.9,22.00,-2.3
14.5958,2,-130.786,12.51,1.7,1.95,-10.0,21.0,21.10,-11.9
14.6607,2,-130.810,12.49,2.2,2.01,-2.4,21.4,21.26,0.0
14.7274,2,-130.795,12.51,3.2,2.92,9.1,22.3,22.17,11.5
14.7907,2,-130.805,12.50,2.7,2.87,2.3,21.9,22.02,0.2
14.8557,2,-130.794,12.51,2.7,2.77,-0.5,21.9,21.89,-1.6
14.9237,2,-130.780,12.52,2.7,2.71,-0.8,21.9,21.86,-0.7
14.9857,2,-130.785,12.51,2.7,2.69,-0.4,21.9,21.86,-0.1
15.0530,2,-130.785,12.51,2.2,2.29,-4.4,21.4,21.48,-4.8
15.1168,2,-130.785,12.51,2.2,2.16,-2.8,21.4,21.38,-2.1
15.1817,2,-130.803,12.50,2.2,2.15,-0.9,21.4,21.39,-0.2
15.2486,2,-130.798,12.50,3.2,2.98,8.7,22.3,22.18,9.9
15.3118,2,-130.780,12.52,2.7,2.88,1.4,21.9,22.01,-0.4
15.3767,2,-130.811,12.49,2.2,2.36,-5.3,21.4,21.50,-6.6
15.4451,2,-130.810,12.49,1.7,1.76,-7.9,21.0,20.98,-7.5
15.5068,2,-130.781,12.52,3.2,2.79,9.2,22.3,22.03,12.3
15.5717,2,-130.796,12.50,2.7,2.84,3.2,21.9,22.01,1.8
15.6417,2,-130.795,12.51,2.2,2.36,-4.3,21.4,21.51,-5.9
15.7027,2,-130.776,12.52,2.2,2.18,-3.4,21.4,21.38,-3.0
15.7694,2,-130.775,12.53,2.2,2.15,-1.2,21.4,21.38,-0.4
15.8328,2,-130.792,12.51,2.7,2.57,4.3,21.9,21.79,5.2
15.8977,2,-130.796,12.50,2.2,2.33,-1.4,21.4,21.52,-2.6
15.9646,2,-130.768,12.53,2.2,2.21,-1.7,21.4,21.41,-1.8
16.0278,2,-130.797,12.50,2.7,2.58,3.6,21.9,21.78,4.5
16.0927,2,-130.788,12.51,3.2,3.12,7.1,22.3,22.28,7.2
16.1607,2,-130.807,12.49,2.7,2.87,-1.0,21.9,21.99,-2.6
16.2237,2,-130.771,12.53,2.2,2.32,-6.4,21.4,21.48,-7.1
16.2887,2,-130.792,12.51,2.7,2.54,0.7,21.9,21.74,2.2
16.3594,2,-130.784,12.52,3.2,3.09,6.1,22.3,22.26,6.6
16.4187,2,-130.795,12.51,3.7,3.65,8.3,22.8,22.75,7.9
16.4855,2,-130.791,12.51,2.2,2.58,-9.9,21.4,21.68,-12.3
16.5488,2,-130.794,12.51,3.2,2.94,1.3,22.3,22.10,3.2
16.6137,2,-130.799,12.50,2.2,2.36,-6.0,21.4,21.55,-6.5
16.6814,2,-130.804,12.50,3.2,2.96,5.1,22.3,22.15,6.5
16.7448,2,-130.799,12.50,2.2,2.42,-4.7,21.4,21.59,-6.0
16.8097,2,-130.804,12.50,2.7,2.59,0.6,21.9,21.77,1.3
16.8767,2,-130.802,12.50,2.2,2.28,-3.2,21.4,21.48,-3.5
16.9397,2,-130.792,12.51,3.2,2.97,6.9,22.3,22.16,8.1
17.0058,2,-130.800,12.50,2.2,2.43,-4.2,21.4,21.60,-5.7
17.0709,2,-130.796,12.50,2.7,2.60,0.7,21.9,21.77,1.2
17.1347,2,-130.789,12.51,2.7,2.69,1.2,21.9,21.87,1.4
17.2023,2,-130.805,12.50,3.7,3.53,9.7,22.8,22.65,10.1
17.2658,2,-130.797,12.50,2.7,2.99,-3.5,21.9,22.08,-5.5
17.3307,2,-130.789,12.51,3.2,3.11,0.6,22.3,22.23,0.9
17.3970,2,-130.793,12.51,3.2,3.19,1.0,22.3,22.31,1.2
17.4607,2,-130.790,12.51,2.2,2.40,-8.7,21.4,21.56,-9.4
17.5257,2,-130.779,12.52,3.2,2.94,3.9,22.3,22.12,5.5
17.5946,2,-130.776,12.52,3.2,3.20,3.8,22.3,22.34,3.6
17.6567,2,-130.802,12.50,2.7,2.85,-3.1,21.9,21.98,-4.1
17.7228,2,-130.794,12.51,2.7,2.69,-2.5,21.9,21.84,-2.3
17.7868,2,-130.791,12.51,2.7,2.67,-0.9,21.9,21.84,-0.4
17.8517,2,-130.780,12.52,2.7,2.68,-0.1,21.9,21.86,0.1
17.9192,2,-130.791,12.51,1.7,1.87,-9.2,21.0,21.09,-9.6
17.9818,2,-130.786,12.51,3.2,2.83,8.7,22.3,22.04,10.4
18.0467,2,-130.794,12.51,2.7,2.84,2.2,21.9,21.99,1.2
18.1152,2,-130.776,12.52,2.7,2.75,-0.4,21.9,21.90,-1.0
18.1777,2,-130.786,12.51,3.2,3.11,4.0,22.3,22.24,4.3
18.2427,2,-130.782,12.52,2.7,2.83,-2.2,21.9,21.96,-2.8
18.3133,2,-130.793,12.51,1.7,1.86,-11.1,21.0,21.07,-11.3
18.3727,2,-130.765,12.54,2.7,2.39,2.9,21.9,21.62,4.9
18.4389,2,-130.767,12.53,3.2,3.09,8.7,22.3,22.26,8.9
18.5028,2,-130.778,12.52,3.2,3.28,4.6,22.3,22.39,3.3
18.5677,2,-130.807,12.49,2.2,2.46,-8.3,21.4,21.59,-9.7
18.6354,2,-130.800,12.50,2.7,2.56,-0.8,21.9,21.74,0.4
18.6987,2,-130.804,12.50,3.2,3.07,5.7,22.3,22.23,6.4
18.7636,2,-130.787,12.51,3.2,3.24,3.5,22.3,22.37,2.8
18.8299,2,-130.790,12.51,3.2,3.25,0.9,22.3,22.35,0.3
18.8937,2,-130.785,12.51,2.2,2.41,-9.6,21.4,21.56,-10.1
18.9600,2,-130.799,12.50,2.2,2.12,-5.5,21.4,21.34,-4.4
19.0302,2,-130.806,12.49,3.2,2.96,8.2,22.3,22.15,9.3
19.0887,2,-130.800,12.50,2.7,2.85,1.2,21.9,22.01,0.2
19.1573,2,-130.775,12.53,2.2,2.32,-5.8,21.4,21.50,-6.3
19.2197,2,-130.782,12.52,2.7,2.56,1.3,21.9,21.75,2.0
19.2847,2,-130.799,12.50,2.7,2.69,1.8,21.9,21.87,1.9
19.3520,2,-130.775,12.53,2.7,2.72,0.8,21.9,21.89,0.5
19.4147,2,-130.785,12.51,2.2,2.31,-4.7,21.4,21.50,-5.0
19.4797,2,-130.805,12.50,2.2,2.16,-2.8,21.4,21.38,-2.3
19.5472,2,-130.812,12.49,2.7,2.58,4.2,21.9,21.78,4.6
19.6097,2,-130.789,12.51,2.7,2.73,2.8,21.9,21.90,2.4
19.6776,2,-130.791,12.51,3.2,3.15,5.6,22.3,22.28,5.2
19.7408,2,-130.797,12.50,2.7,2.85,-2.3,21.9,21.98,-2.9
19.8057,2,-130.781,12.52,2.7,2.70,-2.3,21.9,21.86,-2.1
19.8728,2,-130.813,12.49,3.2,3.09,4.1,22.3,22.23,4.4
19.9357,2,-130.793,12.51,2.7,2.82,-2.3,21.9,21.97,-2.6
20.0007,2,-130.797,12.50,1.7,1.87,-11.8,21.0,21.09,-11.6
20.0695,2,-130.786,12.51,1.7,1.60,-5.6,21.0,20.88,-4.3
20.1317,2,-130.780,12.52,2.2,2.03,3.8,21.4,21.29,4.6
20.1967,2,-130.789,12.51,3.2,3.04,12.9,22.3,22.21,12.5
20.2664,2,-130.782,12.52,2.7,2.90,0.9,21.9,22.03,-0.5
20.3267,2,-130.770,12.53,3.7,3.56,8.3,22.8,22.64,8.0
20.3936,2,-130.792,12.51,2.7,2.93,-5.6,21.9,22.05,-6.2
20.4567,2,-130.784,12.52,1.7,1.86,-14.3,21.0,21.07,-13.8
20.5217,2,-130.788,12.51,2.2,1.98,-1.7,21.4,21.24,-0.3
20.5892,3,-130.320,12.98,2.2,2.15,1.6,21.4,21.39,1.9
20.6527,3,-128.892,14.41,1.7,1.80,-3.8,21.0,21.05,-4.0
20.7177,3,-125.641,17.66,5.2,4.58,32.6,24.1,23.63,32.3
20.7844,3,-120.641,22.66,8.2,7.84,45.5,26.8,26.67,43.5
20.8477,3,-113.940,29.36,13.2,12.66,66.7,31.3,31.04,64.4
20.9131,3,-106.325,36.98,19.7,19.08,89.0,37.2,36.94,85.9
20.9804,3,-100.114,43.19,26.2,25.93,98.0,43.1,43.08,90.4
21.0435,3,-95.555,47.75,33.2,32.94,106.6,49.5,49.42,98.6
21.1113,3,-92.581,50.72,38.2,38.63,90.9,54.1,54.39,77.1
21.1737,3,-91.362,51.94,42.2,42.71,74.2,57.8,58.02,61.7
21.2387,3,-91.141,52.16,43.2,44.24,40.1,58.7,59.20,25.6
21.3055,3,-89.269,54.03,41.2,42.89,-0.8,56.9,57.44,-18.1
21.3685,3,-85.821,57.48,46.2,44.96,19.6,61.5,60.69,38.7
21.4334,3,-80.516,62.78,49.2,48.22,37.1,64.3,64.10,50.2
21.5032,3,-73.443,69.86,54.2,53.16,56.8,68.9,68.71,63.9
21.5645,3,-65.575,77.73,61.2,59.64,82.1,75.4,74.95,94.2
21.6303,3,-57.705,85.60,70.7,68.70,112.6,84.2,83.80,128.0
21.6949,3,-49.859,93.44,79.2,77.96,128.7,92.2,92.19,129.5
21.7598,3,-42.115,101.19,88.2,87.52,138.0,100.7,100.67,130.4
21.8265,3,-34.085,109.22,93.7,94.75,123.0,105.9,106.37,92.6
21.8909,3,-26.380,116.92,102.2,102.37,120.7,113.9,113.70,110.1
21.9558,3,-20.406,122.89,108.7,109.23,113.2,120.1,120.23,102.2
22.0235,3,-12.558,130.74,116.7,116.76,112.3,127.8,127.67,108.8
22.0858,3,-4.734,138.57,123.7,123.72,112.0,134.5,134.45,108.9
22.1506,3,3.028,146.33,132.2,131.78,118.2,142.6,142.45,121.0
