time_s,x_mm,y_mm,z_mm,rx_rad,ry_rad,rz_rad
0.0036,57.039,-508.933,475.023,2.90242,-1.20221,-0.00002
0.0058,57.039,-508.933,475.023,2.90242,-1.20221,-0.00002
0.0078,57.039,-508.933,475.023,2.90242,-1.20221,-0.00002
0.0094,57.039,-508.933,475.023,2.90242,-1.20221,-0.00002
0.0110,57.039,-508.933,475.023,2.90242,-1.20221,-0.00002
0.0125,57.039,-508.933,475.023,2.90242,-1.20221,-0.00002
0.0141,57.041,-508.928,475.029,2.90240,-1.20224,0.00006
0.0156,57.041,-508.928,475.029,2.90240,-1.20224,0.00006
0.0169,57.041,-508.928,475.029,2.90240,-1.20224,0.00006
0.0181,57.041,-508.928,475.029,2.90240,-1.20224,0.00006
0.0193,57.041,-508.928,475.029,2.90240,-1.20224,0.00006
0.0204,57.041,-508.928,475.029,2.90240,-1.20224,0.00006
0.0215,57.041,-508.928,475.029,2.90240,-1.20224,0.00006
0.0225,57.041,-508.928,475.029,2.90240,-1.20224,0.00006
0.0235,57.041,-508.928,475.029,2.90240,-1.20224,0.00006
0.0245,57.041,-508.928,475.029,2.90240,-1.20224,0.00006
0.0255,57.041,-508.928,475.029,2.90240,-1.20224,0.00006
0.0264,57.041,-508.928,475.029,2.90240,-1.20224,0.00006
0.0272,57.041,-508.928,475.029,2.90240,-1.20224,0.00006
0.0281,57.041,-508.928,475.029,2.90240,-1.20224,0.00006
0.0289,57.041,-508.928,475.029,2.90240,-1.20224,0.00006
0.0297,57.041,-508.928,475.029,2.90240,-1.20224,0.00006
0.0305,57.041,-508.928,475.029,2.90240,-1.20224,0.00006
0.0314,57.055,-508.937,475.003,2.90247,-1.20217,0.00007
0.0323,57.055,-508.937,475.003,2.90247,-1.20217,0.00007
0.0331,57.055,-508.937,475.003,2.90247,-1.20217,0.00007
0.0339,57.055,-508.937,475.003,2.90247,-1.20217,0.00007
0.0347,57.055,-508.937,475.003,2.90247,-1.20217,0.00007
0.0354,57.055,-508.937,475.003,2.90247,-1.20217,0.00007
0.0362,57.055,-508.937,475.003,2.90247,-1.20217,0.00007
0.0381,57.055,-508.937,475.003,2.90247,-1.20217,0.00007
0.1042,57.048,-508.957,475.017,2.90239,-1.20221,0.00003
0.1694,57.021,-508.958,475.012,2.90241,-1.20216,0.00001
0.2336,57.044,-508.950,475.001,2.90244,-1.20219,0.00006
0.2996,57.032,-508.947,475.000,2.90244,-1.20221,0.00002
0.3648,57.042,-508.935,475.019,2.90244,-1.20216,0.00000
0.4297,57.036,-508.938,474.996,-2.90244,1.20224,-0.00002
0.4948,57.030,-508.932,474.988,-2.90243,1.20219,0.00007
0.5597,57.027,-508.931,474.999,-2.90246,1.20218,0.00004
0.6251,57.045,-508.940,475.007,2.90249,-1.20212,0.00005
0.6900,57.041,-508.928,475.026,2.90239,-1.20224,0.00006
0.7543,57.035,-508.940,475.003,2.90241,-1.20229,-0.00001
0.8203,57.052,-508.940,475.000,-2.90246,1.20218,-0.00004
0.8846,57.035,-508.944,475.001,-2.90245,1.20224,-0.00002
0.9505,57.053,-508.952,474.999,2.90247,-1.20215,0.00007
1.0158,57.038,-508.947,475.008,2.90244,-1.20220,0.00002
1.0805,57.035,-508.948,474.986,-2.90241,1.20227,-0.00002
1.1458,57.038,-508.946,474.993,2.90246,-1.20220,0.00001
1.2106,57.018,-508.940,475.019,2.90240,-1.20228,0.00004
1.2760,57.053,-508.930,474.991,-2.90247,1.20213,-0.00003
1.3408,57.044,-508.943,475.007,2.90247,-1.20217,0.00001
