time_s,x_mm,y_mm,z_mm,rx_rad,ry_rad,rz_rad
0.3248,55.059,-508.804,474.991,2.90243,-1.20211,-0.00001
0.3862,55.050,-508.744,474.337,2.90219,-1.20219,0.00011
0.4516,55.039,-508.808,472.258,2.90235,-1.20220,-0.00002
0.5193,55.047,-508.739,469.208,2.90242,-1.20230,-0.00005
0.5816,55.010,-508.832,465.193,2.90224,-1.20222,0.00004
0.6466,55.021,-508.791,462.206,2.90225,-1.20222,0.00005
0.7141,54.996,-508.778,457.137,-2.90230,1.20231,0.00002
0.7766,55.028,-508.855,454.181,2.90222,-1.20222,0.00010
0.8415,55.062,-508.783,450.012,-2.90243,1.20223,-0.00001
0.9128,55.044,-508.800,446.016,-2.90243,1.20222,0.00001
0.9725,55.042,-508.823,441.939,2.90226,-1.20219,0.00006
1.0392,55.032,-508.811,437.925,2.90239,-1.20224,-0.00003
1.1026,55.052,-508.787,433.910,2.90243,-1.20220,-0.00001
1.1675,55.034,-508.820,429.815,2.90231,-1.20218,0.00006
1.2356,55.051,-508.776,425.827,2.90240,-1.20215,-0.00001
1.2976,55.026,-508.785,422.689,-2.90230,1.20222,0.00007
1.3626,55.026,-508.853,418.732,2.90211,-1.20214,0.00011
1.4298,55.073,-508.778,414.646,-2.90249,1.20210,-0.00000
1.4936,55.046,-508.835,410.660,2.90238,-1.20217,0.00004
1.5585,55.021,-508.820,406.535,2.90234,-1.20215,0.00003
1.6257,55.055,-508.784,402.464,-2.90228,1.20224,-0.00002
1.6886,55.049,-508.781,398.422,-2.90244,1.20224,0.00001
1.7567,55.031,-508.824,394.438,2.90228,-1.20214,0.00007
1.8186,55.047,-508.813,390.387,-2.90240,1.20226,-0.00003
1.8836,55.032,-508.775,386.242,-2.90229,1.20225,0.00007
1.9521,55.057,-508.798,382.315,2.90231,-1.20216,0.00003
2.0146,55.025,-508.828,379.320,2.90233,-1.20219,-0.00002
2.0795,55.035,-508.825,375.091,-2.90238,1.20226,0.00001
2.1478,55.029,-508.835,371.160,2.90227,-1.20213,0.00002
2.2095,55.039,-508.772,367.063,2.90233,-1.20226,0.00001
2.2767,55.038,-508.804,363.000,-2.90242,1.20223,-0.00001
2.3397,55.023,-508.841,358.976,2.90241,-1.20229,-0.00000
2.4056,55.038,-508.789,354.891,2.90243,-1.20229,-0.00002
2.4721,55.025,-508.795,350.882,2.90241,-1.20226,-0.00005
2.5356,55.037,-508.860,346.842,2.90224,-1.20210,0.00005
2.6006,55.037,-508.822,343.787,2.90232,-1.20227,0.00003
2.6690,55.033,-508.797,338.751,-2.90240,1.20231,0.00003
2.7306,55.031,-508.831,335.719,-2.90239,1.20223,0.00001
2.7956,55.049,-508.846,331.549,-2.90234,1.20214,0.00001
2.8675,55.038,-508.830,327.580,-2.90237,1.20215,0.00010
2.9265,55.040,-508.860,323.494,2.90244,-1.20225,0.00001
2.9932,55.030,-508.813,319.466,-2.90238,1.20230,-0.00001
3.0566,55.052,-508.807,315.485,-2.90244,1.20210,0.00003
3.1216,55.040,-508.855,311.439,2.90232,-1.20218,0.00007
3.1888,55.055,-508.804,307.432,2.90238,-1.20216,0.00004
3.2516,55.033,-508.755,304.404,-2.90243,1.20228,0.00003
3.3176,55.041,-508.787,300.334,2.90232,-1.20214,0.00002
3.3858,55.025,-508.838,295.346,2.90224,-1.20217,0.00009
3.4477,55.055,-508.783,292.269,-2.90243,1.20223,0.00001
3.5140,55.050,-508.795,288.163,2.90243,-1.20224,0.00004
3.5864,55.042,-508.830,284.176,2.90231,-1.20214,0.00009
3.6427,55.047,-508.796,280.045,-2.90243,1.20226,0.00001
3.7079,55.048,-508.796,275.998,-2.90236,1.20222,-0.00002
3.7735,55.009,-508.876,272.074,2.90223,-1.20223,0.00009
3.8422,55.046,-508.817,267.874,-2.90232,1.20228,-0.00000
3.9038,55.008,-508.811,263.862,-2.90236,1.20226,0.00007
3.9688,55.039,-508.824,260.913,2.90230,-1.20216,0.00001
4.0402,55.052,-508.784,255.834,2.90238,-1.20220,0.00003
4.0987,55.030,-508.812,252.773,-2.90243,1.20225,0.00004
4.1655,55.059,-508.814,248.646,-2.90232,1.20213,0.00006
4.2298,55.056,-508.824,244.663,2.90243,-1.20220,0.00008
4.2947,55.065,-508.767,240.695,2.90237,-1.20226,0.00010
4.3638,55.040,-508.821,236.511,2.90243,-1.20227,0.00002
4.4247,55.032,-508.799,232.508,-2.90235,1.20224,0.00001
4.4897,55.025,-508.830,228.581,2.90233,-1.20223,0.00006
4.5598,55.033,-508.846,224.433,2.90232,-1.20227,0.00005
4.6208,55.022,-508.808,220.415,2.90241,-1.20233,0.00002
4.6847,55.045,-508.796,217.416,2.90238,-1.20223,0.00005
4.7579,55.049,-508.852,212.332,2.90227,-1.20213,0.00012
4.8157,55.040,-508.818,209.261,2.90241,-1.20224,0.00006
4.8825,55.037,-508.805,205.183,2.90238,-1.20222,-0.00002
4.9458,55.040,-508.824,201.136,2.90242,-1.20222,-0.00000
5.0107,55.048,-508.837,197.209,2.90232,-1.20213,0.00006
5.0781,55.042,-508.790,192.947,-2.90229,1.20220,0.00010
5.1418,55.057,-508.843,189.068,2.90236,-1.20219,0.00006
