time_s,x_mm,y_mm,z_mm,rx_rad,ry_rad,rz_rad
0.0016,56.939,-509.026,475.011,-2.90243,1.20229,-0.00002
0.0030,56.939,-509.026,475.011,-2.90243,1.20229,-0.00002
0.0041,56.939,-509.026,475.011,-2.90243,1.20229,-0.00002
0.0050,56.939,-509.026,475.011,-2.90243,1.20229,-0.00002
0.0060,56.939,-509.026,475.011,-2.90243,1.20229,-0.00002
0.0071,56.939,-509.026,475.011,-2.90243,1.20229,-0.00002
0.0083,56.939,-509.026,475.011,-2.90243,1.20229,-0.00002
0.0093,56.939,-509.026,475.011,-2.90243,1.20229,-0.00002
0.0101,56.939,-509.026,475.011,-2.90243,1.20229,-0.00002
0.0113,56.939,-509.026,475.011,-2.90243,1.20229,-0.00002
0.0124,56.939,-509.026,475.011,-2.90243,1.20229,-0.00002
0.0136,56.950,-509.028,474.988,-2.90244,1.20216,0.00003
0.0147,56.950,-509.028,474.988,-2.90244,1.20216,0.00003
0.0158,56.950,-509.028,474.988,-2.90244,1.20216,0.00003
0.0169,56.950,-509.028,474.988,-2.90244,1.20216,0.00003
0.0180,56.950,-509.028,474.988,-2.90244,1.20216,0.00003
0.0191,56.950,-509.028,474.988,-2.90244,1.20216,0.00003
0.0202,56.950,-509.028,474.988,-2.90244,1.20216,0.00003
0.0214,56.950,-509.028,474.988,-2.90244,1.20216,0.00003
0.0223,56.950,-509.028,474.988,-2.90244,1.20216,0.00003
0.0232,56.950,-509.028,474.988,-2.90244,1.20216,0.00003
0.0243,56.950,-509.028,474.988,-2.90244,1.20216,0.00003
0.0253,56.950,-509.028,474.988,-2.90244,1.20216,0.00003
0.0264,56.950,-509.028,474.988,-2.90244,1.20216,0.00003
0.0276,56.950,-509.028,474.988,-2.90244,1.20216,0.00003
0.0288,56.950,-509.028,474.988,-2.90244,1.20216,0.00003
0.0301,56.950,-509.028,474.988,-2.90244,1.20216,0.00003
0.0310,56.950,-509.028,474.988,-2.90244,1.20216,0.00003
0.0318,56.950,-509.028,474.988,-2.90244,1.20216,0.00003
0.0330,56.942,-509.035,474.986,-2.90245,1.20222,0.00006
0.0442,56.942,-509.035,474.986,-2.90245,1.20222,0.00006
0.1102,56.954,-509.047,475.015,2.90242,-1.20219,0.00004
0.1739,56.965,-509.027,475.011,2.90246,-1.20210,-0.00002
0.2393,56.935,-509.029,475.005,-2.90241,1.20231,-0.00000
0.3044,56.944,-509.041,475.023,2.90239,-1.20215,-0.00004
0.3695,56.939,-509.029,475.012,2.90244,-1.20225,0.00003
0.4342,56.954,-509.025,475.016,2.90243,-1.20225,0.00001
0.5000,56.959,-509.045,475.015,2.90245,-1.20212,0.00001
0.5644,56.951,-509.029,474.977,-2.90237,1.20223,-0.00003
0.6298,56.941,-509.026,474.993,-2.90241,1.20224,0.00005
0.6954,56.947,-509.033,475.022,2.90240,-1.20222,0.00003
0.7598,56.953,-509.036,475.005,2.90243,-1.20223,0.00005
0.8249,56.954,-509.033,475.000,2.90244,-1.20218,-0.00004
0.8900,56.950,-509.034,475.022,2.90241,-1.20220,0.00005
0.9550,56.950,-509.036,475.015,2.90240,-1.20228,0.00007
1.0207,56.933,-509.020,475.002,-2.90244,1.20224,0.00002
1.0852,56.947,-509.033,474.995,-2.90243,1.20223,0.00000
1.1505,56.933,-509.046,475.031,2.90232,-1.20229,0.00005
1.2156,56.946,-509.038,475.021,2.90241,-1.20218,0.00003
1.2807,56.944,-509.026,475.004,2.90244,-1.20223,-0.00001
1.3459,56.946,-509.032,474.992,-2.90246,1.20220,0.00003
1.4120,56.928,-509.034,475.012,2.90240,-1.20222,-0.00001
1.4758,56.924,-509.034,475.004,2.90243,-1.20221,-0.00008
1.5418,56.926,-509.047,474.993,2.90245,-1.20224,-0.00003
1.6059,56.938,-509.029,475.005,2.90243,-1.20223,-0.00000
1.6712,56.968,-509.048,475.014,2.90241,-1.20214,0.00003
1.7361,56.940,-509.047,475.003,2.90243,-1.20221,-0.00004
1.8015,56.958,-509.039,474.998,2.90249,-1.20213,0.00001
1.8671,56.940,-509.037,475.004,2.90245,-1.20222,0.00001
1.9323,56.944,-509.027,475.032,2.90239,-1.20219,0.00001
1.9967,56.938,-509.041,475.013,2.90237,-1.20231,0.00008
2.0619,56.947,-509.028,475.023,2.90240,-1.20220,0.00003
2.1269,56.941,-509.032,474.997,-2.90246,1.20220,-0.00000
2.1920,56.941,-509.033,475.029,2.90237,-1.20223,0.00004
2.2575,56.927,-509.026,475.004,-2.90241,1.20229,0.00002
2.3221,56.943,-509.017,475.030,2.90243,-1.20217,0.00002
2.3871,56.955,-509.042,474.998,-2.90245,1.20222,-0.00006
2.4523,56.940,-509.034,475.000,-2.90245,1.20222,0.00003
2.5184,56.941,-509.028,475.035,2.90236,-1.20220,0.00001
2.5824,56.935,-509.029,475.008,2.90241,-1.20229,-0.00003
2.6473,56.941,-509.024,474.994,-2.90241,1.20226,0.00004
2.7128,56.940,-509.033,475.015,2.90241,-1.20222,-0.00002
2.7787,56.953,-509.039,475.011,2.90242,-1.20225,0.00009
2.8435,56.933,-509.023,474.971,-2.90238,1.20219,0.00005
2.9083,56.960,-509.026,475.014,2.90245,-1.20220,0.00005
2.9743,56.953,-509.029,475.008,2.90244,-1.20223,0.00001
3.0381,56.961,-509.028,475.007,-2.90244,1.20225,-0.00008
3.1044,56.945,-509.029,475.025,2.90242,-1.20220,0.00004
3.1684,56.936,-509.040,474.995,2.90244,-1.20223,-0.00001
3.2340,56.965,-509.025,475.017,2.90245,-1.20216,-0.00002
3.2987,56.943,-509.038,474.996,-2.90245,1.20222,-0.00002
3.3639,56.944,-509.043,475.003,2.90238,-1.20217,0.00000
3.4289,56.941,-509.081,474.800,2.90239,-1.20219,0.00001
3.4937,56.945,-509.056,474.510,2.90241,-1.20215,-0.00001
3.5596,56.933,-509.008,474.018,2.90243,-1.20223,-0.00000
3.6246,56.964,-509.018,473.450,2.90239,-1.20214,0.00005
3.6903,56.928,-509.049,472.736,2.90238,-1.20222,0.00006
3.7554,56.935,-509.043,472.010,-2.90240,1.20218,0.00013
3.8189,56.932,-509.077,471.110,2.90233,-1.20214,0.00006
3.8854,56.950,-509.041,470.023,2.90238,-1.20214,0.00010
3.9502,56.937,-508.993,468.897,2.90219,-1.20224,0.00006
4.0143,56.923,-509.058,467.665,2.90230,-1.20228,-0.00003
4.0802,56.900,-509.107,466.457,2.90231,-1.20226,0.00001
4.1447,56.921,-509.087,465.300,2.90234,-1.20222,0.00003
4.2094,56.932,-509.035,464.185,2.90229,-1.20224,0.00004
4.2754,56.907,-508.998,463.028,2.90230,-1.20222,0.00003
4.3403,56.911,-509.017,461.800,-2.90241,1.20226,0.00008
4.4051,56.902,-509.013,460.874,-2.90225,1.20232,0.00006
4.4699,56.922,-509.037,459.722,-2.90237,1.20228,0.00004
