time_s,x_mm,y_mm,z_mm,rx_rad,ry_rad,rz_rad
-0.0031,52.807,-508.791,474.959,-2.67551,1.10839,-0.14578
0.0126,52.807,-508.786,474.948,-2.67552,1.10838,-0.14574
0.0287,52.783,-508.810,474.956,-2.67560,1.10840,-0.14574
0.0466,52.806,-508.791,474.958,-2.67555,1.10840,-0.14575
0.0626,52.828,-508.793,474.960,-2.67555,1.10837,-0.14580
0.0786,52.840,-508.768,474.999,-2.67563,1.10836,-0.14582
0.0965,52.848,-508.757,475.010,-2.67566,1.10832,-0.14582
0.1128,52.840,-508.757,475.004,-2.67565,1.10832,-0.14588
0.1285,52.855,-508.755,475.023,-2.67573,1.10825,-0.14588
0.1466,52.856,-508.754,475.004,-2.67567,1.10823,-0.14590
0.1626,52.837,-508.765,475.017,-2.67576,1.10822,-0.14588
0.1806,52.851,-508.778,475.006,-2.67569,1.10826,-0.14594
0.1966,52.869,-508.766,475.004,-2.67568,1.10819,-0.14591
0.2126,52.839,-508.772,474.998,-2.67566,1.10827,-0.14586
0.2307,52.839,-508.785,474.966,-2.67561,1.10820,-0.14587
0.2466,52.826,-508.789,474.987,-2.67568,1.10825,-0.14586
0.2626,52.838,-508.789,474.997,-2.67569,1.10824,-0.14589
0.2806,52.823,-508.776,475.005,-2.67569,1.10824,-0.14586
0.2969,52.826,-508.788,475.016,-2.67576,1.10822,-0.14588
0.3127,52.852,-508.798,475.043,-2.67592,1.10829,-0.14600
0.3308,52.823,-508.782,474.946,-2.67592,1.10830,-0.14590
0.3467,52.832,-508.781,474.836,-2.67601,1.10836,-0.14598
0.3627,52.836,-508.818,474.594,-2.67606,1.10827,-0.14596
0.3833,52.828,-508.842,474.248,-2.67601,1.10824,-0.14594
0.3968,52.809,-508.875,473.849,-2.67590,1.10825,-0.14596
0.4129,52.793,-508.943,473.359,-2.67590,1.10828,-0.14601
0.4307,52.762,-508.950,472.781,-2.67585,1.10832,-0.14596
0.4467,52.776,-508.948,472.189,-2.67576,1.10831,-0.14595
0.4627,52.804,-508.899,471.556,-2.67575,1.10815,-0.14590
0.4818,52.802,-508.883,470.810,-2.67589,1.10822,-0.14596
