time_s,phase,robot_z_mm,truth_mm,raw_kalman,filt_kalman,vel_kalman,raw_learned,filt_learned,vel_learned
0.3122,1,475.016,618.32,629.4,629.40,0.0,622.1,622.07,0.0
0.3899,1,474.248,617.55,630.4,630.40,12.8,623.1,623.07,12.9
0.4393,1,472.781,616.08,632.9,632.46,26.9,625.6,625.22,33.9
0.5065,1,470.093,613.39,629.9,631.11,2.5,622.6,623.25,-19.9
0.5704,1,466.242,609.54,629.4,630.05,-6.1,622.1,622.05,-18.9
0.6354,1,462.086,605.39,627.4,628.23,-16.1,620.1,620.18,-27.2
0.7021,1,458.158,601.46,623.4,624.79,-32.7,616.1,616.39,-52.1
0.7654,1,454.096,597.40,617.9,619.78,-53.7,610.7,611.03,-78.7
0.8304,1,451.059,594.36,612.9,614.26,-68.2,605.8,605.84,-79.7
0.8983,1,446.991,590.29,610.4,610.10,-64.9,603.4,603.00,-47.6
0.9614,1,442.943,586.24,603.4,604.42,-76.0,596.6,597.13,-84.6
1.0263,1,438.905,582.20,599.9,599.74,-74.2,593.2,592.98,-67.4
1.0966,1,434.885,578.19,598.4,596.99,-57.1,591.8,591.30,-29.8
1.1564,1,430.813,574.11,592.9,593.17,-59.9,586.4,586.91,-64.2
1.2234,1,426.823,570.12,589.4,589.31,-58.9,583.0,582.94,-60.1
1.2865,1,422.620,565.92,584.4,584.86,-64.1,578.1,578.28,-71.4
1.3514,1,418.743,562.04,577.9,578.96,-76.5,571.8,572.05,-91.8
1.4190,1,414.690,557.99,577.9,576.38,-58.1,571.8,570.95,-27.7
1.4825,1,411.674,554.97,573.9,573.43,-52.8,567.9,568.07,-42.3
1.5473,1,407.492,550.79,570.9,570.56,-48.9,564.9,564.99,-46.6
1.6147,1,403.556,546.86,563.9,565.14,-63.9,558.1,558.60,-87.4
1.6774,1,399.427,542.73,560.9,560.99,-65.0,555.1,554.82,-65.3
1.7423,1,395.402,538.70,552.4,554.05,-84.5,546.8,547.34,-106.7
1.8086,1,391.398,534.70,552.4,550.88,-67.1,546.8,545.86,-36.0
1.8734,1,387.276,530.58,547.4,547.06,-63.3,541.9,542.11,-54.0
1.9402,1,383.366,526.67,544.9,544.12,-54.2,539.4,539.28,-44.2
2.0035,1,379.177,522.48,536.9,538.35,-70.8,531.5,532.29,-98.5
2.0684,1,375.260,518.56,533.9,533.85,-70.2,528.6,528.18,-69.2
2.1351,1,371.169,514.47,529.9,529.62,-66.9,524.6,524.48,-57.7
2.1984,1,367.986,511.29,528.4,527.25,-53.7,523.2,522.80,-32.2
2.2633,1,364.094,507.39,521.9,522.61,-61.9,516.7,517.32,-75.6
2.3324,1,360.111,503.41,519.4,519.01,-57.1,514.3,513.97,-52.3
2.3944,1,355.912,499.21,511.9,513.26,-73.0,506.8,507.45,-95.0
2.4607,1,351.854,495.15,512.4,510.90,-55.2,507.3,506.46,-27.8
2.5245,1,347.821,491.12,510.9,509.53,-39.6,505.9,505.68,-15.0
2.5894,1,343.874,487.17,504.9,505.69,-48.7,499.9,500.62,-67.3
2.6567,1,339.804,483.10,498.4,499.89,-66.6,493.5,493.84,-95.6
2.7205,1,335.651,478.95,491.4,493.06,-85.0,486.5,486.71,-108.9
2.7854,1,331.674,474.97,495.4,492.29,-51.2,490.5,488.91,9.6
2.8523,1,328.648,471.95,484.4,486.35,-68.8,479.6,480.98,-98.4
2.9155,1,324.540,467.84,480.4,481.09,-75.1,475.6,475.47,-89.2
2.9803,1,320.566,463.87,480.4,478.68,-58.6,475.6,474.74,-24.6
3.0495,1,316.465,459.76,474.4,474.49,-59.5,469.6,470.09,-61.1
3.1114,1,312.311,455.61,464.4,467.05,-84.3,459.7,460.73,-133.9
3.1768,1,308.411,451.71,467.4,464.85,-62.4,462.7,461.12,-17.2
3.2415,1,304.298,447.60,458.9,459.74,-69.4,454.2,455.06,-80.4
3.3064,1,300.247,443.55,457.9,456.77,-59.5,453.2,452.72,-43.7
3.3744,1,296.287,439.59,452.4,452.53,-60.7,447.7,448.01,-65.4
3.4365,1,293.239,436.54,449.9,449.42,-56.5,445.2,445.04,-51.2
3.5014,1,289.215,432.51,448.4,447.29,-46.5,443.7,443.45,-29.0
3.5684,1,285.261,428.56,442.4,443.12,-53.3,437.8,438.29,-69.5
3.6324,1,281.127,424.43,438.9,439.23,-56.4,434.3,434.21,-64.8
3.6974,1,277.025,420.33,431.9,433.40,-70.6,427.3,427.68,-94.4
3.7677,1,273.028,416.33,431.4,430.23,-59.0,426.8,426.04,-33.0
3.8274,1,268.928,412.23,425.4,425.95,-64.0,420.8,421.33,-69.1
3.8938,1,264.986,408.29,420.4,420.93,-69.1,415.8,415.94,-79.4
3.9575,1,260.825,404.12,418.4,417.64,-61.7,413.8,413.37,-47.4
4.0224,1,256.773,400.07,413.9,413.79,-60.6,409.3,409.45,-58.1
4.0897,1,252.808,396.11,410.9,410.43,-55.8,406.3,406.21,-49.7
4.1534,1,249.821,393.12,406.4,406.59,-57.7,401.8,402.00,-63.1
4.2184,1,245.668,388.97,400.9,401.67,-65.6,396.3,396.55,-80.4
4.2860,1,241.668,384.97,397.4,397.34,-64.9,392.8,392.58,-61.9
4.3484,1,237.508,380.81,393.9,393.65,-62.4,389.3,389.23,-55.3
4.4146,1,233.520,376.82,388.9,389.14,-65.0,384.3,384.50,-68.9
4.4785,1,229.604,372.90,383.4,384.02,-71.7,378.8,379.01,-82.8
4.5444,1,225.389,368.69,379.9,379.67,-69.1,375.3,375.07,-63.6
4.6107,1,221.330,364.63,376.4,375.90,-63.5,371.8,371.69,-53.1
4.6745,1,217.348,360.65,372.9,372.49,-59.0,368.3,368.32,-52.8
4.7394,1,213.326,356.63,369.4,369.12,-55.8,364.8,364.83,-53.6
4.8063,1,209.212,352.51,364.9,365.08,-57.9,360.3,360.45,-63.6
4.8694,1,206.162,349.46,360.4,360.79,-62.4,355.8,355.92,-70.3
4.9344,1,202.207,345.51,357.4,357.15,-59.5,352.8,352.61,-54.2
5.0025,1,198.153,341.45,352.9,352.97,-60.4,348.3,348.41,-60.6
5.0654,1,194.060,337.36,349.4,349.31,-59.4,344.8,344.79,-58.0
5.1306,1,190.126,333.43,344.4,344.79,-64.1,339.8,340.00,-70.9
5.1955,1,185.925,329.23,340.4,340.49,-65.1,335.8,335.77,-66.2
5.2604,1,181.946,325.25,334.4,335.09,-73.6,329.8,330.08,-84.0
5.3274,1,177.911,321.21,331.9,331.27,-65.6,327.3,326.94,-52.7
5.3905,1,174.945,318.25,325.4,326.04,-73.5,320.8,321.27,-83.0
5.4554,1,170.706,314.01,322.4,321.99,-68.3,317.9,317.56,-61.5
5.5224,1,166.776,310.08,319.9,319.01,-56.5,315.4,315.09,-40.8
5.5865,1,162.595,305.89,315.9,315.72,-54.1,311.4,311.53,-52.9
5.6514,1,158.643,301.94,311.9,312.01,-55.6,307.4,307.48,-60.8
5.7195,1,154.661,297.96,306.9,307.36,-62.0,302.4,302.52,-71.1
5.7814,1,150.581,293.88,303.4,303.45,-62.6,298.9,298.77,-62.5
5.8480,1,146.609,289.91,299.4,299.36,-62.0,294.9,294.87,-59.3
5.9115,1,142.502,285.80,296.4,296.05,-57.2,291.9,291.79,-50.3
5.9774,1,138.468,281.77,291.9,292.03,-59.1,287.4,287.58,-61.7
6.0448,1,134.390,277.69,288.9,288.61,-54.8,284.4,284.30,-50.6
6.1075,1,131.354,274.65,284.4,284.67,-58.7,280.0,280.15,-63.4
6.1724,1,127.249,270.55,280.4,280.56,-61.0,276.0,275.99,-63.9
6.2391,1,123.279,266.58,275.4,275.77,-66.6,271.0,271.11,-71.6
6.3025,1,119.227,262.53,273.4,272.76,-57.2,269.0,268.65,-44.8
6.3674,1,115.252,258.55,267.4,267.96,-65.6,263.1,263.45,-74.1
6.4371,1,111.185,254.49,264.4,264.07,-60.4,260.1,259.84,-54.9
6.4985,1,107.090,250.39,259.9,260.06,-62.8,255.6,255.75,-64.4
