time_s,x_mm,y_mm,z_mm,rx_rad,ry_rad,rz_rad
0.3452,55.062,-508.837,474.845,2.90224,-1.20212,0.00011
0.4112,55.058,-508.871,473.418,2.90225,-1.20212,0.00010
0.4752,55.047,-508.869,471.578,2.90243,-1.20218,0.00000
0.5475,55.048,-508.841,467.168,-2.90242,1.20228,-0.00001
0.6052,55.020,-508.849,464.194,2.90229,-1.20230,0.00004
0.6724,55.003,-508.835,460.136,-2.90235,1.20236,0.00003
0.7355,55.016,-508.843,456.107,-2.90229,1.20230,0.00004
0.8002,55.016,-508.882,452.076,2.90231,-1.20226,0.00009
0.8669,54.985,-508.837,448.026,-2.90232,1.20240,0.00005
0.9302,55.048,-508.871,443.917,2.90240,-1.20221,0.00001
0.9962,55.029,-508.865,439.957,2.90232,-1.20223,0.00006
1.0649,55.060,-508.791,435.928,-2.90240,1.20222,-0.00000
1.1262,55.004,-508.845,432.795,2.90233,-1.20236,-0.00003
1.1919,55.014,-508.877,428.855,2.90218,-1.20218,0.00010
1.2586,55.033,-508.821,424.801,2.90242,-1.20227,-0.00001
1.3212,55.056,-508.841,420.672,2.90240,-1.20221,0.00002
1.3890,55.049,-508.858,416.710,2.90234,-1.20217,0.00006
1.4522,55.058,-508.849,412.548,2.90243,-1.20221,-0.00000
1.5173,55.057,-508.846,408.565,2.90238,-1.20224,0.00006
1.5844,55.034,-508.848,404.534,2.90244,-1.20223,-0.00002
1.6472,55.019,-508.853,400.446,2.90238,-1.20229,-0.00002
1.7122,55.012,-508.852,397.403,2.90242,-1.20229,-0.00003
1.7821,55.069,-508.855,392.283,2.90240,-1.20222,0.00002
1.8432,55.069,-508.853,389.279,-2.90247,1.20213,-0.00000
1.9082,55.066,-508.840,385.285,2.90245,-1.20223,-0.00002
1.9749,55.049,-508.881,381.387,2.90218,-1.20208,0.00006
2.0382,55.040,-508.833,377.128,-2.90231,1.20228,0.00009
2.1043,55.030,-508.838,373.092,-2.90235,1.20223,0.00008
2.1683,55.041,-508.849,369.147,2.90221,-1.20217,0.00008
2.2332,55.029,-508.823,365.067,2.90242,-1.20230,-0.00005
2.3008,55.041,-508.815,360.969,-2.90220,1.20226,0.00004
2.3643,55.048,-508.891,357.997,2.90241,-1.20216,0.00001
2.4292,55.068,-508.807,353.912,-2.90244,1.20223,-0.00001
2.4967,55.073,-508.821,349.901,-2.90246,1.20222,-0.00001
2.5594,55.055,-508.885,345.840,2.90229,-1.20212,0.00006
2.6271,55.040,-508.841,341.806,2.90243,-1.20224,0.00003
2.6904,55.059,-508.806,337.762,-2.90235,1.20217,0.00007
2.7543,55.038,-508.892,333.627,2.90241,-1.20224,0.00001
2.8229,55.036,-508.871,329.592,-2.90223,1.20217,0.00007
2.8855,55.038,-508.892,325.468,-2.90228,1.20224,0.00002
