,z
2026-06-28T15:33:53.452,0.1870392146161113
2026-06-28T15:33:53.453,0.1870392146161113
2026-06-28T15:33:53.454,0.1870392146161113
2026-06-28T15:33:53.455,0.1870392146161113
2026-06-28T15:33:53.456,0.1870392146161113
2026-06-28T15:33:53.457,0.1870392146161113
2026-06-28T15:33:53.458,0.1870392146161113
2026-06-28T15:33:53.459,0.18704315336673577
2026-06-28T15:33:53.460,0.18704315336673577
2026-06-28T15:33:53.461,0.18704315336673577
2026-06-28T15:33:53.462,0.18704315336673577
2026-06-28T15:33:53.463,0.18704315336673577
2026-06-28T15:33:53.464,0.18704315336673577
2026-06-28T15:33:53.465,0.18704315336673577
2026-06-28T15:33:53.466,0.18704315336673577
2026-06-28T15:33:53.467,0.18709317951468518
2026-06-28T15:33:53.468,0.18709317951468518
2026-06-28T15:33:53.469,0.18709317951468518
2026-06-28T15:33:53.470,0.18709317951468518
2026-06-28T15:33:53.471,0.18709317951468518
2026-06-28T15:33:53.472,0.18709317951468518
2026-06-28T15:33:53.473,0.18709317951468518
2026-06-28T15:33:53.474,0.18709317951468518
2026-06-28T15:33:53.475,0.18715494116834172
2026-06-28T15:33:53.476,0.18715494116834172
2026-06-28T15:33:53.477,0.18715494116834172
2026-06-28T15:33:53.478,0.18715494116834172
2026-06-28T15:33:53.479,0.18715494116834172
2026-06-28T15:33:53.480,0.18715494116834172
2026-06-28T15:33:53.481,0.18715494116834172
2026-06-28T15:33:53.482,0.18715494116834172
2026-06-28T15:33:53.483,0.18723835998760624
2026-06-28T15:33:53.484,0.18723835998760624
2026-06-28T15:33:53.485,0.18723835998760624
2026-06-28T15:33:53.486,0.18723835998760624
2026-06-28T15:33:53.487,0.18723835998760624
2026-06-28T15:33:53.488,0.18723835998760624
2026-06-28T15:33:53.489,0.18723835998760624
2026-06-28T15:33:53.490,0.18723835998760624
2026-06-28T15:33:53.491,0.18731621572809032
2026-06-28T15:33:53.492,0.18731621572809032
2026-06-28T15:33:53.493,0.18731621572809032
2026-06-28T15:33:53.494,0.18731621572809032
2026-06-28T15:33:53.495,0.18731621572809032
2026-06-28T15:33:53.496,0.18731621572809032
2026-06-28T15:33:53.497,0.18731621572809032
2026-06-28T15:33:53.498,0.18731621572809032
2026-06-28T15:33:53.499,0.187539664275936
2026-06-28T15:33:53.500,0.187539664275936
2026-06-28T15:33:53.501,0.187539664275936
2026-06-28T15:33:53.502,0.187539664275936
2026-06-28T15:33:53.503,0.187539664275936
2026-06-28T15:33:53.504,0.187539664275936
2026-06-28T15:33:53.505,0.187539664275936
2026-06-28T15:33:53.506,0.187539664275936
2026-06-28T15:33:53.507,0.18773246645882458
2026-06-28T15:33:53.508,0.18773246645882458
2026-06-28T15:33:53.509,0.18773246645882458
2026-06-28T15:33:53.510,0.18773246645882458
2026-06-28T15:33:53.511,0.18773246645882458
2026-06-28T15:33:53.512,0.18773246645882458
2026-06-28T15:33:53.513,0.18773246645882458
2026-06-28T15:33:53.514,0.18773246645882458
2026-06-28T15:33:53.515,0.18797754139894224
2026-06-28T15:33:53.516,0.18797754139894224
2026-06-28T15:33:53.517,0.18797754139894224
2026-06-28T15:33:53.518,0.18797754139894224
2026-06-28T15:33:53.519,0.18797754139894224
2026-06-28T15:33:53.520,0.18797754139894224
2026-06-28T15:33:53.521,0.18797754139894224
2026-06-28T15:33:53.522,0.18797754139894224
2026-06-28T15:33:53.523,0.18825724859319198
2026-06-28T15:33:53.524,0.18825724859319198
2026-06-28T15:33:53.525,0.18825724859319198
2026-06-28T15:33:53.526,0.18825724859319198
2026-06-28T15:33:53.527,0.18825724859319198
2026-06-28T15:33:53.528,0.18825724859319198
2026-06-28T15:33:53.529,0.18825724859319198
2026-06-28T15:33:53.530,0.18825724859319198
2026-06-28T15:33:53.531,0.18861160987956205
2026-06-28T15:33:53.532,0.18861160987956205
2026-06-28T15:33:53.533,0.18861160987956205
2026-06-28T15:33:53.534,0.18861160987956205
2026-06-28T15:33:53.535,0.18861160987956205
2026-06-28T15:33:53.536,0.18861160987956205
2026-06-28T15:33:53.537,0.18861160987956205
2026-06-28T15:33:53.538,0.18861160987956205
2026-06-28T15:33:53.539,0.18893553575750702
2026-06-28T15:33:53.540,0.18893553575750702
2026-06-28T15:33:53.541,0.18893553575750702
2026-06-28T15:33:53.542,0.18893553575750702
2026-06-28T15:33:53.543,0.18893553575750702
2026-06-28T15:33:53.544,0.18893553575750702
2026-06-28T15:33:53.545,0.18893553575750702
2026-06-28T15:33:53.546,0.18893553575750702
2026-06-28T15:33:53.547,0.18930826434545614
2026-06-28T15:33:53.548,0.18930826434545614
2026-06-28T15:33:53.549,0.18930826434545614
2026-06-28T15:33:53.550,0.18930826434545614
2026-06-28T15:33:53.551,0.18930826434545614
2026-06-28T15:33:53.552,0.18930826434545614
2026-06-28T15:33:53.553,0.18930826434545614
2026-06-28T15:33:53.554,0.18930826434545614
2026-06-28T15:33:53.555,0.18972014180946148
2026-06-28T15:33:53.556,0.18972014180946148
2026-06-28T15:33:53.557,0.18972014180946148
2026-06-28T15:33:53.558,0.18972014180946148
2026-06-28T15:33:53.559,0.18972014180946148
2026-06-28T15:33:53.560,0.18972014180946148
2026-06-28T15:33:53.561,0.18972014180946148
2026-06-28T15:33:53.562,0.18972014180946148
2026-06-28T15:33:53.563,0.19016442490968588
2026-06-28T15:33:53.564,0.19016442490968588
2026-06-28T15:33:53.565,0.19016442490968588
2026-06-28T15:33:53.566,0.19016442490968588
2026-06-28T15:33:53.567,0.19016442490968588
2026-06-28T15:33:53.568,0.19016442490968588
2026-06-28T15:33:53.569,0.19016442490968588
2026-06-28T15:33:53.570,0.19016442490968588
2026-06-28T15:33:53.571,0.19062696561273995
2026-06-28T15:33:53.572,0.19062696561273995
2026-06-28T15:33:53.573,0.19062696561273995
2026-06-28T15:33:53.574,0.19062696561273995
2026-06-28T15:33:53.575,0.19062696561273995
2026-06-28T15:33:53.576,0.19062696561273995
2026-06-28T15:33:53.577,0.19062696561273995
2026-06-28T15:33:53.578,0.19062696561273995
2026-06-28T15:33:53.579,0.19115955898304665
2026-06-28T15:33:53.580,0.19115955898304665
2026-06-28T15:33:53.581,0.19115955898304665
2026-06-28T15:33:53.582,0.19115955898304665
2026-06-28T15:33:53.583,0.19115955898304665
2026-06-28T15:33:53.584,0.19115955898304665
2026-06-28T15:33:53.585,0.19115955898304665
2026-06-28T15:33:53.586,0.19115955898304665
2026-06-28T15:33:53.587,0.19172025803607726
2026-06-28T15:33:53.588,0.19172025803607726
2026-06-28T15:33:53.589,0.19172025803607726
2026-06-28T15:33:53.590,0.19172025803607726
2026-06-28T15:33:53.591,0.19172025803607726
2026-06-28T15:33:53.592,0.19172025803607726
2026-06-28T15:33:53.593,0.19172025803607726
2026-06-28T15:33:53.594,0.19172025803607726
2026-06-28T15:33:53.595,0.19229226289255386
2026-06-28T15:33:53.596,0.19229226289255386
2026-06-28T15:33:53.597,0.19229226289255386
2026-06-28T15:33:53.598,0.19229226289255386
2026-06-28T15:33:53.599,0.19229226289255386
2026-06-28T15:33:53.600,0.19229226289255386
2026-06-28T15:33:53.601,0.19229226289255386
2026-06-28T15:33:53.602,0.19229226289255386
2026-06-28T15:33:53.603,0.19295201882294571
2026-06-28T15:33:53.604,0.19295201882294571
2026-06-28T15:33:53.605,0.19295201882294571
2026-06-28T15:33:53.606,0.19295201882294571
2026-06-28T15:33:53.607,0.19295201882294571
2026-06-28T15:33:53.608,0.19295201882294571
2026-06-28T15:33:53.609,0.19295201882294571
2026-06-28T15:33:53.610,0.19295201882294571
2026-06-28T15:33:53.611,0.19363198546667454
2026-06-28T15:33:53.612,0.19363198546667454
2026-06-28T15:33:53.613,0.19363198546667454
2026-06-28T15:33:53.614,0.19363198546667454
2026-06-28T15:33:53.615,0.19363198546667454
2026-06-28T15:33:53.616,0.19363198546667454
2026-06-28T15:33:53.617,0.19363198546667454
2026-06-28T15:33:53.618,0.19363198546667454
2026-06-28T15:33:53.619,0.1943167417300723
2026-06-28T15:33:53.620,0.1943167417300723
2026-06-28T15:33:53.621,0.1943167417300723
2026-06-28T15:33:53.622,0.1943167417300723
2026-06-28T15:33:53.623,0.1943167417300723
2026-06-28T15:33:53.624,0.1943167417300723
2026-06-28T15:33:53.625,0.1943167417300723
2026-06-28T15:33:53.626,0.1943167417300723
2026-06-28T15:33:53.627,0.1951054104129421
2026-06-28T15:33:53.628,0.1951054104129421
2026-06-28T15:33:53.629,0.1951054104129421
2026-06-28T15:33:53.630,0.1951054104129421
2026-06-28T15:33:53.631,0.1951054104129421
2026-06-28T15:33:53.632,0.1951054104129421
2026-06-28T15:33:53.633,0.1951054104129421
2026-06-28T15:33:53.634,0.1951054104129421
2026-06-28T15:33:53.635,0.195867122738075
2026-06-28T15:33:53.636,0.195867122738075
2026-06-28T15:33:53.637,0.195867122738075
2026-06-28T15:33:53.638,0.195867122738075
2026-06-28T15:33:53.639,0.195867122738075
2026-06-28T15:33:53.640,0.195867122738075
2026-06-28T15:33:53.641,0.195867122738075
2026-06-28T15:33:53.642,0.195867122738075
2026-06-28T15:33:53.643,0.196672620081311
2026-06-28T15:33:53.644,0.196672620081311
2026-06-28T15:33:53.645,0.196672620081311
2026-06-28T15:33:53.646,0.196672620081311
2026-06-28T15:33:53.647,0.196672620081311
2026-06-28T15:33:53.648,0.196672620081311
2026-06-28T15:33:53.649,0.196672620081311
2026-06-28T15:33:53.650,0.196672620081311
2026-06-28T15:33:53.651,0.19750796585824648
2026-06-28T15:33:53.652,0.19750796585824648
2026-06-28T15:33:53.653,0.19750796585824648
2026-06-28T15:33:53.654,0.19750796585824648
2026-06-28T15:33:53.655,0.19750796585824648
2026-06-28T15:33:53.656,0.19750796585824648
2026-06-28T15:33:53.657,0.19750796585824648
2026-06-28T15:33:53.658,0.19750796585824648
2026-06-28T15:33:53.659,0.19839300306396745
2026-06-28T15:33:53.660,0.19839300306396745
2026-06-28T15:33:53.661,0.19839300306396745
2026-06-28T15:33:53.662,0.19839300306396745
2026-06-28T15:33:53.663,0.19839300306396745
2026-06-28T15:33:53.664,0.19839300306396745
2026-06-28T15:33:53.665,0.19839300306396745
2026-06-28T15:33:53.666,0.19839300306396745
2026-06-28T15:33:53.667,0.19935606610905915
2026-06-28T15:33:53.668,0.19935606610905915
2026-06-28T15:33:53.669,0.19935606610905915
2026-06-28T15:33:53.670,0.19935606610905915
2026-06-28T15:33:53.671,0.19935606610905915
2026-06-28T15:33:53.672,0.19935606610905915
2026-06-28T15:33:53.673,0.19935606610905915
2026-06-28T15:33:53.674,0.19935606610905915
2026-06-28T15:33:53.675,0.2002278652936766
2026-06-28T15:33:53.676,0.2002278652936766
2026-06-28T15:33:53.677,0.2002278652936766
2026-06-28T15:33:53.678,0.2002278652936766
2026-06-28T15:33:53.679,0.2002278652936766
2026-06-28T15:33:53.680,0.2002278652936766
2026-06-28T15:33:53.681,0.2002278652936766
2026-06-28T15:33:53.682,0.2002278652936766
2026-06-28T15:33:53.683,0.20115877682538952
2026-06-28T15:33:53.684,0.20115877682538952
2026-06-28T15:33:53.685,0.20115877682538952
2026-06-28T15:33:53.686,0.20115877682538952
2026-06-28T15:33:53.687,0.20115877682538952
2026-06-28T15:33:53.688,0.20115877682538952
2026-06-28T15:33:53.689,0.20115877682538952
2026-06-28T15:33:53.690,0.20115877682538952
2026-06-28T15:33:53.691,0.20211224861274885
2026-06-28T15:33:53.692,0.20211224861274885
2026-06-28T15:33:53.693,0.20211224861274885
2026-06-28T15:33:53.694,0.20211224861274885
2026-06-28T15:33:53.695,0.20211224861274885
2026-06-28T15:33:53.696,0.20211224861274885
2026-06-28T15:33:53.697,0.20211224861274885
2026-06-28T15:33:53.698,0.20211224861274885
2026-06-28T15:33:53.699,0.20311241850220563
2026-06-28T15:33:53.700,0.20311241850220563
2026-06-28T15:33:53.701,0.20311241850220563
2026-06-28T15:33:53.702,0.20311241850220563
2026-06-28T15:33:53.703,0.20311241850220563
2026-06-28T15:33:53.704,0.20311241850220563
2026-06-28T15:33:53.705,0.20311241850220563
2026-06-28T15:33:53.706,0.20311241850220563
2026-06-28T15:33:53.707,0.2041128058620359
2026-06-28T15:33:53.708,0.2041128058620359
2026-06-28T15:33:53.709,0.2041128058620359
2026-06-28T15:33:53.710,0.2041128058620359
2026-06-28T15:33:53.711,0.2041128058620359
2026-06-28T15:33:53.712,0.2041128058620359
2026-06-28T15:33:53.713,0.2041128058620359
2026-06-28T15:33:53.714,0.2041128058620359
2026-06-28T15:33:53.715,0.20506589818829946
2026-06-28T15:33:53.716,0.20506589818829946
2026-06-28T15:33:53.717,0.20506589818829946
2026-06-28T15:33:53.718,0.20506589818829946
2026-06-28T15:33:53.719,0.20506589818829946
2026-06-28T15:33:53.720,0.20506589818829946
2026-06-28T15:33:53.721,0.20506589818829946
2026-06-28T15:33:53.722,0.20506589818829946
2026-06-28T15:33:53.723,0.2059890314578515
2026-06-28T15:33:53.724,0.2059890314578515
2026-06-28T15:33:53.725,0.2059890314578515
2026-06-28T15:33:53.726,0.2059890314578515
2026-06-28T15:33:53.727,0.2059890314578515
2026-06-28T15:33:53.728,0.2059890314578515
2026-06-28T15:33:53.729,0.2059890314578515
2026-06-28T15:33:53.730,0.2059890314578515
2026-06-28T15:33:53.731,0.20683123811768606
2026-06-28T15:33:53.732,0.20683123811768606
2026-06-28T15:33:53.733,0.20683123811768606
2026-06-28T15:33:53.734,0.20683123811768606
2026-06-28T15:33:53.735,0.20683123811768606
2026-06-28T15:33:53.736,0.20683123811768606
2026-06-28T15:33:53.737,0.20683123811768606
2026-06-28T15:33:53.738,0.20683123811768606
2026-06-28T15:33:53.739,0.20767426355479063
2026-06-28T15:33:53.740,0.20767426355479063
2026-06-28T15:33:53.741,0.20767426355479063
2026-06-28T15:33:53.742,0.20767426355479063
2026-06-28T15:33:53.743,0.20767426355479063
2026-06-28T15:33:53.744,0.20767426355479063
2026-06-28T15:33:53.745,0.20767426355479063
2026-06-28T15:33:53.746,0.20767426355479063
2026-06-28T15:33:53.747,0.20842891458166685
2026-06-28T15:33:53.748,0.20842891458166685
2026-06-28T15:33:53.749,0.20842891458166685
2026-06-28T15:33:53.750,0.20842891458166685
2026-06-28T15:33:53.751,0.20842891458166685
2026-06-28T15:33:53.752,0.20842891458166685
2026-06-28T15:33:53.753,0.20842891458166685
2026-06-28T15:33:53.754,0.20842891458166685
2026-06-28T15:33:53.755,0.20915827710080195
2026-06-28T15:33:53.756,0.20915827710080195
2026-06-28T15:33:53.757,0.20915827710080195
2026-06-28T15:33:53.758,0.20915827710080195
2026-06-28T15:33:53.759,0.20915827710080195
2026-06-28T15:33:53.760,0.20915827710080195
2026-06-28T15:33:53.761,0.20915827710080195
2026-06-28T15:33:53.762,0.20915827710080195
2026-06-28T15:33:53.763,0.2098458949228886
2026-06-28T15:33:53.764,0.2098458949228886
2026-06-28T15:33:53.765,0.2098458949228886
2026-06-28T15:33:53.766,0.2098458949228886
2026-06-28T15:33:53.767,0.2098458949228886
2026-06-28T15:33:53.768,0.2098458949228886
2026-06-28T15:33:53.769,0.2098458949228886
2026-06-28T15:33:53.770,0.2098458949228886
2026-06-28T15:33:53.771,0.21047231240178238
