time_s,phase,robot_z_mm,truth_mm,raw_kalman,filt_kalman,vel_kalman,raw_learned,filt_learned,vel_learned
0.2985,1,474.944,618.24,624.7,624.70,0.0,621.0,620.96,0.0
0.3653,1,473.866,617.17,624.7,624.70,0.0,621.0,620.96,0.0
0.4288,1,471.559,614.86,617.7,618.88,-55.3,614.0,614.92,-75.6
0.4939,1,468.268,611.57,610.7,612.10,-79.3,607.1,607.56,-106.6
0.5626,1,464.149,607.45,613.2,610.90,-50.5,609.6,608.34,-5.6
0.6244,1,460.131,603.43,608.7,608.31,-46.9,605.2,605.61,-36.7
0.6895,1,456.101,599.40,599.2,601.67,-70.9,595.8,596.88,-117.9
0.7546,1,452.087,595.39,596.7,596.86,-72.3,593.3,592.72,-73.1
0.8194,1,448.946,592.25,598.7,595.99,-47.1,595.3,594.22,6.7
0.8854,1,444.987,588.29,596.2,594.75,-34.8,592.8,593.09,-13.3
0.9498,1,440.916,584.22,584.7,588.02,-63.8,581.4,583.04,-131.1
1.0152,1,436.944,580.24,579.2,581.33,-80.0,576.0,575.77,-114.6
1.0806,1,432.900,576.20,581.2,578.93,-62.2,578.0,576.57,-9.0
1.1454,1,428.815,572.12,579.7,577.56,-45.7,576.5,576.42,-3.5
1.2102,1,424.789,568.09,570.7,572.44,-59.0,567.6,568.83,-97.7
1.2763,1,420.655,563.95,565.7,566.95,-68.7,562.6,562.56,-95.2
1.3404,1,416.690,559.99,564.2,563.47,-63.0,561.1,560.41,-44.4
1.4068,1,412.631,555.93,562.2,560.95,-52.9,559.1,558.88,-26.5
1.4707,1,409.622,552.92,553.2,555.10,-68.1,550.2,551.22,-103.3
1.5361,1,405.501,548.80,549.2,549.83,-73.1,546.2,545.93,-84.6
1.6015,1,401.507,544.81,544.7,544.85,-74.4,541.7,541.51,-70.4
1.6665,1,397.402,540.70,542.2,541.27,-66.6,539.2,538.88,-45.7
1.7312,1,393.390,536.69,537.2,537.09,-65.7,534.2,534.47,-64.2
1.7975,1,389.394,532.69,534.7,533.87,-58.7,531.7,531.51,-47.8
1.8614,1,385.287,528.59,526.7,528.16,-71.0,523.7,524.45,-99.3
1.9270,1,381.330,524.63,523.7,523.62,-70.3,520.7,520.34,-68.7
1.9919,1,377.084,520.38,520.7,520.00,-64.2,517.8,517.48,-48.3
2.0572,1,373.090,516.39,515.7,515.75,-64.7,512.8,512.98,-65.4
2.1227,1,369.269,512.57,517.2,514.83,-43.4,514.3,513.45,-4.9
2.1873,1,366.134,509.43,513.7,512.97,-37.4,510.8,511.10,-30.9
2.2522,1,361.940,505.24,506.7,508.33,-51.5,503.8,504.54,-89.2
2.3179,1,358.016,501.32,505.7,505.38,-48.7,502.8,502.16,-44.9
2.3825,1,353.893,497.19,499.2,500.48,-59.9,496.2,496.69,-77.9
2.4480,1,349.871,493.17,497.2,496.93,-57.5,494.2,493.86,-49.0
2.5133,1,345.923,489.22,487.2,489.68,-79.9,484.2,485.16,-119.0
2.5783,1,341.794,485.09,486.7,485.74,-71.9,483.7,482.80,-50.4
2.6432,1,337.739,481.04,486.2,484.02,-53.0,483.2,482.68,-10.1
2.7085,1,333.614,476.91,481.2,480.92,-50.7,478.2,478.76,-51.6
2.7734,1,330.549,473.85,470.7,473.64,-76.0,467.7,468.81,-135.9
2.8396,1,326.522,469.82,467.7,468.11,-79.2,464.7,463.97,-83.2
2.9036,1,322.473,465.77,470.7,467.35,-52.2,467.7,466.33,15.5
2.9690,1,318.506,461.81,465.7,464.89,-46.3,462.7,463.34,-35.5
3.0349,1,314.466,457.77,460.7,461.20,-50.2,457.6,458.12,-72.0
3.0992,1,310.415,453.72,453.2,455.30,-66.4,450.1,450.61,-109.0
3.1641,1,306.441,449.74,449.7,450.28,-70.8,446.6,446.15,-75.7
3.2305,1,302.298,445.60,448.7,447.34,-60.1,445.6,444.96,-27.2
3.2943,1,298.387,441.69,446.2,445.02,-50.8,443.1,443.10,-28.7
3.3606,1,294.272,437.57,444.2,443.10,-41.9,441.1,441.09,-30.1
3.4249,1,291.224,434.52,438.7,439.44,-47.9,435.5,436.08,-69.5
3.4900,1,287.134,430.43,433.7,434.83,-57.2,430.5,430.67,-80.8
3.5562,1,283.176,426.48,429.2,429.98,-63.7,426.0,425.90,-73.5
3.6203,1,278.990,422.29,426.7,426.36,-60.9,423.5,423.14,-48.4
3.6853,1,275.043,418.34,419.2,420.56,-72.4,415.9,416.54,-92.6
3.7509,1,271.014,414.31,415.2,415.46,-74.6,411.9,411.71,-76.7
3.8155,1,266.883,410.18,412.2,411.54,-68.9,408.9,408.59,-53.3
3.8809,1,262.852,406.15,407.2,407.13,-68.3,403.9,404.06,-66.6
3.9479,1,258.846,402.15,406.2,404.70,-54.7,402.9,402.41,-31.1
4.0112,1,254.784,398.08,399.2,400.06,-62.2,395.8,396.54,-81.6
4.0778,1,250.746,394.05,396.7,396.38,-59.3,393.3,393.01,-57.5
4.1415,1,247.693,390.99,389.7,390.91,-70.2,386.3,386.75,-91.0
4.2064,1,243.669,386.97,390.2,388.61,-55.6,386.8,385.92,-26.1
4.2720,1,239.706,383.01,384.7,384.81,-56.6,381.3,381.68,-58.1
4.3366,1,235.464,378.76,382.7,382.06,-50.6,379.2,379.05,-43.7
4.4020,1,231.467,374.77,379.7,379.31,-47.0,376.2,376.23,-43.3
4.4677,1,227.565,370.87,373.2,374.42,-58.8,369.7,370.23,-83.3
4.5322,1,223.392,366.69,370.2,370.38,-60.5,366.7,366.41,-63.4
4.5971,1,219.366,362.67,367.2,366.90,-57.5,363.7,363.47,-48.4
4.6652,1,215.347,358.65,363.2,363.11,-56.6,359.6,359.72,-54.0
4.7275,1,212.293,355.59,357.7,358.47,-64.1,354.1,354.47,-78.6
4.7928,1,208.263,351.56,352.2,353.03,-72.5,348.6,348.70,-86.6
4.8576,1,204.253,347.55,349.7,349.16,-67.0,346.1,345.65,-54.0
4.9231,1,200.118,343.42,345.7,345.33,-63.2,342.1,342.08,-54.4
4.9896,1,196.178,339.48,343.2,342.40,-54.6,339.6,339.40,-42.4
5.0534,1,191.959,335.26,336.2,337.27,-65.8,332.5,333.16,-88.0
5.1184,1,188.006,331.31,331.2,331.90,-73.3,327.5,327.51,-87.2
5.1842,1,183.961,327.26,330.7,329.30,-58.0,327.0,326.26,-30.1
5.2485,1,179.942,323.24,328.2,327.16,-47.0,324.5,324.48,-28.1
5.3139,1,175.902,319.20,320.2,321.71,-63.5,316.5,317.38,-95.2
5.3794,1,172.963,316.26,320.2,319.16,-52.3,316.5,315.71,-37.0
5.4442,1,168.792,312.09,316.2,316.03,-50.5,312.5,312.60,-46.2
5.5097,1,164.795,308.10,309.7,310.86,-63.4,306.0,306.49,-85.5
5.5747,1,160.625,303.93,308.2,307.64,-57.2,304.5,303.95,-47.0
5.6393,1,156.556,299.86,301.7,302.56,-66.8,298.0,298.39,-79.3
5.7052,1,152.597,295.90,301.2,300.04,-53.6,297.5,296.84,-32.6
5.7696,1,148.497,291.80,294.2,295.12,-64.0,290.4,291.09,-79.5
5.8351,1,144.513,287.81,291.7,291.41,-60.6,287.9,287.65,-56.9
5.9005,1,140.450,283.75,286.2,286.67,-66.1,282.5,282.67,-73.0
5.9653,1,136.446,279.75,284.7,283.83,-55.9,281.0,280.51,-40.1
6.0302,1,132.369,275.67,280.2,280.20,-55.9,276.5,276.67,-55.9
6.0976,1,129.361,272.66,276.7,276.60,-54.7,273.0,272.95,-55.3
6.1604,1,125.248,268.55,273.7,273.50,-52.3,270.0,269.89,-49.9
6.2274,1,121.240,264.54,269.7,269.81,-53.6,266.0,266.05,-56.1
6.2908,1,117.140,260.44,263.7,264.71,-66.0,260.0,260.37,-83.6
6.3561,1,113.178,256.48,260.7,260.59,-64.6,257.0,256.70,-60.8
6.4213,1,109.144,252.44,255.2,255.63,-70.1,251.5,251.70,-74.0
6.4864,1,105.036,248.34,251.2,251.15,-69.5,247.5,247.44,-66.8
6.5511,1,101.004,244.30,250.2,248.91,-52.8,246.5,246.04,-29.5
6.6180,1,96.902,240.20,245.7,245.58,-51.3,242.1,242.35,-51.1
6.6814,1,93.858,237.16,241.7,241.93,-54.3,238.1,238.24,-62.3
6.7475,1,89.904,233.20,239.2,238.89,-50.2,235.6,235.39,-46.2
6.8118,1,85.873,229.17,235.7,235.69,-50.0,232.1,232.17,-49.4
6.8771,1,81.746,225.05,232.7,232.60,-48.7,229.1,229.12,-47.2
6.9424,1,77.703,221.00,227.7,228.31,-57.0,224.2,224.46,-67.4
7.0074,1,73.635,216.94,223.2,223.70,-63.9,219.7,219.78,-71.2
7.0725,1,69.682,212.98,219.2,219.32,-65.5,215.8,215.67,-64.4
7.1386,1,65.673,208.97,211.7,212.84,-81.8,208.3,208.78,-97.8
7.2028,1,61.470,204.77,209.2,208.62,-73.9,205.9,205.36,-61.1
7.2681,1,57.479,200.78,206.2,205.36,-62.0,202.9,202.68,-44.5
7.3345,1,53.433,196.73,203.2,202.52,-52.2,199.9,199.90,-42.2
7.3983,1,50.457,193.76,199.2,199.20,-52.2,196.0,196.17,-55.6
7.4638,1,46.437,189.74,195.7,195.73,-52.6,192.5,192.53,-55.6
7.5284,1,42.339,185.64,190.2,190.94,-63.4,187.1,187.38,-75.6
7.5934,1,38.221,181.52,185.2,185.76,-71.6,182.2,182.22,-78.7
7.6593,1,34.268,177.57,182.2,181.81,-65.6,179.2,178.92,-54.8
7.7236,1,30.239,173.54,177.7,177.66,-65.0,174.8,174.89,-61.3
7.7892,1,26.150,169.45,172.7,172.93,-68.7,169.9,170.03,-72.0
7.8555,1,22.115,165.42,170.2,169.60,-59.1,167.4,167.13,-48.3
7.9192,1,18.006,161.31,165.7,165.74,-59.8,163.0,163.18,-59.6
7.9843,1,14.107,157.41,163.2,162.75,-52.6,160.6,160.39,-45.7
8.0517,1,11.018,154.32,157.2,157.85,-63.4,154.7,155.06,-73.9
8.1144,1,6.831,150.13,154.2,154.09,-61.6,151.8,151.55,-59.2
8.1811,1,2.807,146.11,150.7,150.47,-57.7,148.3,148.23,-51.2
8.2447,1,-1.112,142.19,147.2,147.07,-55.5,144.9,144.93,-51.8
8.3102,1,-5.251,138.05,141.2,141.92,-67.8,139.1,139.42,-78.8
8.3755,1,-9.279,134.02,137.7,137.63,-66.7,135.7,135.45,-63.8
8.4404,1,-13.359,129.94,131.7,132.22,-75.6,129.8,130.03,-80.2
8.5053,1,-17.237,126.06,129.7,128.93,-62.3,127.9,127.42,-47.0
8.5716,1,-21.519,121.78,125.2,125.08,-60.0,123.5,123.61,-55.8
8.6354,1,-24.611,118.69,121.2,121.21,-60.3,119.6,119.67,-60.6
8.7010,1,-28.461,114.84,117.2,117.22,-60.6,115.7,115.72,-60.3
8.7690,1,-32.438,110.86,113.2,113.17,-60.0,111.9,111.82,-57.8
