,z
2026-06-28T15:38:20.368,0.48697737116917444
2026-06-28T15:38:20.369,0.48697737116917444
2026-06-28T15:38:20.370,0.48697737116917444
2026-06-28T15:38:20.371,0.48697737116917444
2026-06-28T15:38:20.372,0.48697737116917444
2026-06-28T15:38:20.373,0.48697737116917444
2026-06-28T15:38:20.374,0.48697737116917444
2026-06-28T15:38:20.375,0.48697737116917444
2026-06-28T15:38:20.376,0.4869768485658484
2026-06-28T15:38:20.377,0.4869768485658484
2026-06-28T15:38:20.378,0.4869768485658484
2026-06-28T15:38:20.379,0.4869768485658484
2026-06-28T15:38:20.380,0.4869768485658484
2026-06-28T15:38:20.381,0.4869768485658484
2026-06-28T15:38:20.382,0.4869768485658484
2026-06-28T15:38:20.383,0.4869768485658484
2026-06-28T15:38:20.384,0.48691414795379684
2026-06-28T15:38:20.385,0.48691414795379684
2026-06-28T15:38:20.386,0.48691414795379684
2026-06-28T15:38:20.387,0.48691414795379684
2026-06-28T15:38:20.388,0.48691414795379684
2026-06-28T15:38:20.389,0.48691414795379684
2026-06-28T15:38:20.390,0.48691414795379684
2026-06-28T15:38:20.391,0.48691414795379684
2026-06-28T15:38:20.392,0.48682805578214705
2026-06-28T15:38:20.393,0.48682805578214705
2026-06-28T15:38:20.394,0.48682805578214705
2026-06-28T15:38:20.395,0.48682805578214705
2026-06-28T15:38:20.396,0.48682805578214705
2026-06-28T15:38:20.397,0.48682805578214705
2026-06-28T15:38:20.398,0.48682805578214705
2026-06-28T15:38:20.399,0.48682805578214705
2026-06-28T15:38:20.400,0.48682805578214705
2026-06-28T15:38:20.401,0.48669350965888003
2026-06-28T15:38:20.402,0.48669350965888003
2026-06-28T15:38:20.403,0.48669350965888003
2026-06-28T15:38:20.404,0.48669350965888003
2026-06-28T15:38:20.405,0.48669350965888003
2026-06-28T15:38:20.406,0.48669350965888003
2026-06-28T15:38:20.407,0.48669350965888003
2026-06-28T15:38:20.408,0.4865291276126737
2026-06-28T15:38:20.409,0.4865291276126737
2026-06-28T15:38:20.410,0.4865291276126737
2026-06-28T15:38:20.411,0.4865291276126737
2026-06-28T15:38:20.412,0.4865291276126737
2026-06-28T15:38:20.413,0.4865291276126737
2026-06-28T15:38:20.414,0.4865291276126737
2026-06-28T15:38:20.415,0.4865291276126737
2026-06-28T15:38:20.416,0.48633256634165467
2026-06-28T15:38:20.417,0.48633256634165467
2026-06-28T15:38:20.418,0.48633256634165467
2026-06-28T15:38:20.419,0.48633256634165467
2026-06-28T15:38:20.420,0.48633256634165467
2026-06-28T15:38:20.421,0.48633256634165467
2026-06-28T15:38:20.422,0.48633256634165467
2026-06-28T15:38:20.423,0.48633256634165467
2026-06-28T15:38:20.424,0.48633256634165467
2026-06-28T15:38:20.425,0.48633256634165467
2026-06-28T15:38:20.426,0.48633256634165467
2026-06-28T15:38:20.427,0.48609998578212044
2026-06-28T15:38:20.428,0.48609998578212044
2026-06-28T15:38:20.429,0.48609998578212044
2026-06-28T15:38:20.430,0.48609998578212044
2026-06-28T15:38:20.431,0.48609998578212044
2026-06-28T15:38:20.432,0.48584115314223714
2026-06-28T15:38:20.433,0.48584115314223714
2026-06-28T15:38:20.434,0.48584115314223714
2026-06-28T15:38:20.435,0.48584115314223714
2026-06-28T15:38:20.436,0.48584115314223714
2026-06-28T15:38:20.437,0.48584115314223714
2026-06-28T15:38:20.438,0.48584115314223714
2026-06-28T15:38:20.439,0.48584115314223714
2026-06-28T15:38:20.440,0.485502857845296
2026-06-28T15:38:20.441,0.485502857845296
2026-06-28T15:38:20.442,0.485502857845296
2026-06-28T15:38:20.443,0.485502857845296
2026-06-28T15:38:20.444,0.485502857845296
2026-06-28T15:38:20.445,0.485502857845296
2026-06-28T15:38:20.446,0.485502857845296
2026-06-28T15:38:20.447,0.485502857845296
2026-06-28T15:38:20.448,0.48518765533451136
2026-06-28T15:38:20.449,0.48518765533451136
2026-06-28T15:38:20.450,0.48518765533451136
2026-06-28T15:38:20.451,0.48518765533451136
2026-06-28T15:38:20.452,0.48518765533451136
2026-06-28T15:38:20.453,0.48518765533451136
2026-06-28T15:38:20.454,0.48518765533451136
2026-06-28T15:38:20.455,0.48518765533451136
2026-06-28T15:38:20.456,0.4848532838845489
2026-06-28T15:38:20.457,0.4848532838845489
2026-06-28T15:38:20.458,0.4848532838845489
2026-06-28T15:38:20.459,0.4848532838845489
2026-06-28T15:38:20.460,0.4848532838845489
2026-06-28T15:38:20.461,0.4848532838845489
2026-06-28T15:38:20.462,0.4848532838845489
2026-06-28T15:38:20.463,0.4848532838845489
2026-06-28T15:38:20.464,0.4844670325187442
2026-06-28T15:38:20.465,0.4844670325187442
2026-06-28T15:38:20.466,0.4844670325187442
2026-06-28T15:38:20.467,0.4844670325187442
2026-06-28T15:38:20.468,0.4844670325187442
2026-06-28T15:38:20.469,0.4844670325187442
2026-06-28T15:38:20.470,0.4844670325187442
2026-06-28T15:38:20.471,0.4844670325187442
2026-06-28T15:38:20.472,0.48404230531058023
2026-06-28T15:38:20.473,0.48404230531058023
2026-06-28T15:38:20.474,0.48404230531058023
2026-06-28T15:38:20.475,0.48404230531058023
2026-06-28T15:38:20.476,0.48404230531058023
2026-06-28T15:38:20.477,0.48404230531058023
2026-06-28T15:38:20.478,0.48404230531058023
2026-06-28T15:38:20.479,0.48404230531058023
2026-06-28T15:38:20.480,0.4835951869444567
2026-06-28T15:38:20.481,0.4835951869444567
2026-06-28T15:38:20.482,0.4835951869444567
2026-06-28T15:38:20.483,0.4835951869444567
2026-06-28T15:38:20.484,0.4835951869444567
2026-06-28T15:38:20.485,0.4835951869444567
2026-06-28T15:38:20.486,0.4835951869444567
2026-06-28T15:38:20.487,0.4835951869444567
2026-06-28T15:38:20.488,0.48308501918236363
2026-06-28T15:38:20.489,0.48308501918236363
2026-06-28T15:38:20.490,0.48308501918236363
2026-06-28T15:38:20.491,0.48308501918236363
2026-06-28T15:38:20.492,0.48308501918236363
2026-06-28T15:38:20.493,0.48308501918236363
2026-06-28T15:38:20.494,0.48308501918236363
2026-06-28T15:38:20.495,0.48308501918236363
2026-06-28T15:38:20.496,0.4825856115094369
2026-06-28T15:38:20.497,0.4825856115094369
2026-06-28T15:38:20.498,0.4825856115094369
2026-06-28T15:38:20.499,0.4825856115094369
2026-06-28T15:38:20.500,0.4825856115094369
2026-06-28T15:38:20.501,0.4825856115094369
2026-06-28T15:38:20.502,0.4825856115094369
2026-06-28T15:38:20.503,0.4825856115094369
2026-06-28T15:38:20.504,0.4820771404902682
2026-06-28T15:38:20.505,0.4820771404902682
2026-06-28T15:38:20.506,0.4820771404902682
2026-06-28T15:38:20.507,0.4820771404902682
2026-06-28T15:38:20.508,0.4820771404902682
2026-06-28T15:38:20.509,0.4820771404902682
2026-06-28T15:38:20.510,0.4820771404902682
2026-06-28T15:38:20.511,0.4820771404902682
2026-06-28T15:38:20.512,0.4814622088898169
2026-06-28T15:38:20.513,0.4814622088898169
2026-06-28T15:38:20.514,0.4814622088898169
2026-06-28T15:38:20.515,0.4814622088898169
2026-06-28T15:38:20.516,0.4814622088898169
2026-06-28T15:38:20.517,0.4814622088898169
2026-06-28T15:38:20.518,0.4814622088898169
2026-06-28T15:38:20.519,0.4814622088898169
2026-06-28T15:38:20.520,0.4808375910437671
2026-06-28T15:38:20.521,0.4808375910437671
2026-06-28T15:38:20.522,0.4808375910437671
2026-06-28T15:38:20.523,0.4808375910437671
2026-06-28T15:38:20.524,0.4808375910437671
2026-06-28T15:38:20.525,0.4808375910437671
2026-06-28T15:38:20.526,0.4808375910437671
2026-06-28T15:38:20.527,0.4808375910437671
2026-06-28T15:38:20.528,0.48017029214458373
2026-06-28T15:38:20.529,0.48017029214458373
2026-06-28T15:38:20.530,0.48017029214458373
2026-06-28T15:38:20.531,0.48017029214458373
2026-06-28T15:38:20.532,0.48017029214458373
2026-06-28T15:38:20.533,0.48017029214458373
2026-06-28T15:38:20.534,0.48017029214458373
2026-06-28T15:38:20.535,0.48017029214458373
2026-06-28T15:38:20.536,0.47946826186508257
2026-06-28T15:38:20.537,0.47946826186508257
2026-06-28T15:38:20.538,0.47946826186508257
2026-06-28T15:38:20.539,0.47946826186508257
2026-06-28T15:38:20.540,0.47946826186508257
2026-06-28T15:38:20.541,0.47946826186508257
2026-06-28T15:38:20.542,0.47946826186508257
2026-06-28T15:38:20.543,0.47946826186508257
2026-06-28T15:38:20.544,0.47877568335848936
2026-06-28T15:38:20.545,0.47877568335848936
2026-06-28T15:38:20.546,0.47877568335848936
2026-06-28T15:38:20.547,0.47877568335848936
2026-06-28T15:38:20.548,0.47877568335848936
2026-06-28T15:38:20.549,0.47877568335848936
2026-06-28T15:38:20.550,0.47877568335848936
2026-06-28T15:38:20.551,0.47877568335848936
2026-06-28T15:38:20.552,0.47801316755088574
2026-06-28T15:38:20.553,0.47801316755088574
2026-06-28T15:38:20.554,0.47801316755088574
2026-06-28T15:38:20.555,0.47801316755088574
2026-06-28T15:38:20.556,0.47801316755088574
2026-06-28T15:38:20.557,0.47801316755088574
2026-06-28T15:38:20.558,0.47801316755088574
2026-06-28T15:38:20.559,0.47801316755088574
2026-06-28T15:38:20.560,0.47719683939044716
2026-06-28T15:38:20.561,0.47719683939044716
2026-06-28T15:38:20.562,0.47719683939044716
2026-06-28T15:38:20.563,0.47719683939044716
2026-06-28T15:38:20.564,0.47719683939044716
2026-06-28T15:38:20.565,0.47719683939044716
2026-06-28T15:38:20.566,0.47719683939044716
2026-06-28T15:38:20.567,0.47719683939044716
2026-06-28T15:38:20.568,0.4764060804629266
2026-06-28T15:38:20.569,0.4764060804629266
2026-06-28T15:38:20.570,0.4764060804629266
2026-06-28T15:38:20.571,0.4764060804629266
2026-06-28T15:38:20.572,0.4764060804629266
2026-06-28T15:38:20.573,0.4764060804629266
2026-06-28T15:38:20.574,0.4764060804629266
2026-06-28T15:38:20.575,0.4764060804629266
