time_s,phase,robot_z_mm,truth_mm,raw_kalman,filt_kalman,vel_kalman,raw_learned,filt_learned,vel_learned
0.3091,1,474.973,618.27,623.7,623.70,0.0,619.1,619.06,0.0
0.3817,1,474.339,617.64,616.2,616.21,-103.2,611.6,611.63,-102.3
0.4391,1,472.291,615.59,619.7,617.82,-30.8,615.1,613.66,1.1
0.5065,1,469.244,612.54,618.7,617.69,-16.1,614.1,614.04,4.9
0.5692,1,466.283,609.58,614.2,615.13,-26.5,609.7,610.38,-46.5
0.6341,1,462.225,605.53,605.7,608.73,-57.1,601.3,602.18,-112.8
0.7018,1,458.080,601.38,603.7,604.21,-61.4,599.3,598.66,-61.1
0.7651,1,454.189,597.49,600.7,600.54,-60.0,596.4,596.12,-43.9
0.8301,1,450.003,593.30,598.7,597.84,-52.3,594.4,594.23,-31.7
0.8996,1,445.996,589.30,596.2,595.40,-44.6,591.9,591.94,-32.8
0.9601,1,441.956,585.26,588.7,590.39,-59.6,584.5,585.40,-92.8
1.0267,1,437.939,581.24,590.2,588.63,-45.2,586.0,585.04,-19.1
1.0912,1,433.943,577.24,581.2,583.09,-62.3,577.1,578.10,-92.3
1.1551,1,430.788,574.09,578.2,578.58,-65.7,574.1,573.85,-71.0
1.2234,1,425.824,569.12,572.2,572.97,-73.0,568.2,568.31,-79.7
1.2862,1,422.695,566.00,569.7,569.15,-68.0,565.7,565.35,-53.2
1.3511,1,418.732,562.03,566.7,565.89,-60.5,562.7,562.62,-43.9
1.4189,1,414.618,557.92,561.7,561.73,-60.8,557.8,558.05,-63.9
1.4811,1,410.533,553.83,556.7,557.22,-65.7,552.8,553.02,-77.6
1.5468,1,406.540,549.84,557.2,555.46,-48.7,553.3,552.55,-18.8
1.6176,1,402.496,545.80,550.2,550.91,-55.9,546.4,547.00,-70.5
1.6771,1,398.421,541.72,546.2,546.78,-61.3,542.4,542.47,-75.0
1.7432,1,394.442,537.74,540.7,541.52,-69.3,536.9,537.02,-81.3
1.8072,1,391.362,534.66,539.2,538.34,-60.9,535.4,534.90,-41.7
1.8721,1,387.213,530.51,534.7,534.57,-59.7,531.0,531.15,-55.1
1.9404,1,383.314,526.61,531.2,530.93,-56.8,527.5,527.47,-54.0
2.0031,1,379.296,522.60,525.2,526.07,-65.6,521.5,521.90,-82.2
2.0671,1,375.055,518.36,524.2,523.27,-56.0,520.5,519.93,-39.9
2.1356,1,371.165,514.47,515.2,516.82,-73.7,511.5,512.31,-100.8
2.1981,1,367.068,510.37,511.7,511.91,-75.8,508.1,507.73,-78.4
2.2631,1,362.999,506.30,506.7,506.81,-77.0,503.1,503.00,-73.8
2.3344,1,358.969,502.27,507.2,505.01,-52.1,503.6,502.82,-11.7
2.3931,1,354.884,498.18,503.2,502.66,-47.3,499.6,500.00,-40.1
2.4612,1,350.902,494.20,500.7,500.20,-42.1,497.1,497.10,-42.2
2.5242,1,347.921,491.22,491.7,494.06,-65.7,488.1,489.06,-111.8
2.5891,1,343.760,487.06,489.7,489.74,-66.1,486.1,485.46,-65.0
2.6565,1,339.732,483.03,484.7,484.93,-68.4,481.1,481.09,-64.9
2.7192,1,335.753,479.05,486.2,483.93,-46.5,482.6,481.73,-3.8
2.7841,1,331.556,474.86,478.7,479.64,-55.0,475.1,476.03,-73.6
2.8508,1,327.577,470.88,472.7,474.03,-67.9,469.1,469.38,-95.6
2.9152,1,323.511,466.81,469.7,469.68,-67.7,466.1,465.66,-64.3
2.9811,1,319.488,462.79,467.7,466.70,-57.9,464.1,463.71,-35.3
3.0453,1,315.520,458.82,463.2,463.11,-57.1,459.6,459.86,-55.6
3.1102,1,312.480,455.78,460.2,459.88,-53.9,456.6,456.53,-52.0
3.1771,1,307.424,450.72,451.7,453.50,-72.5,448.1,448.77,-105.9
3.2402,1,304.420,447.72,449.7,449.38,-69.4,446.1,445.46,-62.3
3.3052,1,300.355,443.65,448.2,446.86,-56.0,444.6,444.11,-27.9
3.3731,1,296.338,439.64,442.7,442.84,-57.4,439.1,439.49,-61.9
3.4362,1,292.271,435.57,441.2,440.40,-49.5,437.6,437.26,-40.3
3.5011,1,288.179,431.48,434.7,435.69,-59.6,431.0,431.57,-79.6
3.5719,1,284.185,427.49,431.7,431.62,-58.6,428.0,427.77,-57.1
3.6312,1,280.051,423.35,424.2,425.81,-74.6,420.5,421.16,-99.8
3.6984,1,276.012,419.31,421.2,421.04,-72.9,417.5,417.09,-66.6
3.7612,1,272.061,415.36,415.7,416.00,-76.0,412.0,412.14,-76.5
3.8272,1,268.873,412.17,419.2,416.00,-41.7,415.5,414.31,15.1
3.8928,1,264.848,408.15,409.2,411.02,-57.1,405.5,406.91,-91.6
3.9573,1,260.884,404.18,405.2,406.11,-65.2,401.5,401.41,-86.4
4.0222,1,256.817,400.12,404.2,403.24,-56.4,400.5,399.79,-35.4
4.0910,1,252.796,396.10,398.2,398.66,-60.9,394.5,394.85,-66.5
4.1522,1,248.563,391.86,399.2,397.42,-44.6,395.5,394.72,-14.9
4.2172,1,244.653,387.95,389.2,391.43,-65.0,385.4,386.66,-105.7
4.2843,1,240.706,384.01,388.2,387.72,-60.7,384.4,383.76,-53.0
