time_s,phase,robot_z_mm,truth_mm,raw_kalman,filt_kalman,vel_kalman,raw_learned,filt_learned,vel_learned
0.3222,1,475.019,618.32,621.2,621.20,0.0,613.4,613.40,0.0
0.3873,1,474.326,617.63,623.7,623.70,38.3,615.8,615.79,36.6
0.4529,1,472.267,615.57,622.7,623.26,10.4,614.8,615.24,0.2
0.5218,1,469.173,612.47,618.7,620.09,-18.2,611.0,611.58,-45.3
0.5824,1,465.209,608.51,615.2,616.61,-34.9,607.7,607.85,-58.2
0.6492,1,461.141,604.44,610.2,611.75,-52.5,602.9,603.02,-70.2
0.7129,1,457.081,600.38,604.7,606.18,-68.1,597.6,597.73,-80.8
0.7781,1,454.163,597.46,603.2,602.62,-61.9,596.1,595.60,-40.7
0.8448,1,450.007,593.31,599.7,599.24,-56.8,592.8,592.79,-42.0
0.9083,1,446.013,589.31,592.7,593.84,-69.2,586.0,586.64,-87.0
0.9734,1,441.927,585.23,592.2,591.09,-57.0,585.5,584.87,-37.3
1.0391,1,437.929,581.23,588.2,587.87,-53.3,581.7,581.77,-45.4
1.1035,1,433.914,577.21,583.7,583.99,-56.5,577.3,577.53,-62.3
1.1690,1,429.792,573.09,575.7,577.44,-76.5,569.5,570.11,-104.9
1.2374,1,425.807,569.11,578.7,576.20,-48.5,572.5,571.16,-2.3
1.2992,1,421.620,564.92,570.7,571.79,-58.5,564.7,565.67,-72.1
1.3644,1,417.669,560.97,567.7,567.81,-59.6,561.8,561.64,-63.5
1.4295,1,414.626,557.93,564.2,564.09,-58.5,558.3,558.22,-54.4
1.4942,1,410.669,553.97,558.7,559.33,-65.1,553.0,553.23,-73.3
1.5607,1,406.504,549.80,554.2,554.51,-68.5,548.6,548.54,-70.8
1.6245,1,402.476,545.78,550.7,550.48,-66.1,545.1,544.98,-58.5
1.6899,1,398.412,541.71,547.7,547.10,-59.6,542.2,542.05,-47.0
1.7564,1,394.430,537.73,545.2,544.41,-50.8,539.8,539.64,-38.0
1.8202,1,390.370,533.67,541.2,541.19,-50.7,535.8,536.04,-53.2
1.8853,1,386.251,529.55,535.7,536.54,-60.2,530.4,530.74,-76.7
1.9505,1,382.323,525.62,531.7,532.05,-64.2,526.5,526.38,-68.5
