time_s,phase,robot_z_mm,truth_mm,raw_kalman,filt_kalman,vel_kalman,raw_learned,filt_learned,vel_learned
0.3247,1,474.986,618.29,619.7,619.70,0.0,614.0,613.96,0.0
0.3940,1,473.827,617.13,624.7,624.70,72.1,618.9,618.94,72.0
0.4556,1,472.256,615.56,619.7,621.39,-1.5,614.0,615.22,-31.5
0.5206,1,469.275,612.58,617.7,618.94,-19.3,612.0,612.16,-44.4
0.5901,1,465.237,608.54,615.7,616.38,-27.4,610.0,609.90,-34.2
0.6516,1,461.166,604.47,611.2,612.60,-41.0,605.6,605.95,-58.4
0.7156,1,457.034,600.33,604.7,606.87,-61.6,599.2,599.66,-91.4
0.7862,1,453.140,596.44,602.7,602.63,-60.9,597.2,596.71,-48.3
0.8466,1,449.048,592.35,596.2,597.36,-71.4,590.8,591.31,-81.0
0.9116,1,444.988,588.29,594.7,593.89,-63.7,589.3,588.87,-44.9
0.9820,1,440.968,584.27,589.2,589.28,-64.5,583.9,584.15,-64.0
1.0416,1,437.970,581.27,581.7,583.25,-79.0,576.5,577.14,-106.3
1.1084,1,433.829,577.13,580.2,579.30,-70.2,575.0,574.33,-52.1
1.1727,1,429.847,573.15,579.7,577.71,-50.5,574.5,574.00,-13.3
1.2376,1,425.737,569.04,574.7,574.59,-49.5,569.6,570.11,-52.1
1.3047,1,421.636,564.94,570.2,570.63,-53.8,565.1,565.34,-68.1
1.3677,1,417.751,561.05,566.7,566.92,-55.9,561.7,561.57,-61.4
1.4326,1,413.531,556.83,560.7,561.74,-66.3,555.7,555.99,-81.8
1.5004,1,409.630,552.93,558.2,557.83,-62.4,553.2,552.85,-51.6
1.5626,1,405.483,548.78,553.7,553.80,-63.4,548.8,548.91,-61.2
1.6298,1,401.463,544.76,552.7,551.47,-50.3,547.8,547.36,-28.8
1.6938,1,397.475,540.78,545.2,546.41,-62.8,540.3,541.11,-85.6
1.7587,1,394.473,537.77,542.7,542.56,-61.3,537.8,537.51,-60.6
1.8273,1,389.316,532.62,537.2,537.64,-66.1,532.4,532.51,-71.1
1.8887,1,386.299,529.60,535.2,534.55,-59.4,530.4,530.03,-46.4
1.9536,1,382.266,525.57,529.7,530.09,-63.6,524.9,525.22,-69.4
2.0216,1,378.176,521.48,526.2,526.04,-61.8,521.4,521.30,-59.4
2.0846,1,374.112,517.41,522.2,522.18,-61.5,517.4,517.46,-60.6
2.1497,1,370.140,513.44,516.7,517.27,-67.9,512.0,512.19,-77.6
2.2184,1,366.121,509.42,513.7,513.30,-63.1,509.0,508.68,-54.9
2.2796,1,361.915,505.21,510.2,509.90,-59.8,505.5,505.45,-53.2
2.3468,1,357.968,501.27,508.7,507.65,-47.3,504.0,503.69,-30.4
2.4097,1,354.955,498.26,504.2,504.38,-49.4,499.5,499.84,-55.5
