time_s,x_mm,y_mm,z_mm,rx_rad,ry_rad,rz_rad
0.3247,55.038,-508.806,474.986,2.90238,-1.20227,0.00001
0.3940,55.065,-508.726,473.827,2.90242,-1.20222,-0.00000
0.4556,55.025,-508.779,472.256,2.90239,-1.20228,-0.00004
0.5206,55.028,-508.763,469.275,2.90227,-1.20226,-0.00005
0.5901,55.020,-508.809,465.237,2.90224,-1.20222,0.00004
0.6516,55.026,-508.788,461.166,-2.90235,1.20234,-0.00004
0.7156,55.050,-508.771,457.034,-2.90235,1.20219,0.00006
0.7862,55.045,-508.814,453.140,2.90225,-1.20214,0.00001
0.8466,55.068,-508.768,449.048,-2.90238,1.20218,0.00001
0.9116,55.060,-508.795,444.988,2.90240,-1.20220,0.00003
0.9820,55.054,-508.799,440.968,2.90236,-1.20221,0.00005
1.0416,55.046,-508.779,437.970,2.90242,-1.20217,-0.00005
1.1084,55.054,-508.778,433.829,2.90242,-1.20226,-0.00001
1.1727,55.037,-508.816,429.847,2.90230,-1.20215,0.00001
1.2376,55.064,-508.752,425.737,2.90240,-1.20223,0.00003
1.3047,55.039,-508.761,421.636,-2.90225,1.20229,0.00011
1.3677,55.058,-508.777,417.751,2.90234,-1.20216,0.00005
1.4326,55.038,-508.744,413.531,-2.90226,1.20221,0.00007
1.5004,55.050,-508.816,409.630,2.90231,-1.20221,0.00004
1.5626,55.031,-508.817,405.483,2.90230,-1.20219,0.00001
1.6298,55.064,-508.792,401.463,-2.90243,1.20223,-0.00004
1.6938,55.030,-508.779,397.475,2.90240,-1.20232,-0.00002
1.7587,55.047,-508.821,394.473,2.90225,-1.20217,0.00010
1.8273,55.043,-508.805,389.316,-2.90238,1.20224,0.00003
1.8887,55.046,-508.762,386.299,-2.90235,1.20224,0.00005
1.9536,55.052,-508.807,382.266,2.90223,-1.20208,0.00005
2.0216,55.054,-508.792,378.176,-2.90236,1.20218,0.00006
2.0846,55.037,-508.800,374.112,-2.90225,1.20224,0.00009
2.1497,55.053,-508.801,370.140,2.90223,-1.20219,0.00011
2.2184,55.065,-508.740,366.121,-2.90244,1.20222,0.00001
2.2796,55.052,-508.789,361.915,-2.90232,1.20225,0.00002
2.3468,55.037,-508.844,357.968,2.90234,-1.20227,0.00005
2.4097,55.063,-508.761,354.955,2.90240,-1.20226,0.00001
2.4756,55.033,-508.784,350.953,2.90241,-1.20220,-0.00004
2.5429,55.041,-508.858,346.880,2.90219,-1.20217,0.00007
2.6057,55.051,-508.782,342.803,-2.90243,1.20225,0.00006
