time_s,phase,robot_z_mm,truth_mm,raw_kalman,filt_kalman,vel_kalman,raw_learned,filt_learned,vel_learned
0.2998,1,475.003,618.30,619.7,619.70,0.0,616.0,616.01,0.0
0.3646,1,474.619,617.92,620.2,620.20,7.7,616.5,616.50,7.6
0.4307,1,472.891,616.19,613.2,614.38,-51.9,609.6,610.48,-72.5
0.4976,1,470.059,613.36,621.2,618.07,1.3,617.5,615.83,55.6
0.5605,1,467.202,610.50,615.2,616.52,-9.9,611.6,612.77,-29.5
0.6255,1,463.292,606.59,614.2,614.91,-16.1,610.6,610.63,-32.3
0.6906,1,459.192,602.49,604.7,608.55,-49.6,601.2,602.29,-111.9
0.7557,1,455.117,598.42,603.7,604.47,-55.0,600.2,599.47,-54.9
0.8213,1,451.125,594.42,596.7,598.55,-69.3,593.3,593.69,-82.7
0.8860,1,446.991,590.29,593.7,593.87,-70.6,590.4,590.06,-60.7
0.9513,1,443.006,586.31,590.2,589.79,-67.3,586.9,586.77,-52.0
1.0165,1,438.932,582.23,589.2,587.55,-54.2,585.9,585.53,-24.6
1.0816,1,434.887,578.19,581.2,582.43,-64.0,578.0,578.85,-89.5
1.1465,1,430.846,574.15,577.2,577.67,-67.7,574.0,573.87,-78.9
1.2123,1,427.918,571.22,574.2,573.78,-64.2,571.0,570.70,-53.3
1.2766,1,423.700,567.00,571.7,570.82,-56.9,568.6,568.36,-39.2
1.3419,1,419.758,563.06,571.7,569.74,-40.5,568.6,568.15,-9.3
1.4070,1,415.614,558.91,562.2,564.33,-57.9,559.1,560.35,-101.2
1.4723,1,411.572,554.87,560.2,560.35,-59.1,557.1,556.63,-64.2
1.5379,1,407.595,550.89,548.2,551.75,-88.6,545.2,546.23,-143.0
1.6026,1,403.454,546.75,546.2,546.11,-88.0,543.2,542.28,-75.2
1.6674,1,399.521,542.82,546.2,543.61,-68.4,543.2,542.34,-12.0
1.7334,1,395.399,538.70,545.2,542.44,-48.1,542.2,542.10,-5.0
1.7978,1,392.267,535.57,536.2,537.66,-58.2,533.2,534.50,-98.5
1.8633,1,388.249,531.55,533.2,533.49,-60.3,530.2,529.92,-74.6
1.9291,1,384.348,527.65,532.7,531.29,-49.8,529.7,529.05,-23.2
1.9935,1,380.251,523.55,528.2,528.15,-49.4,525.2,525.58,-48.5
2.0585,1,376.137,519.44,523.7,524.25,-53.6,520.7,520.99,-66.9
2.1239,1,372.049,515.35,516.7,518.47,-67.3,513.8,514.17,-98.1
2.1887,1,368.188,511.49,514.7,514.44,-65.3,511.8,511.17,-55.0
2.2545,1,364.095,507.40,512.7,511.59,-56.5,509.8,509.44,-31.1
2.3189,1,359.928,503.23,504.2,505.84,-69.4,501.3,502.17,-98.7
2.3843,1,355.945,499.25,502.2,501.81,-66.3,499.2,498.74,-60.1
2.4495,1,352.967,496.27,501.2,499.59,-53.4,498.2,497.75,-22.8
