time_s,phase,robot_z_mm,truth_mm,raw_kalman,filt_kalman,vel_kalman,raw_learned UNFITTED (using wood),filt_learned UNFITTED (using wood),vel_learned UNFITTED (using wood)
5.2536,1,182.907,326.21,322.2,320.67,-61.7,330.3,329.48,-28.8
5.3160,1,178.938,322.24,317.2,317.02,-60.6,325.3,325.68,-54.8
5.3809,1,174.983,318.28,313.7,313.42,-58.7,321.8,321.85,-58.3
5.4500,1,170.821,314.12,312.2,310.94,-49.7,320.3,319.96,-31.7
5.5110,1,166.799,310.10,307.2,307.53,-51.9,315.3,315.72,-62.0
5.5791,1,162.660,305.96,302.7,303.28,-56.0,310.8,310.87,-69.9
5.6420,1,159.601,302.90,300.2,300.00,-54.6,308.3,307.99,-50.2
5.7071,1,155.586,298.89,295.2,295.76,-58.6,303.3,303.47,-66.2
5.7735,1,151.480,294.78,289.7,290.66,-65.7,297.7,297.94,-80.6
5.8371,1,147.543,290.84,287.2,286.88,-63.4,295.2,294.88,-53.9
5.9019,1,143.553,286.85,281.7,282.18,-66.9,289.7,289.99,-71.8
5.9686,1,139.468,282.77,281.2,279.67,-55.2,289.2,288.67,-27.9
6.0320,1,135.482,278.78,274.2,275.08,-61.8,282.2,282.95,-78.9
6.0980,1,131.296,274.60,271.2,271.12,-61.1,279.3,279.04,-62.6
6.1684,1,127.248,270.55,271.7,269.64,-44.2,279.8,279.08,-7.8
6.2280,1,123.240,266.54,269.7,268.47,-35.3,277.8,277.90,-17.4
6.2957,1,119.148,262.45,265.7,265.87,-36.6,273.8,274.17,-49.4
6.3581,1,116.171,259.47,261.2,262.26,-44.7,269.3,269.55,-69.3
6.4230,1,112.167,255.47,254.2,256.45,-62.5,262.3,262.70,-99.4
6.4901,1,108.009,251.31,256.2,254.47,-49.0,264.3,263.14,-10.0
6.5542,1,103.998,247.30,250.7,250.98,-51.1,258.8,259.36,-50.2
6.6190,1,100.000,243.30,246.2,246.84,-56.2,254.3,254.60,-69.6
6.6862,1,95.940,239.24,241.2,242.00,-62.7,249.4,249.44,-75.5
6.7490,1,92.015,235.31,236.7,237.29,-67.4,244.9,244.87,-73.4
6.8140,1,87.899,231.20,232.7,232.79,-68.2,240.9,240.81,-64.3
6.8840,1,83.830,227.13,231.7,230.18,-54.9,239.9,239.46,-25.4
6.9440,1,80.703,224.00,229.7,228.46,-45.0,238.0,237.95,-25.2
7.0114,1,76.703,220.00,222.2,223.57,-56.7,230.5,231.32,-87.3
7.0751,1,72.664,215.96,219.7,219.81,-57.6,228.1,227.71,-62.2
7.1400,1,68.736,212.04,217.7,217.01,-51.7,226.1,225.73,-35.9
7.2059,1,64.512,207.81,208.7,210.75,-69.8,217.2,218.08,-103.0
7.2701,1,60.449,203.75,207.2,206.80,-66.4,215.7,215.08,-56.6
7.3351,1,56.496,199.80,202.2,202.32,-67.4,210.8,210.88,-63.3
7.4037,1,52.436,195.74,199.2,198.58,-61.8,207.8,207.66,-49.3
7.4651,1,48.459,191.76,196.2,195.60,-56.6,204.9,204.85,-46.5
7.5315,1,45.422,188.72,189.2,190.29,-66.6,198.0,198.54,-87.2
7.5977,1,40.268,183.57,187.2,186.66,-61.6,196.1,195.58,-51.6
7.6611,1,37.213,180.51,182.2,182.43,-63.7,191.2,191.33,-64.3
7.7281,1,33.317,176.62,178.7,178.48,-61.6,187.7,187.63,-56.6
7.7911,1,29.241,172.54,172.7,173.49,-68.9,181.9,182.20,-80.7
7.8560,1,25.116,168.42,169.2,169.13,-68.2,178.5,178.24,-64.5
7.9234,1,21.015,164.31,167.2,166.14,-57.7,176.5,176.14,-36.2
7.9871,1,17.051,160.35,162.2,162.31,-58.7,171.6,171.97,-60.2
8.0521,1,13.076,156.38,155.7,156.83,-69.8,165.3,165.72,-90.1
8.1192,1,8.853,152.15,153.7,153.09,-63.5,163.4,162.86,-49.9
8.1821,1,4.900,148.20,148.7,148.86,-65.1,158.5,158.72,-63.0
8.2471,1,1.871,145.17,143.7,144.07,-68.9,153.7,153.84,-73.1
8.3169,1,-3.145,140.16,140.2,139.84,-65.0,150.3,150.11,-56.1
8.3771,1,-6.266,137.03,131.7,133.42,-82.1,142.1,142.89,-106.9
8.4447,1,-10.386,132.91,131.7,130.17,-66.4,142.1,141.24,-36.7
8.5082,1,-14.308,128.99,126.2,126.10,-65.4,136.9,137.16,-59.2
8.5731,1,-18.276,125.02,123.7,122.97,-57.8,134.5,134.29,-46.8
8.6391,1,-22.562,120.74,115.2,116.75,-74.1,126.3,127.02,-99.8
8.7031,1,-26.507,116.79,113.2,112.72,-69.3,124.4,123.84,-58.5
8.7681,1,-30.474,112.83,109.2,108.81,-65.2,120.6,120.52,-52.5
8.8352,1,-34.607,108.69,105.7,105.21,-59.9,117.3,117.23,-49.5
8.8991,1,-37.676,105.62,100.7,100.97,-62.7,112.5,112.75,-66.5
8.9641,1,-41.584,101.72,96.2,96.47,-65.7,108.2,108.27,-68.4
9.0292,1,-45.742,97.56,90.7,91.28,-72.0,103.0,103.16,-76.9
9.0941,1,-49.742,93.56,85.7,86.05,-75.9,98.3,98.30,-75.1
9.1611,1,-53.812,89.49,83.2,82.36,-66.2,96.0,95.59,-45.9
9.2241,1,-57.776,85.52,78.2,78.19,-66.2,91.3,91.49,-61.6
9.2889,1,-61.856,81.44,76.7,75.63,-53.9,89.9,89.52,-35.7
9.3559,1,-66.021,77.28,71.2,71.51,-57.6,84.7,85.05,-61.9
9.4199,1,-69.904,73.40,65.7,66.50,-66.9,79.6,79.80,-78.4
9.4849,1,-72.932,70.37,62.2,62.18,-66.7,76.3,76.08,-60.9
9.5517,1,-78.194,65.11,58.2,58.03,-64.6,72.6,72.51,-54.6
9.6149,1,-81.139,62.16,53.7,53.79,-65.7,68.4,68.52,-61.6
9.6800,1,-85.011,58.29,48.2,48.69,-71.7,63.3,63.50,-74.5
9.7476,1,-89.216,54.08,44.7,44.39,-67.7,60.1,59.87,-56.8
9.8100,1,-93.264,50.04,41.2,40.81,-63.0,56.9,56.79,-50.8
9.8782,1,-97.233,46.07,36.2,36.31,-64.5,52.3,52.43,-62.1
9.9411,1,-101.303,42.00,31.7,31.91,-67.1,48.2,48.22,-66.1
10.0061,1,-105.367,37.93,28.2,27.96,-64.0,45.0,44.81,-54.7
10.0721,1,-109.388,33.91,24.7,24.36,-59.4,41.8,41.69,-48.5
10.1361,1,-113.439,29.86,20.2,20.33,-61.1,37.7,37.81,-58.4
10.2011,1,-116.574,26.73,15.7,15.94,-64.3,33.6,33.66,-63.0
10.2683,1,-120.645,22.66,13.7,12.97,-54.1,31.8,31.45,-37.4
10.3321,1,-124.559,18.74,8.7,8.99,-58.1,27.3,27.54,-57.1
10.3970,1,-127.823,15.48,6.2,5.85,-53.3,25.0,24.84,-44.2
10.4622,1,-129.837,13.46,2.2,2.26,-54.2,21.4,21.50,-50.1
10.5270,1,-130.711,12.59,0.2,-0.31,-47.0,19.6,19.42,-35.1
10.5937,2,-130.785,12.51,-2.3,-2.69,-41.3,17.4,17.34,-31.8
10.6572,2,-130.776,12.52,-0.8,-2.38,-18.6,18.7,18.21,5.5
10.7221,2,-130.778,12.52,0.2,-1.20,-0.1,19.6,19.47,17.0
10.7893,2,-130.753,12.55,-0.8,-0.95,1.9,18.7,18.99,-3.4
10.8521,2,-130.755,12.54,-1.3,-1.13,-0.4,18.3,18.36,-8.9
10.9181,2,-130.770,12.53,-0.8,-0.93,1.3,18.7,18.59,1.5
10.9851,2,-130.823,12.48,-1.3,-1.14,-0.9,18.3,18.34,-2.9
11.0481,2,-130.796,12.50,-0.3,-0.62,3.5,19.2,19.02,8.3
11.1131,2,-130.782,12.52,0.2,-0.01,6.4,19.6,19.61,9.0
