time_s,phase,robot_z_mm,truth_mm,raw_kalman,filt_kalman,vel_kalman,raw_learned,filt_learned,vel_learned
0.3054,1,475.034,618.33,636.4,636.40,0.0,632.2,632.23,0.0
0.3735,1,474.573,617.87,640.9,640.90,66.0,636.7,636.72,66.0
0.4336,1,472.725,616.03,642.4,642.85,46.5,638.2,638.57,38.8
0.4985,1,470.076,613.38,639.4,641.18,10.8,635.2,636.08,-25.1
0.5684,1,466.216,609.52,629.4,633.87,-45.1,625.2,626.42,-122.6
0.6286,1,463.086,606.39,632.4,631.75,-41.0,628.2,626.73,-21.2
0.6947,1,459.109,602.41,632.4,630.87,-29.2,628.2,627.81,10.3
0.7587,1,455.220,598.52,623.4,625.88,-48.6,619.2,620.61,-90.7
0.8236,1,451.063,594.36,617.4,619.80,-66.6,613.3,613.48,-106.5
0.8930,1,446.984,590.28,615.4,615.30,-65.8,611.3,610.60,-50.7
0.9547,1,442.943,586.24,611.9,611.60,-63.6,607.8,607.76,-47.0
1.0196,1,438.896,582.20,606.4,606.87,-67.3,602.3,602.69,-72.8
1.0860,1,434.917,578.22,609.9,606.66,-41.3,605.8,604.69,13.7
1.1496,1,430.788,574.09,597.9,600.77,-61.4,593.9,595.66,-114.1
1.2146,1,427.786,571.09,590.4,593.38,-82.1,586.4,586.70,-133.9
1.2853,1,422.606,565.91,583.4,585.29,-95.6,579.5,579.17,-110.0
1.3456,1,419.707,563.01,591.4,585.84,-58.4,587.4,585.01,54.4
1.4126,1,415.687,558.99,579.9,580.95,-64.2,576.0,577.75,-83.3
1.4757,1,411.660,554.96,579.9,578.43,-55.4,576.0,575.44,-45.1
1.5406,1,407.475,550.77,567.4,570.94,-77.2,563.5,564.83,-143.4
1.6069,1,403.535,546.84,569.9,567.91,-65.6,566.0,564.48,-27.4
1.6706,1,399.434,542.73,567.4,565.63,-55.1,563.5,563.39,-19.0
1.7356,1,395.394,538.69,563.9,563.01,-49.8,560.0,560.33,-42.4
1.8041,1,391.413,534.71,556.4,557.89,-59.2,552.5,553.20,-95.2
1.8656,1,388.262,531.56,559.4,556.94,-44.3,555.5,554.23,-5.0
1.9315,1,384.329,527.63,554.4,554.22,-43.1,550.5,551.02,-41.7
1.9967,1,380.251,523.55,544.4,547.69,-63.9,540.5,541.68,-126.1
2.0616,1,376.127,519.43,539.9,541.67,-74.5,536.0,535.67,-98.3
2.1278,1,372.160,515.46,542.4,539.73,-57.8,538.5,537.21,3.6
2.1916,1,367.985,511.29,533.9,534.93,-64.0,530.0,531.16,-77.3
2.2566,1,364.057,507.36,529.9,530.32,-66.5,526.0,526.06,-78.3
2.3241,1,360.098,503.40,522.4,523.99,-76.7,518.5,518.85,-102.4
2.3866,1,355.919,499.22,523.4,521.41,-64.3,519.5,518.45,-24.5
2.4525,1,351.871,495.17,517.4,517.29,-63.6,513.5,514.01,-60.4
2.5199,1,347.795,491.10,515.9,514.57,-54.9,512.0,511.74,-37.8
2.5826,1,344.824,488.12,513.4,512.34,-48.0,509.5,509.51,-36.0
2.6485,1,340.792,484.09,506.9,507.95,-55.0,503.0,503.61,-80.8
2.7127,1,336.742,480.04,498.4,501.18,-73.5,494.5,495.09,-123.6
2.7776,1,332.625,475.93,490.9,493.50,-90.2,487.0,487.00,-124.4
2.8452,1,328.636,471.94,496.9,492.47,-61.3,493.0,491.01,31.3
2.9087,1,324.519,467.82,484.4,486.51,-73.1,480.5,482.37,-105.8
2.9736,1,320.557,463.86,487.4,484.66,-56.9,483.5,482.32,-18.7
3.0405,1,316.444,459.74,479.9,480.36,-59.6,476.0,476.68,-73.9
3.1037,1,312.336,455.64,478.9,477.79,-53.0,475.0,474.51,-41.6
3.1686,1,309.362,452.66,477.4,475.95,-44.2,473.5,473.22,-23.6
3.2396,1,304.264,447.56,468.4,470.41,-57.4,464.4,465.35,-99.5
3.2986,1,301.188,444.49,468.9,467.99,-52.0,464.9,464.03,-39.0
3.3660,1,297.212,440.51,458.4,461.25,-70.1,454.4,455.38,-114.8
3.4297,1,293.225,436.53,450.4,453.47,-88.7,446.4,446.64,-133.1
3.4946,1,289.177,432.48,449.9,448.84,-82.4,445.9,444.73,-47.0
3.5611,1,285.273,428.57,446.4,444.97,-73.5,442.4,442.26,-38.7
3.6247,1,281.108,424.41,445.9,443.24,-57.1,441.9,441.56,-16.0
3.6896,1,277.021,420.32,444.4,442.07,-43.0,440.4,440.39,-17.7
3.7560,1,273.030,416.33,435.4,437.21,-54.1,431.3,432.46,-103.1
3.8197,1,270.004,413.30,432.4,433.05,-58.1,428.3,427.96,-76.4
3.8856,1,265.920,409.22,429.4,429.31,-57.6,425.3,424.98,-50.4
3.9547,1,261.911,405.21,423.9,424.55,-61.9,419.8,420.03,-68.6
4.0156,1,257.765,401.07,427.9,424.53,-40.8,423.8,422.54,19.3
4.0818,1,253.790,397.09,414.4,417.99,-62.6,410.3,412.21,-128.1
4.1457,1,249.824,393.12,407.9,410.91,-79.9,403.8,403.80,-130.9
4.2106,1,245.665,388.97,407.9,406.83,-73.8,403.8,402.52,-38.6
4.2778,1,241.650,384.95,401.4,401.62,-75.1,397.2,397.62,-67.6
4.3407,1,237.544,380.84,402.4,399.77,-59.4,398.2,397.50,-14.1
4.4066,1,233.533,376.83,396.4,396.14,-57.8,392.2,392.86,-61.3
4.4732,1,229.617,372.92,392.4,392.34,-57.5,388.2,388.30,-67.2
4.5366,1,226.385,369.69,384.4,386.44,-70.0,380.2,380.79,-109.2
4.6016,1,222.328,365.63,382.9,382.42,-67.0,378.7,377.97,-54.5
4.6667,1,218.383,361.68,380.9,379.56,-58.6,376.7,376.37,-29.7
4.7317,1,214.338,357.64,371.4,373.44,-71.6,367.2,368.25,-108.8
4.8007,1,210.189,353.49,374.4,371.69,-53.7,370.2,368.93,-7.1
4.8617,1,206.157,349.46,368.4,368.41,-53.8,364.2,364.87,-54.6
4.9276,1,202.182,345.48,363.9,364.35,-56.7,359.7,359.91,-72.0
4.9942,1,198.160,341.46,359.9,360.21,-58.7,355.7,355.60,-65.9
5.0577,1,194.072,337.37,357.9,357.24,-54.5,353.7,353.33,-41.1
5.1226,1,191.102,334.40,355.4,354.61,-49.3,351.2,351.10,-35.6
5.1897,1,186.987,330.29,345.9,348.36,-66.1,341.7,342.66,-111.8
5.2527,1,182.937,326.24,343.4,343.78,-68.5,339.2,338.63,-72.8
5.3186,1,178.912,322.21,339.4,339.34,-68.1,335.2,334.98,-58.2
5.3838,1,174.939,318.24,335.4,335.17,-66.5,331.2,331.18,-58.3
5.4487,1,170.715,314.01,328.9,329.79,-72.6,324.7,325.09,-87.9
5.5151,1,166.785,310.09,326.9,326.03,-66.5,322.7,322.20,-50.5
5.5787,1,162.593,305.89,321.4,321.58,-67.8,317.2,317.47,-70.1
5.6436,1,158.634,301.93,320.9,319.22,-55.9,316.7,316.15,-28.9
5.7121,1,154.646,297.95,317.9,316.79,-47.7,313.7,313.77,-33.8
5.7737,1,151.639,294.94,311.4,312.52,-55.6,307.2,307.93,-83.0
5.8396,1,147.573,290.87,309.9,309.43,-52.1,305.7,305.26,-47.4
5.9077,1,143.580,286.88,302.9,304.20,-62.1,298.8,299.20,-82.8
5.9697,1,139.388,282.69,299.9,300.10,-63.6,295.8,295.50,-64.2
6.0373,1,135.453,278.75,296.9,296.42,-59.9,292.8,292.55,-46.7
6.0997,1,131.370,274.67,291.9,292.25,-62.5,287.8,288.08,-66.9
6.1646,1,127.253,270.55,289.4,288.87,-58.4,285.3,285.08,-49.7
6.2333,1,123.277,266.58,284.4,284.59,-60.0,280.3,280.52,-64.0
6.2957,1,119.186,262.49,281.9,281.44,-56.4,277.8,277.64,-49.4
6.3606,1,115.256,258.56,277.4,277.56,-57.7,273.4,273.53,-61.0
6.4278,1,111.188,254.49,272.9,273.24,-60.5,268.9,268.98,-66.7
6.4907,1,108.152,251.45,270.9,270.26,-55.3,266.9,266.59,-43.3
6.5556,1,103.961,247.26,263.4,264.81,-67.0,259.5,260.11,-90.3
6.6264,1,99.971,243.27,260.9,260.56,-63.9,257.0,256.57,-55.2
6.6857,1,95.895,239.19,258.4,257.68,-58.2,254.5,254.31,-41.7
6.7535,1,91.968,235.27,253.9,253.83,-57.6,250.1,250.25,-57.2
6.8167,1,87.995,231.30,251.4,250.89,-53.2,247.6,247.44,-46.9
6.8817,1,83.811,227.11,242.4,244.52,-71.8,238.7,239.51,-109.3
6.9477,1,79.768,223.07,241.4,240.71,-65.9,237.7,236.91,-50.8
7.0117,1,75.568,218.87,239.4,238.16,-55.2,235.7,235.40,-28.4
7.0766,1,71.661,214.96,233.9,234.19,-57.7,230.3,230.75,-64.3
7.1459,1,67.711,211.01,229.4,229.72,-60.7,225.8,225.88,-69.4
7.2077,1,64.568,207.87,223.4,224.49,-70.2,219.9,220.16,-88.1
7.2726,1,60.510,203.81,220.9,220.50,-66.5,217.4,217.00,-55.5
7.3378,1,56.511,199.81,215.4,215.71,-69.4,212.0,212.21,-70.4
7.4027,1,52.338,195.64,213.4,212.50,-61.0,210.0,209.69,-44.2
7.4713,1,48.353,191.65,209.4,208.97,-56.7,206.1,206.17,-50.2
7.5337,1,44.366,187.67,207.4,206.59,-49.1,204.1,203.96,-38.2
7.5976,1,40.377,183.68,200.4,201.65,-61.1,197.2,197.88,-85.1
