time_s,x_mm,y_mm,z_mm,rx_rad,ry_rad,rz_rad
-0.0052,52.940,-508.840,474.996,-2.75210,1.13967,-0.09958
0.0105,52.927,-508.852,474.993,-2.75219,1.13967,-0.09955
0.0265,52.929,-508.840,474.972,-2.75210,1.13970,-0.09953
0.0445,52.935,-508.833,474.984,-2.75212,1.13966,-0.09959
0.0605,52.954,-508.815,474.982,-2.75211,1.13959,-0.09956
0.0765,52.942,-508.819,475.003,-2.75212,1.13968,-0.09961
0.0945,52.966,-508.806,475.048,-2.75224,1.13966,-0.09965
0.1104,52.958,-508.805,475.025,-2.75212,1.13972,-0.09968
0.1264,52.984,-508.799,475.009,-2.75211,1.13957,-0.09970
0.1444,52.978,-508.802,475.016,-2.75210,1.13966,-0.09974
0.1604,52.951,-508.804,475.021,-2.75208,1.13971,-0.09977
0.1785,52.913,-508.815,474.986,-2.75205,1.13967,-0.09964
0.1945,52.920,-508.814,475.023,-2.75210,1.13970,-0.09973
0.2104,52.877,-508.816,474.988,-2.75201,1.13976,-0.09969
0.2284,52.861,-508.798,475.003,-2.75197,1.13986,-0.09971
0.2444,52.844,-508.825,474.996,-2.75201,1.13979,-0.09972
0.2605,52.853,-508.815,475.014,-2.75199,1.13992,-0.09976
0.2785,52.843,-508.816,475.001,-2.75196,1.13987,-0.09973
0.2947,52.846,-508.817,475.028,-2.75204,1.13990,-0.09974
0.3106,52.843,-508.816,474.988,-2.75201,1.13989,-0.09979
0.3285,52.863,-508.777,474.895,-2.75198,1.13988,-0.09977
0.3447,52.843,-508.781,474.749,-2.75200,1.13994,-0.09978
0.3607,52.844,-508.767,474.531,-2.75200,1.13992,-0.09974
0.3787,52.839,-508.780,474.136,-2.75185,1.13988,-0.09968
0.4012,52.843,-508.832,473.787,-2.75202,1.13982,-0.09975
0.4107,52.844,-508.828,473.348,-2.75196,1.13988,-0.09975
0.4286,52.840,-508.815,472.781,-2.75193,1.13983,-0.09971
0.4445,52.829,-508.835,472.251,-2.75208,1.13988,-0.09976
0.4606,52.788,-508.829,471.635,-2.75205,1.13997,-0.09968
0.4787,52.830,-508.797,470.848,-2.75204,1.13982,-0.09974
0.4957,52.833,-508.788,470.106,-2.75206,1.13986,-0.09977
0.5125,52.831,-508.823,469.144,-2.75205,1.13984,-0.09978
0.5288,52.826,-508.806,468.256,-2.75201,1.13989,-0.09977
0.5447,52.824,-508.809,467.359,-2.75221,1.13999,-0.09981
0.5626,52.824,-508.794,466.223,-2.75209,1.13993,-0.09981
0.5786,52.821,-508.816,465.191,-2.75194,1.13988,-0.09976
0.5944,52.782,-508.879,464.215,-2.75204,1.14003,-0.09978
0.6126,52.783,-508.867,463.148,-2.75208,1.14009,-0.09977
0.6286,52.795,-508.842,462.172,-2.75198,1.14003,-0.09976
0.6447,52.814,-508.866,461.196,-2.75199,1.14002,-0.09981
0.6625,52.795,-508.861,460.121,-2.75202,1.14000,-0.09976
0.6786,52.818,-508.825,459.151,-2.75197,1.13999,-0.09977
0.6959,52.810,-508.814,458.173,-2.75190,1.14002,-0.09972
0.7125,52.805,-508.803,457.149,-2.75206,1.14002,-0.09974
0.7285,52.824,-508.771,456.130,-2.75190,1.13989,-0.09970
0.7448,52.817,-508.800,455.147,-2.75191,1.13993,-0.09973
0.7625,52.800,-508.849,454.048,-2.75199,1.14003,-0.09977
0.7786,52.814,-508.867,453.121,-2.75211,1.14002,-0.09982
0.7946,52.806,-508.858,452.108,-2.75199,1.13996,-0.09975
0.8126,52.801,-508.865,451.015,-2.75203,1.13999,-0.09975
0.8288,52.817,-508.835,450.047,-2.75193,1.13992,-0.09976
0.8469,52.840,-508.824,448.939,-2.75188,1.13990,-0.09977
0.8626,52.830,-508.820,447.965,-2.75187,1.13986,-0.09969
0.8785,52.836,-508.824,446.999,-2.75189,1.13987,-0.09971
0.8966,52.835,-508.848,445.926,-2.75203,1.13985,-0.09973
0.9126,52.818,-508.856,445.036,-2.75223,1.13992,-0.09976
0.9285,52.837,-508.845,444.023,-2.75210,1.13992,-0.09983
0.9466,52.833,-508.830,442.904,-2.75198,1.13999,-0.09978
0.9625,52.833,-508.857,441.954,-2.75210,1.13994,-0.09979
0.9786,52.837,-508.823,440.955,-2.75196,1.13991,-0.09975
0.9966,52.828,-508.829,439.870,-2.75197,1.13994,-0.09969
1.0126,52.815,-508.823,438.904,-2.75193,1.13995,-0.09973
1.0287,52.812,-508.818,437.915,-2.75193,1.13987,-0.09965
1.0465,52.810,-508.845,436.854,-2.75195,1.13998,-0.09974
