time_s,phase,robot_z_mm,truth_mm,raw_kalman,filt_kalman,vel_kalman,raw_learned,filt_learned,vel_learned
0.3135,1,475.016,618.32,639.7,639.70,0.0,623.4,623.40,0.0
0.3824,1,474.243,617.54,642.7,642.70,43.5,626.4,626.40,43.5
0.4428,1,472.791,616.09,639.7,640.72,-0.7,623.4,624.18,-18.6
0.5077,1,470.077,613.38,638.2,638.92,-14.1,621.9,622.06,-30.2
0.5748,1,466.262,609.56,637.2,637.46,-17.6,620.9,620.78,-20.8
0.6378,1,462.093,605.39,626.7,630.33,-59.3,610.5,611.91,-118.7
0.7028,1,458.151,601.45,631.7,629.25,-39.8,615.4,613.76,3.6
0.7719,1,454.102,597.40,627.2,626.90,-37.1,611.0,611.43,-28.5
0.8329,1,450.059,593.36,624.2,624.39,-38.7,608.1,608.37,-45.8
0.8986,1,446.986,590.29,622.7,622.34,-35.5,606.7,606.48,-31.6
0.9628,1,442.918,586.22,607.7,612.85,-82.3,592.1,593.92,-166.7
1.0288,1,438.912,582.21,608.7,608.04,-78.3,593.0,591.60,-56.6
1.0940,1,434.895,578.19,605.7,604.42,-69.1,590.1,589.80,-32.4
1.1588,1,430.798,574.10,602.2,601.18,-61.6,586.7,586.86,-43.2
1.2238,1,426.818,570.12,595.7,596.36,-66.5,580.4,580.90,-83.4
1.2904,1,422.589,565.89,591.7,591.80,-67.3,576.4,576.29,-71.4
1.3538,1,418.729,562.03,585.2,586.24,-75.1,570.1,570.34,-89.8
1.4188,1,414.723,558.02,587.7,584.91,-53.5,572.5,571.36,-2.2
1.4885,1,410.570,553.87,576.2,578.40,-70.3,561.3,562.57,-108.9
1.5488,1,407.509,550.81,575.2,574.72,-66.9,560.3,559.58,-61.8
1.6154,1,403.567,546.87,571.7,571.06,-62.1,556.8,556.64,-46.9
1.6799,1,399.437,542.74,569.7,568.53,-53.3,554.9,554.68,-33.2
1.7439,1,395.404,538.70,565.2,565.16,-53.0,550.4,550.76,-56.4
1.8111,1,391.421,534.72,560.2,560.81,-57.8,545.5,545.72,-72.1
1.8748,1,387.286,530.59,557.7,557.45,-55.8,543.1,542.76,-51.0
1.9398,1,383.339,526.64,551.2,552.34,-64.9,536.6,537.05,-81.7
2.0079,1,379.158,522.46,548.7,548.37,-62.1,534.2,533.80,-52.7
2.0698,1,375.270,518.57,546.7,545.75,-54.6,532.2,531.94,-34.5
2.1348,1,371.177,514.48,538.7,540.21,-67.0,524.3,525.08,-93.6
2.2042,1,367.021,510.32,533.7,534.48,-73.7,519.3,519.24,-85.5
2.2648,1,364.105,507.41,529.7,529.84,-74.8,515.4,515.16,-70.9
2.3336,1,360.110,503.41,528.7,527.03,-60.2,514.4,513.83,-26.7
2.3948,1,355.918,499.22,523.2,523.26,-60.7,508.9,509.45,-62.7
2.4607,1,351.879,495.18,522.2,520.95,-50.0,507.9,507.56,-34.1
