time_s,x_mm,y_mm,z_mm,rx_rad,ry_rad,rz_rad
0.3135,52.853,-508.778,475.016,-2.67586,1.10827,-0.14593
0.3824,52.842,-508.820,474.243,-2.67600,1.10826,-0.14595
0.4428,52.804,-508.901,472.791,-2.67582,1.10830,-0.14597
0.5077,52.817,-508.836,470.077,-2.67591,1.10824,-0.14596
0.5748,52.835,-508.743,466.262,-2.67591,1.10826,-0.14597
0.6378,52.790,-508.842,462.093,-2.67555,1.10838,-0.14591
0.7028,52.798,-508.830,458.151,-2.67563,1.10834,-0.14593
0.7719,52.802,-508.774,454.102,-2.67584,1.10838,-0.14591
0.8329,52.779,-508.806,450.059,-2.67573,1.10839,-0.14590
0.8986,52.785,-508.772,446.986,-2.67560,1.10830,-0.14577
0.9628,52.821,-508.802,442.918,-2.67580,1.10830,-0.14592
1.0288,52.825,-508.764,438.912,-2.67569,1.10825,-0.14590
1.0940,52.820,-508.816,434.895,-2.67571,1.10828,-0.14595
1.1588,52.803,-508.801,430.798,-2.67576,1.10842,-0.14596
1.2238,52.814,-508.774,426.818,-2.67575,1.10834,-0.14594
1.2904,52.809,-508.768,422.589,-2.67551,1.10824,-0.14577
1.3538,52.835,-508.790,418.729,-2.67588,1.10830,-0.14597
1.4188,52.812,-508.770,414.723,-2.67583,1.10835,-0.14591
1.4885,52.809,-508.817,410.570,-2.67584,1.10834,-0.14592
1.5488,52.795,-508.817,407.509,-2.67573,1.10833,-0.14594
1.6154,52.837,-508.771,403.567,-2.67575,1.10831,-0.14596
1.6799,52.804,-508.850,399.437,-2.67585,1.10837,-0.14598
1.7439,52.825,-508.780,395.404,-2.67565,1.10835,-0.14595
1.8111,52.842,-508.791,391.421,-2.67572,1.10827,-0.14592
1.8748,52.794,-508.835,387.286,-2.67579,1.10839,-0.14595
1.9398,52.820,-508.801,383.339,-2.67576,1.10839,-0.14596
2.0079,52.821,-508.777,379.158,-2.67563,1.10826,-0.14589
2.0698,52.815,-508.803,375.270,-2.67593,1.10845,-0.14596
2.1348,52.812,-508.783,371.177,-2.67563,1.10835,-0.14594
2.2042,52.815,-508.798,367.021,-2.67562,1.10835,-0.14592
2.2648,52.794,-508.845,364.105,-2.67598,1.10841,-0.14598
2.3336,52.819,-508.771,360.110,-2.67585,1.10834,-0.14594
2.3948,52.818,-508.792,355.918,-2.67568,1.10832,-0.14590
