time_s,x_mm,y_mm,z_mm,rx_rad,ry_rad,rz_rad
0.3121,55.043,-508.907,475.000,2.90238,-1.20221,0.00003
0.3798,55.044,-508.854,474.311,2.90223,-1.20219,0.00010
0.4430,55.035,-508.914,472.877,2.90234,-1.20213,0.00002
0.5079,55.021,-508.894,470.081,2.90238,-1.20232,-0.00006
0.5740,55.003,-508.909,466.218,2.90226,-1.20231,-0.00000
0.6380,55.027,-508.904,462.259,2.90229,-1.20215,0.00005
0.7037,55.010,-508.870,458.023,-2.90228,1.20226,0.00006
0.7731,54.997,-508.971,454.117,2.90220,-1.20226,0.00006
0.8330,55.064,-508.889,450.050,-2.90241,1.20220,-0.00003
0.8997,55.047,-508.902,445.945,-2.90245,1.20216,0.00011
0.9641,55.023,-508.923,441.991,2.90227,-1.20220,-0.00001
1.0290,55.049,-508.914,438.914,-2.90247,1.20219,-0.00002
1.0950,55.024,-508.883,434.848,2.90235,-1.20227,-0.00002
1.1590,55.011,-508.951,430.790,2.90237,-1.20225,-0.00003
1.2239,55.068,-508.858,426.876,2.90241,-1.20213,0.00008
1.2910,55.030,-508.870,422.608,-2.90229,1.20213,0.00009
1.3550,55.020,-508.944,418.779,2.90215,-1.20219,0.00007
1.4199,55.037,-508.900,414.567,-2.90240,1.20226,-0.00003
1.4897,55.017,-508.924,410.601,2.90235,-1.20229,0.00001
1.5500,55.026,-508.940,406.577,2.90232,-1.20222,0.00003
1.6165,55.063,-508.900,402.442,-2.90243,1.20219,-0.00000
1.6801,55.038,-508.914,398.457,-2.90244,1.20224,-0.00001
1.7450,55.028,-508.929,395.474,2.90229,-1.20219,0.00005
1.8118,55.060,-508.897,391.294,-2.90243,1.20211,0.00006
1.8760,55.046,-508.900,387.244,-2.90231,1.20220,0.00010
1.9409,55.058,-508.908,383.356,2.90229,-1.20219,0.00016
2.0081,55.028,-508.931,379.274,2.90231,-1.20223,0.00005
2.0710,55.005,-508.954,375.118,-2.90234,1.20226,0.00005
2.1368,55.019,-508.942,371.093,2.90224,-1.20221,0.00006
2.2027,55.044,-508.878,367.137,2.90230,-1.20222,0.00004
2.2670,55.055,-508.900,363.031,-2.90238,1.20220,0.00003
2.3324,55.053,-508.955,358.939,2.90242,-1.20213,0.00002
2.3971,55.054,-508.904,355.888,-2.90239,1.20226,-0.00001
2.4620,55.057,-508.890,351.948,2.90238,-1.20222,0.00005
2.5288,55.028,-508.927,347.877,2.90226,-1.20222,0.00005
2.5920,55.037,-508.910,343.809,2.90245,-1.20218,-0.00006
2.6569,55.013,-508.881,339.772,-2.90230,1.20234,0.00014
2.7242,55.011,-508.948,335.681,2.90236,-1.20236,-0.00002
2.7880,55.008,-508.960,331.617,-2.90237,1.20221,0.00012
2.8538,55.053,-508.951,327.483,-2.90230,1.20214,0.00006
2.9181,55.013,-508.946,323.523,-2.90235,1.20223,0.00011
2.9830,55.040,-508.916,319.522,-2.90238,1.20224,0.00005
3.0487,55.045,-508.891,316.404,-2.90234,1.20216,0.00003
3.1131,55.028,-508.921,312.422,2.90242,-1.20225,-0.00003
3.1790,55.030,-508.942,308.472,2.90224,-1.20225,0.00008
3.2449,55.047,-508.838,304.348,-2.90240,1.20227,0.00002
3.3090,55.062,-508.887,300.385,2.90231,-1.20218,0.00006
3.3740,55.035,-508.954,296.301,2.90212,-1.20215,0.00012
3.4407,55.051,-508.889,292.200,-2.90241,1.20220,0.00002
3.5041,55.038,-508.908,288.241,2.90237,-1.20220,0.00003
3.5709,55.034,-508.945,284.115,2.90229,-1.20213,0.00002
3.6341,55.028,-508.931,280.109,2.90238,-1.20226,0.00000
3.7000,55.038,-508.907,277.067,2.90240,-1.20222,-0.00001
3.7666,55.037,-508.959,272.968,2.90233,-1.20216,0.00008
3.8301,55.041,-508.899,268.922,-2.90240,1.20218,0.00002
3.8950,55.042,-508.920,264.907,-2.90237,1.20221,0.00003
3.9613,55.067,-508.927,260.819,2.90237,-1.20215,0.00010
