time_s,x_mm,y_mm,z_mm,rx_rad,ry_rad,rz_rad
-0.0012,52.817,-508.778,475.014,2.90242,-1.20224,-0.00006
0.0145,52.849,-508.784,475.034,2.90239,-1.20225,0.00014
0.0304,52.810,-508.787,475.021,2.90240,-1.20227,0.00002
0.0484,52.824,-508.797,475.005,2.90243,-1.20223,-0.00001
0.0644,52.815,-508.792,475.006,2.90239,-1.20229,-0.00002
0.0805,52.823,-508.783,475.019,2.90239,-1.20231,0.00001
0.0985,52.810,-508.812,474.998,2.90238,-1.20233,0.00003
0.1144,52.812,-508.795,475.026,2.90237,-1.20228,0.00001
0.1304,52.840,-508.794,474.998,-2.90245,1.20223,-0.00004
0.1485,52.830,-508.794,475.014,2.90240,-1.20219,0.00001
0.1644,52.825,-508.790,475.022,2.90241,-1.20222,0.00004
0.1805,52.819,-508.791,475.015,2.90242,-1.20226,0.00003
0.1984,52.823,-508.782,475.034,2.90238,-1.20223,0.00003
0.2145,52.826,-508.789,475.003,-2.90245,1.20223,-0.00006
0.2306,52.832,-508.789,475.026,2.90238,-1.20220,0.00005
0.2485,52.817,-508.806,475.011,2.90239,-1.20229,0.00004
0.2645,52.825,-508.787,475.016,2.90242,-1.20220,-0.00000
0.2806,52.838,-508.770,475.012,-2.90245,1.20220,-0.00004
0.2987,52.833,-508.800,475.018,2.90240,-1.20221,0.00006
0.3148,52.830,-508.796,474.996,2.90238,-1.20216,0.00002
0.3326,52.822,-508.791,474.937,2.90228,-1.20220,0.00010
0.3488,52.827,-508.771,474.810,2.90227,-1.20213,0.00010
0.3649,52.837,-508.736,474.604,2.90227,-1.20213,0.00009
0.3886,52.824,-508.729,474.230,2.90234,-1.20221,0.00005
0.3988,52.822,-508.762,473.848,2.90237,-1.20213,0.00001
0.4146,52.805,-508.815,473.478,2.90214,-1.20213,0.00012
0.4326,52.826,-508.777,472.834,2.90242,-1.20216,0.00001
0.4486,52.806,-508.807,472.280,2.90234,-1.20213,0.00003
0.4646,52.809,-508.782,471.677,2.90234,-1.20211,0.00000
0.4831,52.814,-508.785,470.892,2.90232,-1.20205,0.00007
