time_s,phase,robot_z_mm,truth_mm,raw_kalman,filt_kalman,vel_kalman,raw_learned,filt_learned,vel_learned
0.3322,1,474.996,618.30,629.7,629.70,0.0,623.6,623.58,0.0
0.4019,1,473.848,617.15,628.2,628.20,-21.5,622.1,622.08,-21.5
0.4594,1,472.280,615.58,631.2,630.38,12.0,625.1,624.46,25.7
0.5234,1,469.283,612.58,627.2,628.31,-10.0,621.1,621.83,-29.3
0.5922,1,465.215,608.51,626.7,627.01,-14.3,620.6,620.48,-21.0
0.6544,1,461.155,604.45,618.2,621.17,-48.9,612.2,613.30,-97.4
0.7193,1,457.036,600.34,617.7,617.83,-50.0,611.7,611.03,-45.5
0.7857,1,453.124,596.42,608.7,611.04,-73.8,602.9,603.62,-101.0
0.8494,1,449.028,592.33,604.2,605.11,-82.1,598.5,598.28,-86.9
0.9170,1,444.963,588.26,602.7,601.44,-69.6,597.0,596.36,-37.2
0.9795,1,441.958,585.26,599.2,598.33,-61.4,593.6,593.63,-42.5
1.0444,1,437.959,581.26,598.2,596.64,-46.0,592.6,592.32,-23.9
1.1131,1,433.804,577.10,592.2,592.70,-51.2,586.7,587.21,-67.1
1.1744,1,429.831,573.13,588.7,589.06,-54.6,583.2,583.20,-65.8
1.2404,1,425.834,569.13,583.2,584.10,-63.7,577.8,577.94,-77.4
1.3075,1,421.645,564.94,579.7,579.75,-64.2,574.3,574.12,-60.2
1.3705,1,417.766,561.07,578.7,577.50,-52.1,573.4,572.89,-27.0
1.4354,1,413.516,556.82,571.2,572.36,-64.1,565.9,566.70,-83.7
1.5242,1,408.618,551.92,566.2,566.35,-66.1,561.0,560.85,-66.6
1.5654,1,406.537,549.84,564.2,563.94,-64.0,559.0,558.79,-56.4
1.6331,1,402.503,545.80,560.2,559.96,-61.5,555.1,555.05,-55.4
1.6954,1,398.465,541.77,554.2,554.97,-69.7,549.1,549.51,-82.5
1.7604,1,394.401,537.70,553.2,552.13,-57.9,548.1,547.55,-39.0
1.8280,1,390.293,533.59,550.2,549.45,-49.3,545.2,545.12,-36.3
1.8915,1,386.305,529.61,545.2,545.63,-54.1,540.2,540.59,-65.0
1.9554,1,382.362,525.66,541.7,541.88,-56.2,536.7,536.68,-61.9
2.0241,1,378.171,521.47,536.2,536.87,-64.2,531.3,531.43,-74.4
2.0865,1,374.156,517.46,532.2,532.46,-67.1,527.3,527.22,-68.8
2.1536,1,370.146,513.45,528.7,528.42,-63.8,523.8,523.65,-55.6
2.2166,1,367.038,510.34,523.7,523.97,-66.9,518.8,519.05,-69.9
2.2815,1,362.976,506.28,521.7,520.92,-57.6,516.9,516.51,-44.2
2.3481,1,358.921,502.22,517.2,517.16,-57.0,512.4,512.55,-57.1
2.4115,1,354.955,498.26,511.7,512.39,-65.4,506.9,507.21,-79.2
2.4765,1,350.954,494.25,508.7,508.49,-62.8,503.9,503.65,-59.0
2.5441,1,346.879,490.18,506.2,505.50,-53.7,501.4,501.18,-39.8
2.6065,1,342.821,486.12,501.7,501.87,-55.8,496.9,497.22,-59.1
