time_s,phase,robot_z_mm,truth_mm,raw_kalman,filt_kalman,vel_kalman,raw_learned,filt_learned,vel_learned
0.3333,1,474.892,618.19,630.7,630.70,0.0,624.6,624.58,0.0
0.4022,1,473.809,617.11,630.2,630.20,-7.2,624.1,624.08,-7.2
0.4593,1,472.149,615.45,629.7,629.72,-7.9,623.6,623.60,-8.2
0.5243,1,469.121,612.42,626.2,627.03,-24.7,620.1,620.51,-40.7
0.5929,1,465.195,608.50,624.7,624.91,-27.7,618.6,618.47,-31.5
0.6543,1,461.192,604.49,620.7,621.64,-38.7,614.7,614.96,-52.0
0.7203,1,457.032,600.33,617.2,617.90,-47.2,611.2,611.28,-55.2
0.7854,1,453.170,596.47,614.7,614.75,-47.7,608.8,608.62,-43.2
0.8504,1,448.955,592.25,607.2,608.85,-68.0,601.4,602.06,-91.2
0.9175,1,444.995,588.29,602.2,602.99,-77.4,596.5,596.43,-85.1
0.9804,1,440.981,584.28,597.7,597.86,-79.2,592.1,591.92,-74.0
1.0453,1,437.972,581.27,596.2,594.90,-63.5,590.6,590.09,-36.0
1.1127,1,433.868,577.17,594.2,592.87,-47.3,588.6,588.50,-25.6
1.1754,1,429.831,573.13,589.7,589.78,-48.2,584.2,584.62,-55.1
1.2413,1,425.712,569.01,582.7,584.16,-65.9,577.3,577.83,-95.2
1.3097,1,421.672,564.97,579.2,579.37,-67.9,573.8,573.50,-68.0
1.3714,1,417.725,561.03,573.2,573.96,-76.7,567.9,568.14,-83.2
1.4374,1,413.519,556.82,572.7,571.29,-59.4,567.4,566.74,-31.2
1.5014,1,409.665,552.97,567.2,567.31,-60.7,562.0,562.40,-61.3
1.5663,1,405.451,548.75,563.7,563.58,-59.2,558.5,558.51,-60.2
1.6330,1,401.517,544.82,563.7,562.21,-40.7,558.5,557.96,-16.5
1.6964,1,398.441,541.74,555.2,556.92,-60.3,550.1,551.14,-91.0
1.7614,1,394.427,537.73,552.7,552.81,-61.6,547.6,547.28,-64.7
1.8290,1,390.367,533.67,545.7,546.80,-74.8,540.7,541.00,-88.6
1.8924,1,386.344,529.64,547.2,545.23,-52.2,542.2,541.15,-14.2
1.9563,1,382.225,525.52,539.2,540.29,-63.7,534.2,535.14,-79.9
2.0267,1,378.231,521.53,540.7,538.89,-42.2,535.7,534.93,-13.4
2.0874,1,374.242,517.54,531.7,533.61,-61.3,526.8,527.98,-94.1
2.1542,1,370.076,513.38,528.2,528.73,-66.8,523.3,523.09,-76.3
2.2175,1,366.052,509.35,525.2,524.92,-63.9,520.3,520.02,-53.6
2.2824,1,363.076,506.38,522.2,521.64,-57.9,517.4,517.24,-44.7
2.3503,1,358.057,501.36,517.7,517.70,-58.0,512.9,513.06,-59.0
2.4124,1,354.884,498.18,511.2,512.34,-70.2,506.4,506.87,-91.8
2.4773,1,350.892,494.19,508.2,508.04,-68.4,503.4,503.05,-64.5
2.5454,1,346.816,490.12,505.7,504.83,-58.4,500.9,500.62,-40.0
2.6074,1,342.852,486.15,501.2,501.20,-58.4,496.4,496.71,-58.6
2.6733,1,338.751,482.05,497.7,497.57,-56.9,493.0,492.94,-57.4
2.7430,1,334.721,478.02,497.2,495.89,-40.9,492.5,491.99,-19.7
2.8034,1,330.646,473.95,491.7,492.39,-48.3,487.0,487.60,-62.0
2.8703,1,326.562,469.86,485.7,487.00,-63.6,481.0,481.34,-88.7
2.9334,1,323.490,466.79,479.2,480.67,-80.2,474.5,474.69,-102.2
2.9984,1,319.442,462.74,475.7,475.61,-79.1,471.0,470.58,-69.9
3.0654,1,315.383,458.68,473.2,472.12,-66.3,468.5,468.15,-41.5
3.1284,1,311.439,454.74,468.7,468.41,-63.0,464.0,464.25,-58.1
3.1944,1,307.302,450.60,467.7,466.41,-47.7,463.0,462.65,-29.8
3.2613,1,303.353,446.65,459.2,460.71,-65.5,454.5,455.39,-96.1
3.3244,1,299.351,442.65,457.7,457.26,-60.6,453.0,452.46,-55.5
3.3893,1,295.235,438.54,453.7,453.56,-59.0,449.0,449.00,-53.7
3.4609,1,291.248,434.55,451.2,450.54,-50.5,446.5,446.36,-39.1
3.5194,1,288.236,431.54,446.7,447.05,-54.4,442.0,442.38,-61.7
3.5862,1,283.098,426.40,440.2,441.40,-68.9,435.5,435.91,-91.3
3.6494,1,280.020,423.32,436.2,436.52,-72.7,431.5,431.32,-76.1
3.7143,1,276.181,419.48,433.7,432.99,-64.1,429.0,428.64,-47.2
3.7809,1,271.976,415.28,430.2,429.66,-57.3,425.5,425.52,-46.9
3.8454,1,267.868,411.17,426.2,426.11,-56.2,421.5,421.67,-57.5
3.9093,1,263.760,407.06,422.7,422.63,-55.4,418.0,418.02,-57.2
3.9771,1,259.785,403.08,417.2,417.80,-63.3,412.5,412.74,-74.7
4.0404,1,255.833,399.13,413.2,413.42,-66.0,408.5,408.44,-69.2
4.1053,1,251.813,395.11,410.7,410.13,-58.6,406.0,405.71,-46.6
4.1705,1,247.762,391.06,404.7,405.28,-66.3,400.0,400.40,-75.6
4.2354,1,244.622,387.92,401.2,401.12,-65.2,396.5,396.36,-64.5
4.3016,1,240.494,383.79,399.2,398.35,-53.6,394.5,394.16,-38.2
4.3655,1,236.612,379.91,396.2,395.75,-47.5,391.5,391.54,-40.6
4.4304,1,232.593,375.89,391.7,392.04,-52.2,387.0,387.28,-61.3
4.4981,1,228.435,371.74,387.2,387.65,-58.7,382.5,382.59,-68.2
4.5604,1,224.489,367.79,381.2,382.20,-72.4,376.5,376.78,-88.4
4.6263,1,220.419,363.72,379.2,378.58,-63.6,374.5,373.99,-49.9
4.6936,1,216.322,359.62,372.7,373.25,-71.6,368.0,368.36,-78.4
4.7564,1,212.347,355.65,369.7,369.36,-66.9,365.0,364.75,-61.4
4.8213,1,209.322,352.62,367.2,366.44,-55.9,362.5,362.24,-42.5
4.8865,1,205.195,348.50,363.2,363.06,-53.8,358.5,358.63,-53.2
4.9514,1,201.232,344.53,358.2,358.67,-60.9,353.5,353.74,-71.6
5.0181,1,197.071,340.37,355.7,355.34,-55.2,351.0,350.71,-49.6
5.0815,1,192.988,336.29,351.7,351.75,-55.9,347.0,347.08,-55.8
5.1473,1,189.112,332.41,348.2,348.15,-55.2,343.5,343.48,-54.8
5.2133,1,184.885,328.19,342.7,343.30,-64.8,338.0,338.27,-75.1
5.2774,1,180.971,324.27,340.7,340.18,-56.6,336.0,335.62,-47.2
5.3423,1,176.823,320.12,336.7,336.64,-55.5,332.0,332.09,-53.2
5.4124,1,172.887,316.19,331.2,331.68,-63.9,326.5,326.76,-73.0
5.4724,1,168.838,312.14,328.7,328.41,-59.4,324.0,323.75,-54.8
5.5399,1,164.743,308.04,323.2,323.59,-66.0,318.5,318.74,-71.3
5.6025,1,161.696,305.00,320.2,319.95,-61.9,315.5,315.35,-57.5
5.6673,1,157.668,300.97,314.7,315.10,-68.7,310.1,310.29,-74.5
5.7356,1,153.579,296.88,310.7,310.61,-67.1,306.1,305.95,-65.2
5.7984,1,149.533,292.83,308.7,307.95,-54.4,304.1,303.73,-40.8
5.8634,1,145.472,288.77,305.2,304.95,-50.0,300.6,300.66,-46.2
5.9298,1,141.501,284.80,301.7,301.68,-49.5,297.1,297.17,-51.5
5.9934,1,137.529,280.83,295.7,296.61,-65.5,291.1,291.55,-81.8
6.0583,1,133.366,276.67,292.7,292.59,-63.6,288.1,287.86,-61.0
6.1290,1,129.341,272.64,289.7,289.22,-54.4,285.2,284.95,-43.9
6.1884,1,126.276,269.58,285.2,285.46,-58.8,280.7,280.96,-62.2
6.2548,1,122.201,265.50,282.7,282.34,-52.2,278.2,278.00,-47.3
6.3184,1,118.212,261.51,275.7,276.75,-71.3,271.2,271.81,-88.3
6.3834,1,114.213,257.51,271.7,271.84,-73.7,267.3,267.09,-75.3
6.4510,1,110.127,253.43,269.2,268.48,-60.3,264.8,264.40,-45.2
6.5134,1,106.107,249.41,265.7,265.38,-54.7,261.3,261.36,-48.1
6.5793,1,101.981,245.28,261.7,261.72,-55.1,257.3,257.47,-57.2
6.6464,1,97.898,241.20,257.2,257.45,-59.9,252.9,252.99,-65.3
6.7093,1,93.932,237.23,254.2,254.03,-56.9,249.9,249.76,-53.9
6.7747,1,90.928,234.23,249.7,249.89,-60.5,245.5,245.57,-62.4
6.8394,1,86.861,230.16,246.2,246.13,-59.2,242.0,241.93,-57.3
6.9044,1,82.888,226.19,240.2,240.84,-71.5,236.1,236.37,-80.7
6.9724,1,78.741,222.04,237.7,237.19,-61.2,233.6,233.22,-51.5
7.0345,1,74.652,217.95,234.2,233.95,-56.4,230.1,230.11,-50.3
7.0994,1,70.661,213.96,229.2,229.53,-63.0,225.2,225.44,-68.4
7.1663,1,66.585,209.89,226.7,226.30,-54.6,222.7,222.47,-48.2
7.2305,1,62.635,205.94,221.7,222.03,-61.2,217.8,218.03,-65.4
7.2945,1,58.437,201.74,218.7,218.52,-57.6,214.8,214.69,-54.5
7.3635,1,54.398,197.70,214.2,214.30,-59.8,210.4,210.48,-60.1
7.4256,1,50.442,193.74,211.7,211.36,-52.9,207.9,207.76,-46.9
7.4917,1,47.461,190.76,206.7,207.04,-60.2,203.0,203.26,-64.6
7.5556,1,43.373,186.67,202.2,202.49,-66.4,198.6,198.69,-70.3
7.6205,1,39.346,182.65,197.7,197.84,-69.4,194.2,194.18,-69.6
7.6887,1,35.197,178.50,192.7,192.81,-72.0,189.3,189.31,-71.2
7.7506,1,31.152,174.45,188.7,188.60,-69.8,185.4,185.29,-66.1
7.8156,1,27.260,170.56,186.2,185.59,-56.1,182.9,182.64,-45.1
7.8819,1,23.145,166.45,182.2,182.11,-53.9,179.0,179.09,-52.1
7.9456,1,18.998,162.30,177.7,177.98,-60.2,174.6,174.78,-65.0
8.0105,1,15.983,159.28,173.2,173.45,-65.9,170.2,170.25,-68.9
8.0797,1,10.992,154.29,169.2,169.12,-63.8,166.3,166.19,-60.2
8.1416,1,8.034,151.33,165.2,165.19,-63.6,162.4,162.41,-61.0
8.2089,1,3.857,147.16,161.2,161.12,-61.7,158.5,158.47,-58.8
8.2717,1,-0.233,143.07,157.2,157.21,-62.0,154.6,154.63,-60.8
8.3365,1,-4.252,139.05,153.2,153.20,-62.0,150.7,150.71,-60.5
8.4036,1,-8.227,135.07,149.2,149.16,-60.9,146.8,146.80,-58.6
8.4666,1,-12.283,131.02,145.2,145.23,-61.7,142.9,142.96,-60.4
8.5315,1,-16.452,126.85,141.2,141.21,-61.9,139.1,139.06,-60.2
8.5997,1,-20.486,122.81,136.7,136.77,-63.9,134.7,134.73,-63.0
8.6626,1,-24.300,119.00,132.2,132.35,-67.6,130.3,130.41,-67.6
8.7266,1,-27.402,115.90,129.2,128.88,-59.5,127.4,127.24,-52.7
8.7983,1,-32.599,110.70,125.2,125.06,-55.4,123.6,123.56,-51.4
8.8576,1,-35.571,107.73,120.7,121.00,-62.8,119.2,119.45,-65.6
8.9254,1,-39.658,103.64,118.2,117.83,-52.5,116.8,116.57,-45.8
8.9876,1,-43.658,99.64,112.2,112.84,-69.1,111.0,111.46,-75.2
9.0526,1,-47.729,95.57,109.2,108.97,-63.1,108.2,107.93,-57.9
9.1211,1,-51.770,91.53,104.2,104.31,-66.3,103.4,103.43,-64.4
9.1826,1,-55.763,87.54,100.7,100.57,-63.0,100.0,99.91,-58.7
9.2477,1,-59.976,83.32,96.7,96.64,-61.4,96.2,96.15,-58.0
9.3149,1,-63.908,79.39,92.7,92.65,-60.0,92.3,92.32,-57.1
9.3776,1,-66.872,76.43,89.2,89.12,-57.8,89.0,88.94,-54.5
9.4435,1,-70.948,72.35,84.7,84.85,-62.2,84.7,84.78,-61.8
9.5130,1,-75.140,68.16,81.2,81.04,-57.4,81.3,81.23,-52.6
9.5734,1,-79.041,64.26,77.2,77.30,-60.1,77.5,77.61,-58.4
9.6412,1,-83.034,60.27,72.2,72.45,-67.6,72.8,72.89,-68.0
9.7036,1,-87.225,56.08,67.2,67.47,-75.2,68.0,68.12,-75.0
9.7684,1,-91.280,52.02,64.2,63.80,-63.3,65.2,64.89,-54.0
9.8359,1,-95.295,48.01,59.7,59.66,-62.0,60.9,60.95,-57.7
9.8985,1,-99.283,44.02,54.2,54.60,-73.7,55.7,55.95,-75.7
9.9634,1,-102.345,40.96,50.7,50.48,-67.1,52.4,52.19,-60.9
10.0307,1,-106.353,36.95,47.7,47.29,-54.1,49.6,49.35,-45.1
10.0945,1,-110.337,32.96,42.7,42.98,-62.7,44.8,45.09,-62.9
10.1595,1,-114.473,28.83,39.2,39.13,-60.5,41.5,41.47,-57.0
10.2247,1,-118.534,24.77,34.2,34.44,-67.9,36.8,36.98,-66.8
10.2895,1,-122.491,20.81,30.7,30.54,-62.9,33.6,33.43,-56.9
10.3582,1,-126.443,16.86,26.7,26.59,-59.2,29.8,29.77,-53.7
10.4196,1,-129.007,14.29,21.2,21.64,-72.6,24.7,24.95,-73.6
10.4856,1,-130.454,12.85,19.2,18.65,-54.4,22.8,22.41,-44.2
10.5533,2,-130.829,12.47,16.2,15.90,-45.0,20.0,19.92,-38.0
10.6157,2,-130.739,12.56,15.7,15.05,-25.3,19.5,19.22,-16.2
10.6806,2,-130.772,12.53,15.2,14.74,-11.9,19.1,18.93,-6.5
10.7502,2,-130.767,12.53,15.7,15.28,1.4,19.5,19.39,4.8
10.8106,2,-130.760,12.54,16.2,15.98,7.6,20.0,19.95,8.3
10.8785,2,-130.765,12.54,16.2,16.27,5.3,20.0,20.07,2.8
10.9407,2,-130.761,12.54,15.7,15.93,-1.4,19.5,19.64,-5.0
11.0055,2,-130.780,12.52,15.7,15.73,-2.4,19.5,19.50,-2.7
11.0726,2,-130.789,12.51,15.2,15.29,-5.3,19.1,19.10,-5.4
11.1367,2,-130.789,12.51,15.7,15.52,0.4,19.5,19.41,3.1
11.2006,2,-130.787,12.51,15.7,15.66,1.6,19.5,19.54,2.2
11.2686,2,-130.805,12.50,16.2,16.10,4.9,20.0,19.96,5.5
11.3316,2,-130.792,12.51,16.2,16.25,3.3,20.0,20.04,2.2
11.3965,2,-130.792,12.51,15.7,15.88,-2.7,19.5,19.63,-5.0
11.4681,2,-130.808,12.49,15.7,15.70,-2.6,19.5,19.50,-2.2
11.5266,2,-130.796,12.50,16.2,16.03,2.5,20.0,19.89,4.8
11.5943,2,-130.807,12.49,15.7,15.81,-1.5,19.5,19.62,-2.6
11.6566,2,-130.784,12.52,16.7,16.46,6.2,20.5,20.31,8.4
11.7216,2,-130.786,12.51,16.2,16.35,0.9,20.0,20.12,-1.0
11.7896,2,-130.782,12.52,16.2,16.25,-0.8,20.0,20.01,-1.6
11.8527,2,-130.786,12.51,15.7,15.82,-4.8,19.5,19.59,-5.7
11.9175,2,-130.791,12.51,16.2,16.04,0.8,20.0,19.88,2.8
11.9856,2,-130.793,12.51,15.7,15.79,-2.4,19.5,19.61,-3.1
12.0476,2,-130.784,12.52,15.7,15.69,-1.9,19.5,19.51,-1.8
12.1141,2,-130.789,12.51,15.7,15.67,-0.7,19.5,19.51,-0.3
