time_s,phase,robot_z_mm,truth_mm,raw_kalman,filt_kalman,vel_kalman,raw_learned,filt_learned,vel_learned
0.3118,1,475.007,618.31,617.5,617.50,0.0,620.8,620.78,0.0
0.3773,1,474.645,617.94,618.5,618.50,15.2,621.8,621.78,15.2
0.4413,1,472.898,616.20,616.5,616.99,-8.5,619.8,620.15,-17.2
0.5062,1,470.059,613.36,615.0,615.40,-16.3,618.3,618.38,-25.5
0.5734,1,466.268,609.57,614.0,614.10,-17.7,617.3,617.18,-19.0
0.6365,1,462.219,605.52,603.0,606.69,-62.0,606.2,607.70,-126.2
0.7020,1,458.071,601.37,601.5,602.03,-66.2,604.7,603.94,-68.8
0.7667,1,455.162,598.46,601.0,599.62,-53.5,604.2,603.50,-17.4
0.8322,1,451.159,594.46,593.0,594.28,-65.6,596.2,597.05,-85.0
0.8978,1,447.001,590.30,587.0,588.21,-77.2,590.1,590.32,-99.7
0.9625,1,443.019,586.32,588.0,586.05,-58.5,591.1,590.06,-20.4
1.0273,1,438.850,582.15,581.0,581.53,-63.4,584.1,584.77,-71.1
1.0929,1,434.888,578.19,579.5,578.63,-55.1,582.6,582.22,-44.2
1.1574,1,430.883,574.18,573.0,573.85,-63.2,576.0,576.54,-80.5
1.2230,1,426.797,570.10,570.5,570.18,-60.0,573.5,573.20,-55.8
1.2879,1,422.675,565.98,563.5,564.62,-71.1,566.5,566.95,-89.5
1.3532,1,419.798,563.10,564.5,562.69,-53.0,567.5,566.57,-19.8
1.4185,1,415.629,558.93,560.5,559.98,-47.9,563.5,563.74,-39.4
1.4835,1,411.592,554.89,557.5,557.24,-45.4,560.5,560.57,-47.2
1.5484,1,407.493,550.79,549.5,551.42,-64.7,552.4,553.17,-102.6
1.6139,1,403.442,546.74,544.5,545.61,-75.3,547.4,547.26,-92.3
1.6788,1,399.543,542.84,542.5,541.78,-68.2,545.4,544.78,-47.4
1.7441,1,395.423,538.72,545.0,541.93,-37.4,547.9,547.00,20.3
1.8093,1,391.339,534.64,534.0,536.45,-57.8,536.8,538.52,-104.7
1.8742,1,387.182,530.48,527.5,529.78,-76.9,530.3,530.52,-120.1
1.9392,1,383.286,526.59,529.0,527.15,-61.7,531.8,530.49,-20.8
2.0057,1,379.316,522.62,521.0,521.88,-69.1,523.8,524.54,-78.6
2.0694,1,376.148,519.45,515.5,516.35,-76.2,518.3,518.45,-92.5
2.1351,1,372.095,515.39,517.5,514.90,-53.8,520.3,519.13,-6.6
2.1999,1,368.203,511.50,512.5,512.02,-49.9,515.2,515.76,-44.3
2.2652,1,364.027,507.33,507.0,507.76,-56.2,509.7,510.18,-78.5
2.3307,1,359.950,503.25,507.0,505.76,-45.7,509.7,509.05,-27.5
2.3954,1,355.986,499.29,500.5,501.48,-54.0,503.2,503.80,-71.9
2.4605,1,351.864,495.16,495.5,496.54,-63.0,498.2,498.31,-82.1
2.5263,1,347.941,491.24,491.0,491.58,-68.2,493.7,493.55,-74.0
2.5906,1,343.772,487.07,486.0,486.50,-72.6,488.6,488.66,-75.6
2.6561,1,339.710,483.01,485.5,483.94,-58.5,488.1,487.50,-27.4
2.7209,1,336.698,480.00,479.0,479.48,-62.8,481.6,482.22,-72.2
2.7863,1,332.661,475.96,476.5,476.03,-58.6,479.1,478.87,-54.7
2.8515,1,328.516,471.82,475.5,474.14,-46.1,478.1,477.69,-24.2
2.9165,1,324.577,467.88,466.0,468.13,-65.7,468.6,469.68,-106.5
2.9814,1,320.471,463.77,464.5,464.23,-63.3,467.1,466.44,-59.6
3.0486,1,316.452,459.75,458.0,458.81,-70.9,460.5,460.81,-80.0
3.1117,1,312.487,455.79,455.0,454.72,-68.4,457.5,457.27,-60.5
3.1770,1,308.430,451.73,451.0,450.69,-65.5,453.5,453.50,-58.2
3.2444,1,304.413,447.71,446.5,446.41,-64.7,449.0,449.10,-64.2
3.3074,1,301.443,444.74,444.5,443.61,-56.3,447.0,446.71,-42.7
3.3727,1,297.341,440.64,440.0,439.97,-56.1,442.5,442.71,-58.2
3.4377,1,293.243,436.54,435.5,435.83,-59.3,438.0,438.13,-68.3
3.5026,1,289.233,432.53,429.5,430.50,-69.2,432.0,432.24,-87.0
3.5693,1,285.169,428.47,424.0,424.75,-76.8,426.5,426.47,-86.5
3.6328,1,281.157,424.46,425.0,422.93,-56.2,427.5,426.49,-15.3
3.6983,1,276.979,420.28,417.5,418.23,-63.1,420.0,420.77,-75.5
3.7632,1,273.038,416.34,414.0,414.05,-63.6,416.5,416.38,-69.0
3.8284,1,268.994,412.29,410.0,409.96,-63.3,412.5,412.38,-62.6
3.8935,1,264.822,408.12,409.5,408.04,-48.5,412.0,411.43,-22.7
3.9621,1,260.878,404.18,405.5,405.19,-45.3,408.0,408.22,-43.3
4.0235,1,257.893,401.19,400.0,400.98,-55.0,402.5,402.95,-77.4
4.0897,1,253.731,397.03,395.5,396.23,-62.5,398.0,397.94,-76.0
4.1538,1,249.676,392.98,392.5,392.39,-61.4,395.0,394.67,-55.3
4.2192,1,245.593,388.89,388.5,388.45,-60.9,391.0,390.97,-56.4
4.2844,1,241.663,384.96,382.0,382.97,-71.2,384.5,384.87,-87.2
4.3494,1,237.614,380.91,378.0,378.13,-72.7,380.5,380.28,-73.5
4.4144,1,233.417,376.72,376.0,375.00,-61.7,378.5,378.03,-41.2
4.4799,1,229.535,372.84,371.0,370.98,-61.5,373.5,373.74,-61.5
4.5446,1,225.393,368.69,367.5,367.31,-59.4,370.0,369.95,-59.1
4.6100,1,221.396,364.70,364.5,364.09,-54.7,367.0,366.85,-49.3
4.6748,1,218.362,361.66,362.0,361.45,-48.4,364.5,364.37,-40.2
4.7401,1,214.428,357.73,357.0,357.49,-54.0,359.5,359.83,-64.7
4.8054,1,210.210,353.51,351.5,352.42,-64.9,354.0,354.24,-82.0
4.8705,1,206.263,349.56,350.0,349.32,-56.9,352.5,351.99,-42.6
4.9353,1,202.122,345.42,345.5,345.55,-57.5,348.0,348.21,-55.7
5.0014,1,198.130,341.43,340.5,340.96,-63.2,343.0,343.26,-71.8
5.0656,1,194.080,337.38,335.0,335.71,-71.8,337.6,337.73,-83.6
5.1311,1,189.999,333.30,334.5,333.21,-55.7,337.1,336.37,-31.1
5.1966,1,185.975,329.27,331.0,330.46,-49.2,333.6,333.69,-39.3
5.2615,1,181.890,325.19,324.5,325.52,-61.9,327.1,327.70,-83.2
5.3265,1,178.853,322.15,322.5,322.13,-57.3,325.1,324.70,-52.4
5.3916,1,174.941,318.24,319.5,319.10,-52.2,322.1,322.01,-43.3
5.4564,1,170.884,314.18,314.0,314.62,-60.2,316.7,317.03,-71.0
5.5221,1,166.770,310.07,311.5,311.20,-56.3,314.2,313.91,-51.4
5.5868,1,162.747,306.05,306.5,306.88,-61.3,309.2,309.41,-66.5
5.6523,1,158.588,301.89,304.5,303.92,-53.5,307.2,306.90,-43.0
5.7178,1,154.618,297.92,302.0,301.43,-45.9,304.7,304.64,-35.9
5.7823,1,150.569,293.87,295.0,296.24,-62.7,297.8,298.45,-85.6
5.8473,1,146.518,289.82,289.5,290.47,-75.5,292.3,292.40,-91.8
5.9138,1,142.536,285.84,286.5,286.13,-70.4,289.3,288.90,-58.8
5.9777,1,139.545,282.85,284.5,283.47,-56.6,287.3,287.02,-34.7
6.0438,1,135.382,278.68,281.0,280.55,-50.4,283.9,284.00,-43.9
6.1081,1,131.344,274.64,275.0,275.82,-61.7,277.9,278.41,-79.4
6.1733,1,127.325,270.62,272.0,271.93,-60.7,275.0,274.70,-60.6
6.2393,1,123.185,266.49,269.0,268.63,-55.3,272.0,271.79,-46.7
6.3036,1,119.227,262.53,265.5,265.35,-53.2,268.5,268.55,-49.8
6.3687,1,115.192,258.49,260.5,260.98,-60.1,263.6,263.81,-68.9
6.4341,1,111.163,254.46,255.5,256.03,-68.0,258.6,258.71,-76.5
6.4989,1,107.124,250.42,251.0,251.22,-71.2,254.2,254.09,-72.2
6.5643,1,102.926,246.23,247.0,246.85,-68.9,250.2,250.07,-63.2
6.6296,1,98.899,242.20,244.0,243.44,-60.4,247.2,247.04,-49.3
6.6944,1,95.989,239.29,241.5,240.83,-50.2,244.8,244.62,-39.4
6.7599,1,91.946,235.25,236.5,236.85,-55.6,239.8,240.14,-63.7
6.8250,1,87.927,231.23,234.5,234.07,-49.0,237.8,237.57,-43.6
6.8897,1,83.794,227.09,229.5,229.97,-56.4,232.9,233.17,-63.8
6.9552,1,79.710,223.01,226.5,226.43,-55.2,229.9,229.80,-53.5
7.0201,1,75.690,218.99,220.5,221.28,-67.8,224.0,224.35,-78.7
7.0855,1,71.651,214.95,217.5,217.28,-64.2,221.1,220.79,-58.5
7.1511,1,67.733,211.03,213.5,213.36,-61.9,217.1,217.09,-56.8
7.2156,1,63.525,206.83,208.5,208.78,-66.6,212.2,212.37,-70.3
7.2805,1,60.372,203.67,204.5,204.49,-66.4,208.2,208.18,-65.5
7.3460,1,56.413,199.71,202.5,201.74,-53.3,206.3,205.93,-39.5
7.4108,1,52.512,195.81,198.5,198.43,-52.2,202.3,202.48,-50.8
7.4767,1,48.410,191.71,195.5,195.34,-49.3,199.4,199.35,-48.2
7.5413,1,44.356,187.66,189.0,190.01,-67.0,193.0,193.46,-83.6
7.6064,1,40.197,183.50,186.0,185.89,-65.0,190.0,189.74,-61.7
7.6719,1,36.225,179.53,181.0,181.20,-68.5,185.1,185.21,-68.0
7.7366,1,32.286,175.59,178.0,177.60,-61.6,182.2,181.97,-53.0
7.8017,1,28.189,171.49,172.5,172.85,-67.8,176.8,177.03,-72.1
7.8676,1,24.093,167.39,169.5,169.15,-61.4,173.8,173.61,-55.2
7.9318,1,21.079,164.38,165.5,165.41,-59.7,169.9,169.93,-56.9
7.9975,1,16.991,160.29,161.0,161.15,-62.5,165.5,165.60,-64.5
8.0620,1,13.029,156.33,156.5,156.69,-66.1,161.1,161.14,-68.3
8.1274,1,8.910,152.21,153.0,152.81,-62.4,157.7,157.51,-57.5
8.1927,1,4.835,148.14,148.0,148.22,-66.7,152.8,152.91,-68.4
8.2577,1,0.907,144.21,146.0,145.35,-54.3,150.8,150.46,-42.8
8.3226,1,-3.199,140.10,142.0,141.95,-53.3,146.9,147.01,-51.5
8.3889,1,-7.285,136.02,136.0,136.72,-67.7,141.0,141.39,-79.4
8.4529,1,-11.320,131.98,133.0,132.81,-64.1,138.1,137.83,-59.9
8.5184,1,-15.307,127.99,129.0,128.88,-61.8,134.2,134.15,-56.8
8.5858,1,-19.331,123.97,124.5,124.56,-63.1,129.8,129.87,-62.5
8.6484,1,-22.489,120.81,121.0,120.88,-60.8,126.4,126.31,-57.8
8.7151,1,-26.580,116.72,116.5,116.59,-62.8,122.0,122.06,-62.8
