time_s,x_mm,y_mm,z_mm,rx_rad,ry_rad,rz_rad
0.3209,55.099,-508.819,474.999,2.90238,-1.20221,-0.00000
0.3860,55.117,-508.753,474.262,2.90234,-1.20215,0.00004
0.4518,55.096,-508.836,472.199,2.90243,-1.20213,-0.00010
0.5155,55.098,-508.809,470.062,2.90228,-1.20225,0.00004
0.5788,55.102,-508.805,466.287,2.90225,-1.20220,0.00008
0.6437,55.078,-508.810,462.309,2.90219,-1.20224,0.00003
0.7103,55.080,-508.805,458.051,-2.90228,1.20233,0.00005
0.7738,55.073,-508.870,454.187,2.90216,-1.20220,0.00016
0.8402,55.126,-508.790,449.994,-2.90244,1.20223,-0.00001
0.9048,55.105,-508.821,445.999,2.90243,-1.20226,-0.00004
0.9697,55.105,-508.828,442.042,2.90227,-1.20216,0.00004
1.0362,55.119,-508.834,437.910,2.90238,-1.20215,0.00003
1.0998,55.106,-508.790,434.883,2.90237,-1.20226,0.00005
1.1647,55.105,-508.857,430.861,2.90232,-1.20220,0.00007
1.2316,55.135,-508.770,426.761,2.90245,-1.20219,0.00002
1.2948,55.098,-508.790,422.666,-2.90234,1.20215,0.00013
1.3607,55.097,-508.859,418.705,2.90215,-1.20211,0.00010
1.4279,55.099,-508.799,414.637,2.90240,-1.20227,-0.00002
1.4907,55.115,-508.827,410.616,2.90246,-1.20218,-0.00005
1.5566,55.121,-508.833,406.518,2.90230,-1.20223,0.00007
1.6209,55.115,-508.805,402.475,-2.90239,1.20226,-0.00004
1.6857,55.094,-508.823,399.484,2.90242,-1.20226,-0.00006
1.7542,55.086,-508.835,394.392,2.90230,-1.20223,0.00003
1.8158,55.117,-508.808,391.331,-2.90241,1.20220,0.00001
1.8818,55.108,-508.793,387.314,-2.90238,1.20221,0.00005
1.9487,55.128,-508.825,383.296,2.90226,-1.20218,0.00015
2.0118,55.129,-508.840,379.296,2.90236,-1.20215,0.00007
2.0767,55.099,-508.834,375.033,-2.90230,1.20224,0.00004
2.1444,55.092,-508.839,371.131,2.90227,-1.20229,0.00005
2.2068,55.112,-508.770,367.154,2.90243,-1.20220,0.00002
2.2755,55.119,-508.819,362.979,-2.90247,1.20219,-0.00002
2.3368,55.099,-508.868,358.985,2.90235,-1.20218,0.00001
2.4028,55.086,-508.804,355.955,2.90242,-1.20228,-0.00005
2.4708,55.111,-508.801,350.901,2.90240,-1.20224,-0.00003
2.5329,55.108,-508.839,347.907,2.90229,-1.20217,0.00008
2.5978,55.103,-508.837,343.864,2.90239,-1.20213,-0.00003
2.6662,55.131,-508.795,339.703,-2.90239,1.20221,-0.00002
2.7278,55.088,-508.846,335.733,2.90239,-1.20231,0.00002
2.7937,55.113,-508.853,331.521,-2.90232,1.20219,0.00005
2.8625,55.093,-508.849,327.560,-2.90231,1.20223,0.00004
2.9238,55.095,-508.857,323.595,-2.90244,1.20223,-0.00000
