time_s,phase,robot_z_mm,truth_mm,raw_kalman,filt_kalman,vel_kalman,raw_learned,filt_learned,vel_learned
0.3325,1,474.944,618.24,621.0,621.00,0.0,615.2,615.25,0.0
0.4027,1,473.841,617.14,625.5,625.50,64.0,619.7,619.73,63.9
0.4621,1,471.640,614.94,618.0,620.12,-24.1,612.3,613.91,-60.1
0.5274,1,469.167,612.47,617.0,617.58,-31.5,611.3,611.15,-45.4
0.5943,1,465.253,608.55,614.5,614.87,-35.5,608.9,608.79,-36.8
0.6576,1,461.187,604.49,613.5,613.14,-32.2,607.9,607.70,-20.8
0.7228,1,457.046,600.35,605.0,607.50,-54.8,599.6,600.59,-94.3
0.7881,1,453.170,596.47,599.5,601.43,-70.9,594.2,594.25,-96.7
0.8529,1,448.931,592.23,595.5,596.08,-75.7,590.3,589.95,-71.5
0.9201,1,444.954,588.25,594.5,593.04,-62.7,589.3,588.73,-26.4
0.9832,1,440.967,584.27,588.5,588.75,-64.9,583.4,583.97,-66.4
1.0484,1,436.891,580.19,585.5,585.09,-61.2,580.5,580.34,-57.4
1.1165,1,432.861,576.16,580.5,580.67,-62.8,575.5,575.66,-67.1
1.1789,1,429.864,573.16,576.5,576.61,-63.7,571.6,571.58,-65.8
1.2440,1,425.739,569.04,575.5,574.24,-52.2,570.6,570.13,-29.6
1.3092,1,421.650,564.95,569.0,569.76,-59.2,564.2,564.78,-73.2
1.3741,1,417.761,561.06,567.0,566.55,-55.0,562.2,561.90,-49.3
1.4394,1,413.543,556.84,559.5,560.91,-68.4,554.8,555.37,-91.5
1.5044,1,409.621,552.92,559.5,558.25,-56.7,554.8,554.02,-32.8
1.5697,1,405.484,548.78,555.5,555.11,-53.0,550.8,550.99,-44.0
1.6350,1,401.447,544.75,550.5,550.97,-57.5,545.9,546.22,-68.3
1.7001,1,397.463,540.76,546.0,546.49,-62.4,541.4,541.48,-72.0
1.7649,1,394.457,537.76,539.0,540.39,-76.1,534.5,534.83,-97.5
1.8302,1,390.309,533.61,540.0,538.15,-57.8,535.5,534.46,-21.0
1.8951,1,386.322,529.62,534.5,534.46,-57.4,530.0,530.46,-54.6
1.9606,1,382.245,525.55,529.5,529.98,-62.2,525.0,525.31,-74.7
2.0252,1,378.211,521.51,527.0,526.58,-58.1,522.6,522.25,-52.1
2.0908,1,374.142,517.44,524.0,523.51,-53.1,519.6,519.46,-44.1
2.1558,1,370.139,513.44,517.5,518.52,-63.5,513.1,513.61,-82.3
2.2211,1,366.099,509.40,514.5,514.45,-63.0,510.1,509.83,-61.9
2.2859,1,361.910,505.21,510.5,510.45,-62.4,506.1,506.07,-58.7
2.3518,1,357.983,501.28,508.0,507.35,-55.5,503.6,503.42,-43.3
2.4161,1,353.986,497.29,501.0,502.09,-67.1,496.6,497.23,-87.0
2.4813,1,350.974,494.27,496.0,496.67,-74.3,491.6,491.63,-86.1
2.5463,1,346.888,490.19,495.0,493.77,-60.9,490.6,489.97,-35.8
2.6118,1,342.823,486.12,492.0,491.14,-51.5,487.6,487.64,-35.6
2.6766,1,338.641,481.94,487.5,487.62,-52.8,483.1,483.46,-59.5
2.7421,1,334.665,477.96,481.0,482.21,-66.4,476.6,477.06,-91.4
2.8070,1,330.650,473.95,482.0,480.42,-48.7,477.6,476.69,-20.4
2.8725,1,326.496,469.80,473.5,474.96,-64.6,469.1,470.03,-88.1
2.9372,1,322.533,465.83,471.5,471.22,-61.6,467.1,466.71,-57.6
3.0025,1,318.476,461.78,467.0,467.07,-62.4,462.6,462.66,-61.2
3.0688,1,314.431,457.73,462.0,462.36,-66.4,457.6,457.75,-72.1
3.1329,1,311.455,454.75,459.0,458.65,-62.6,454.6,454.38,-56.0
3.1985,1,307.350,450.65,455.5,455.14,-58.4,451.1,451.03,-51.9
3.2631,1,303.367,446.67,453.0,452.38,-51.2,448.6,448.45,-42.1
3.3281,1,299.427,442.73,447.5,448.08,-58.1,443.1,443.45,-71.0
3.3936,1,295.264,438.56,444.5,444.42,-57.1,440.0,439.87,-57.4
3.4582,1,291.202,434.50,438.5,439.34,-67.1,434.0,434.34,-80.7
3.5240,1,287.102,430.40,435.0,434.97,-66.7,430.5,430.30,-64.6
3.5887,1,283.136,426.44,432.5,431.81,-58.3,428.0,427.72,-44.1
3.6541,1,279.068,422.37,428.0,428.00,-58.3,423.5,423.68,-58.9
3.7191,1,276.035,419.33,424.0,424.08,-59.3,419.5,419.52,-63.1
3.7886,1,270.975,414.28,422.0,421.28,-49.7,417.4,417.14,-38.2
3.8491,1,267.954,411.25,415.5,416.54,-62.5,410.9,411.55,-81.4
3.9156,1,263.783,407.08,412.0,412.14,-64.3,407.4,407.22,-67.6
3.9793,1,259.868,403.17,407.5,407.70,-66.9,402.9,402.88,-68.1
4.0445,1,255.869,399.17,403.5,403.44,-66.1,398.9,398.79,-63.6
4.1102,1,251.683,394.98,399.5,399.36,-64.2,394.8,394.80,-61.3
4.1751,1,247.700,391.00,397.5,396.68,-53.1,392.8,392.53,-39.5
4.2398,1,243.635,386.94,392.0,392.44,-59.1,387.3,387.69,-68.8
4.3058,1,239.624,382.92,388.5,388.51,-59.3,383.8,383.68,-62.0
4.3701,1,235.575,378.88,382.0,382.95,-72.6,377.2,377.60,-88.8
4.4356,1,232.516,375.82,379.5,379.04,-66.2,374.7,374.30,-56.9
4.5003,1,228.511,371.81,375.5,375.24,-62.5,370.7,370.69,-55.9
4.5659,1,224.485,367.78,373.5,372.68,-50.7,368.7,368.45,-37.7
4.6320,1,220.321,363.62,368.5,368.79,-54.9,363.7,363.99,-62.6
4.6960,1,216.381,359.68,365.0,365.09,-56.3,360.1,360.13,-60.8
4.7611,1,212.385,355.69,360.5,360.82,-61.0,355.6,355.71,-66.7
4.8266,1,208.223,351.52,356.0,356.28,-65.2,351.1,351.14,-69.2
4.8911,1,204.208,347.51,352.5,352.35,-63.0,347.6,347.46,-59.2
4.9563,1,200.075,343.38,350.0,349.41,-53.9,345.1,344.86,-43.0
