time_s,x_mm,y_mm,z_mm,rx_rad,ry_rad,rz_rad
0.3645,52.771,-508.827,474.734,-2.75199,1.13984,-0.09968
0.4286,52.739,-508.907,473.327,-2.75192,1.13992,-0.09968
0.4960,52.753,-508.874,470.827,-2.75198,1.13984,-0.09971
0.5566,52.741,-508.902,467.343,-2.75220,1.13996,-0.09982
0.6216,52.730,-508.936,463.156,-2.75206,1.14001,-0.09980
0.6894,52.716,-508.903,459.114,-2.75184,1.13996,-0.09969
0.7516,52.760,-508.889,455.168,-2.75200,1.13987,-0.09979
0.8166,52.726,-508.924,452.120,-2.75201,1.14002,-0.09974
0.8862,52.735,-508.884,446.998,-2.75186,1.13989,-0.09968
0.9467,52.761,-508.902,444.020,-2.75206,1.13994,-0.09979
1.0139,52.749,-508.895,439.858,-2.75191,1.13991,-0.09975
1.0776,52.764,-508.907,435.894,-2.75199,1.13984,-0.09976
1.1436,52.749,-508.934,431.944,-2.75225,1.13994,-0.09983
1.2200,52.765,-508.875,426.755,-2.75186,1.13992,-0.09971
1.2732,52.777,-508.879,423.731,-2.75186,1.13988,-0.09973
1.3383,52.725,-508.969,419.688,-2.75221,1.14004,-0.09980
1.4270,52.734,-508.907,414.706,-2.75201,1.14003,-0.09973
1.4682,52.762,-508.914,411.653,-2.75194,1.13987,-0.09974
1.5335,52.754,-508.908,408.510,-2.75209,1.13991,-0.09975
1.6025,52.754,-508.898,403.505,-2.75191,1.13987,-0.09970
1.6637,52.735,-508.901,400.509,-2.75197,1.13999,-0.09974
1.7303,52.741,-508.939,396.417,-2.75216,1.13996,-0.09976
1.7937,52.768,-508.879,392.418,-2.75198,1.13991,-0.09978
1.8587,52.751,-508.895,388.266,-2.75196,1.13994,-0.09973
1.9283,52.748,-508.917,384.254,-2.75199,1.13990,-0.09974
1.9887,52.764,-508.876,380.257,-2.75193,1.13989,-0.09968
2.0546,52.769,-508.906,376.126,-2.75196,1.13990,-0.09978
2.1221,52.731,-508.951,372.192,-2.75212,1.14004,-0.09978
2.1847,52.766,-508.890,369.081,-2.75188,1.13986,-0.09972
2.2499,52.750,-508.893,364.990,-2.75187,1.13994,-0.09978
2.3164,52.745,-508.927,361.057,-2.75214,1.13998,-0.09978
2.3797,52.759,-508.898,357.002,-2.75194,1.13990,-0.09969
2.4472,52.754,-508.921,352.819,-2.75187,1.13988,-0.09965
2.5107,52.748,-508.902,348.871,-2.75200,1.13990,-0.09973
2.5756,52.738,-508.863,344.773,-2.75194,1.13994,-0.09963
2.6422,52.753,-508.931,340.844,-2.75215,1.13994,-0.09978
2.7057,52.743,-508.942,336.757,-2.75207,1.13997,-0.09973
2.7706,52.756,-508.883,333.654,-2.75174,1.13987,-0.09967
2.8388,52.747,-508.945,328.609,-2.75195,1.13990,-0.09972
2.9017,52.747,-508.958,325.630,-2.75217,1.13992,-0.09977
2.9680,52.734,-508.919,321.466,-2.75187,1.13995,-0.09969
3.0318,52.743,-508.920,317.419,-2.75179,1.13987,-0.09966
3.0967,52.733,-508.952,313.443,-2.75198,1.13993,-0.09972
3.1635,52.736,-508.908,309.340,-2.75190,1.13986,-0.09964
3.2277,52.726,-508.957,305.405,-2.75200,1.14003,-0.09980
3.2916,52.740,-508.941,301.229,-2.75201,1.13998,-0.09970
3.3595,52.763,-508.888,297.276,-2.75197,1.13991,-0.09973
