time_s,x_mm,y_mm,z_mm,rx_rad,ry_rad,rz_rad
0.2836,55.116,-508.851,474.829,2.90225,-1.20209,0.00005
0.3504,55.078,-508.890,473.391,2.90228,-1.20221,0.00004
0.4183,55.098,-508.881,470.857,2.90245,-1.20219,0.00000
0.4834,55.067,-508.848,468.282,2.90231,-1.20232,-0.00003
0.5444,55.065,-508.842,464.197,2.90228,-1.20223,-0.00001
0.6094,55.056,-508.817,460.152,-2.90238,1.20231,0.00005
0.6793,55.055,-508.838,456.102,-2.90232,1.20226,0.00010
0.7404,55.021,-508.894,452.110,2.90215,-1.20227,0.00005
0.8067,55.028,-508.826,448.018,-2.90230,1.20241,0.00010
0.8705,55.106,-508.864,443.920,2.90243,-1.20217,-0.00001
0.9354,55.082,-508.853,439.948,2.90233,-1.20228,0.00003
1.0019,55.109,-508.802,435.929,-2.90239,1.20221,-0.00002
1.0654,55.090,-508.819,432.791,2.90244,-1.20224,-0.00003
1.1304,55.089,-508.881,428.854,2.90218,-1.20218,0.00015
1.1974,55.107,-508.828,424.800,2.90240,-1.20222,-0.00002
1.2614,55.101,-508.849,420.682,2.90239,-1.20218,-0.00002
1.3258,55.106,-508.839,416.678,2.90237,-1.20220,0.00000
1.3931,55.090,-508.819,412.526,-2.90238,1.20225,0.00002
1.4564,55.098,-508.867,408.525,2.90244,-1.20224,0.00003
1.5241,55.096,-508.837,404.526,-2.90243,1.20224,0.00006
1.5865,55.072,-508.861,400.449,2.90238,-1.20231,0.00001
1.6514,55.086,-508.850,397.415,2.90237,-1.20221,-0.00006
1.7183,55.112,-508.861,393.407,2.90234,-1.20220,0.00007
1.7824,55.095,-508.864,389.248,-2.90247,1.20213,0.00012
1.8473,55.120,-508.826,385.289,-2.90244,1.20221,-0.00003
1.9141,55.120,-508.873,381.349,2.90229,-1.20209,0.00008
1.9774,55.102,-508.828,377.138,-2.90235,1.20217,0.00006
2.0450,55.075,-508.832,373.075,-2.90227,1.20222,0.00013
2.1075,55.089,-508.849,369.156,2.90218,-1.20214,0.00009
2.1734,55.079,-508.815,365.056,-2.90239,1.20233,0.00002
2.2403,55.123,-508.826,360.978,-2.90231,1.20214,0.00006
2.3035,55.097,-508.855,356.929,2.90242,-1.20216,0.00000
2.3684,55.139,-508.792,353.900,-2.90240,1.20222,-0.00002
2.4351,55.112,-508.821,349.903,-2.90243,1.20223,-0.00002
2.4984,55.099,-508.911,345.852,2.90222,-1.20213,0.00012
2.5634,55.086,-508.825,341.774,-2.90240,1.20225,0.00005
2.6309,55.117,-508.818,337.745,-2.90237,1.20217,0.00002
2.6944,55.085,-508.904,333.608,-2.90242,1.20229,-0.00003
2.7600,55.067,-508.874,329.587,-2.90221,1.20222,0.00013
2.8245,55.078,-508.883,325.501,-2.90233,1.20226,0.00002
2.8894,55.093,-508.859,321.520,2.90243,-1.20223,-0.00007
2.9570,55.130,-508.813,317.520,-2.90237,1.20216,-0.00000
3.0195,55.103,-508.846,314.465,-2.90234,1.20223,0.00005
3.0843,55.096,-508.898,310.437,2.90227,-1.20217,0.00009
3.1520,55.095,-508.836,306.448,2.90239,-1.20219,0.00003
