time_s,phase,robot_z_mm,truth_mm,raw_kalman,filt_kalman,vel_kalman,raw_learned,filt_learned,vel_learned
0.3576,1,474.793,618.09,619.5,619.50,0.0,613.8,613.79,0.0
0.4228,1,473.399,616.70,620.5,620.50,15.3,614.8,614.76,14.9
0.4864,1,470.873,614.17,620.0,620.24,3.5,614.3,614.45,-0.8
0.5525,1,467.201,610.50,616.5,617.58,-18.3,610.9,611.36,-39.2
0.6163,1,463.262,606.56,611.5,613.21,-40.8,606.0,606.40,-70.8
0.6819,1,459.154,602.45,609.5,609.90,-45.2,604.0,603.69,-46.3
0.7468,1,456.109,599.41,604.5,605.45,-55.8,599.1,599.35,-63.4
0.8122,1,452.090,595.39,599.5,600.37,-65.8,594.2,594.36,-74.1
0.8772,1,448.021,591.32,597.0,596.66,-61.8,591.8,591.44,-49.9
0.9423,1,443.944,587.24,594.0,593.48,-55.8,588.8,588.73,-43.1
1.0073,1,439.952,583.25,590.5,590.26,-52.9,585.4,585.46,-49.0
1.0727,1,435.924,579.22,585.5,585.98,-58.7,580.5,580.72,-68.5
1.1376,1,431.785,575.09,583.0,582.69,-55.0,578.0,577.75,-49.7
1.2030,1,427.909,571.21,576.0,577.14,-69.0,571.1,571.59,-86.6
1.2682,1,423.675,566.98,572.5,572.55,-69.7,567.7,567.40,-68.0
1.3332,1,419.748,563.05,571.0,569.90,-56.1,566.2,565.70,-33.3
1.3981,1,415.703,559.00,563.5,564.53,-68.7,558.8,559.46,-85.4
1.4655,1,412.537,555.84,559.0,559.32,-72.8,554.3,554.23,-78.9
1.5284,1,408.550,551.85,555.0,554.90,-71.7,550.4,550.18,-67.0
1.5950,1,404.539,547.84,555.0,553.24,-48.9,550.4,549.70,-16.7
1.6583,1,400.445,543.75,549.5,549.75,-51.8,544.9,545.47,-57.7
1.7241,1,396.468,539.77,545.5,545.82,-55.7,540.9,541.04,-65.7
1.7897,1,392.254,535.55,540.5,541.11,-63.3,536.0,536.08,-73.9
1.8542,1,388.263,531.56,535.0,535.75,-72.6,530.5,530.63,-82.7
1.9191,1,384.322,527.62,534.0,532.91,-58.9,529.5,528.89,-36.3
1.9860,1,380.279,523.58,529.0,528.99,-58.8,524.5,524.81,-57.1
2.0493,1,377.108,520.41,521.0,522.58,-78.6,516.6,517.28,-107.7
2.1153,1,373.132,516.43,521.0,519.64,-62.0,516.6,515.67,-38.0
2.1795,1,369.157,512.46,520.0,518.35,-42.3,515.6,515.23,-12.2
2.2450,1,365.026,508.33,514.5,514.92,-47.1,510.1,510.73,-59.4
2.3105,1,360.985,504.29,508.0,509.43,-64.3,503.6,504.09,-94.4
2.3753,1,356.937,500.24,505.0,505.10,-65.5,500.6,500.24,-65.4
2.4402,1,352.987,496.29,500.5,500.63,-67.1,496.1,496.11,-63.9
2.5061,1,348.830,492.13,498.5,497.65,-56.7,494.1,493.82,-39.6
2.5703,1,344.838,488.14,492.0,492.75,-65.8,487.6,488.18,-79.3
2.6360,1,340.805,484.11,489.5,489.11,-60.9,485.1,484.83,-55.7
2.7008,1,337.756,481.06,486.5,486.00,-54.7,482.1,482.01,-45.6
2.7662,1,333.600,476.90,480.5,481.20,-63.7,476.1,476.56,-77.1
2.8315,1,329.608,472.91,477.5,477.33,-61.5,473.1,472.90,-59.5
2.8963,1,325.510,468.81,474.5,474.08,-56.1,470.1,469.97,-47.7
2.9612,1,321.514,464.81,471.5,471.12,-51.1,467.1,467.09,-45.0
3.0269,1,317.523,460.82,467.5,467.59,-52.3,463.1,463.26,-56.0
3.0915,1,313.405,456.70,462.0,462.79,-62.9,457.6,457.91,-78.3
3.1570,1,309.464,452.76,457.0,457.59,-71.0,452.6,452.62,-80.3
3.2226,1,305.361,448.66,450.0,451.03,-85.3,445.6,445.82,-99.7
3.2873,1,301.411,444.71,449.0,447.75,-68.4,444.6,443.80,-43.1
3.3521,1,297.415,440.71,447.0,445.66,-50.7,442.6,442.33,-26.2
3.4194,1,294.299,437.60,442.5,442.41,-49.5,438.0,438.39,-53.5
3.4822,1,290.137,433.44,437.5,438.16,-58.0,433.0,433.33,-75.6
3.5479,1,286.222,429.52,436.0,435.41,-50.0,431.5,431.06,-41.3
3.6128,1,282.080,425.38,428.5,429.80,-67.8,424.0,424.63,-89.3
3.6780,1,278.053,421.35,426.0,425.77,-64.8,421.5,421.08,-60.2
3.7446,1,274.032,417.33,423.5,422.78,-54.9,419.0,418.69,-39.8
3.8083,1,269.925,413.23,419.0,419.10,-56.3,414.4,414.69,-58.6
3.8731,1,265.906,409.21,415.0,415.16,-58.5,410.4,410.48,-63.9
3.9396,1,261.825,405.12,411.0,411.09,-59.9,406.4,406.37,-62.2
4.0035,1,258.835,402.13,406.5,406.77,-63.7,401.9,401.95,-68.0
4.0690,1,254.846,398.15,403.0,402.86,-61.7,398.4,398.23,-58.6
4.1335,1,250.609,393.91,397.0,397.66,-71.1,392.3,392.63,-81.8
4.1992,1,246.612,389.91,395.5,394.64,-58.4,390.8,390.30,-43.2
4.2643,1,242.702,386.00,391.0,390.94,-57.6,386.3,386.46,-56.3
4.3293,1,238.623,381.92,386.5,386.74,-61.1,381.8,381.91,-67.6
4.3942,1,234.452,377.75,381.5,381.93,-67.7,376.7,376.85,-76.3
4.4613,1,230.434,373.73,379.0,378.47,-59.3,374.2,373.87,-49.3
4.5245,1,226.477,369.78,373.0,373.59,-68.2,368.2,368.58,-77.4
4.5897,1,222.420,365.72,372.0,371.04,-53.2,367.2,366.65,-37.6
4.6592,1,218.333,361.63,365.0,365.76,-65.6,360.1,360.67,-79.4
4.7201,1,215.363,358.66,363.5,362.90,-56.6,358.6,358.19,-48.4
4.7851,1,211.304,354.60,359.0,359.07,-57.7,354.1,354.25,-58.5
4.8503,1,207.196,350.50,355.0,355.10,-59.4,350.1,350.15,-62.2
4.9152,1,203.175,346.48,350.5,350.75,-63.4,345.6,345.66,-68.0
4.9812,1,199.192,342.49,347.0,346.86,-61.1,342.1,341.94,-58.3
5.0454,1,195.031,338.33,345.0,344.32,-49.9,340.1,339.78,-37.9
5.1109,1,191.003,334.30,338.5,339.33,-63.9,333.5,334.08,-78.9
5.1761,1,186.923,330.22,334.5,334.72,-67.5,329.5,329.43,-72.6
5.2411,1,182.939,326.24,330.5,330.44,-66.6,325.5,325.39,-63.9
5.3060,1,178.938,322.24,328.0,327.40,-56.2,323.0,322.74,-44.8
5.3730,1,175.932,319.23,324.0,323.89,-54.1,319.0,319.09,-53.0
5.4362,1,171.894,315.19,319.0,319.47,-62.3,314.0,314.24,-72.3
5.5039,1,167.847,311.15,316.0,315.77,-58.1,311.0,310.74,-54.8
5.5664,1,163.670,306.97,312.5,312.39,-56.1,307.5,307.44,-53.3
5.6317,1,159.619,302.92,308.5,308.57,-57.3,303.5,303.52,-58.8
5.6977,1,155.616,298.92,302.5,303.21,-70.5,297.4,297.76,-82.7
5.7621,1,151.520,294.82,301.0,300.27,-57.1,295.9,295.42,-44.4
5.8271,1,147.569,290.87,296.0,296.18,-60.3,290.9,291.17,-61.8
5.8939,1,143.454,286.75,293.0,292.74,-55.3,287.9,287.81,-52.1
5.9571,1,140.459,283.76,287.0,287.70,-68.4,281.9,282.33,-80.3
6.0236,1,136.468,279.77,284.5,284.09,-60.5,279.4,279.10,-53.8
6.0875,1,132.420,275.72,281.0,280.76,-55.9,276.0,275.91,-50.6
6.1531,1,128.256,271.56,277.5,277.38,-53.5,272.5,272.48,-52.0
6.2183,1,124.264,267.56,272.5,272.92,-61.8,267.5,267.70,-69.6
6.2831,1,120.148,263.45,270.5,270.02,-52.2,265.5,265.14,-44.7
