time_s,phase,robot_z_mm,truth_mm,raw_kalman,filt_kalman,vel_kalman,raw_learned,filt_learned,vel_learned
0.3379,1,474.898,618.20,632.7,632.70,0.0,626.6,626.58,0.0
0.4017,1,473.795,617.10,630.2,630.20,-39.1,624.1,624.08,-39.1
0.4687,1,471.657,614.96,629.7,629.38,-22.2,623.6,623.34,-16.3
0.5318,1,469.138,612.44,633.2,631.73,6.2,627.1,626.36,35.9
0.5967,1,465.209,608.51,629.7,630.58,-4.8,623.6,624.33,-19.9
0.6646,1,461.179,604.48,623.7,626.09,-33.4,617.6,618.34,-77.9
0.7267,1,457.124,600.42,618.2,620.68,-56.8,612.2,612.41,-92.0
0.7941,1,453.133,596.43,616.2,616.48,-59.4,610.3,609.69,-48.3
0.8569,1,448.940,592.24,614.2,613.60,-53.6,608.3,608.04,-30.4
0.9219,1,445.021,588.32,607.2,608.38,-65.3,601.4,602.10,-81.1
0.9900,1,440.978,584.28,600.2,601.66,-80.4,594.5,594.82,-103.0
1.0518,1,436.852,580.15,601.2,599.34,-62.5,595.5,594.41,-25.2
1.1177,1,432.899,576.20,596.7,596.09,-56.7,591.1,591.33,-43.2
1.1851,1,428.801,572.10,591.2,591.62,-61.0,585.7,586.06,-72.9
1.2478,1,425.671,568.97,589.2,588.63,-55.4,583.7,583.37,-48.5
1.3127,1,421.688,564.99,582.7,583.64,-64.8,577.3,577.73,-80.4
1.3831,1,417.756,561.06,580.7,580.08,-58.1,575.3,574.90,-45.5
1.4428,1,413.578,556.88,575.2,575.78,-63.8,569.9,570.27,-70.8
1.5092,1,409.611,552.91,568.7,569.81,-75.6,563.5,563.77,-93.6
1.5729,1,405.499,548.80,564.7,564.82,-76.9,559.5,559.26,-75.0
1.6387,1,401.519,544.82,561.2,560.64,-70.8,556.1,555.80,-56.2
1.7038,1,397.481,540.78,558.7,557.67,-59.5,553.6,553.37,-40.6
1.7688,1,393.357,536.66,556.7,555.58,-47.2,551.6,551.47,-31.1
1.8337,1,390.365,533.66,548.7,550.18,-63.5,543.7,544.52,-94.2
1.9015,1,386.296,529.60,551.7,549.46,-38.5,546.6,545.47,-2.2
1.9637,1,382.270,525.57,543.7,545.12,-52.1,538.7,539.74,-75.0
2.0287,1,378.227,521.53,542.7,542.31,-48.2,537.7,537.30,-43.9
2.0991,1,374.238,517.54,538.2,538.47,-51.2,533.3,533.38,-54.2
2.1587,1,370.078,513.38,529.7,532.03,-74.3,524.8,525.69,-113.2
2.2257,1,366.049,509.35,529.2,528.31,-65.7,524.3,523.45,-45.8
2.2898,1,362.081,505.38,519.2,521.18,-85.4,514.4,515.29,-112.9
2.3537,1,357.981,501.28,521.7,519.19,-61.9,516.9,515.54,-16.7
2.4229,1,353.901,497.20,515.2,515.08,-60.8,510.4,510.92,-59.7
2.4848,1,350.932,494.23,514.2,512.98,-49.8,509.4,509.06,-35.9
2.5497,1,346.838,490.14,506.2,507.66,-63.5,501.4,502.20,-93.7
2.6172,1,342.888,486.19,507.2,505.65,-48.6,502.4,501.52,-23.0
2.6798,1,338.732,482.03,496.2,498.89,-73.2,491.5,492.79,-117.6
2.7447,1,334.641,477.94,495.2,494.73,-69.2,490.5,489.69,-59.6
2.8114,1,330.646,473.95,492.7,491.63,-59.5,488.0,487.65,-35.1
2.8748,1,326.578,469.88,485.7,486.60,-67.5,481.0,481.66,-83.7
2.9424,1,322.560,465.86,482.7,482.43,-65.0,478.0,477.72,-62.1
3.0048,1,318.423,461.72,481.7,480.31,-52.4,477.0,476.51,-27.5
