time_s,x_mm,y_mm,z_mm,rx_rad,ry_rad,rz_rad
0.3005,55.059,-508.787,475.005,2.90242,-1.20225,-0.00001
0.3655,55.054,-508.786,474.819,2.90222,-1.20217,0.00005
0.4332,55.046,-508.809,473.426,2.90232,-1.20215,0.00006
0.5061,55.030,-508.786,470.084,2.90238,-1.20212,-0.00001
0.5615,55.042,-508.783,467.268,2.90239,-1.20219,-0.00001
0.6260,55.016,-508.817,463.193,2.90220,-1.20222,0.00004
0.6912,55.034,-508.757,459.103,-2.90230,1.20230,0.00003
0.7564,55.007,-508.845,455.171,2.90227,-1.20227,0.00007
0.8221,55.011,-508.814,451.062,2.90226,-1.20228,0.00003
0.8866,55.043,-508.816,447.033,2.90239,-1.20226,0.00001
0.9519,55.048,-508.817,442.946,2.90224,-1.20214,0.00004
1.0173,55.042,-508.830,439.888,2.90233,-1.20218,0.00001
1.0822,55.042,-508.765,435.901,2.90235,-1.20234,0.00002
1.1471,55.047,-508.780,431.853,-2.90241,1.20229,-0.00000
1.2153,55.022,-508.803,427.830,2.90220,-1.20219,0.00002
1.2773,55.051,-508.782,423.732,-2.90241,1.20225,0.00008
1.3429,55.056,-508.813,419.672,2.90231,-1.20218,0.00008
1.4077,55.067,-508.774,415.659,2.90245,-1.20221,0.00002
1.4730,55.064,-508.782,411.626,-2.90244,1.20217,0.00007
1.5386,55.024,-508.808,407.548,2.90227,-1.20221,-0.00000
1.6034,55.059,-508.777,403.494,-2.90239,1.20220,0.00006
1.6679,55.051,-508.825,400.499,2.90241,-1.20220,0.00004
1.7338,55.055,-508.818,396.396,2.90232,-1.20214,0.00002
1.7983,55.054,-508.793,392.354,2.90243,-1.20225,-0.00003
1.8637,55.050,-508.795,388.324,-2.90238,1.20217,0.00003
1.9346,55.077,-508.765,384.289,2.90235,-1.20216,0.00003
1.9940,55.033,-508.827,380.312,2.90229,-1.20226,0.00001
2.0590,55.056,-508.830,376.092,-2.90243,1.20222,-0.00005
2.1242,55.047,-508.799,372.074,-2.90243,1.20224,0.00004
2.1891,55.064,-508.778,368.215,2.90226,-1.20222,0.00006
2.2552,55.040,-508.805,364.049,2.90235,-1.20227,-0.00002
2.3194,55.051,-508.762,360.910,-2.90225,1.20219,0.00009
2.3849,55.055,-508.799,356.972,2.90246,-1.20220,-0.00004
2.4502,55.055,-508.767,352.917,2.90240,-1.20221,0.00001
2.5149,55.023,-508.805,348.894,2.90237,-1.20226,-0.00005
2.5800,55.055,-508.809,344.921,2.90233,-1.20220,0.00005
2.6455,55.069,-508.769,340.726,-2.90233,1.20223,-0.00003
2.7102,55.030,-508.814,336.749,2.90240,-1.20230,-0.00002
2.7758,55.036,-508.846,332.571,-2.90239,1.20223,0.00003
2.8402,55.054,-508.790,328.535,-2.90217,1.20214,0.00008
2.9059,55.049,-508.826,324.604,-2.90236,1.20227,0.00002
2.9709,55.053,-508.813,321.442,-2.90243,1.20223,0.00001
3.0359,55.075,-508.761,317.455,-2.90231,1.20214,0.00000
3.1009,55.044,-508.809,313.497,-2.90244,1.20225,-0.00004
3.1668,55.063,-508.831,309.395,2.90236,-1.20220,0.00009
3.2310,55.057,-508.780,305.450,2.90238,-1.20223,0.00004
3.2964,55.071,-508.774,301.338,2.90229,-1.20220,0.00007
3.3615,55.029,-508.840,297.339,2.90220,-1.20215,0.00007
3.4266,55.049,-508.795,293.257,-2.90243,1.20222,0.00005
3.4925,55.052,-508.758,289.162,-2.90241,1.20228,0.00005
3.5570,55.066,-508.825,285.188,2.90228,-1.20219,0.00011
3.6220,55.061,-508.785,282.114,2.90243,-1.20221,-0.00004
3.6888,55.037,-508.807,278.008,2.90239,-1.20227,-0.00001
3.7521,55.059,-508.795,273.992,2.90239,-1.20228,0.00004
3.8175,55.059,-508.815,270.039,2.90235,-1.20222,0.00006
3.8836,55.027,-508.809,265.832,-2.90234,1.20227,0.00009
3.9478,55.043,-508.827,261.891,2.90234,-1.20217,-0.00002
4.0128,55.043,-508.804,257.805,2.90233,-1.20219,0.00003
4.0780,55.051,-508.764,253.748,-2.90237,1.20224,0.00006
4.1429,55.046,-508.836,249.702,-2.90242,1.20222,0.00001
4.2092,55.034,-508.829,245.646,2.90238,-1.20227,-0.00001
4.2733,55.070,-508.806,242.680,2.90234,-1.20217,0.00010
4.3386,55.060,-508.810,238.654,2.90234,-1.20217,0.00008
4.4038,55.044,-508.787,234.407,-2.90232,1.20220,0.00013
4.4686,55.057,-508.797,230.532,2.90243,-1.20227,0.00001
4.5337,55.049,-508.816,226.545,2.90234,-1.20222,0.00006
4.6018,55.042,-508.850,222.367,2.90240,-1.20222,0.00007
4.6640,55.051,-508.782,218.390,-2.90241,1.20229,-0.00003
4.7293,55.064,-508.804,214.348,2.90232,-1.20217,0.00005
4.7942,55.052,-508.801,210.261,2.90243,-1.20220,0.00004
4.8598,55.070,-508.793,206.289,2.90242,-1.20223,0.00003
4.9261,55.050,-508.809,202.154,2.90241,-1.20229,0.00003
4.9897,55.036,-508.870,199.157,2.90223,-1.20226,0.00013
5.0550,55.067,-508.787,195.102,-2.90237,1.20220,-0.00001
5.1219,55.067,-508.804,190.964,-2.90240,1.20225,-0.00001
5.1850,55.058,-508.817,186.959,2.90243,-1.20228,0.00005
5.2503,55.046,-508.824,183.027,2.90237,-1.20233,0.00011
5.3185,55.066,-508.813,178.863,-2.90244,1.20221,-0.00001
5.3807,55.038,-508.860,174.954,2.90220,-1.20221,0.00001
5.4458,55.060,-508.761,170.797,2.90244,-1.20226,-0.00001
5.5109,55.069,-508.761,166.772,-2.90239,1.20223,-0.00001
5.5759,55.035,-508.824,162.774,2.90239,-1.20226,0.00004
5.6420,55.070,-508.748,159.614,-2.90237,1.20222,0.00003
5.7063,55.072,-508.766,155.548,-2.90229,1.20216,0.00001
5.7712,55.069,-508.801,151.568,-2.90241,1.20222,-0.00001
5.8363,55.050,-508.790,147.504,-2.90240,1.20227,0.00005
5.9019,55.055,-508.814,143.516,-2.90243,1.20228,-0.00003
5.9666,55.054,-508.824,139.465,2.90224,-1.20219,0.00008
6.0362,55.031,-508.802,135.417,2.90240,-1.20225,-0.00005
6.0967,55.060,-508.796,131.379,2.90244,-1.20224,0.00002
6.1621,55.043,-508.818,127.243,-2.90243,1.20225,0.00001
6.2270,55.038,-508.790,124.219,-2.90232,1.20227,0.00005
6.2921,55.034,-508.775,120.213,-2.90240,1.20223,0.00005
6.3572,55.050,-508.834,116.155,2.90231,-1.20216,0.00010
6.4225,55.061,-508.760,112.119,-2.90238,1.20225,0.00004
6.4874,55.068,-508.781,108.114,-2.90245,1.20219,0.00002
6.5535,55.061,-508.816,104.013,2.90242,-1.20221,0.00001
6.6176,55.058,-508.772,99.953,-2.90235,1.20222,0.00001
6.6829,55.038,-508.854,95.912,2.90233,-1.20222,0.00009
6.7478,55.061,-508.827,91.941,2.90238,-1.20223,0.00012
6.8133,55.038,-508.828,87.967,2.90228,-1.20229,0.00010
6.8784,55.057,-508.811,84.867,2.90241,-1.20222,0.00003
6.9434,55.054,-508.771,80.666,-2.90225,1.20221,0.00003
7.0083,55.062,-508.781,76.677,-2.90231,1.20220,0.00005
7.0738,55.051,-508.860,72.627,2.90229,-1.20220,0.00013
7.1386,55.047,-508.829,68.712,2.90233,-1.20219,0.00008
7.2039,55.054,-508.786,64.646,2.90242,-1.20225,-0.00002
7.2698,55.060,-508.784,60.454,-2.90242,1.20223,-0.00001
7.3338,55.065,-508.786,56.484,-2.90240,1.20218,0.00000
7.3989,55.056,-508.814,52.431,2.90239,-1.20221,-0.00000
7.4642,55.061,-508.804,48.467,2.90230,-1.20221,0.00010
7.5290,55.043,-508.815,45.421,2.90240,-1.20213,-0.00005
7.5959,55.048,-508.821,41.339,-2.90244,1.20220,0.00004
7.6592,55.077,-508.766,37.162,-2.90236,1.20216,-0.00002
7.7245,55.053,-508.806,33.293,2.90239,-1.20229,0.00005
7.7900,55.038,-508.862,29.234,2.90221,-1.20221,0.00006
7.8549,55.041,-508.813,25.127,2.90243,-1.20228,-0.00001
7.9196,55.041,-508.822,21.117,-2.90241,1.20229,-0.00000
7.9890,55.059,-508.801,17.006,2.90239,-1.20221,0.00005
8.0500,55.036,-508.860,13.076,2.90227,-1.20222,0.00010
8.1158,55.036,-508.779,8.844,-2.90229,1.20225,0.00006
8.1803,55.026,-508.859,5.834,2.90234,-1.20227,0.00001
8.2456,55.054,-508.753,1.842,-2.90238,1.20227,0.00003
8.3108,55.046,-508.825,-2.157,2.90227,-1.20225,0.00007
8.3761,55.058,-508.812,-6.261,2.90238,-1.20227,0.00010
8.4409,55.066,-508.775,-10.300,-2.90236,1.20220,0.00001
8.5064,55.054,-508.839,-14.311,2.90234,-1.20221,0.00006
8.5711,55.025,-508.853,-18.298,2.90224,-1.20224,0.00005
8.6364,55.071,-508.749,-22.564,-2.90231,1.20216,0.00002
8.7044,55.062,-508.786,-26.547,-2.90240,1.20219,0.00006
8.7667,55.051,-508.928,-30.369,2.90217,-1.20202,0.00016
8.8318,55.060,-508.779,-33.478,-2.90240,1.20232,0.00002
8.8970,55.049,-508.829,-37.668,-2.90239,1.20229,-0.00003
8.9619,55.054,-508.881,-41.618,2.90234,-1.20216,0.00004
9.0280,55.074,-508.738,-45.736,-2.90238,1.20223,-0.00002
9.0921,55.063,-508.782,-49.765,-2.90239,1.20219,0.00001
9.1573,55.031,-508.860,-53.753,2.90239,-1.20216,-0.00002
9.2225,55.035,-508.770,-57.831,2.90236,-1.20231,0.00005
9.2878,55.049,-508.770,-61.861,2.90241,-1.20228,-0.00002
9.3528,55.054,-508.802,-66.048,-2.90235,1.20223,-0.00000
9.4190,55.065,-508.806,-69.961,2.90244,-1.20224,0.00001
9.4830,55.041,-508.820,-72.939,2.90231,-1.20225,0.00003
9.5483,55.062,-508.707,-77.121,-2.90225,1.20216,0.00007
9.6132,55.072,-508.748,-81.191,-2.90232,1.20211,0.00006
9.6785,55.054,-508.872,-85.030,2.90224,-1.20212,0.00014
9.7440,55.025,-508.849,-89.229,2.90232,-1.20229,0.00004
9.8089,55.046,-508.816,-93.298,-2.90238,1.20224,-0.00000
9.8738,55.031,-508.917,-97.143,2.90220,-1.20213,0.00010
9.9393,55.054,-508.873,-101.318,2.90236,-1.20210,0.00004
10.0039,55.044,-508.773,-105.427,-2.90228,1.20221,0.00008
10.0696,55.038,-508.812,-108.370,-2.90243,1.20225,0.00002
10.1347,55.043,-508.854,-112.460,2.90228,-1.20225,0.00004
10.1999,55.070,-508.688,-116.618,-2.90213,1.20216,0.00013
10.2655,55.080,-508.671,-120.548,-2.90226,1.20219,0.00007
10.3302,55.065,-508.764,-124.556,2.90240,-1.20219,0.00002
10.3954,55.069,-508.624,-127.851,-2.90204,1.20210,0.00016
10.4607,55.079,-508.734,-129.861,-2.90234,1.20214,0.00006
10.5259,55.053,-508.812,-130.702,2.90238,-1.20216,0.00005
10.5909,55.048,-508.818,-130.752,2.90238,-1.20220,-0.00001
10.6580,55.036,-508.825,-130.755,2.90233,-1.20234,0.00002
10.7212,55.052,-508.831,-130.738,2.90234,-1.20218,0.00000
10.7873,55.051,-508.823,-130.765,2.90238,-1.20223,0.00004
10.8515,55.055,-508.792,-130.785,2.90243,-1.20226,-0.00002
10.9166,55.046,-508.820,-130.785,2.90238,-1.20227,0.00004
10.9833,55.068,-508.774,-130.810,-2.90241,1.20223,0.00002
11.0469,55.057,-508.788,-130.814,-2.90240,1.20226,-0.00000
11.1119,55.056,-508.788,-130.805,-2.90243,1.20228,0.00003
11.1784,55.060,-508.803,-130.785,2.90242,-1.20225,-0.00001
11.2423,55.070,-508.779,-130.804,-2.90244,1.20226,-0.00002
11.3073,55.061,-508.795,-130.793,2.90244,-1.20222,-0.00002
11.3726,55.043,-508.796,-130.812,-2.90241,1.20231,-0.00001
11.4375,55.060,-508.805,-130.799,2.90244,-1.20224,0.00002
11.5028,55.057,-508.804,-130.799,2.90241,-1.20227,0.00001
11.5678,55.042,-508.795,-130.793,2.90243,-1.20223,-0.00005
11.6332,55.047,-508.809,-130.793,2.90241,-1.20225,0.00003
11.6983,55.059,-508.790,-130.818,-2.90242,1.20225,0.00001
11.7633,55.034,-508.810,-130.792,2.90240,-1.20231,-0.00002
11.8283,55.071,-508.796,-130.793,2.90245,-1.20222,0.00004
11.8938,55.043,-508.813,-130.791,2.90241,-1.20227,0.00001
11.9586,55.067,-508.802,-130.790,2.90245,-1.20224,0.00002
12.0238,55.069,-508.808,-130.793,2.90245,-1.20218,0.00004
12.0887,55.066,-508.789,-130.787,2.90245,-1.20222,0.00004
12.1539,55.073,-508.798,-130.788,2.90243,-1.20221,0.00003
12.2193,55.057,-508.780,-130.808,-2.90243,1.20228,0.00003
12.2843,55.051,-508.799,-130.805,2.90245,-1.20220,-0.00003
12.3495,55.064,-508.812,-130.786,2.90243,-1.20226,-0.00002
12.4148,55.047,-508.789,-130.800,-2.90241,1.20227,0.00002
12.4797,55.056,-508.772,-130.816,-2.90240,1.20222,0.00003
12.5446,55.041,-508.805,-130.785,2.90240,-1.20222,-0.00004
12.6112,55.053,-508.808,-130.774,2.90243,-1.20219,-0.00001
12.6750,55.047,-508.833,-130.765,2.90236,-1.20221,0.00003
12.7399,55.047,-508.809,-130.792,2.90244,-1.20222,-0.00002
12.8051,55.055,-508.818,-130.794,2.90238,-1.20229,0.00002
12.8701,55.054,-508.807,-130.785,2.90241,-1.20223,0.00003
12.9358,55.052,-508.798,-130.802,2.90245,-1.20224,-0.00000
13.0005,55.066,-508.770,-130.813,-2.90240,1.20220,-0.00003
13.0659,55.050,-508.791,-130.809,-2.90242,1.20227,0.00003
13.1307,55.072,-508.790,-130.805,-2.90239,1.20224,-0.00005
13.1958,55.053,-508.795,-130.803,-2.90244,1.20224,0.00001
13.2608,55.075,-508.792,-130.799,-2.90243,1.20222,-0.00004
13.3297,55.055,-508.810,-130.787,2.90242,-1.20219,-0.00003
13.3912,55.069,-508.788,-130.791,2.90244,-1.20224,0.00002
13.4568,55.062,-508.813,-130.778,2.90241,-1.20225,0.00005
13.5215,55.063,-508.786,-130.797,-2.90245,1.20222,-0.00001
13.5867,55.062,-508.796,-130.784,2.90244,-1.20222,0.00002
13.6517,55.055,-508.784,-130.803,-2.90242,1.20227,-0.00003
13.7170,55.071,-508.792,-130.803,-2.90242,1.20221,-0.00002
13.7817,55.059,-508.812,-130.792,2.90241,-1.20225,0.00003
13.8473,55.058,-508.800,-130.810,-2.90242,1.20225,-0.00003
13.9123,55.049,-508.782,-130.804,-2.90239,1.20228,-0.00002
13.9774,55.046,-508.797,-130.789,2.90241,-1.20227,0.00001
14.0443,55.044,-508.804,-130.780,2.90241,-1.20227,-0.00003
14.1077,55.055,-508.818,-130.780,2.90241,-1.20219,0.00002
14.1731,55.053,-508.810,-130.779,2.90238,-1.20227,0.00004
14.2380,55.056,-508.795,-130.799,-2.90244,1.20226,-0.00005
14.3028,55.060,-508.789,-130.806,2.90244,-1.20224,0.00004
14.3682,55.057,-508.802,-130.799,2.90242,-1.20223,-0.00003
14.4331,55.054,-508.787,-130.806,-2.90239,1.20226,-0.00002
14.4985,55.051,-508.785,-130.806,-2.90244,1.20224,0.00003
14.5645,55.057,-508.810,-130.797,2.90244,-1.20226,0.00004
14.6288,55.067,-508.799,-130.782,2.90244,-1.20220,0.00002
14.6935,55.054,-508.806,-130.799,2.90243,-1.20227,0.00002
14.7589,55.054,-508.817,-130.775,2.90241,-1.20221,-0.00002
14.8238,55.053,-508.818,-130.765,2.90235,-1.20222,-0.00005
14.8895,55.071,-508.811,-130.786,2.90246,-1.20217,0.00002
14.9542,55.047,-508.774,-130.802,-2.90236,1.20233,0.00000
15.0193,55.052,-508.813,-130.776,2.90239,-1.20224,-0.00004
15.0845,55.050,-508.789,-130.800,2.90243,-1.20228,-0.00002
15.1496,55.053,-508.790,-130.800,-2.90241,1.20231,0.00001
15.2143,55.058,-508.818,-130.785,2.90239,-1.20224,0.00004
15.2835,55.047,-508.808,-130.779,2.90240,-1.20225,-0.00001
15.3448,55.060,-508.785,-130.797,2.90244,-1.20226,-0.00000
15.4101,55.071,-508.809,-130.778,2.90243,-1.20218,-0.00001
15.4753,55.058,-508.793,-130.798,-2.90246,1.20219,0.00005
15.5402,55.044,-508.782,-130.793,-2.90244,1.20224,0.00007
15.6053,55.061,-508.792,-130.798,2.90247,-1.20219,-0.00006
15.6704,55.062,-508.788,-130.791,2.90246,-1.20221,-0.00002
15.7355,55.040,-508.810,-130.788,2.90242,-1.20227,-0.00002
15.8014,55.062,-508.792,-130.786,2.90241,-1.20227,0.00002
15.8657,55.074,-508.778,-130.809,-2.90243,1.20222,-0.00003
15.9311,55.051,-508.805,-130.794,2.90244,-1.20224,0.00000
15.9978,55.077,-508.798,-130.801,-2.90246,1.20219,-0.00003
16.0611,55.062,-508.816,-130.786,2.90242,-1.20221,0.00005
16.1265,55.079,-508.811,-130.779,2.90245,-1.20222,0.00010
16.1914,55.045,-508.818,-130.771,2.90235,-1.20228,0.00001
16.2562,55.045,-508.785,-130.812,-2.90238,1.20232,-0.00000
16.3218,55.068,-508.791,-130.809,-2.90244,1.20222,-0.00001
16.3867,55.061,-508.806,-130.794,2.90243,-1.20225,0.00006
16.4519,55.051,-508.787,-130.806,-2.90243,1.20226,-0.00001
16.5186,55.061,-508.818,-130.784,2.90239,-1.20226,0.00002
16.5821,55.047,-508.805,-130.794,2.90243,-1.20225,-0.00002
16.6471,55.052,-508.802,-130.792,2.90242,-1.20227,0.00004
16.7125,55.059,-508.801,-130.794,2.90245,-1.20216,-0.00005
16.7774,55.054,-508.783,-130.803,-2.90242,1.20225,0.00001
