time_s,phase,robot_z_mm,truth_mm,raw_kalman,filt_kalman,vel_kalman,raw_learned,filt_learned,vel_learned
0.3351,1,474.956,618.26,616.0,616.00,0.0,610.5,610.49,0.0
0.4013,1,473.863,617.16,616.0,616.00,0.0,610.5,610.49,0.0
0.4693,1,471.609,614.91,614.0,614.31,-15.5,608.5,608.77,-20.9
0.5286,1,469.228,612.53,614.0,613.82,-12.3,608.5,608.38,-9.6
0.5955,1,465.212,608.51,610.5,611.34,-23.9,605.1,605.50,-37.9
0.6587,1,461.141,604.44,607.0,608.05,-36.5,601.7,601.93,-53.0
0.7246,1,456.983,600.28,603.0,603.98,-48.4,597.8,597.91,-59.8
0.7935,1,453.144,596.44,594.0,596.39,-78.7,589.0,589.66,-111.1
0.8546,1,448.997,592.30,595.5,593.82,-62.4,590.5,589.27,-27.1
0.9196,1,444.924,588.22,591.0,590.50,-57.2,586.1,586.29,-42.7
0.9868,1,440.969,584.27,586.5,586.56,-57.9,581.7,581.92,-61.7
1.0496,1,436.867,580.17,580.5,581.45,-68.1,575.8,576.13,-86.4
1.1168,1,432.843,576.14,576.5,576.65,-69.7,571.9,571.64,-69.9
1.1808,1,428.882,572.18,574.5,573.61,-59.8,569.9,569.48,-40.2
1.2457,1,425.841,569.14,570.5,570.20,-56.4,566.0,566.09,-50.2
1.3128,1,421.661,564.96,567.5,567.10,-51.7,563.0,562.96,-47.2
1.3757,1,417.721,561.02,559.5,561.17,-70.6,555.1,555.86,-100.6
1.4406,1,413.541,556.84,555.0,555.62,-77.5,550.7,550.47,-86.0
1.5082,1,409.593,552.89,554.5,552.96,-59.4,550.2,549.41,-26.4
1.5707,1,405.581,548.88,548.0,548.50,-64.7,543.8,544.37,-70.4
1.6366,1,401.422,544.72,546.0,545.32,-57.0,541.8,541.48,-48.2
1.7058,1,397.461,540.76,540.0,540.50,-63.1,535.8,536.15,-73.0
1.7667,1,393.345,536.64,538.5,537.78,-55.1,534.4,533.93,-43.8
1.8343,1,389.295,532.60,535.5,534.96,-48.7,531.4,531.32,-39.3
1.8968,1,386.263,529.56,529.5,530.43,-59.4,525.4,525.96,-77.0
1.9616,1,382.335,525.63,530.0,528.71,-44.0,525.9,525.20,-22.9
2.0306,1,378.192,521.49,519.0,521.44,-74.2,515.0,516.16,-115.5
2.0917,1,374.129,517.43,515.5,516.11,-80.0,511.5,511.14,-88.8
2.1576,1,370.112,513.41,516.5,514.26,-55.9,512.5,511.48,-10.0
2.2269,1,366.103,509.40,509.5,509.86,-59.6,505.6,506.25,-66.2
2.2877,1,362.001,505.30,505.5,505.80,-62.5,501.6,501.68,-73.4
2.3526,1,357.964,501.26,502.5,502.20,-59.4,498.6,498.34,-55.2
2.4238,1,353.952,497.25,496.5,497.05,-65.6,492.6,492.83,-74.4
2.4827,1,350.936,494.24,494.0,493.67,-62.3,490.1,489.83,-56.1
2.5505,1,345.875,489.18,490.5,490.10,-57.8,486.6,486.54,-49.7
2.6786,1,338.773,482.07,482.5,482.54,-58.6,478.6,478.70,-62.3
2.7456,1,334.694,477.99,479.0,478.86,-57.1,475.1,475.05,-55.6
2.8087,1,330.583,473.88,475.0,475.10,-58.2,471.1,471.20,-60.1
2.8737,1,326.456,469.76,470.0,470.51,-64.0,466.1,466.31,-72.7
2.9431,1,322.554,465.85,466.5,466.34,-62.0,462.6,462.45,-57.9
3.0037,1,318.535,461.84,465.0,464.06,-51.5,461.1,460.78,-33.7
3.0696,1,314.411,457.71,460.0,460.25,-54.5,456.1,456.48,-60.2
3.1410,1,310.488,453.79,455.0,455.48,-60.7,451.1,451.26,-71.4
3.1997,1,307.449,450.75,451.5,451.66,-62.5,447.6,447.52,-65.3
3.2678,1,303.346,446.65,449.0,448.42,-55.2,445.1,444.83,-43.3
3.3297,1,299.401,442.70,439.5,441.58,-80.1,435.6,436.62,-115.4
3.3946,1,295.222,438.52,439.5,438.25,-66.5,435.6,434.64,-44.8
3.4625,1,291.167,434.47,435.0,434.52,-60.9,431.1,431.15,-50.5
3.5257,1,287.212,430.51,430.0,430.26,-63.8,426.1,426.35,-71.3
3.5906,1,283.112,426.41,428.0,427.29,-55.5,424.1,423.71,-45.8
3.6597,1,279.069,422.37,424.0,423.80,-53.0,420.0,420.11,-51.3
3.7207,1,274.971,418.27,420.5,420.53,-53.3,416.5,416.60,-56.3
3.7880,1,270.948,414.25,413.5,414.76,-69.0,409.5,409.96,-92.1
3.8517,1,267.899,411.20,412.5,411.69,-59.4,408.5,407.83,-44.0
3.9156,1,263.893,407.19,406.0,406.71,-68.0,402.0,402.42,-77.4
3.9834,1,259.847,403.15,401.0,401.40,-73.1,396.9,396.98,-79.9
4.0467,1,255.824,399.12,400.5,399.11,-56.0,396.4,395.76,-30.3
4.1117,1,251.631,394.93,396.5,396.11,-51.3,392.4,392.62,-45.2
4.1785,1,247.651,390.95,391.0,391.61,-59.1,386.9,387.28,-74.5
4.2417,1,243.726,387.03,388.0,387.95,-58.6,383.9,383.69,-60.1
4.3066,1,239.599,382.90,383.5,383.74,-61.6,379.4,379.43,-64.7
4.3799,1,235.525,378.83,379.0,379.08,-62.7,374.8,374.83,-63.0
4.4377,1,232.503,375.80,375.0,375.17,-64.8,370.8,370.89,-67.0
4.5050,1,227.501,370.80,371.0,370.93,-63.9,366.8,366.75,-62.3
4.5677,1,224.427,367.73,369.0,368.24,-54.0,364.8,364.50,-40.8
4.6327,1,220.459,363.76,363.5,363.94,-60.0,359.3,359.65,-68.9
4.7008,1,216.336,359.64,362.0,361.26,-49.5,357.8,357.39,-38.6
4.7637,1,212.362,355.66,355.0,356.13,-64.8,350.7,351.39,-84.8
4.8276,1,208.210,351.51,352.0,352.00,-64.7,347.7,347.47,-65.5
4.8964,1,204.198,347.50,348.0,347.84,-62.4,343.7,343.61,-57.4
4.9587,1,200.180,343.48,345.5,344.95,-54.9,341.2,341.02,-44.6
5.0236,1,196.095,339.39,339.0,339.84,-66.8,334.7,335.19,-82.2
5.0908,1,192.020,335.32,336.5,336.11,-61.0,332.2,331.82,-55.0
5.1536,1,189.080,332.38,334.5,333.72,-49.9,330.2,329.89,-35.3
5.2211,1,184.848,328.15,328.0,328.79,-61.9,323.6,324.18,-77.1
5.2848,1,180.969,324.27,325.5,325.28,-58.6,321.1,320.86,-56.7
5.3496,1,176.871,320.17,321.5,321.49,-58.5,317.1,317.14,-57.2
5.4175,1,172.907,316.21,317.5,317.51,-58.6,313.1,313.14,-58.6
5.4797,1,168.876,312.18,313.0,313.30,-63.0,308.6,308.75,-68.3
5.5446,1,164.716,308.02,308.5,308.74,-66.8,304.1,304.14,-70.6
5.6158,1,160.693,303.99,306.0,305.37,-56.0,301.6,301.28,-44.0
5.6757,1,156.646,299.95,301.0,301.35,-61.3,296.6,296.94,-66.7
5.7429,1,152.545,295.85,297.5,297.41,-59.9,293.1,293.01,-59.7
5.8058,1,149.527,292.83,293.0,293.22,-63.3,288.6,288.70,-66.9
5.8706,1,145.562,288.86,291.0,290.38,-53.1,286.6,286.27,-42.5
5.9394,1,141.466,284.77,285.0,285.54,-62.6,280.6,280.97,-72.0
6.0007,1,137.457,280.76,282.0,281.90,-61.0,277.6,277.44,-60.5
6.0656,1,133.259,276.56,277.5,277.65,-63.4,273.1,273.17,-64.9
6.1329,1,129.295,272.60,274.5,274.15,-57.1,270.1,269.94,-50.6
6.1973,1,125.295,268.60,271.0,270.83,-54.2,266.6,266.64,-51.2
